START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: W37
CREATED-BY: Win-Test 4.28.0, modified by DXHF upload.
CALLSIGN: DL0WMS/P
CLAIMED-SCORE: 168918
OPERATORS: DK4MDA DL1RFW DL3ABL DL6CWM DL6MHW DL9OK DL9MGE DO2HKR DO4FB DO7ATU
QSO:  1840 PH 2019-09-08 0253 DL0WMS/P      59  0292   ON4RAT/P      59  689
QSO:  1902 PH 2019-09-08 0255 DL0WMS/P      59  0293   DM4X/P        59  509
QSO:  1905 PH 2019-09-08 0255 DL0WMS/P      59  0294   OO7W/P        59  407
QSO:  1908 PH 2019-09-08 0257 DL0WMS/P      59  0295   DK0HR/P       59  596
QSO:  1893 PH 2019-09-08 0258 DL0WMS/P      59  0296   DL0SN/P       59  630
QSO:  1881 PH 2019-09-08 0259 DL0WMS/P      59  0297   DK0MR/P       59  001
QSO:  1876 PH 2019-09-08 0302 DL0WMS/P      59  0298   DL0LA/P       59  672
QSO:  1876 PH 2019-09-08 0303 DL0WMS/P      59  0299   DL0RT/P       59  672
QSO:  1876 PH 2019-09-08 0305 DL0WMS/P      59  0300   DK0LN/P       59  325
QSO:  1876 PH 2019-09-08 0306 DL0WMS/P      59  0301   DL0RA/P       59  266
QSO:  7185 PH 2019-09-08 0311 DL0WMS/P      59  0302   ON4TWS/P      59  743
QSO:  7149 PH 2019-09-08 0314 DL0WMS/P      59  0303   IQ0QJ         59  365
QSO:  7141 PH 2019-09-08 0317 DL0WMS/P      59  0304   HB9AW/P       59  574
QSO:  7141 PH 2019-09-08 0317 DL0WMS/P      59  0305   5B4NC/P       59  152
QSO:  3775 PH 2019-09-08 0323 DL0WMS/P      59  0306   SP5TE/P       59  129
QSO:  3771 PH 2019-09-08 0328 DL0WMS/P      59  0307   LA1K/P        59  120
QSO:  1846 PH 2019-09-08 0329 DL0WMS/P      59  0308   LA1K/P        59  046
QSO:  3765 PH 2019-09-08 0333 DL0WMS/P      59  0309   HA5N/P        59  409
QSO:  1910 PH 2019-09-08 0334 DL0WMS/P      59  0310   HA5N/P        59  410
QSO:  1910 PH 2019-09-08 0334 DL0WMS/P      59  0311   DA2X/P        59  153
QSO:  3731 PH 2019-09-08 0338 DL0WMS/P      59  0312   DF0SX/P       59  398
QSO:  3746 PH 2019-09-08 0340 DL0WMS/P      59  0313   OO6P/P        59  382
QSO:  3745 PH 2019-09-08 0341 DL0WMS/P      59  0314   S59DCD/P      59  396
QSO:  3735 PH 2019-09-08 0345 DL0WMS/P      59  0315   S53Q/P        59  526
QSO:  3727 PH 2019-09-08 0347 DL0WMS/P      59  0316   DL0NO/P       59  313
QSO:  3724 PH 2019-09-08 0348 DL0WMS/P      59  0317   DF4U/P        59  337
QSO:  3713 PH 2019-09-08 0350 DL0WMS/P      59  0318   DK0LN/P       59  349
QSO:  3707 PH 2019-09-08 0351 DL0WMS/P      59  0319   3Z7H/P        59  441
QSO:  3764 PH 2019-09-08 0359 DL0WMS/P      59  0320   ON6WL/P       59  587
QSO:  3758 PH 2019-09-08 0400 DL0WMS/P      59  0321   M0YRF/P       59  391
QSO:  1906 PH 2019-09-08 0402 DL0WMS/P      59  0322   DL0OVA/P      59  701
QSO:  1899 PH 2019-09-08 0403 DL0WMS/P      59  0323   HB9NFB/P      59  573
QSO:  1893 PH 2019-09-08 0405 DL0WMS/P      59  0324   ON4KSD/P      59  357
QSO:  1887 PH 2019-09-08 0407 DL0WMS/P      59  0325   DA2A/P        59  476
QSO:  7136 PH 2019-09-08 0408 DL0WMS/P      59  0326   4X1DX         59  053
QSO:  1863 PH 2019-09-08 0410 DL0WMS/P      59  0327   ON4TWS/P      59  764
QSO:  1854 PH 2019-09-08 0412 DL0WMS/P      59  0328   ON4OSA/P      59  321
QSO:  1850 PH 2019-09-08 0412 DL0WMS/P      59  0329   DJ8OG         59  193
QSO:  1903 PH 2019-09-08 0414 DL0WMS/P      59  0330   DF0HO/P       59  521
QSO:  1903 PH 2019-09-08 0417 DL0WMS/P      59  0331   DA0C/P        59  266
QSO:  1875 PH 2019-09-08 0425 DL0WMS/P      59  0332   DF0LE/P       59  260
QSO:  1867 PH 2019-09-08 0425 DL0WMS/P      59  0333   DL1NKS        59  285
QSO:  7189 PH 2019-09-08 0430 DL0WMS/P      59  0334   YL1ZX/P       59  481
QSO:  7167 PH 2019-09-08 0436 DL0WMS/P      59  0335   EK0W/P        59  194
QSO:  3788 PH 2019-09-08 0438 DL0WMS/P      59  0336   HB4FB/P       59  373
QSO:  3782 PH 2019-09-08 0439 DL0WMS/P      59  0337   G4FNL/P       59  571
QSO:  3779 PH 2019-09-08 0439 DL0WMS/P      59  0338   DK0FR/P       59  443
QSO:  3757 PH 2019-09-08 0443 DL0WMS/P      59  0339   GW4EZW/P      59  394
QSO:  3749 PH 2019-09-08 0447 DL0WMS/P      59  0340   ON5KSD/P      59  374
QSO:  3704 PH 2019-09-08 0500 DL0WMS/P      59  0341   G8PX/P        59  299
QSO:  3737 PH 2019-09-08 0509 DL0WMS/P      59  0342   DL1NKS        59  315
QSO:  3737 PH 2019-09-08 0519 DL0WMS/P      59  0343   DL0GN/P       59  350
QSO:  3737 PH 2019-09-08 0520 DL0WMS/P      59  0344   DA2X/P        59  228
QSO:  3737 PH 2019-09-08 0521 DL0WMS/P      59  0345   OZ0W/P        59  121
QSO:  3737 PH 2019-09-08 0525 DL0WMS/P      59  0346   DK2A/P        59  366
QSO:  3737 PH 2019-09-08 0526 DL0WMS/P      59  0347   DL0EO/P       59  265
QSO:  3737 PH 2019-09-08 0531 DL0WMS/P      59  0348   DL0LB/P       59  428
QSO:  3737 PH 2019-09-08 0533 DL0WMS/P      59  0349   DF0HO/P       59  542
QSO:  3737 PH 2019-09-08 0535 DL0WMS/P      59  0350   DK0IU/P       59  365
QSO:  3737 PH 2019-09-08 0542 DL0WMS/P      59  0351   SQ3MIS/P      59  031
QSO:  3733 PH 2019-09-08 0600 DL0WMS/P      59  0352   DL4L/P        59  587
QSO:  3733 PH 2019-09-08 0608 DL0WMS/P      59  0353   DF0TX/P       59  441
QSO:  3733 PH 2019-09-08 0610 DL0WMS/P      59  0354   DL4JWU        59  054
QSO:  3733 PH 2019-09-08 0611 DL0WMS/P      59  0355   DK0OH/P       59  333
QSO:  3733 PH 2019-09-08 0616 DL0WMS/P      59  0356   DL0LA/P       59  768
QSO:  7114 PH 2019-09-08 0632 DL0WMS/P      59  0357   ON4OS/P       59  504
QSO:  7106 PH 2019-09-08 0632 DL0WMS/P      59  0358   G4FNL/P       59  617
QSO:  7105 PH 2019-09-08 0633 DL0WMS/P      59  0359   ON4KSD/P      59  410
QSO:  7101 PH 2019-09-08 0633 DL0WMS/P      59  0360   DL0LA/P       59  781
QSO:  7088 PH 2019-09-08 0634 DL0WMS/P      59  0361   S59DCD/P      59  460
QSO:  7092 PH 2019-09-08 0636 DL0WMS/P      59  0362   DF0MN/P       59  414
QSO:  7092 PH 2019-09-08 0637 DL0WMS/P      59  0363   LM450C/P      59  145
QSO:  7199 PH 2019-09-08 0642 DL0WMS/P      59  0364   IQ1BD         59  155
QSO:  7196 PH 2019-09-08 0643 DL0WMS/P      59  0365   ON6UB/P       59  285
QSO:  7183 PH 2019-09-08 0646 DL0WMS/P      59  0366   OE7XKJ/P      59  1041
QSO:  7176 PH 2019-09-08 0647 DL0WMS/P      59  0367   G0FBB/P       59  355
QSO:  7164 PH 2019-09-08 0649 DL0WMS/P      59  0368   HB9NFB/P      59  638
QSO:  7160 PH 2019-09-08 0650 DL0WMS/P      59  0369   S54I/P        59  587
QSO:  7150 PH 2019-09-08 0652 DL0WMS/P      59  0370   G4FUH/P       59  430
QSO:  7149 PH 2019-09-08 0653 DL0WMS/P      59  0371   OP6A/P        59  826
QSO:  7144 PH 2019-09-08 0654 DL0WMS/P      59  0372   IQ4FE/P       59  748
QSO:  7139 PH 2019-09-08 0655 DL0WMS/P      59  0373   ON7SA/P       59  387
QSO:  7130 PH 2019-09-08 0657 DL0WMS/P      59  0374   ON6WL/P       59  638
QSO:  7127 PH 2019-09-08 0658 DL0WMS/P      59  0375   EA3HJO/P      59  387
QSO:  7125 PH 2019-09-08 0659 DL0WMS/P      59  0376   S56B          59  332
QSO:  7115 PH 2019-09-08 0700 DL0WMS/P      59  0377   G4ATH/P       59  216
QSO:  7107 PH 2019-09-08 0701 DL0WMS/P      59  0378   S53Q/P        59  599
QSO:  7105 PH 2019-09-08 0702 DL0WMS/P      59  0379   SP5TE/P       59  192
QSO:  7185 PH 2019-09-08 0704 DL0WMS/P      59  0380   OE4C/P        59  724
QSO:  7152 PH 2019-09-08 0709 DL0WMS/P      59  0381   3Z7H/P        59  489
QSO:  7152 PH 2019-09-08 0709 DL0WMS/P      59  0382   G3HVC         59  089
QSO:  7147 PH 2019-09-08 0710 DL0WMS/P      59  0383   ON5CLR/P      59  385
QSO: 21245 PH 2019-09-08 0713 DL0WMS/P      59  0384   SZ8LSV/P      59  184
QSO: 21247 PH 2019-09-08 0721 DL0WMS/P      59  0385   EK0W/P        59  217
QSO:  3703 PH 2019-09-08 0723 DL0WMS/P      59  0386   ON6TN/P       59  526
QSO:  3733 PH 2019-09-08 0729 DL0WMS/P      59  0387   DF7HH/P       59  185
QSO:  7082 PH 2019-09-08 0734 DL0WMS/P      59  0388   G2XP/P        59  255
QSO:  7113 PH 2019-09-08 0736 DL0WMS/P      59  0389   OT5X/P        59  375
QSO:  7134 PH 2019-09-08 0740 DL0WMS/P      59  0390   ON4SNW/P      59  126
QSO:  7134 PH 2019-09-08 0741 DL0WMS/P      59  0391   DK0ED/P       59  645
QSO:  7134 PH 2019-09-08 0742 DL0WMS/P      59  0392   DG1IU         59  117
QSO:  7134 PH 2019-09-08 0747 DL0WMS/P      59  0393   LA4O/P        59  097
QSO:  7167 PH 2019-09-08 0750 DL0WMS/P      59  0394   IX1HPN        59  066
QSO:  7170 PH 2019-09-08 0751 DL0WMS/P      59  0395   OO6P/P        59  482
QSO:  7172 PH 2019-09-08 0753 DL0WMS/P      59  0396   G3KIP         59  023
QSO:  7172 PH 2019-09-08 0755 DL0WMS/P      59  0397   OZ0W/P        59  197
QSO:  7180 PH 2019-09-08 0757 DL0WMS/P      59  0398   LA1ARG/P      59  323
QSO:  7183 PH 2019-09-08 0758 DL0WMS/P      59  0399   IN3XUG        59  046
QSO:  7183 PH 2019-09-08 0800 DL0WMS/P      59  0400   OT2L/P        59  323
QSO:  7183 PH 2019-09-08 0801 DL0WMS/P      59  0401   F1GRH         59  081
QSO:  7183 PH 2019-09-08 0801 DL0WMS/P      59  0402   DL0NK/P       59  271
QSO:  7183 PH 2019-09-08 0802 DL0WMS/P      59  0403   G3UES/P       59  188
QSO:  7183 PH 2019-09-08 0803 DL0WMS/P      59  0404   HB9R/P        59  128
QSO:  7184 PH 2019-09-08 0805 DL0WMS/P      59  0405   OT5G/P        59  473
QSO:  7118 PH 2019-09-08 0809 DL0WMS/P      59  0406   OU7M/P        59  185
QSO:  7119 PH 2019-09-08 0811 DL0WMS/P      59  0407   OR5N/P        59  434
QSO:  7119 PH 2019-09-08 0812 DL0WMS/P      59  0408   LA6OK/P       59  092
QSO:  7119 PH 2019-09-08 0814 DL0WMS/P      59  0409   HB9KB/P       59  291
QSO:  7119 PH 2019-09-08 0816 DL0WMS/P      59  0410   HB9KG/P       59  291
QSO:  7119 PH 2019-09-08 0817 DL0WMS/P      59  0411   G3PYE/P       59  454
QSO:  7119 PH 2019-09-08 0818 DL0WMS/P      59  0412   LA7G/P        59  122
QSO:  7119 PH 2019-09-08 0819 DL0WMS/P      59  0413   G4WBV         59  009
QSO:  7119 PH 2019-09-08 0819 DL0WMS/P      59  0414   HB9LU/P       59  780
QSO:  7119 PH 2019-09-08 0820 DL0WMS/P      59  0415   G4BP/P        59  391
QSO:  7119 PH 2019-09-08 0821 DL0WMS/P      59  0416   HB9O          59  002
QSO:  7119 PH 2019-09-08 0822 DL0WMS/P      59  0417   G8HBS         59  084
QSO:  7119 PH 2019-09-08 0823 DL0WMS/P      59  0418   OZ7SKB/P      59  048
QSO:  7119 PH 2019-09-08 0823 DL0WMS/P      59  0419   DL0ST/P       59  411
QSO:  7119 PH 2019-09-08 0824 DL0WMS/P      59  0420   DF7HH/P       59  208
QSO:  7119 PH 2019-09-08 0826 DL0WMS/P      59  0421   DL0LI/P       59  689
QSO:  7119 PH 2019-09-08 0830 DL0WMS/P      59  0422   G3NYY         59  039
QSO:  7119 PH 2019-09-08 0832 DL0WMS/P      59  0423   DG1HXJ        59  210
QSO:  7119 PH 2019-09-08 0834 DL0WMS/P      59  0424   OZ5LKO/P      59  127
QSO:  7119 PH 2019-09-08 0835 DL0WMS/P      59  0425   ON4CHK        59  044
QSO:  7119 PH 2019-09-08 0836 DL0WMS/P      59  0426   PI4VPO/P      59  304
QSO:  7119 PH 2019-09-08 0836 DL0WMS/P      59  0427   SP5BUJ        59  047
QSO: 14222 PH 2019-09-08 0843 DL0WMS/P      59  0428   RT9L          59  061
QSO: 14249 PH 2019-09-08 0847 DL0WMS/P      59  0429   S53EO/P       59  187
QSO: 14268 PH 2019-09-08 0850 DL0WMS/P      59  0430   S52WW         59  886
QSO: 14269 PH 2019-09-08 0851 DL0WMS/P      59  0431   IQ0PG/P       59  530
QSO: 21224 PH 2019-09-08 0857 DL0WMS/P      59  0432   IT9FRX        59  299
QSO: 21263 PH 2019-09-08 0859 DL0WMS/P      59  0433   SZ4KRD/P      59  228
QSO: 28469 PH 2019-09-08 0903 DL0WMS/P      59  0434   SZ8LSV/P      59  317
QSO: 14289 PH 2019-09-08 0910 DL0WMS/P      59  0435   EA3HJO/P      59  569
QSO: 14246 PH 2019-09-08 0916 DL0WMS/P      59  0436   HB9COF        59  019
QSO: 14246 PH 2019-09-08 0916 DL0WMS/P      59  0437   G3RXQ         59  247
QSO: 14246 PH 2019-09-08 0917 DL0WMS/P      59  0438   HB9FWO/P      59  130
QSO: 14246 PH 2019-09-08 0920 DL0WMS/P      59  0439   GW4EZW/P      59  463
QSO: 14246 PH 2019-09-08 0923 DL0WMS/P      59  0440   G4MGR/P       59  251
QSO: 14246 PH 2019-09-08 0924 DL0WMS/P      59  0441   RA4HBS        59  094
QSO: 14246 PH 2019-09-08 0927 DL0WMS/P      59  0442   OH3GZ         59  013
QSO: 14246 PH 2019-09-08 0929 DL0WMS/P      59  0443   YU7RQ         59  007
QSO: 14246 PH 2019-09-08 0930 DL0WMS/P      59  0444   M0SQC/P       59  156
QSO: 14246 PH 2019-09-08 0932 DL0WMS/P      59  0445   US4QWA        59  047
QSO: 14246 PH 2019-09-08 0934 DL0WMS/P      59  0446   MU0GSY        59  021
QSO: 14246 PH 2019-09-08 0937 DL0WMS/P      59  0447   EC5SP         59  039
QSO: 14246 PH 2019-09-08 0938 DL0WMS/P      59  0448   OE9RJJ        59  035
QSO: 14246 PH 2019-09-08 0939 DL0WMS/P      59  0449   G5Z/P         59  262
QSO: 14246 PH 2019-09-08 0942 DL0WMS/P      59  0450   CT1JGA        59  104
QSO: 14246 PH 2019-09-08 0943 DL0WMS/P      59  0451   G4YRC/P       59  149
QSO: 14246 PH 2019-09-08 0943 DL0WMS/P      59  0452   IX1HPN        59  111
QSO: 14246 PH 2019-09-08 0944 DL0WMS/P      59  0453   M6DPY         57  001
QSO: 14246 PH 2019-09-08 0946 DL0WMS/P      59  0454   UR5AVL/P      59  122
QSO: 14246 PH 2019-09-08 0947 DL0WMS/P      59  0455   G4HVC         59  152
QSO: 14246 PH 2019-09-08 0948 DL0WMS/P      59  0456   S53NW         59  018
QSO: 14246 PH 2019-09-08 0948 DL0WMS/P      59  0457   RL4F          59  004
QSO: 14246 PH 2019-09-08 0949 DL0WMS/P      59  0458   YU1KN         59  132
QSO: 14246 PH 2019-09-08 0950 DL0WMS/P      59  0459   M0SQC/P       59  164
QSO: 14246 PH 2019-09-08 0952 DL0WMS/P      59  0460   IZ5GST/P      59  168
QSO: 14246 PH 2019-09-08 0954 DL0WMS/P      59  0461   G0FBB/P       59  441
QSO: 14246 PH 2019-09-08 0954 DL0WMS/P      59  0462   M0ICR         59  080
QSO: 14246 PH 2019-09-08 0956 DL0WMS/P      59  0463   G4ATH/P       59  256
QSO: 14246 PH 2019-09-08 0956 DL0WMS/P      59  0464   OH6LW         59  044
QSO: 14246 PH 2019-09-08 0957 DL0WMS/P      59  0465   YL2LW         59  028
QSO: 14246 PH 2019-09-08 0959 DL0WMS/P      59  0466   GX4DSP/P      59  099
QSO: 14246 PH 2019-09-08 1000 DL0WMS/P      59  0467   US5QUB        59  038
QSO: 14246 PH 2019-09-08 1000 DL0WMS/P      59  0468   RA4HBS        59  095
QSO: 14246 PH 2019-09-08 1001 DL0WMS/P      59  0469   G3ULT/P       59  441
QSO: 14246 PH 2019-09-08 1003 DL0WMS/P      59  0470   9A3AJU        59  017
QSO: 14246 PH 2019-09-08 1008 DL0WMS/P      59  0471   G4EKT/P       59  431
QSO: 14246 PH 2019-09-08 1010 DL0WMS/P      59  0472   IQ1BD         59  214
QSO: 14246 PH 2019-09-08 1011 DL0WMS/P      59  0473   G6OI/P        59  089
QSO: 14246 PH 2019-09-08 1016 DL0WMS/P      59  0474   HB9DOS        59  008
QSO: 14246 PH 2019-09-08 1017 DL0WMS/P      59  0475   GW6GW/P       59  148
QSO: 14246 PH 2019-09-08 1020 DL0WMS/P      59  0476   G1E           59  040
QSO: 14246 PH 2019-09-08 1021 DL0WMS/P      52  0477   EI7T/P        59  285
QSO: 14246 PH 2019-09-08 1026 DL0WMS/P      59  0478   SV3STW/P      59  015
QSO: 14246 PH 2019-09-08 1029 DL0WMS/P      59  0479   GW6W/P        59  163
QSO: 14246 PH 2019-09-08 1032 DL0WMS/P      59  0480   LA7G/P        59  155
QSO: 14246 PH 2019-09-08 1033 DL0WMS/P      59  0481   LY1NDN        59  028
QSO: 14246 PH 2019-09-08 1033 DL0WMS/P      59  0482   GM7A          59  085
QSO: 14246 PH 2019-09-08 1037 DL0WMS/P      59  0483   EI4HQ         59  004
QSO: 14246 PH 2019-09-08 1041 DL0WMS/P      59  0484   HB9TWU        59  215
QSO: 14246 PH 2019-09-08 1044 DL0WMS/P      59  0485   R3AAA         59  068
QSO: 14246 PH 2019-09-08 1048 DL0WMS/P      59  0486   SG0M/P        59  039
QSO: 14246 PH 2019-09-08 1050 DL0WMS/P      59  0487   UT5V/P        59  082
QSO: 14246 PH 2019-09-08 1053 DL0WMS/P      59  0488   RA1AGJ/P      59  061
QSO: 14246 PH 2019-09-08 1056 DL0WMS/P      59  0489   EI3CTB        59  009
QSO:  7200 PH 2019-09-08 1106 DL0WMS/P      59  0490   UT5V/P        59  085
QSO:  7200 PH 2019-09-08 1109 DL0WMS/P      59  0491   G3WKS/P       59  436
QSO:  7200 PH 2019-09-08 1111 DL0WMS/P      59  0492   ON6ZY/P       59  253
QSO:  7200 PH 2019-09-08 1116 DL0WMS/P      59  0493   DK0VE/P       59  364
QSO:  7200 PH 2019-09-08 1117 DL0WMS/P      59  0494   MW6M          59  249
QSO:  7200 PH 2019-09-08 1121 DL0WMS/P      59  0495   IU3LYJ        59  154
QSO:  7200 PH 2019-09-08 1122 DL0WMS/P      59  0496   DF0M/P        59  556
QSO:  7200 PH 2019-09-08 1124 DL0WMS/P      59  0497   DH1AHL        59  150
QSO:  7200 PH 2019-09-08 1129 DL0WMS/P      59  0498   ON4MCL/P      59  908
QSO:  7200 PH 2019-09-08 1131 DL0WMS/P      59  0499   DL0LB/P       59  536
QSO:  7187 PH 2019-09-08 1138 DL0WMS/P      59  0500   DK8K/P        59  519
QSO:  7182 PH 2019-09-08 1143 DL0WMS/P      59  0501   DG1IU         59  256
QSO:  7174 PH 2019-09-08 1145 DL0WMS/P      59  0502   OU7K/P        59  790
QSO:  7167 PH 2019-09-08 1147 DL0WMS/P      59  0503   G4ARN/P       59  469
QSO:  7151 PH 2019-09-08 1150 DL0WMS/P      59  0504   PI4AMF/P      59  985
QSO:  7140 PH 2019-09-08 1151 DL0WMS/P      59  0505   OR4D/P        59  468
QSO:  7138 PH 2019-09-08 1153 DL0WMS/P      59  0506   M0WCO/P       59  430
QSO:  7131 PH 2019-09-08 1154 DL0WMS/P      59  0507   OQ2A/P        59  636
QSO:  7117 PH 2019-09-08 1155 DL0WMS/P      59  0508   OT5K          59  491
QSO:  7101 PH 2019-09-08 1205 DL0WMS/P      59  0509   ON5LL/P       59  845
QSO:  7124 PH 2019-09-08 1207 DL0WMS/P      59  0510   S59DCD/P      59  674
QSO:  7142 PH 2019-09-08 1209 DL0WMS/P      59  0511   ON6MS/P       59  490
QSO:  7188 PH 2019-09-08 1214 DL0WMS/P      59  0512   HB9BE/P       59  505
QSO:  7195 PH 2019-09-08 1216 DL0WMS/P      59  0513   HB9LU/P       59  974
QSO:  7198 PH 2019-09-08 1220 DL0WMS/P      59  0514   OE6HLF        59  011
QSO: 14170 PH 2019-09-08 1223 DL0WMS/P      59  0515   R9YU          59  567
QSO: 14276 PH 2019-09-08 1227 DL0WMS/P      59  0516   UN7QF         59  074
QSO:  7187 PH 2019-09-08 1231 DL0WMS/P      59  0517   ON6SI         59  006
QSO:  7135 PH 2019-09-08 1239 DL0WMS/P      59  0518   LA1QRO/P      59  013
QSO:  7100 PH 2019-09-08 1246 DL0WMS/P      59  0519   DF4TD/M       59  130
QSO:  7085 PH 2019-09-08 1251 DL0WMS/P      59  0520   HB9TWU        59  259
END-OF-LOG:
