START-OF-LOG: 2.0
Callsign:  UK/JI2MED
Contest: CQ-WW-CW
Category: SINGLE-OP ALL LOW
Claimed-score: 
SOAPBOX: Created by zLog
SOAPBOX: Rig IC756PRO
SOAPBOX: 2ele quad es Cushcraft R8
SOAPBOX: This is to certify that in this contest I have operated my transmitter
SOAPBOX: within the limitations of my license and have fully observed the
QSO: 14000 CW 2005-11-26 0706 UK/JI2MED     599 17     SP4Z          599 15     0
QSO: 14000 CW 2005-11-26 0707 UK/JI2MED     599 17     RK3ZZ         599 16     0
QSO: 14000 CW 2005-11-26 0708 UK/JI2MED     599 17     LZ9W          599 20     0
QSO: 14000 CW 2005-11-26 0708 UK/JI2MED     599 17     4N7N          599 15     0
QSO: 14000 CW 2005-11-26 0709 UK/JI2MED     599 17     DL5YM         599 14     0
QSO: 14000 CW 2005-11-26 0710 UK/JI2MED     599 17     UT7L          599 16     0
QSO: 14000 CW 2005-11-26 0711 UK/JI2MED     599 17     BA6QA         599 24     0
QSO: 14000 CW 2005-11-26 0713 UK/JI2MED     599 17     SM3C          599 14     0
QSO: 14000 CW 2005-11-26 0714 UK/JI2MED     599 17     UA9AOL        599 17     0
QSO: 14000 CW 2005-11-26 0714 UK/JI2MED     599 17     SN6F          599 15     0
QSO: 14000 CW 2005-11-26 0716 UK/JI2MED     599 17     JR7XKN        599 25     0
QSO: 14000 CW 2005-11-26 0716 UK/JI2MED     599 17     SQ6Z          599 15     0
QSO: 14000 CW 2005-11-26 0717 UK/JI2MED     599 17     RA9XU         599 17     0
QSO: 14000 CW 2005-11-26 0718 UK/JI2MED     599 17     RK9KWI        599 17     0
QSO: 14000 CW 2005-11-26 0718 UK/JI2MED     599 17     OK2TCW        599 15     0
QSO: 14000 CW 2005-11-26 0718 UK/JI2MED     599 17     YL2CV         599 15     0
QSO: 14000 CW 2005-11-26 0719 UK/JI2MED     599 17     OL9Z          599 15     0
QSO: 14000 CW 2005-11-26 0720 UK/JI2MED     599 17     RN3QY         599 16     0
QSO: 14000 CW 2005-11-26 0720 UK/JI2MED     599 17     RA9CB         599 17     0
QSO: 14000 CW 2005-11-26 0722 UK/JI2MED     599 17     F5BBD         599 14     0
QSO: 14000 CW 2005-11-26 0724 UK/JI2MED     599 17     RK6MY         599 16     0
QSO: 14000 CW 2005-11-26 0725 UK/JI2MED     599 17     JA7DOT        599 25     0
QSO: 14000 CW 2005-11-26 0726 UK/JI2MED     599 17     RK4HD         599 16     0
QSO: 14000 CW 2005-11-26 0727 UK/JI2MED     599 17     JA3YBK        599 25     0
QSO: 14000 CW 2005-11-26 0728 UK/JI2MED     599 17     JA7DLE        599 25     0
QSO: 14000 CW 2005-11-26 0728 UK/JI2MED     599 17     UV5U          599 16     0
QSO: 14000 CW 2005-11-26 0729 UK/JI2MED     599 17     DJ0IF         599 14     0
QSO: 14000 CW 2005-11-26 0730 UK/JI2MED     599 17     DL1LH         599 14     0
QSO: 14000 CW 2005-11-26 0730 UK/JI2MED     599 17     JA2AXB        599 25     0
QSO: 14000 CW 2005-11-26 0731 UK/JI2MED     599 17     RV9WZ         599 17     0
QSO: 14000 CW 2005-11-26 0733 UK/JI2MED     599 17     JH3AIU        599 25     0
QSO: 14000 CW 2005-11-26 0734 UK/JI2MED     599 17     JA8RWU        599 25     0
QSO: 14000 CW 2005-11-26 0737 UK/JI2MED     599 17     OE50CWL       599 15     0
QSO: 14000 CW 2005-11-26 0740 UK/JI2MED     599 17     9N7JO         599 22     0
QSO: 14000 CW 2005-11-26 0742 UK/JI2MED     599 17     EA8EW         599 33     0
QSO: 28000 CW 2005-11-26 0754 UK/JI2MED     599 17     VK9AA         599 29     0
QSO: 28000 CW 2005-11-26 0755 UK/JI2MED     599 17     8Q7DV         599 22     0
QSO: 21000 CW 2005-11-26 0757 UK/JI2MED     599 17     EU1PA         599 16     0
QSO: 21000 CW 2005-11-26 0758 UK/JI2MED     599 17     LY3JY         599 15     0
QSO: 21000 CW 2005-11-26 0759 UK/JI2MED     599 17     M0BJL         599 14     0
QSO: 21000 CW 2005-11-26 0800 UK/JI2MED     599 17     UA1OMX        599 16     0
QSO: 21000 CW 2005-11-26 0800 UK/JI2MED     599 17     UA9FGJ        599 17     0
QSO: 21000 CW 2005-11-26 0801 UK/JI2MED     599 17     UA9KJ         599 17     0
QSO: 21000 CW 2005-11-26 0801 UK/JI2MED     599 17     DP3A          599 14     0
QSO: 21000 CW 2005-11-26 0801 UK/JI2MED     599 17     F5VU          599 14     0
QSO: 21000 CW 2005-11-26 0802 UK/JI2MED     599 17     DJ7RL         599 14     0
QSO: 21000 CW 2005-11-26 0802 UK/JI2MED     599 17     DK0MN         599 14     0
QSO: 21000 CW 2005-11-26 0803 UK/JI2MED     599 17     SP5EPP        599 15     0
QSO: 21000 CW 2005-11-26 0803 UK/JI2MED     599 17     EW2EO         599 16     0
QSO: 21000 CW 2005-11-26 0804 UK/JI2MED     599 17     UT2QQ         599 16     0
QSO: 21000 CW 2005-11-26 0805 UK/JI2MED     599 17     EW6GL         599 16     0
QSO: 21000 CW 2005-11-26 0805 UK/JI2MED     599 17     RX3DOR/QRP    599 16     0
QSO: 21000 CW 2005-11-26 0806 UK/JI2MED     599 17     UA0AZ         599 18     0
QSO: 21000 CW 2005-11-26 0807 UK/JI2MED     599 17     UA9XS         599 17     0
QSO: 21000 CW 2005-11-26 0808 UK/JI2MED     599 17     YO5OEF        599 20     0
QSO: 21000 CW 2005-11-26 0808 UK/JI2MED     599 17     PA3DJC        599 14     0
QSO: 21000 CW 2005-11-26 0808 UK/JI2MED     599 17     RA3XO         599 16     0
QSO: 21000 CW 2005-11-26 0811 UK/JI2MED     599 17     VU2NXM        599 22     0
QSO: 21000 CW 2005-11-26 0811 UK/JI2MED     599 17     ES1CR         599 15     0
QSO: 21000 CW 2005-11-26 0812 UK/JI2MED     599 17     M0C           599 14     0
QSO: 21000 CW 2005-11-26 0813 UK/JI2MED     599 17     UR5UZ         599 16     0
QSO: 21000 CW 2005-11-26 0815 UK/JI2MED     599 17     RL3DZ         599 16     0
QSO: 21000 CW 2005-11-26 0815 UK/JI2MED     599 17     RW3DOX        599 16     0
QSO: 21000 CW 2005-11-26 0817 UK/JI2MED     599 17     9A1P          599 15     0
QSO: 21000 CW 2005-11-26 0817 UK/JI2MED     599 17     RT3T          599 16     0
QSO: 21000 CW 2005-11-26 0818 UK/JI2MED     599 17     LY7A          599 15     0
QSO: 21000 CW 2005-11-26 0819 UK/JI2MED     599 17     UR6GWZ        599 16     0
QSO: 21000 CW 2005-11-26 0819 UK/JI2MED     599 17     UX5UU         599 16     0
QSO: 21000 CW 2005-11-26 0819 UK/JI2MED     599 17     R3R           599 16     0
QSO: 21000 CW 2005-11-26 0819 UK/JI2MED     599 17     LZ9W          599 20     0
QSO: 21000 CW 2005-11-26 0820 UK/JI2MED     599 17     RU4SM         599 16     0
QSO: 21000 CW 2005-11-26 0820 UK/JI2MED     599 17     DL7BQ         599 14     0
QSO: 21000 CW 2005-11-26 0821 UK/JI2MED     599 17     RZ3AV         599 16     0
QSO: 21000 CW 2005-11-26 0821 UK/JI2MED     599 17     UA3QU         599 16     0
QSO: 21000 CW 2005-11-26 0822 UK/JI2MED     599 17     F6ARQ         599 14     0
QSO: 21000 CW 2005-11-26 0822 UK/JI2MED     599 17     RW3TA         599 16     0
QSO: 21000 CW 2005-11-26 0823 UK/JI2MED     599 17     EA3NM         599 14     0
QSO: 21000 CW 2005-11-26 0823 UK/JI2MED     599 17     UA3R          599 16     0
QSO: 21000 CW 2005-11-26 0823 UK/JI2MED     599 17     RA3BB         599 16     0
QSO: 21000 CW 2005-11-26 0824 UK/JI2MED     599 17     UA0AWW        599 18     0
QSO: 21000 CW 2005-11-26 0824 UK/JI2MED     599 17     RK3RWA        599 16     0
QSO: 21000 CW 2005-11-26 0824 UK/JI2MED     599 17     HB9IQB        599 14     0
QSO: 21000 CW 2005-11-26 0825 UK/JI2MED     599 17     RO4M          599 16     0
QSO: 21000 CW 2005-11-26 0825 UK/JI2MED     599 17     DQ0Q          599 14     0
QSO: 21000 CW 2005-11-26 0826 UK/JI2MED     599 17     DP9Z          599 14     0
QSO: 21000 CW 2005-11-26 0826 UK/JI2MED     599 17     UA6LCN        599 16     0
QSO: 21000 CW 2005-11-26 0826 UK/JI2MED     599 17     EW1CQ         599 16     0
QSO: 21000 CW 2005-11-26 0827 UK/JI2MED     599 17     LX7I          599 14     0
QSO: 21000 CW 2005-11-26 0827 UK/JI2MED     599 17     OE2S          599 15     0
QSO: 21000 CW 2005-11-26 0827 UK/JI2MED     599 17     UA6AF         599 16     0
QSO: 21000 CW 2005-11-26 0827 UK/JI2MED     599 17     RK3QWW        599 16     0
QSO: 21000 CW 2005-11-26 0828 UK/JI2MED     599 17     EA8ZS         599 33     0
QSO: 21000 CW 2005-11-26 0828 UK/JI2MED     599 17     SQ6Z          599 15     0
QSO: 21000 CW 2005-11-26 0828 UK/JI2MED     599 17     RK9XXX        599 17     0
QSO: 21000 CW 2005-11-26 0829 UK/JI2MED     599 17     DP4T          599 14     0
QSO: 21000 CW 2005-11-26 0829 UK/JI2MED     599 17     DL2DX         599 14     0
QSO: 21000 CW 2005-11-26 0829 UK/JI2MED     599 17     RK3ZZ         599 16     0
QSO: 21000 CW 2005-11-26 0830 UK/JI2MED     599 17     VK3QI         599 30     0
QSO: 21000 CW 2005-11-26 0831 UK/JI2MED     599 17     DL1TH         599 14     0
QSO: 21000 CW 2005-11-26 0831 UK/JI2MED     599 17     UW8M          599 16     0
QSO: 21000 CW 2005-11-26 0831 UK/JI2MED     599 17     IR2M          599 15     0
QSO: 21000 CW 2005-11-26 0832 UK/JI2MED     599 17     OK1DOL        599 15     0
QSO: 21000 CW 2005-11-26 0832 UK/JI2MED     599 17     DM1TT         599 14     0
QSO: 21000 CW 2005-11-26 0832 UK/JI2MED     599 17     ER4DX         599 16     0
QSO: 21000 CW 2005-11-26 0833 UK/JI2MED     599 17     UA3DMO        599 16     0
QSO: 21000 CW 2005-11-26 0834 UK/JI2MED     599 17     RW3WWW        599 16     0
QSO: 21000 CW 2005-11-26 0834 UK/JI2MED     599 17     YU1JF         599 15     0
QSO: 21000 CW 2005-11-26 0835 UK/JI2MED     599 17     RU3MW         599 16     0
QSO: 21000 CW 2005-11-26 0835 UK/JI2MED     599 17     UU9CI         599 16     0
QSO: 21000 CW 2005-11-26 0836 UK/JI2MED     599 17     UA3UJE        599 16     0
QSO: 21000 CW 2005-11-26 0836 UK/JI2MED     599 17     UY0CA         599 16     0
QSO: 21000 CW 2005-11-26 0836 UK/JI2MED     599 17     OK5W          599 15     0
QSO: 21000 CW 2005-11-26 0837 UK/JI2MED     599 17     RU6YY         599 16     0
QSO: 21000 CW 2005-11-26 0837 UK/JI2MED     599 17     RU1A          599 16     0
QSO: 21000 CW 2005-11-26 0837 UK/JI2MED     599 17     OK1EP         599 15     0
QSO: 21000 CW 2005-11-26 0838 UK/JI2MED     599 17     OH6DX         599 15     0
QSO: 21000 CW 2005-11-26 0839 UK/JI2MED     599 17     RU3GN         599 16     0
QSO: 21000 CW 2005-11-26 0839 UK/JI2MED     599 17     DL6UEF        599 14     0
QSO: 21000 CW 2005-11-26 0839 UK/JI2MED     599 17     DJ2YA         599 14     0
QSO: 21000 CW 2005-11-26 0840 UK/JI2MED     599 17     YR7M          599 20     0
QSO: 21000 CW 2005-11-26 0841 UK/JI2MED     599 17     UW5U          599 16     0
QSO: 21000 CW 2005-11-26 0841 UK/JI2MED     599 17     RD3QG         599 16     0
QSO: 21000 CW 2005-11-26 0842 UK/JI2MED     599 17     RK3AQW        599 16     0
QSO: 21000 CW 2005-11-26 0843 UK/JI2MED     599 17     RA3NZ         599 16     0
QSO: 21000 CW 2005-11-26 0843 UK/JI2MED     599 17     OK1DVA        599 15     0
QSO: 21000 CW 2005-11-26 0844 UK/JI2MED     599 17     UX1IM         599 16     0
QSO: 21000 CW 2005-11-26 0844 UK/JI2MED     599 17     UA9XF         599 17     0
QSO: 21000 CW 2005-11-26 0846 UK/JI2MED     599 17     DL2ZN         599 14     0
QSO: 21000 CW 2005-11-26 0851 UK/JI2MED     599 17     ES4MM         599 15     0
QSO: 21000 CW 2005-11-26 0852 UK/JI2MED     599 17     OK1MLP        599 15     0
QSO: 21000 CW 2005-11-26 0853 UK/JI2MED     599 17     RA3BZ         599 16     0
QSO: 21000 CW 2005-11-26 0853 UK/JI2MED     599 17     G3UHU         599 14     0
QSO: 21000 CW 2005-11-26 0854 UK/JI2MED     599 17     F6ABI         599 14     0
QSO: 21000 CW 2005-11-26 0855 UK/JI2MED     599 17     RN3QY         599 16     0
QSO: 21000 CW 2005-11-26 0855 UK/JI2MED     599 17     UA1ANA        599 16     0
QSO: 21000 CW 2005-11-26 0856 UK/JI2MED     599 17     YO8WW         599 20     0
QSO: 21000 CW 2005-11-26 0856 UK/JI2MED     599 17     RA1ARI        599 16     0
QSO: 21000 CW 2005-11-26 0857 UK/JI2MED     599 17     UR5IPD        599 16     0
QSO: 21000 CW 2005-11-26 0857 UK/JI2MED     599 17     UR3IFD        599 16     0
QSO: 21000 CW 2005-11-26 0857 UK/JI2MED     599 17     G5W           599 14     0
QSO: 21000 CW 2005-11-26 0859 UK/JI2MED     599 17     OH4A          599 15     0
QSO: 21000 CW 2005-11-26 0859 UK/JI2MED     599 17     UT2IW         599 16     0
QSO: 21000 CW 2005-11-26 0859 UK/JI2MED     599 17     DF0CG         599 14     0
QSO: 21000 CW 2005-11-26 0902 UK/JI2MED     599 17     OH2VB         599 15     0
QSO: 21000 CW 2005-11-26 0903 UK/JI2MED     599 17     FR1HZ         599 39     0
QSO: 21000 CW 2005-11-26 0905 UK/JI2MED     599 17     UT3FM         599 16     0
QSO: 21000 CW 2005-11-26 0906 UK/JI2MED     599 17     RA3DH         599 16     0
QSO: 21000 CW 2005-11-26 0916 UK/JI2MED     599 17     LX1NO         599 14     0
QSO: 21000 CW 2005-11-26 0917 UK/JI2MED     599 17     RU6AT         599 16     0
QSO: 21000 CW 2005-11-26 0920 UK/JI2MED     599 17     EA2AZ         599 14     0
QSO: 21000 CW 2005-11-26 0923 UK/JI2MED     599 17     DJ5MW         599 14     0
QSO: 21000 CW 2005-11-26 0924 UK/JI2MED     599 17     RK6YZZ        599 16     0
QSO: 21000 CW 2005-11-26 0925 UK/JI2MED     599 17     ES1A          599 15     0
QSO: 21000 CW 2005-11-26 0927 UK/JI2MED     599 17     TM2T          599 14     0
QSO: 21000 CW 2005-11-26 0936 UK/JI2MED     599 17     ES5TV         599 15     0
QSO: 21000 CW 2005-11-26 0938 UK/JI2MED     599 17     F6KNB         599 14     0
QSO: 21000 CW 2005-11-26 0940 UK/JI2MED     599 17     EA5FV         599 14     0
QSO: 21000 CW 2005-11-26 0942 UK/JI2MED     599 17     R1MVC         599 16     0
QSO: 21000 CW 2005-11-26 0944 UK/JI2MED     599 17     EA4KA         599 14     0
QSO: 21000 CW 2005-11-26 0947 UK/JI2MED     599 17     EA6IB         599 14     0
QSO: 14000 CW 2005-11-26 0953 UK/JI2MED     599 17     OH4A          599 15     0
QSO: 14000 CW 2005-11-26 0956 UK/JI2MED     599 17     RZ9OJ         599 18     0
QSO: 14000 CW 2005-11-26 0958 UK/JI2MED     599 17     DL7BY         599 14     0
QSO: 14000 CW 2005-11-26 0959 UK/JI2MED     599 17     UZ4E          599 16     0
QSO: 14000 CW 2005-11-26 1000 UK/JI2MED     599 17     RX9JW         599 17     0
QSO: 14000 CW 2005-11-26 1001 UK/JI2MED     599 17     SQ3RX         599 15     0
QSO: 14000 CW 2005-11-26 1003 UK/JI2MED     599 17     UT5KO         599 16     0
QSO: 14000 CW 2005-11-26 1004 UK/JI2MED     599 17     DL5CF         599 14     0
QSO: 14000 CW 2005-11-26 1005 UK/JI2MED     599 17     OK1GI         599 15     0
QSO: 14000 CW 2005-11-26 1006 UK/JI2MED     599 17     RA3FD         599 16     0
QSO: 14000 CW 2005-11-26 1007 UK/JI2MED     599 17     GW0GEI        599 14     0
QSO: 14000 CW 2005-11-26 1008 UK/JI2MED     599 17     RA3AUM        599 16     0
QSO: 14000 CW 2005-11-26 1009 UK/JI2MED     599 17     LY2XW         599 15     0
QSO: 14000 CW 2005-11-26 1011 UK/JI2MED     599 17     RW1QD         599 16     0
QSO: 14000 CW 2005-11-26 1012 UK/JI2MED     599 17     YU7C          599 15     0
QSO: 14000 CW 2005-11-26 1016 UK/JI2MED     599 17     9A7A          599 15     0
QSO: 14000 CW 2005-11-26 1016 UK/JI2MED     599 17     RW3GU/3       599 16     0
QSO: 14000 CW 2005-11-26 1017 UK/JI2MED     599 17     RT9W          599 16     0
QSO: 14000 CW 2005-11-26 1018 UK/JI2MED     599 17     SM5INC        599 14     0
QSO: 14000 CW 2005-11-26 1019 UK/JI2MED     599 17     OK1EW         599 15     0
QSO: 14000 CW 2005-11-26 1020 UK/JI2MED     599 17     RA9DZ         599 17     0
QSO: 14000 CW 2005-11-26 1021 UK/JI2MED     599 17     UA1ANA        599 16     0
QSO: 14000 CW 2005-11-26 1023 UK/JI2MED     599 17     OH6KN         599 15     0
QSO: 14000 CW 2005-11-26 1024 UK/JI2MED     599 17     PA4A          599 14     0
QSO: 14000 CW 2005-11-26 1025 UK/JI2MED     599 17     RW4FO         599 16     0
QSO: 14000 CW 2005-11-26 1026 UK/JI2MED     599 17     YL5W          599 15     0
QSO: 14000 CW 2005-11-26 1027 UK/JI2MED     599 17     OK5W          599 15     0
QSO: 14000 CW 2005-11-26 1028 UK/JI2MED     599 17     LN8W          599 14     0
QSO: 14000 CW 2005-11-26 1028 UK/JI2MED     599 17     9A1P          599 15     0
QSO: 14000 CW 2005-11-26 1029 UK/JI2MED     599 17     RA9XF         599 17     0
QSO: 14000 CW 2005-11-26 1030 UK/JI2MED     599 17     DK5QN         599 14     0
QSO: 14000 CW 2005-11-26 1031 UK/JI2MED     599 17     OH6AC         599 15     0
QSO: 14000 CW 2005-11-26 1032 UK/JI2MED     599 17     RK9QWZ        599 17     0
QSO: 14000 CW 2005-11-26 1032 UK/JI2MED     599 17     RW3WWW        599 16     0
QSO: 14000 CW 2005-11-26 1032 UK/JI2MED     599 17     UY5HF         599 16     0
QSO: 14000 CW 2005-11-26 1034 UK/JI2MED     599 17     CT7T          599 14     0
QSO: 14000 CW 2005-11-26 1037 UK/JI2MED     599 17     RZ9SWR        599 16     0
QSO: 14000 CW 2005-11-26 1037 UK/JI2MED     599 17     UA3QDX        599 16     0
QSO: 14000 CW 2005-11-26 1038 UK/JI2MED     599 17     YZ9A          599 15     0
QSO: 14000 CW 2005-11-26 1040 UK/JI2MED     599 17     LA3S          599 14     0
QSO: 14000 CW 2005-11-26 1041 UK/JI2MED     599 17     LY2TE         599 15     0
QSO: 14000 CW 2005-11-26 1042 UK/JI2MED     599 17     9A7T          599 15     0
QSO: 14000 CW 2005-11-26 1043 UK/JI2MED     599 17     J43F          599 20     0
QSO: 14000 CW 2005-11-26 1044 UK/JI2MED     599 17     YT1W          599 15     0
QSO: 14000 CW 2005-11-26 1045 UK/JI2MED     599 17     YT1NT         599 15     0
QSO: 14000 CW 2005-11-26 1046 UK/JI2MED     599 17     RW2F          599 15     0
QSO: 14000 CW 2005-11-26 1047 UK/JI2MED     599 17     OL7R          599 15     0
QSO: 14000 CW 2005-11-26 1048 UK/JI2MED     599 17     HB9IQB        599 14     0
QSO: 14000 CW 2005-11-26 1049 UK/JI2MED     599 17     G5W           599 14     0
QSO: 14000 CW 2005-11-26 1050 UK/JI2MED     599 17     OZ5E          599 14     0
QSO: 14000 CW 2005-11-26 1051 UK/JI2MED     599 17     RV6YZ/6       599 16     0
QSO: 14000 CW 2005-11-26 1052 UK/JI2MED     599 17     KP3Z          599 8      0
QSO: 14000 CW 2005-11-26 1053 UK/JI2MED     599 17     OH1F          599 15     0
QSO: 14000 CW 2005-11-26 1056 UK/JI2MED     599 17     G0OPB         599 14     0
QSO: 14000 CW 2005-11-26 1057 UK/JI2MED     599 17     DL0CS         599 14     0
QSO: 14000 CW 2005-11-26 1058 UK/JI2MED     599 17     OE2S          599 15     0
QSO: 14000 CW 2005-11-26 1059 UK/JI2MED     599 17     4X0G          599 20     0
QSO: 14000 CW 2005-11-26 1101 UK/JI2MED     599 17     HG1R          599 15     0
QSO: 14000 CW 2005-11-26 1102 UK/JI2MED     599 17     F6KHM         599 14     0
QSO: 14000 CW 2005-11-26 1103 UK/JI2MED     599 17     EU1PA         599 16     0
QSO: 14000 CW 2005-11-26 1103 UK/JI2MED     599 17     UW8M          599 16     0
QSO: 14000 CW 2005-11-26 1106 UK/JI2MED     599 17     EA6IB         599 14     0
QSO: 14000 CW 2005-11-26 1110 UK/JI2MED     599 17     OY1CT         599 14     0
QSO: 14000 CW 2005-11-26 1113 UK/JI2MED     599 17     9A3B          599 15     0
QSO: 14000 CW 2005-11-26 1114 UK/JI2MED     599 17     EA5GX         599 14     0
QSO: 14000 CW 2005-11-26 1115 UK/JI2MED     599 17     R3R           599 16     0
QSO: 14000 CW 2005-11-26 1119 UK/JI2MED     599 17     TF4M          599 40     0
QSO: 14000 CW 2005-11-26 1128 UK/JI2MED     599 17     OK2SWD        599 15     0
QSO: 14000 CW 2005-11-26 1129 UK/JI2MED     599 17     UA4ALI        599 16     0
QSO: 14000 CW 2005-11-26 1130 UK/JI2MED     599 17     UA4HAM        599 16     0
QSO: 14000 CW 2005-11-26 1134 UK/JI2MED     599 17     4L2M          599 21     0
QSO: 14000 CW 2005-11-26 1136 UK/JI2MED     599 17     P40L          599 9      0
QSO: 14000 CW 2005-11-26 1138 UK/JI2MED     599 17     OE4A          599 15     0
QSO: 14000 CW 2005-11-26 1139 UK/JI2MED     599 17     YR7M          599 20     0
QSO: 14000 CW 2005-11-26 1140 UK/JI2MED     599 17     EI7M          599 14     0
QSO: 14000 CW 2005-11-26 1218 UK/JI2MED     599 17     ES5TV         599 15     0
QSO: 14000 CW 2005-11-26 1219 UK/JI2MED     599 17     DP4T          599 14     0
QSO: 14000 CW 2005-11-26 1220 UK/JI2MED     599 17     IH9P          599 33     0
QSO: 14000 CW 2005-11-26 1221 UK/JI2MED     599 17     DL5AYI        599 14     0
QSO: 14000 CW 2005-11-26 1222 UK/JI2MED     599 17     RW3VM         599 16     0
QSO: 14000 CW 2005-11-26 1223 UK/JI2MED     599 17     UU2JWA        599 16     0
QSO: 14000 CW 2005-11-26 1224 UK/JI2MED     599 17     DL0DWE        599 14     0
QSO: 14000 CW 2005-11-26 1224 UK/JI2MED     599 17     OH3NDH        599 15     0
QSO: 14000 CW 2005-11-26 1225 UK/JI2MED     599 17     HA3MQ         599 15     0
QSO: 14000 CW 2005-11-26 1227 UK/JI2MED     599 17     G6M           599 14     0
QSO: 14000 CW 2005-11-26 1227 UK/JI2MED     599 17     OM7M          599 15     0
QSO: 14000 CW 2005-11-26 1227 UK/JI2MED     599 17     DK3GI         599 14     0
QSO: 14000 CW 2005-11-26 1227 UK/JI2MED     599 17     YT6A          599 15     0
QSO: 14000 CW 2005-11-26 1228 UK/JI2MED     599 17     F8DQL         599 14     0
QSO: 14000 CW 2005-11-26 1228 UK/JI2MED     599 17     DQ4W          599 14     0
QSO: 14000 CW 2005-11-26 1229 UK/JI2MED     599 17     DR5Z          599 14     0
QSO: 14000 CW 2005-11-26 1230 UK/JI2MED     599 17     K2NG          599 5      0
QSO: 14000 CW 2005-11-26 1230 UK/JI2MED     599 17     OM5M          599 15     0
QSO: 14000 CW 2005-11-26 1231 UK/JI2MED     599 17     UY5ZZ         599 16     0
QSO: 14000 CW 2005-11-26 1231 UK/JI2MED     599 17     DJ9DZ         599 14     0
QSO: 14000 CW 2005-11-26 1232 UK/JI2MED     599 17     DH0GHU        599 14     0
QSO: 14000 CW 2005-11-26 1232 UK/JI2MED     599 17     DK1MAX        599 14     0
QSO: 14000 CW 2005-11-26 1232 UK/JI2MED     599 17     DQ0Q          599 14     0
QSO: 14000 CW 2005-11-26 1234 UK/JI2MED     599 17     4S7EXG        599 22     0
QSO: 14000 CW 2005-11-26 1234 UK/JI2MED     599 17     RZ1OM         599 16     0
QSO: 14000 CW 2005-11-26 1236 UK/JI2MED     599 17     RK3TJ         599 16     0
QSO: 14000 CW 2005-11-26 1236 UK/JI2MED     599 17     UU7J          599 16     0
QSO: 14000 CW 2005-11-26 1236 UK/JI2MED     599 17     W1AA          599 5      0
QSO: 14000 CW 2005-11-26 1237 UK/JI2MED     599 17     EA8ZS         599 33     0
QSO: 14000 CW 2005-11-26 1238 UK/JI2MED     599 17     RA3CW         599 16     0
QSO: 14000 CW 2005-11-26 1238 UK/JI2MED     599 17     HG4I          599 15     0
QSO: 14000 CW 2005-11-26 1239 UK/JI2MED     599 17     OH5B          599 15     0
QSO: 14000 CW 2005-11-26 1239 UK/JI2MED     599 17     UW9I          599 16     0
QSO: 14000 CW 2005-11-26 1240 UK/JI2MED     599 17     SP2AVE        599 15     0
QSO: 14000 CW 2005-11-26 1240 UK/JI2MED     599 17     RZ6AZZ        599 16     0
QSO: 14000 CW 2005-11-26 1243 UK/JI2MED     599 17     G6PZ          599 14     0
QSO:  7000 CW 2005-11-26 1249 UK/JI2MED     599 17     RL3A          599 16     0
QSO:  7000 CW 2005-11-26 1250 UK/JI2MED     599 17     UA3TCJ        599 16     0
QSO:  7000 CW 2005-11-26 1252 UK/JI2MED     599 17     RA9MX         599 17     0
QSO:  7000 CW 2005-11-26 1255 UK/JI2MED     599 17     RO4M          599 16     0
QSO:  7000 CW 2005-11-26 1258 UK/JI2MED     599 17     YT0A          599 15     0
QSO:  7000 CW 2005-11-26 1301 UK/JI2MED     599 17     OH7N          599 15     0
QSO:  7000 CW 2005-11-26 1303 UK/JI2MED     599 17     LY7Z          599 15     0
QSO:  7000 CW 2005-11-26 1308 UK/JI2MED     599 17     RZ4AG         599 16     0
QSO:  7000 CW 2005-11-26 1315 UK/JI2MED     599 17     UA3SAQ        599 16     0
QSO:  7000 CW 2005-11-26 1318 UK/JI2MED     599 17     ES6DO         599 15     0
QSO:  7000 CW 2005-11-26 1324 UK/JI2MED     599 17     UN7TX         599 17     0
QSO:  7000 CW 2005-11-26 1328 UK/JI2MED     599 17     UA9AYA        599 17     0
QSO:  7000 CW 2005-11-26 1329 UK/JI2MED     599 17     4L8A          599 21     0
QSO:  7000 CW 2005-11-26 1331 UK/JI2MED     599 17     UX3MZ         599 16     0
QSO:  7000 CW 2005-11-26 1337 UK/JI2MED     599 17     4X6FR         599 20     0
QSO:  7000 CW 2005-11-26 1339 UK/JI2MED     599 17     RW4FO         599 16     0
QSO:  7000 CW 2005-11-26 1720 UK/JI2MED     599 17     UT4ZG         599 16     0
QSO:  7000 CW 2005-11-26 1721 UK/JI2MED     599 17     9A7A          599 15     0
QSO:  7000 CW 2005-11-26 1722 UK/JI2MED     599 17     DQ0Q          599 14     0
QSO:  7000 CW 2005-11-26 1725 UK/JI2MED     599 17     DK5QN         599 14     0
QSO:  7000 CW 2005-11-26 1726 UK/JI2MED     599 17     RW6FZ         599 16     0
QSO:  7000 CW 2005-11-26 1729 UK/JI2MED     599 17     EA3AKY        599 14     0
QSO:  7000 CW 2005-11-26 1730 UK/JI2MED     599 17     SM0P          599 14     0
QSO:  7000 CW 2005-11-26 1731 UK/JI2MED     599 17     DF0CG         599 14     0
QSO:  7000 CW 2005-11-26 1743 UK/JI2MED     599 17     RT3T          599 16     0
QSO:  7000 CW 2005-11-26 1745 UK/JI2MED     599 17     RW4LC         599 16     0
QSO:  7000 CW 2005-11-26 1748 UK/JI2MED     599 17     A61AR         599 21     0
QSO:  7000 CW 2005-11-26 1750 UK/JI2MED     599 17     JA7YAA        599 25     0
