START-OF-LOG: 3.0
CONTEST: ARRL-DX-CW
CALLSIGN: PJ2T
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: FIXED
OPERATORS: NF9V, KB7Q, N7IR, K7TQ, W9NJY, K8ND, N7NR, WI9WI, W8WTS, W0CG
QSO: 3509 CW 2023-02-18 0344 PJ2T 599 K VE3FAC 599 ON
QSO: 14047 CW 2023-02-18 0345 PJ2T 599 K N5YT 599 MS
QSO: 7045 CW 2023-02-18 0345 PJ2T 599 K AD7XG 599 WA
QSO: 7045 CW 2023-02-18 0345 PJ2T 599 K K0HB 599 MN
QSO: 3509 CW 2023-02-18 0345 PJ2T 599 K K3RL 599 PA
QSO: 7045 CW 2023-02-18 0345 PJ2T 599 K K5GQ 599 TX
QSO: 1832 CW 2023-02-18 0345 PJ2T 599 K WY3A 599 PA
QSO: 14047 CW 2023-02-18 0345 PJ2T 599 K N6IE 599 CA
QSO: 3509 CW 2023-02-18 0345 PJ2T 599 K K8VUS 599 OH
QSO: 14047 CW 2023-02-18 0346 PJ2T 599 K K0UK 599 CO
QSO: 3509 CW 2023-02-18 0346 PJ2T 599 K K4YCR 599 VA
QSO: 7045 CW 2023-02-18 0346 PJ2T 599 K N3RN 599 FL
QSO: 3509 CW 2023-02-18 0346 PJ2T 599 K W0GAS 599 CO
QSO: 14047 CW 2023-02-18 0346 PJ2T 599 K N4KW 599 NC
QSO: 7045 CW 2023-02-18 0346 PJ2T 599 K NX0I 599 MO
QSO: 14047 CW 2023-02-18 0346 PJ2T 599 K N5TOO 599 GA
QSO: 14047 CW 2023-02-18 0347 PJ2T 599 K AA1K 599 DE
QSO: 7045 CW 2023-02-18 0347 PJ2T 599 K N0AT 599 MN
QSO: 14047 CW 2023-02-18 0347 PJ2T 599 K WO4O 599 FL
QSO: 7045 CW 2023-02-18 0347 PJ2T 599 K AA0O 599 FL
QSO: 3509 CW 2023-02-18 0347 PJ2T 599 K WD4OHD 599 TN
QSO: 1832 CW 2023-02-18 0347 PJ2T 599 K N2LBR 599 NY
QSO: 14047 CW 2023-02-18 0347 PJ2T 599 K K9HXO 599 FL
QSO: 7045 CW 2023-02-18 0347 PJ2T 599 K K4IU 599 MN
QSO: 3509 CW 2023-02-18 0347 PJ2T 599 K K3WU 599 PA
QSO: 21032 CW 2023-02-18 0348 PJ2T 599 K WO4O 599 FL
QSO: 14047 CW 2023-02-18 0348 PJ2T 599 K VE6KC 599 AB
QSO: 7045 CW 2023-02-18 0348 PJ2T 599 K VE2IR 599 QC
QSO: 14047 CW 2023-02-18 0348 PJ2T 599 K W7QDM 599 ID
QSO: 21032 CW 2023-02-18 0348 PJ2T 599 K K2EP 599 NY
QSO: 7045 CW 2023-02-18 0348 PJ2T 599 K K5UA 599 LA
QSO: 14047 CW 2023-02-18 0348 PJ2T 599 K KA0PQW 599 MN
QSO: 3509 CW 2023-02-18 0349 PJ2T 599 K W3AG 599 MD
QSO: 14047 CW 2023-02-18 0349 PJ2T 599 K W9CF 599 AZ
QSO: 1832 CW 2023-02-18 0349 PJ2T 599 K WA2CW 599 NY
QSO: 14047 CW 2023-02-18 0349 PJ2T 599 K K4BXU 599 VA
QSO: 7045 CW 2023-02-18 0349 PJ2T 599 K K3ATO 599 PA
QSO: 3509 CW 2023-02-18 0350 PJ2T 599 K K8LX 599 MI
QSO: 14047 CW 2023-02-18 0350 PJ2T 599 K AC9S 599 IL
QSO: 7045 CW 2023-02-18 0350 PJ2T 599 K K8AZ 599 OH
QSO: 3509 CW 2023-02-18 0350 PJ2T 599 K N1UR 599 VT
QSO: 1832 CW 2023-02-18 0351 PJ2T 599 K KF5SM 599 NM
QSO: 3509 CW 2023-02-18 0351 PJ2T 599 K NN1SS 599 NH
QSO: 7045 CW 2023-02-18 0351 PJ2T 599 K KC3NNO 599 PA
QSO: 7045 CW 2023-02-18 0351 PJ2T 599 K KQ2F 599 NY
QSO: 14047 CW 2023-02-18 0352 PJ2T 599 K KC7QY 599 NM
QSO: 7045 CW 2023-02-18 0352 PJ2T 599 K N0AV 599 IA
QSO: 7045 CW 2023-02-18 0352 PJ2T 599 K N1ZZ 599 FL
QSO: 7045 CW 2023-02-18 0352 PJ2T 599 K W0RX 599 MN
QSO: 3509 CW 2023-02-18 0352 PJ2T 599 K W9KM 599 IL
QSO: 7045 CW 2023-02-18 0352 PJ2T 599 K WA6KHK 599 CA
QSO: 7045 CW 2023-02-18 0353 PJ2T 599 K K7LFY 599 WA
QSO: 14047 CW 2023-02-18 0353 PJ2T 599 K K4RFK 599 FL
QSO: 3509 CW 2023-02-18 0353 PJ2T 599 K ND7K 599 AZ
QSO: 14047 CW 2023-02-18 0353 PJ2T 599 K VE7ACN 599 BC
QSO: 7045 CW 2023-02-18 0353 PJ2T 599 K NW6P 599 CA
QSO: 14047 CW 2023-02-18 0353 PJ2T 599 K W0PSY 599 CO
QSO: 7045 CW 2023-02-18 0353 PJ2T 599 K N4SJK 599 VA
QSO: 14047 CW 2023-02-18 0353 PJ2T 599 K W0NY 599 MN
QSO: 1832 CW 2023-02-18 0353 PJ2T 599 K N8CC 599 MI
QSO: 14047 CW 2023-02-18 0354 PJ2T 599 K K7RAT 599 OR
QSO: 14047 CW 2023-02-18 0354 PJ2T 599 K K7NX 599 AZ
QSO: 7045 CW 2023-02-18 0354 PJ2T 599 K N8PE 599 OH
QSO: 14047 CW 2023-02-18 0354 PJ2T 599 K K0AP 599 KS
QSO: 7045 CW 2023-02-18 0354 PJ2T 599 K VE1GN 599 NB
QSO: 3509 CW 2023-02-18 0354 PJ2T 599 K W1FM 599 MA
QSO: 14047 CW 2023-02-18 0354 PJ2T 599 K KC0WEA 599 CO
QSO: 7045 CW 2023-02-18 0355 PJ2T 599 K AF4T 599 TN
QSO: 7045 CW 2023-02-18 0355 PJ2T 599 K K1CTR 599 FL
QSO: 7045 CW 2023-02-18 0356 PJ2T 599 K KO4VW 599 GA
QSO: 14047 CW 2023-02-18 0356 PJ2T 599 K W4IFI 599 CO
QSO: 7045 CW 2023-02-18 0356 PJ2T 599 K KF7ZZ 599 UT
QSO: 7045 CW 2023-02-18 0356 PJ2T 599 K WA5SOG 599 AR
QSO: 14047 CW 2023-02-18 0356 PJ2T 599 K N2NI 599 NY
QSO: 21032 CW 2023-02-18 0356 PJ2T 599 K K5RX 599 TX
QSO: 14047 CW 2023-02-18 0356 PJ2T 599 K NW3Y 599 DE
QSO: 7045 CW 2023-02-18 0357 PJ2T 599 K W7KPL 599 AZ
QSO: 14047 CW 2023-02-18 0357 PJ2T 599 K WA8NLX 599 SC
QSO: 7045 CW 2023-02-18 0357 PJ2T 599 K VA3OKG 599 ON
QSO: 7045 CW 2023-02-18 0358 PJ2T 599 K K2RD 599 NV
QSO: 3530 CW 2023-02-18 0358 PJ2T 599 K VY2TT 599 PE
QSO: 14047 CW 2023-02-18 0358 PJ2T 599 K NN5SD 599 SD
QSO: 7045 CW 2023-02-18 0358 PJ2T 599 K K4WG 599 AL
QSO: 1832 CW 2023-02-18 0358 PJ2T 599 K NK7C 599 UT
QSO: 14047 CW 2023-02-18 0359 PJ2T 599 K W6LFB 599 TX
QSO: 7045 CW 2023-02-18 0359 PJ2T 599 K VA2IW 599 QC
QSO: 1832 CW 2023-02-18 0359 PJ2T 599 K W3AG 599 MD
QSO: 14047 CW 2023-02-18 0359 PJ2T 599 K N7DR 599 CO
QSO: 7045 CW 2023-02-18 0359 PJ2T 599 K KC4D 599 VA
QSO: 7045 CW 2023-02-18 0359 PJ2T 599 K K2RB 599 CT
QSO: 14047 CW 2023-02-18 0359 PJ2T 599 K W0CCA 599 CO
QSO: 21032 CW 2023-02-18 0359 PJ2T 599 K VE3EJ 599 ON
QSO: 7045 CW 2023-02-18 0359 PJ2T 599 K N6EFF 599 CA
QSO: 7045 CW 2023-02-18 0400 PJ2T 599 K ND1V 599 CT
QSO: 7045 CW 2023-02-18 0400 PJ2T 599 K VE3JM 599 ON
QSO: 1832 CW 2023-02-18 0400 PJ2T 599 K K4AB 599 AL
QSO: 14047 CW 2023-02-18 0400 PJ2T 599 K KW4VA 599 KY
QSO: 14047 CW 2023-02-18 0401 PJ2T 599 K AG2J 599 NJ
QSO: 14047 CW 2023-02-18 0401 PJ2T 599 K K0IL 599 NE
QSO: 1832 CW 2023-02-18 0401 PJ2T 599 K N0AV 599 IA
QSO: 14047 CW 2023-02-18 0401 PJ2T 599 K KU2C 599 PA
QSO: 3509 CW 2023-02-18 0401 PJ2T 599 K WD9CIR 599 IL
QSO: 1832 CW 2023-02-18 0402 PJ2T 599 K AA1ON 599 MA
QSO: 3509 CW 2023-02-18 0402 PJ2T 599 K NX7U 599 NJ
QSO: 14047 CW 2023-02-18 0402 PJ2T 599 K K5GA 599 TX
QSO: 3509 CW 2023-02-18 0402 PJ2T 599 K K8GL 599 MI
QSO: 1832 CW 2023-02-18 0402 PJ2T 599 K K1RV 599 MA
QSO: 14047 CW 2023-02-18 0402 PJ2T 599 K K2YAZ 599 MI
QSO: 7045 CW 2023-02-18 0402 PJ2T 599 K K7PJT 599 OR
QSO: 3509 CW 2023-02-18 0402 PJ2T 599 K N3FCP 599 PA
QSO: 14047 CW 2023-02-18 0402 PJ2T 599 K K5UZ 599 AR
QSO: 14047 CW 2023-02-18 0403 PJ2T 599 K WD0BGZ 599 NE
QSO: 3509 CW 2023-02-18 0403 PJ2T 599 K AD5A 599 TX
QSO: 3509 CW 2023-02-18 0403 PJ2T 599 K K7WP 599 AZ
QSO: 7045 CW 2023-02-18 0403 PJ2T 599 K VE3WG 599 ON
QSO: 1832 CW 2023-02-18 0404 PJ2T 599 K AA3B 599 PA
QSO: 3509 CW 2023-02-18 0404 PJ2T 599 K ND3D 599 MD
QSO: 1832 CW 2023-02-18 0404 PJ2T 599 K N7TY 599 AZ
QSO: 1832 CW 2023-02-18 0404 PJ2T 599 K ND7K 599 AZ
QSO: 7045 CW 2023-02-18 0404 PJ2T 599 K N8DXZ 599 MI
QSO: 14047 CW 2023-02-18 0404 PJ2T 599 K W8TK 599 AZ
QSO: 1832 CW 2023-02-18 0405 PJ2T 599 K K0RF 599 CO
QSO: 7045 CW 2023-02-18 0405 PJ2T 599 K N8AA 599 OH
QSO: 14047 CW 2023-02-18 0405 PJ2T 599 K WA9LEY 599 IL
QSO: 3509 CW 2023-02-18 0405 PJ2T 599 K K0AD 599 MN
QSO: 7045 CW 2023-02-18 0405 PJ2T 599 K WB7UKC 599 NV
QSO: 3509 CW 2023-02-18 0405 PJ2T 599 K K6KM 599 CA
QSO: 1832 CW 2023-02-18 0405 PJ2T 599 K NW3Y 599 DE
QSO: 7045 CW 2023-02-18 0405 PJ2T 599 K K3PP 599 PA
QSO: 14047 CW 2023-02-18 0405 PJ2T 599 K N4KS 599 FL
QSO: 3509 CW 2023-02-18 0405 PJ2T 599 K KD2KW 599 TX
QSO: 7045 CW 2023-02-18 0406 PJ2T 599 K KC2IGE 599 NY
QSO: 14047 CW 2023-02-18 0406 PJ2T 599 K N9TK 599 IL
QSO: 1832 CW 2023-02-18 0406 PJ2T 599 K W2YC 599 NJ
QSO: 7045 CW 2023-02-18 0406 PJ2T 599 K KD0EE 599 IN
QSO: 3509 CW 2023-02-18 0406 PJ2T 599 K KM7W 599 MT
QSO: 14047 CW 2023-02-18 0406 PJ2T 599 K KT7E 599 OR
QSO: 7045 CW 2023-02-18 0406 PJ2T 599 K K3CT 599 FL
QSO: 1832 CW 2023-02-18 0406 PJ2T 599 K K5TR 599 TX
QSO: 14047 CW 2023-02-18 0407 PJ2T 599 K K3RL 599 PA
QSO: 7045 CW 2023-02-18 0407 PJ2T 599 K WO9B 599 WI
QSO: 7045 CW 2023-02-18 0407 PJ2T 599 K N2LK 599 DE
QSO: 3509 CW 2023-02-18 0407 PJ2T 599 K VY2OX 599 PE
QSO: 14047 CW 2023-02-18 0407 PJ2T 599 K W6KSR 599 CA
QSO: 3509 CW 2023-02-18 0407 PJ2T 599 K K1RV 599 MA
QSO: 7045 CW 2023-02-18 0408 PJ2T 599 K KC1NGB 599 NY
QSO: 3509 CW 2023-02-18 0408 PJ2T 599 K N0AT 599 MN
QSO: 7045 CW 2023-02-18 0408 PJ2T 599 K N6IE 599 CA
QSO: 7045 CW 2023-02-18 0408 PJ2T 599 K KB1NO 599 MA
QSO: 3509 CW 2023-02-18 0408 PJ2T 599 K K6WSC 599 AZ
QSO: 7045 CW 2023-02-18 0408 PJ2T 599 K AF0E 599 CO
QSO: 14047 CW 2023-02-18 0409 PJ2T 599 K NK4O 599 FL
QSO: 1832 CW 2023-02-18 0409 PJ2T 599 K K5PAR 599 TX
QSO: 7045 CW 2023-02-18 0409 PJ2T 599 K W3SM 599 CT
QSO: 14047 CW 2023-02-18 0409 PJ2T 599 K KR6C 599 CA
QSO: 14047 CW 2023-02-18 0410 PJ2T 599 K K6YK 599 CA
QSO: 3509 CW 2023-02-18 0410 PJ2T 599 K N7RK 599 AZ
QSO: 1832 CW 2023-02-18 0410 PJ2T 599 K N9AU 599 WI
QSO: 7045 CW 2023-02-18 0410 PJ2T 599 K N0KK 599 MN
QSO: 3509 CW 2023-02-18 0410 PJ2T 599 K W3PR 599 NJ
QSO: 7045 CW 2023-02-18 0410 PJ2T 599 K W9HT 599 IN
QSO: 3509 CW 2023-02-18 0411 PJ2T 599 K AA9A 599 WI
QSO: 14047 CW 2023-02-18 0411 PJ2T 599 K K4WG 599 AL
QSO: 3509 CW 2023-02-18 0411 PJ2T 599 K K3QP 599 PA
QSO: 14047 CW 2023-02-18 0411 PJ2T 599 K VY2TT 599 PE
QSO: 7045 CW 2023-02-18 0411 PJ2T 599 K W6KGP 599 WY
QSO: 1832 CW 2023-02-18 0411 PJ2T 599 K N2HMM 599 NJ
QSO: 3509 CW 2023-02-18 0411 PJ2T 599 K W0ESE 599 MO
QSO: 7045 CW 2023-02-18 0411 PJ2T 599 K K0EU 599 CO
QSO: 14047 CW 2023-02-18 0412 PJ2T 599 K K4FTO 599 VA
QSO: 1832 CW 2023-02-18 0412 PJ2T 599 K K4PI 599 GA
QSO: 3509 CW 2023-02-18 0412 PJ2T 599 K VA2EBI 599 QC
QSO: 7045 CW 2023-02-18 0412 PJ2T 599 K W2FDJ 599 NJ
QSO: 3509 CW 2023-02-18 0412 PJ2T 599 K K5TR 599 TX
QSO: 14047 CW 2023-02-18 0412 PJ2T 599 K N3ZZ 599 CA
QSO: 7045 CW 2023-02-18 0412 PJ2T 599 K NN1SS 599 NH
QSO: 3509 CW 2023-02-18 0412 PJ2T 599 K K9MA 599 WI
QSO: 14047 CW 2023-02-18 0413 PJ2T 599 K VA3TNM 599 ON
QSO: 7045 CW 2023-02-18 0413 PJ2T 599 K N7TK 599 WA
QSO: 3509 CW 2023-02-18 0413 PJ2T 599 K W1QK 599 CT
QSO: 7045 CW 2023-02-18 0413 PJ2T 599 K KT3M 599 CO
QSO: 3509 CW 2023-02-18 0413 PJ2T 599 K K4FN 599 KY
QSO: 1832 CW 2023-02-18 0413 PJ2T 599 K AB2E 599 NJ
QSO: 7045 CW 2023-02-18 0413 PJ2T 599 K WB3DPS 599 PA
QSO: 3509 CW 2023-02-18 0413 PJ2T 599 K K4OAQ 599 VA
QSO: 7045 CW 2023-02-18 0414 PJ2T 599 K K3ZA 599 PA
QSO: 14047 CW 2023-02-18 0414 PJ2T 599 K WB2LBQ 599 NY
QSO: 7045 CW 2023-02-18 0414 PJ2T 599 K N0RPM 599 MN
QSO: 3509 CW 2023-02-18 0414 PJ2T 599 K N3RJ 599 PA
QSO: 7045 CW 2023-02-18 0414 PJ2T 599 K K9MMS 599 IL
QSO: 3509 CW 2023-02-18 0414 PJ2T 599 K N8CC 599 MI
QSO: 14047 CW 2023-02-18 0414 PJ2T 599 K N4XL 599 SC
QSO: 3509 CW 2023-02-18 0414 PJ2T 599 K K2QB 599 NY
QSO: 1832 CW 2023-02-18 0415 PJ2T 599 K NN3Q 599 PA
QSO: 14047 CW 2023-02-18 0415 PJ2T 599 K W6JBR 599 CA
QSO: 7045 CW 2023-02-18 0415 PJ2T 599 K AB8OU 599 OH
QSO: 7045 CW 2023-02-18 0415 PJ2T 599 K W0ETT 599 CO
QSO: 14047 CW 2023-02-18 0415 PJ2T 599 K KF0GV 599 MN
QSO: 3509 CW 2023-02-18 0415 PJ2T 599 K WB8LEM 599 MS
QSO: 7045 CW 2023-02-18 0415 PJ2T 599 K N3RS 599 PA
QSO: 14047 CW 2023-02-18 0415 PJ2T 599 K K5TIA 599 TX
QSO: 3509 CW 2023-02-18 0415 PJ2T 599 K N5RZ 599 TX
QSO: 7045 CW 2023-02-18 0415 PJ2T 599 K WO2T 599 NJ
QSO: 14047 CW 2023-02-18 0415 PJ2T 599 K N6EV 599 TX
QSO: 7045 CW 2023-02-18 0416 PJ2T 599 K N7ZZ 599 WI
QSO: 3509 CW 2023-02-18 0416 PJ2T 599 K KC0V 599 CO
QSO: 14047 CW 2023-02-18 0416 PJ2T 599 K N5PJ 599 OK
QSO: 7045 CW 2023-02-18 0416 PJ2T 599 K NS2N 599 NY
QSO: 14047 CW 2023-02-18 0416 PJ2T 599 K N9RV 599 MT
QSO: 3509 CW 2023-02-18 0416 PJ2T 599 K KD0EE 599 IN
QSO: 14047 CW 2023-02-18 0416 PJ2T 599 K K2CJ 599 NJ
QSO: 1832 CW 2023-02-18 0416 PJ2T 599 K K2EP 599 NY
QSO: 14047 CW 2023-02-18 0417 PJ2T 599 K ND0C 599 MN
QSO: 7045 CW 2023-02-18 0417 PJ2T 599 K KG9X 599 IL
QSO: 7045 CW 2023-02-18 0417 PJ2T 599 K K4HQK 599 VA
QSO: 3509 CW 2023-02-18 0417 PJ2T 599 K VE3TG 599 ON
QSO: 3509 CW 2023-02-18 0417 PJ2T 599 K K5TIA 599 TX
QSO: 1832 CW 2023-02-18 0418 PJ2T 599 K W2XL 599 NY
QSO: 7045 CW 2023-02-18 0418 PJ2T 599 K W0PR 599 MN
QSO: 3509 CW 2023-02-18 0418 PJ2T 599 K WB8AKW 599 OH
QSO: 7045 CW 2023-02-18 0418 PJ2T 599 K AE7U 599 WA
QSO: 3509 CW 2023-02-18 0418 PJ2T 599 K K5MR 599 TX
QSO: 7045 CW 2023-02-18 0419 PJ2T 599 K N2KTC 599 MA
QSO: 3509 CW 2023-02-18 0419 PJ2T 599 K K6NO 599 CA
QSO: 14047 CW 2023-02-18 0419 PJ2T 599 K AA5TL 599 OR
QSO: 1832 CW 2023-02-18 0419 PJ2T 599 K KU2C 599 PA
QSO: 14047 CW 2023-02-18 0420 PJ2T 599 K N4CF 599 VA
QSO: 7045 CW 2023-02-18 0420 PJ2T 599 K WA7YZW 599 UT
QSO: 3509 CW 2023-02-18 0420 PJ2T 599 K NT2DR 599 PA
QSO: 14047 CW 2023-02-18 0420 PJ2T 599 K WO2Y 599 NJ
QSO: 1832 CW 2023-02-18 0420 PJ2T 599 K K1KI 599 CT
QSO: 7045 CW 2023-02-18 0420 PJ2T 599 K K6OK 599 CA
QSO: 3509 CW 2023-02-18 0420 PJ2T 599 K W3US 599 FL
QSO: 1832 CW 2023-02-18 0420 PJ2T 599 K K3UL 599 PA
QSO: 7045 CW 2023-02-18 0420 PJ2T 599 K N1CFO 599 VT
QSO: 3509 CW 2023-02-18 0421 PJ2T 599 K N0AV 599 IA
QSO: 3509 CW 2023-02-18 0421 PJ2T 599 K N0AX 599 MO
QSO: 7045 CW 2023-02-18 0421 PJ2T 599 K AA4NP 599 FL
QSO: 7045 CW 2023-02-18 0422 PJ2T 599 K KW9E 599 WI
QSO: 1832 CW 2023-02-18 0422 PJ2T 599 K K3OO 599 PA
QSO: 14047 CW 2023-02-18 0422 PJ2T 599 K K8LX 599 MI
QSO: 14047 CW 2023-02-18 0422 PJ2T 599 K WY3A 599 PA
QSO: 7045 CW 2023-02-18 0422 PJ2T 599 K WB0N 599 MN
QSO: 1832 CW 2023-02-18 0422 PJ2T 599 K N6SJ 599 CA
QSO: 14047 CW 2023-02-18 0422 PJ2T 599 K N5XZ 599 TX
QSO: 3509 CW 2023-02-18 0422 PJ2T 599 K N5YT 599 MS
QSO: 7045 CW 2023-02-18 0422 PJ2T 599 K KA0PQW 599 MN
QSO: 14047 CW 2023-02-18 0422 PJ2T 599 K K0MU 599 MN
QSO: 3509 CW 2023-02-18 0423 PJ2T 599 K AA5JF 599 GA
QSO: 14047 CW 2023-02-18 0423 PJ2T 599 K K5RX 599 TX
QSO: 7045 CW 2023-02-18 0423 PJ2T 599 K KN4ZXG 599 VA
QSO: 14047 CW 2023-02-18 0423 PJ2T 599 K K3PP 599 PA
QSO: 7045 CW 2023-02-18 0423 PJ2T 599 K NN7A 599 CO
QSO: 14047 CW 2023-02-18 0423 PJ2T 599 K K4WMS 599 VA
QSO: 3509 CW 2023-02-18 0423 PJ2T 599 K N6IE 599 CA
QSO: 14047 CW 2023-02-18 0423 PJ2T 599 K K5TA 599 NM
QSO: 3509 CW 2023-02-18 0424 PJ2T 599 K KV1J 599 ME
QSO: 7045 CW 2023-02-18 0424 PJ2T 599 K K2SE 599 NJ
QSO: 3509 CW 2023-02-18 0424 PJ2T 599 K AD8J 599 NC
QSO: 7045 CW 2023-02-18 0424 PJ2T 599 K KA8G 599 OH
QSO: 1832 CW 2023-02-18 0424 PJ2T 599 K WW5M 599 TN
QSO: 3509 CW 2023-02-18 0424 PJ2T 599 K K4IE 599 KY
QSO: 7045 CW 2023-02-18 0424 PJ2T 599 K N4SS 599 KY
QSO: 3509 CW 2023-02-18 0425 PJ2T 599 K VE3TW 599 ON
QSO: 7045 CW 2023-02-18 0425 PJ2T 599 K K1AR 599 NH
QSO: 7045 CW 2023-02-18 0425 PJ2T 599 K VA3RKM 599 ON
QSO: 3509 CW 2023-02-18 0425 PJ2T 599 K KK4R 599 VA
QSO: 7045 CW 2023-02-18 0425 PJ2T 599 K W4SPR 599 FL
QSO: 14047 CW 2023-02-18 0426 PJ2T 599 K VA3WB 599 ON
QSO: 7045 CW 2023-02-18 0426 PJ2T 599 K AE2TT 599 NY
QSO: 14047 CW 2023-02-18 0426 PJ2T 599 K K6RO 599 CA
QSO: 7045 CW 2023-02-18 0426 PJ2T 599 K W4EE 599 FL
QSO: 1832 CW 2023-02-18 0426 PJ2T 599 K WA3C 599 OH
QSO: 3509 CW 2023-02-18 0426 PJ2T 599 K WG4V 599 GA
QSO: 14047 CW 2023-02-18 0426 PJ2T 599 K KE8PX 599 GA
QSO: 7045 CW 2023-02-18 0426 PJ2T 599 K N2NI 599 NY
QSO: 7045 CW 2023-02-18 0427 PJ2T 599 K VE6KC 599 AB
QSO: 14047 CW 2023-02-18 0427 PJ2T 599 K N9NA 599 AZ
QSO: 3509 CW 2023-02-18 0427 PJ2T 599 K K6OK 599 CA
QSO: 1832 CW 2023-02-18 0427 PJ2T 599 K W2AA 599 NY
QSO: 7045 CW 2023-02-18 0427 PJ2T 599 K K6UF 599 CA
QSO: 14047 CW 2023-02-18 0427 PJ2T 599 K N3CY 599 AL
QSO: 14047 CW 2023-02-18 0427 PJ2T 599 K N4TL 599 NC
QSO: 3509 CW 2023-02-18 0428 PJ2T 599 K NV9J 599 TX
QSO: 7045 CW 2023-02-18 0428 PJ2T 599 K K2FD 599 NY
QSO: 1832 CW 2023-02-18 0428 PJ2T 599 K N5AW 599 TX
QSO: 7045 CW 2023-02-18 0428 PJ2T 599 K WB2RUU 599 FL
QSO: 1832 CW 2023-02-18 0428 PJ2T 599 K N1TO 599 FL
QSO: 7045 CW 2023-02-18 0428 PJ2T 599 K W7PEZ 599 WA
QSO: 7045 CW 2023-02-18 0429 PJ2T 599 K VE3FH 599 ON
QSO: 7045 CW 2023-02-18 0429 PJ2T 599 K K1ZZ 599 CT
QSO: 3509 CW 2023-02-18 0429 PJ2T 599 K AA7A 599 AZ
QSO: 1832 CW 2023-02-18 0429 PJ2T 599 K AA2EQ 599 NY
QSO: 7045 CW 2023-02-18 0429 PJ2T 599 K WE5P 599 KY
QSO: 7045 CW 2023-02-18 0429 PJ2T 599 K KA2FIR 599 NJ
QSO: 14047 CW 2023-02-18 0429 PJ2T 599 K AB0X 599 KS
QSO: 1832 CW 2023-02-18 0430 PJ2T 599 K N0HJZ 599 MN
QSO: 7045 CW 2023-02-18 0430 PJ2T 599 K N6JV 599 CA
QSO: 7045 CW 2023-02-18 0430 PJ2T 599 K KU4FX 599 FL
QSO: 7045 CW 2023-02-18 0431 PJ2T 599 K W4NF 599 VA
QSO: 3509 CW 2023-02-18 0431 PJ2T 599 K K5FUV 599 AR
QSO: 3509 CW 2023-02-18 0431 PJ2T 599 K W9VW 599 IN
QSO: 1832 CW 2023-02-18 0431 PJ2T 599 K KQ2F 599 NY
QSO: 14047 CW 2023-02-18 0431 PJ2T 599 K WA7TV 599 WA
QSO: 3509 CW 2023-02-18 0431 PJ2T 599 K KG1K 599 NH
QSO: 7045 CW 2023-02-18 0432 PJ2T 599 K KC6ZBE 599 TX
QSO: 3509 CW 2023-02-18 0432 PJ2T 599 K NE5W 599 AL
QSO: 7045 CW 2023-02-18 0432 PJ2T 599 K N8VQG 599 KY
QSO: 14047 CW 2023-02-18 0432 PJ2T 599 K WA5LXS 599 TX
QSO: 7045 CW 2023-02-18 0432 PJ2T 599 K K2CD 599 PA
QSO: 14047 CW 2023-02-18 0432 PJ2T 599 K VE6TN 599 AB
QSO: 7045 CW 2023-02-18 0433 PJ2T 599 K W0ESE 599 MO
QSO: 1832 CW 2023-02-18 0433 PJ2T 599 K W1HNZ 599 MA
QSO: 14047 CW 2023-02-18 0433 PJ2T 599 K W6RJM 599 CA
QSO: 7045 CW 2023-02-18 0433 PJ2T 599 K AB3AH 599 PA
QSO: 7045 CW 2023-02-18 0433 PJ2T 599 K K7ABV 599 MT
QSO: 1832 CW 2023-02-18 0433 PJ2T 599 K AB3CX 599 NY
QSO: 7045 CW 2023-02-18 0433 PJ2T 599 K N4PD 599 VA
QSO: 14047 CW 2023-02-18 0433 PJ2T 599 K NU4B 599 TN
QSO: 7045 CW 2023-02-18 0434 PJ2T 599 K K2TE 599 FL
QSO: 3509 CW 2023-02-18 0434 PJ2T 599 K N2HMM 599 NJ
QSO: 3509 CW 2023-02-18 0434 PJ2T 599 K W2XYZ 599 FL
QSO: 14047 CW 2023-02-18 0434 PJ2T 599 K AB6BT 599 CA
QSO: 14047 CW 2023-02-18 0435 PJ2T 599 K N9CIQ 599 WI
QSO: 1832 CW 2023-02-18 0435 PJ2T 599 K W3FIZ 599 PA
QSO: 7045 CW 2023-02-18 0435 PJ2T 599 K W7QDM 599 ID
QSO: 14047 CW 2023-02-18 0435 PJ2T 599 K KV4UD 599 GA
QSO: 7045 CW 2023-02-18 0435 PJ2T 599 K N4CF 599 VA
QSO: 7045 CW 2023-02-18 0435 PJ2T 599 K K3TN 599 MD
QSO: 7045 CW 2023-02-18 0436 PJ2T 599 K VA7KO 599 BC
QSO: 14047 CW 2023-02-18 0436 PJ2T 599 K NN7M 599 WA
QSO: 3509 CW 2023-02-18 0436 PJ2T 599 K WA5SOG 599 AR
QSO: 14047 CW 2023-02-18 0436 PJ2T 599 K WB6CIA 599 CA
QSO: 7045 CW 2023-02-18 0436 PJ2T 599 K W2MSA 599 NJ
QSO: 7045 CW 2023-02-18 0437 PJ2T 599 K KA4RRU 599 VA
QSO: 3509 CW 2023-02-18 0437 PJ2T 599 K KE3GK 599 MD
QSO: 3509 CW 2023-02-18 0437 PJ2T 599 K AJ9C 599 IN
