START-OF-LOG: 3.0
HQ-DATE: Mon, 29 Oct 2007 19:16:39 -0400
HQ-FROM: "Rick Dougherty NQ4I" <nq4i@contesting.com>
HQ-DATE-RECEIVED: 2007-10-29 23:16:47 UTC
HQ-LOG-DEADLINE: 2007-12-01 23:59:59 UTC
HQ-SUBJECT: nq4i
CREATED-BY: Win-Test 3.17.0
CONTEST: CQ-WW-SSB
CALLSIGN: NQ4I
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 9498456
OPERATORS: NQ4I, N8PR, W4SVO, AA4BI, VE7ZO, KF4GTA, KY5R, NF4A, N4OX, K4NV,
OPERATORS: K4BAI, WI4R, W4DD , K4WI
CLUB: South East Contest Club
NAME: Rick Dougherty
ADDRESS: 1595 Cabin Creek Trail
ADDRESS: Griffin, Georgia
SOAPBOX: No equipment failures, conditions on 15m were better than we expected,
QSO:  7070 PH 2007-10-27 0836 NQ4I          59  05     VE3NE         59  04     0
QSO: 14159 PH 2007-10-27 0836 NQ4I          59  05     VK5ZQV        59  30     0
QSO:  7199 PH 2007-10-27 0836 NQ4I          59  05     PA3GCV        59  14     0
QSO:  7199 PH 2007-10-27 0837 NQ4I          59  05     G3ORY         59  14     0
QSO:  3733 PH 2007-10-27 0837 NQ4I          59  05     VE3XAT        59  04     0
QSO: 14159 PH 2007-10-27 0837 NQ4I          59  05     VK7GN         59  30     0
QSO:  1846 PH 2007-10-27 0837 NQ4I          59  05     N6IG          59  03     0
QSO:  7199 PH 2007-10-27 0837 NQ4I          59  05     DL5YEE        59  14     0
QSO: 14159 PH 2007-10-27 0842 NQ4I          59  05     ZL2ME         59  32     0
QSO:  3728 PH 2007-10-27 0843 NQ4I          59  05     VP5DX         59  08     0
QSO:  3784 PH 2007-10-27 0846 NQ4I          59  05     AH6JR         59  31     0
QSO:  7199 PH 2007-10-27 0846 NQ4I          59  05     PA1RJ         59  14     0
QSO: 14159 PH 2007-10-27 0847 NQ4I          59  05     VK3SB         59  30     0
QSO:  7199 PH 2007-10-27 0847 NQ4I          59  05     GI4VIV        59  14     0
QSO:  7199 PH 2007-10-27 0848 NQ4I          59  05     KH7T          59  31     0
QSO: 14159 PH 2007-10-27 0848 NQ4I          59  05     VK6SW         59  30     0
QSO:  7199 PH 2007-10-27 0849 NQ4I          59  05     CT1ENQ        59  14     0
QSO: 14159 PH 2007-10-27 0849 NQ4I          59  05     ZL2JP         59  32     0
QSO:  7199 PH 2007-10-27 0849 NQ4I          59  05     G6YEK         59  14     0
QSO:  7199 PH 2007-10-27 0850 NQ4I          59  05     KE6BAA        59  03     0
QSO:  7199 PH 2007-10-27 0851 NQ4I          59  05     G4FKA         59  14     0
QSO:  7199 PH 2007-10-27 0851 NQ4I          59  05     G4M           59  14     0
QSO: 14159 PH 2007-10-27 0852 NQ4I          59  05     K6UD          59  03     0
QSO:  7199 PH 2007-10-27 0852 NQ4I          59  05     DL9UO         59  14     0
QSO:  7199 PH 2007-10-27 0852 NQ4I          59  05     G3FPQ         59  14     0
QSO:  7199 PH 2007-10-27 0853 NQ4I          59  05     DL3YAF        59  14     0
QSO:  7199 PH 2007-10-27 0854 NQ4I          59  05     N3ZQX         59  05     0
QSO:  3790 PH 2007-10-27 0854 NQ4I          59  05     VY2LI         59  05     0
QSO:  1867 PH 2007-10-27 0855 NQ4I          59  05     W5WP          59  04     0
QSO:  3802 PH 2007-10-27 0856 NQ4I          59  05     VE7GL         59  03     0
QSO:  7128 PH 2007-10-27 0857 NQ4I          59  05     MW5W          59  14     0
QSO: 14159 PH 2007-10-27 0859 NQ4I          59  05     FK8GT         59  32     0
QSO: 14159 PH 2007-10-27 0900 NQ4I          59  05     VK4AMC        59  30     0
QSO:  7094 PH 2007-10-27 0900 NQ4I          59  05     KG6DX         59  27     0
QSO:  7060 PH 2007-10-27 0901 NQ4I          59  05     VK4WR         59  30     0
QSO:  7053 PH 2007-10-27 0903 NQ4I          59  05     DU9RG         59  27     0
QSO:  3761 PH 2007-10-27 0903 NQ4I          59  05     VC6S          59  04     0
QSO:  3782 PH 2007-10-27 0904 NQ4I          59  05     LT1F          59  13     0
QSO: 14159 PH 2007-10-27 0905 NQ4I          59  05     VK3MPV        59  30     0
QSO:  7165 PH 2007-10-27 0907 NQ4I          59  05     VE2DXY        59  02     0
QSO:  7165 PH 2007-10-27 0908 NQ4I          59  05     EA1FCR        59  14     0
QSO: 14159 PH 2007-10-27 0908 NQ4I          59  05     VK2NOS        59  30     0
QSO:  3787 PH 2007-10-27 0909 NQ4I          59  05     CE4CT         59  12     0
QSO:  7165 PH 2007-10-27 0909 NQ4I          59  05     DJ4QO         59  14     0
QSO: 14159 PH 2007-10-27 0909 NQ4I          59  05     VK3HE         59  30     0
QSO: 14159 PH 2007-10-27 0909 NQ4I          59  05     VK6ANC        59  30     0
QSO:  7165 PH 2007-10-27 0910 NQ4I          59  05     M0SCS         59  14     0
QSO:  3799 PH 2007-10-27 0911 NQ4I          59  05     VA3QWW        59  04     0
QSO:  7165 PH 2007-10-27 0911 NQ4I          59  05     DJ6QP         59  14     0
QSO:  7165 PH 2007-10-27 0911 NQ4I          59  05     G4DFI         59  14     0
QSO:  7165 PH 2007-10-27 0912 NQ4I          59  05     G4DZW         59  14     0
QSO: 14159 PH 2007-10-27 0913 NQ4I          59  05     VK6NOW        59  30     0
QSO:  7165 PH 2007-10-27 0913 NQ4I          59  05     SP5ELA        59  15     0
QSO:  7165 PH 2007-10-27 0914 NQ4I          59  05     GD3TNS        59  14     0
QSO:  3798 PH 2007-10-27 0914 NQ4I          59  05     VK3PA         59  30     0
QSO:  7165 PH 2007-10-27 0914 NQ4I          59  05     DF1WR         59  14     0
QSO: 14159 PH 2007-10-27 0915 NQ4I          59  05     VK6KEY        59  30     0
QSO:  7165 PH 2007-10-27 0915 NQ4I          59  05     DK3HL         59  14     0
QSO:  3798 PH 2007-10-27 0916 NQ4I          59  05     VA3XM         59  04     0
QSO:  3798 PH 2007-10-27 0918 NQ4I          59  05     K3QDV         59  05     0
QSO:  1867 PH 2007-10-27 0919 NQ4I          59  05     VC6S          59  04     0
QSO:  7165 PH 2007-10-27 0919 NQ4I          59  05     G3PJK         59  14     0
QSO:  3798 PH 2007-10-27 0920 NQ4I          59  05     W1AO          59  05     0
QSO:  7165 PH 2007-10-27 0920 NQ4I          59  05     M0CKX         59  14     0
QSO:  3798 PH 2007-10-27 0920 NQ4I          59  05     W4PZV         59  05     0
QSO:  7165 PH 2007-10-27 0921 NQ4I          59  05     VA2ZM         59  02     0
QSO:  7165 PH 2007-10-27 0921 NQ4I          59  05     PE9RP         59  14     0
QSO:  1867 PH 2007-10-27 0923 NQ4I          59  05     N0DQS         59  04     0
QSO:  7165 PH 2007-10-27 0923 NQ4I          59  05     VK7WPX        59  30     0
QSO:  7165 PH 2007-10-27 0923 NQ4I          59  05     G4WGE         59  14     0
QSO:  7165 PH 2007-10-27 0923 NQ4I          59  05     G6M           59  14     0
QSO:  3754 PH 2007-10-27 0924 NQ4I          59  05     VP9I          59  05     0
QSO:  7165 PH 2007-10-27 0924 NQ4I          59  05     GM4EVS        59  14     0
QSO:  7165 PH 2007-10-27 0925 NQ4I          59  05     VA3SWG        59  04     0
QSO:  7165 PH 2007-10-27 0925 NQ4I          59  05     VA3XM         59  04     0
QSO:  7113 PH 2007-10-27 0930 NQ4I          59  05     VK3TZ         59  30     0
QSO:  1861 PH 2007-10-27 0930 NQ4I          59  05     VE6AO         59  04     0
QSO:  3797 PH 2007-10-27 0934 NQ4I          59  05     JH1OGC        59  25     0
QSO: 14159 PH 2007-10-27 0935 NQ4I          59  05     N8AJH         59  05     0
QSO:  7164 PH 2007-10-27 0936 NQ4I          59  05     VA3OC         59  04     0
QSO:  7164 PH 2007-10-27 0937 NQ4I          59  05     VK6CR         59  29     0
QSO:  1867 PH 2007-10-27 0941 NQ4I          59  05     WB9AIS        59  04     0
QSO:  7061 PH 2007-10-27 0942 NQ4I          59  05     C6APR         59  08     0
QSO:  7075 PH 2007-10-27 0944 NQ4I          59  05     VK2FHN        59  30     0
QSO:  7079 PH 2007-10-27 0944 NQ4I          59  05     T49C          59  08     0
QSO:  7077 PH 2007-10-27 0945 NQ4I          59  05     KH6MB         59  31     0
QSO:  3789 PH 2007-10-27 0945 NQ4I          59  05     TI8M          59  07     0
QSO:  1867 PH 2007-10-27 0947 NQ4I          59  05     KD4OLC        59  05     0
QSO:  1867 PH 2007-10-27 0947 NQ4I          59  05     N3KAE         59  05     0
QSO:  7153 PH 2007-10-27 0948 NQ4I          59  05     LU7HN         59  13     0
QSO:  1867 PH 2007-10-27 0949 NQ4I          59  05     K4BSD         59  04     0
QSO:  7174 PH 2007-10-27 0950 NQ4I          59  05     JH4UYB        59  25     0
QSO:  7174 PH 2007-10-27 0956 NQ4I          59  05     JF2QNM        59  25     0
QSO:  7174 PH 2007-10-27 0957 NQ4I          59  05     JA5SUD        59  25     0
QSO:  1867 PH 2007-10-27 1001 NQ4I          59  05     VE7GL         59  03     0
QSO:  1867 PH 2007-10-27 1004 NQ4I          59  05     N7KQ          59  03     0
QSO:  7041 PH 2007-10-27 1004 NQ4I          59  05     JF2IWL        59  25     0
QSO:  7070 PH 2007-10-27 1007 NQ4I          59  05     JA3YBK        59  25     0
QSO:  3706 PH 2007-10-27 1010 NQ4I          59  05     VE3BDN        59  04     0
QSO:  3793 PH 2007-10-27 1014 NQ4I          59  05     JH4UYB        59  25     0
QSO:  7165 PH 2007-10-27 1017 NQ4I          59  05     VA3WE/M       59  04     0
QSO:  7165 PH 2007-10-27 1020 NQ4I          59  05     DK0PO         59  14     0
QSO:  7165 PH 2007-10-27 1020 NQ4I          59  05     SP3GXH        59  15     0
QSO:  7165 PH 2007-10-27 1020 NQ4I          59  05     G4EZT         59  14     0
QSO:  7165 PH 2007-10-27 1021 NQ4I          59  05     DG4FCN        59  14     0
QSO:  7165 PH 2007-10-27 1022 NQ4I          59  05     OE1C          59  15     0
QSO:  7165 PH 2007-10-27 1022 NQ4I          59  05     DL3MI         59  14     0
QSO:  3778 PH 2007-10-27 1022 NQ4I          59  05     VK2ATZ        59  30     0
QSO:  7165 PH 2007-10-27 1023 NQ4I          59  05     DL5AI         59  14     0
QSO:  7165 PH 2007-10-27 1024 NQ4I          59  05     OH2BEN        59  15     0
QSO:  7165 PH 2007-10-27 1025 NQ4I          59  05     WP3GW         59  08     0
QSO:  7165 PH 2007-10-27 1025 NQ4I          59  05     DK2CF         59  14     0
QSO:  7165 PH 2007-10-27 1026 NQ4I          59  05     ES7GM         59  15     0
QSO:  7165 PH 2007-10-27 1027 NQ4I          59  05     G8GRT         59  14     0
QSO:  7165 PH 2007-10-27 1028 NQ4I          59  05     DF2QZ         59  14     0
QSO:  3695 PH 2007-10-27 1028 NQ4I          59  05     AD4YQ         59  05     0
QSO:  3695 PH 2007-10-27 1029 NQ4I          59  05     AA8P          59  04     0
QSO:  7165 PH 2007-10-27 1029 NQ4I          59  05     DD6PS         59  14     0
QSO:  7165 PH 2007-10-27 1032 NQ4I          59  05     EI6AK         59  14     0
QSO:  1867 PH 2007-10-27 1032 NQ4I          59  05     N8MR          59  04     0
QSO: 14159 PH 2007-10-27 1038 NQ4I          59  05     N4XL          59  05     0
QSO:  7040 PH 2007-10-27 1039 NQ4I          59  05     VK6DXI        59  29     0
QSO:  7042 PH 2007-10-27 1040 NQ4I          59  05     VK6LK         59  29     0
QSO:  7134 PH 2007-10-27 1044 NQ4I          59  05     VE1DT         59  05     0
QSO:  3800 PH 2007-10-27 1054 NQ4I          59  05     JA7YRR        59  25     0
QSO:  3779 PH 2007-10-27 1057 NQ4I          59  05     VK7GN         59  30     0
QSO: 14248 PH 2007-10-27 1059 NQ4I          59  05     AO8A          59  33     0
QSO: 14256 PH 2007-10-27 1102 NQ4I          59  05     TS6A          59  33     0
QSO: 14189 PH 2007-10-27 1103 NQ4I          59  05     YT9A          59  15     0
QSO:  3793 PH 2007-10-27 1105 NQ4I          59  05     VK3TZ         59  30     0
QSO: 21276 PH 2007-10-27 1106 NQ4I          59  05     CN3A          59  33     0
QSO: 14223 PH 2007-10-27 1107 NQ4I          59  05     S57AL         59  15     0
QSO: 14241 PH 2007-10-27 1108 NQ4I          59  05     CN4P          59  33     0
QSO: 14188 PH 2007-10-27 1109 NQ4I          59  05     M0WLF         59  14     0
QSO: 14238 PH 2007-10-27 1110 NQ4I          59  05     9A1P          59  15     0
QSO: 14227 PH 2007-10-27 1111 NQ4I          59  05     SN7Q          59  15     0
QSO:  7038 PH 2007-10-27 1111 NQ4I          59  05     JR5VHU        59  25     0
QSO: 14309 PH 2007-10-27 1111 NQ4I          59  05     CQ3T          59  33     0
QSO: 14322 PH 2007-10-27 1112 NQ4I          59  05     OL7R          59  15     0
QSO: 14329 PH 2007-10-27 1112 NQ4I          59  05     EA8AG         59  33     0
QSO: 14209 PH 2007-10-27 1113 NQ4I          59  05     OT5L          59  14     0
QSO: 14291 PH 2007-10-27 1113 NQ4I          59  05     DL2ARD        59  14     0
QSO: 14265 PH 2007-10-27 1113 NQ4I          59  05     DP6A          59  14     0
QSO: 14248 PH 2007-10-27 1114 NQ4I          59  05     9A7A          59  15     0
QSO: 14243 PH 2007-10-27 1115 NQ4I          59  05     S50A          59  15     0
QSO: 14268 PH 2007-10-27 1115 NQ4I          59  05     9A1A          59  15     0
QSO: 14161 PH 2007-10-27 1115 NQ4I          59  05     OQ5M          59  14     0
QSO:  3793 PH 2007-10-27 1116 NQ4I          59  05     NH7O          59  31     0
QSO:  7069 PH 2007-10-27 1116 NQ4I          59  05     JI2ZEY        59  25     0
QSO:  3793 PH 2007-10-27 1117 NQ4I          59  05     ZM2M          59  32     0
QSO: 14167 PH 2007-10-27 1117 NQ4I          59  05     IT9ESW        59  15     0
QSO:  3793 PH 2007-10-27 1118 NQ4I          59  05     VK6LK         59  29     0
QSO: 14232 PH 2007-10-27 1118 NQ4I          59  05     ER0WW         59  16     0
QSO: 14272 PH 2007-10-27 1119 NQ4I          59  05     HB0/HB9AON    59  14     0
QSO: 14198 PH 2007-10-27 1121 NQ4I          59  05     OT5A          59  14     0
QSO:  3793 PH 2007-10-27 1122 NQ4I          59  05     W9KB          59  04     0
QSO: 14191 PH 2007-10-27 1122 NQ4I          59  05     GW4BLE        59  14     0
QSO: 14200 PH 2007-10-27 1123 NQ4I          59  05     IZ6ERS        59  15     0
QSO:  3793 PH 2007-10-27 1123 NQ4I          59  05     VE3EEZ        59  04     0
QSO:  3793 PH 2007-10-27 1123 NQ4I          59  05     W5CSU         59  04     0
QSO:  3793 PH 2007-10-27 1124 NQ4I          59  05     KU4V          59  05     0
QSO: 14205 PH 2007-10-27 1124 NQ4I          59  05     CT1DOV        59  14     0
QSO:  3793 PH 2007-10-27 1124 NQ4I          59  05     N3ALN         59  05     0
QSO:  3793 PH 2007-10-27 1124 NQ4I          59  05     KI3O          59  05     0
QSO: 14266 PH 2007-10-27 1125 NQ4I          59  05     DR1A          59  14     0
QSO:  3793 PH 2007-10-27 1126 NQ4I          59  05     K5MDX         59  04     0
QSO: 14271 PH 2007-10-27 1126 NQ4I          59  05     AO6AZ         59  14     0
QSO: 21239 PH 2007-10-27 1126 NQ4I          59  05     IR4X          59  15     0
QSO:  3793 PH 2007-10-27 1126 NQ4I          59  05     KB1JFG        59  05     0
QSO: 14294 PH 2007-10-27 1127 NQ4I          59  05     OE2S          59  15     0
QSO:  3793 PH 2007-10-27 1129 NQ4I          59  05     VE2BHH        59  05     0
QSO: 14300 PH 2007-10-27 1130 NQ4I          59  05     FS/K1XM       59  08     0
QSO: 14205 PH 2007-10-27 1130 NQ4I          59  05     SB6A          59  14     0
QSO:  3793 PH 2007-10-27 1130 NQ4I          59  05     VE3FTM        59  04     0
QSO:  3793 PH 2007-10-27 1131 NQ4I          59  05     K8NMG         59  05     0
QSO: 14289 PH 2007-10-27 1131 NQ4I          59  05     RW1AC         59  16     0
QSO: 21321 PH 2007-10-27 1131 NQ4I          59  05     1A3A          59  15     1
QSO: 14219 PH 2007-10-27 1131 NQ4I          59  05     LZ9W          59  20     0
QSO: 21233 PH 2007-10-27 1131 NQ4I          59  05     IZ8DPL        59  15     0
QSO: 14230 PH 2007-10-27 1132 NQ4I          59  05     MI0AYR        59  14     0
QSO:  3782 PH 2007-10-27 1132 NQ4I          59  05     VK6DXI        59  29     0
QSO: 14218 PH 2007-10-27 1132 NQ4I          59  05     TM6M          59  14     0
QSO: 14163 PH 2007-10-27 1133 NQ4I          59  05     GI7AXB        59  14     0
QSO: 14315 PH 2007-10-27 1133 NQ4I          59  05     LY7A          59  15     0
QSO: 21273 PH 2007-10-27 1133 NQ4I          59  05     IO4T          59  15     0
QSO: 14319 PH 2007-10-27 1134 NQ4I          59  05     OM7M          59  15     0
QSO: 14320 PH 2007-10-27 1134 NQ4I          59  05     IS0T          59  15     0
QSO: 21317 PH 2007-10-27 1134 NQ4I          59  05     IZ6GSQ        59  15     0
QSO: 21339 PH 2007-10-27 1135 NQ4I          59  05     IS0/K7QB      59  15     0
QSO: 14307 PH 2007-10-27 1136 NQ4I          59  05     PA0AGA        59  14     0
QSO: 21372 PH 2007-10-27 1137 NQ4I          59  05     F5MOO         59  14     1
QSO: 14207 PH 2007-10-27 1137 NQ4I          59  05     DJ4JF         59  14     0
QSO: 14250 PH 2007-10-27 1137 NQ4I          59  05     4L6AM         59  21     0
QSO: 14299 PH 2007-10-27 1139 NQ4I          59  05     OM8A          59  15     0
QSO: 21225 PH 2007-10-27 1139 NQ4I          59  05     EE2W          59  14     0
QSO: 14254 PH 2007-10-27 1140 NQ4I          59  05     IR9Y          59  15     0
QSO: 14244 PH 2007-10-27 1140 NQ4I          59  05     OF8L          59  15     0
QSO: 21235 PH 2007-10-27 1140 NQ4I          59  05     AM3SSB        59  14     0
QSO: 14252 PH 2007-10-27 1140 NQ4I          59  05     ON4IQ         59  14     0
QSO: 14262 PH 2007-10-27 1141 NQ4I          59  05     LN3Z          59  14     0
QSO: 14262 PH 2007-10-27 1142 NQ4I          59  05     T93J          59  15     0
QSO: 21244 PH 2007-10-27 1142 NQ4I          59  05     TS6A          59  33     0
QSO: 14156 PH 2007-10-27 1142 NQ4I          59  05     DC2YY         59  14     0
QSO: 14229 PH 2007-10-27 1142 NQ4I          59  05     PI4COM        59  14     0
QSO: 14156 PH 2007-10-27 1143 NQ4I          59  05     DF1QQ         59  14     0
QSO:  7086 PH 2007-10-27 1143 NQ4I          59  05     AH2R          59  27     0
QSO: 21260 PH 2007-10-27 1143 NQ4I          59  05     IW1QN         59  15     0
QSO: 14156 PH 2007-10-27 1143 NQ4I          59  05     DL8QS         59  14     0
QSO: 14156 PH 2007-10-27 1143 NQ4I          59  05     PA6Z          59  14     0
QSO: 21294 PH 2007-10-27 1144 NQ4I          59  05     IT9ZMX        59  15     0
QSO: 14177 PH 2007-10-27 1144 NQ4I          59  05     1A3A          59  15     0
QSO: 14172 PH 2007-10-27 1145 NQ4I          59  05     OM0M          59  15     0
QSO: 14156 PH 2007-10-27 1145 NQ4I          59  05     LY9A          59  15     0
QSO: 14168 PH 2007-10-27 1146 NQ4I          59  05     EI9HX         59  14     0
QSO: 21389 PH 2007-10-27 1146 NQ4I          59  05     EA4KR         59  14     1
QSO: 14235 PH 2007-10-27 1147 NQ4I          59  05     9A4D          59  15     0
QSO: 14156 PH 2007-10-27 1148 NQ4I          59  05     SM6AHU        59  14     0
QSO: 21267 PH 2007-10-27 1148 NQ4I          59  05     OT5A          59  14     1
QSO: 14248 PH 2007-10-27 1148 NQ4I          59  05     EK0B          59  21     0
QSO: 14156 PH 2007-10-27 1149 NQ4I          59  05     SF7WT         59  14     0
QSO: 14156 PH 2007-10-27 1149 NQ4I          59  05     SK7OA         59  14     0
QSO: 14273 PH 2007-10-27 1149 NQ4I          59  05     HV50VR        59  15     0
QSO: 14287 PH 2007-10-27 1150 NQ4I          59  05     EW8MW         59  16     0
QSO: 21277 PH 2007-10-27 1150 NQ4I          59  05     EA7RU         59  14     0
QSO:  7077 PH 2007-10-27 1151 NQ4I          59  05     HR2DMR        59  07     0
QSO: 14156 PH 2007-10-27 1151 NQ4I          59  05     VE1SD         59  05     0
QSO: 14295 PH 2007-10-27 1152 NQ4I          59  05     UA9CLB        59  17     0
QSO: 21302 PH 2007-10-27 1152 NQ4I          59  05     CU2CR         59  14     0
QSO: 14156 PH 2007-10-27 1152 NQ4I          59  05     OO4O          59  14     0
QSO: 21306 PH 2007-10-27 1152 NQ4I          59  05     YP3A          59  20     0
QSO: 14156 PH 2007-10-27 1152 NQ4I          59  05     ON6GV         59  14     0
QSO: 14156 PH 2007-10-27 1153 NQ4I          59  05     DL1Z          59  14     0
QSO: 14156 PH 2007-10-27 1153 NQ4I          59  05     RM3F          59  16     0
QSO: 21343 PH 2007-10-27 1154 NQ4I          59  05     DJ0A          59  14     0
QSO: 14156 PH 2007-10-27 1154 NQ4I          59  05     G3VCQ         59  14     0
QSO: 21310 PH 2007-10-27 1154 NQ4I          59  05     T93J          59  15     1
QSO: 14220 PH 2007-10-27 1154 NQ4I          59  05     ES5TAW        59  15     0
QSO: 21315 PH 2007-10-27 1155 NQ4I          59  05     LZ1MS         59  20     1
QSO: 14156 PH 2007-10-27 1155 NQ4I          59  05     GW1CJJ        59  14     0
QSO: 14156 PH 2007-10-27 1155 NQ4I          59  05     4N4BB         59  15     0
QSO: 14156 PH 2007-10-27 1156 NQ4I          59  05     DL6AX         59  14     0
QSO: 14187 PH 2007-10-27 1156 NQ4I          59  05     RW2F          59  15     0
QSO: 14156 PH 2007-10-27 1156 NQ4I          59  05     M5LRO         59  14     0
QSO: 14156 PH 2007-10-27 1156 NQ4I          59  05     M3PZT         59  14     0
QSO: 14251 PH 2007-10-27 1157 NQ4I          59  05     HG1S          59  15     0
QSO: 14156 PH 2007-10-27 1158 NQ4I          59  05     PA0AWH        59  14     0
QSO: 14156 PH 2007-10-27 1158 NQ4I          59  05     IW5ECP        59  15     0
QSO: 14276 PH 2007-10-27 1159 NQ4I          59  05     EA5EA         59  14     0
QSO: 14156 PH 2007-10-27 1159 NQ4I          59  05     HB9DHG        59  14     0
QSO: 14156 PH 2007-10-27 1200 NQ4I          59  05     DL7AOS        59  14     0
QSO:  7048 PH 2007-10-27 1200 NQ4I          59  05     ZL1BYZ        59  32     0
QSO: 21286 PH 2007-10-27 1200 NQ4I          59  05     DA3X          59  14     1
QSO: 14156 PH 2007-10-27 1200 NQ4I          59  05     G0NDE         59  14     0
QSO: 21298 PH 2007-10-27 1200 NQ4I          59  05     EK0B          59  21     0
QSO: 14294 PH 2007-10-27 1200 NQ4I          59  05     IO5O          59  15     0
QSO: 14156 PH 2007-10-27 1200 NQ4I          59  05     F5AXG         59  14     0
QSO: 21284 PH 2007-10-27 1201 NQ4I          59  05     PI4CC         59  14     0
QSO: 21331 PH 2007-10-27 1201 NQ4I          59  05     DL2WW         59  14     1
QSO:  7103 PH 2007-10-27 1201 NQ4I          59  05     ZM2M          59  32     0
QSO: 14156 PH 2007-10-27 1201 NQ4I          59  05     MM0NDX        59  14     0
QSO: 14270 PH 2007-10-27 1201 NQ4I          59  05     IR2M          59  15     0
QSO: 21225 PH 2007-10-27 1201 NQ4I          59  05     AO1O          59  14     0
QSO: 14156 PH 2007-10-27 1201 NQ4I          59  05     SP9DNO        59  15     0
QSO: 21348 PH 2007-10-27 1202 NQ4I          59  05     DR5Z          59  14     1
QSO: 14156 PH 2007-10-27 1202 NQ4I          59  05     HB9OCR        59  14     0
QSO: 14156 PH 2007-10-27 1202 NQ4I          59  05     S58L          59  15     0
QSO: 21229 PH 2007-10-27 1202 NQ4I          59  05     F6PTT         59  14     0
QSO: 14156 PH 2007-10-27 1202 NQ4I          59  05     EA3AGB        59  14     0
QSO: 14156 PH 2007-10-27 1202 NQ4I          59  05     VC3X          59  04     0
QSO: 21234 PH 2007-10-27 1202 NQ4I          59  05     DR1A          59  14     0
QSO: 14256 PH 2007-10-27 1203 NQ4I          59  05     S56M          59  15     0
QSO: 14156 PH 2007-10-27 1203 NQ4I          59  05     DL9URZ        59  14     0
QSO: 21237 PH 2007-10-27 1203 NQ4I          59  05     OM5XX         59  15     0
QSO: 14156 PH 2007-10-27 1203 NQ4I          59  05     OE1HHB        59  15     0
QSO: 21241 PH 2007-10-27 1203 NQ4I          59  05     TM2S          59  14     0
QSO: 14156 PH 2007-10-27 1203 NQ4I          59  05     EC7AT         59  14     0
QSO: 21358 PH 2007-10-27 1203 NQ4I          59  05     IK2DZN        59  15     1
QSO: 14156 PH 2007-10-27 1204 NQ4I          59  05     GM3YS         59  14     0
QSO: 21247 PH 2007-10-27 1204 NQ4I          59  05     DL2MWB        59  14     0
QSO: 21368 PH 2007-10-27 1204 NQ4I          59  05     AO8A          59  33     1
QSO: 14156 PH 2007-10-27 1204 NQ4I          59  05     PE1MMZ        59  14     0
QSO: 14156 PH 2007-10-27 1204 NQ4I          59  05     AO3R          59  14     0
QSO:  3788 PH 2007-10-27 1204 NQ4I          59  05     KH7DX         59  31     0
QSO: 14156 PH 2007-10-27 1204 NQ4I          59  05     RD4WA         59  16     0
QSO: 21247 PH 2007-10-27 1204 NQ4I          59  05     DQ4Q          59  14     0
QSO: 14156 PH 2007-10-27 1205 NQ4I          59  05     EA5FLE        59  14     0
QSO: 21247 PH 2007-10-27 1205 NQ4I          59  05     IV3HAX        59  15     0
QSO: 14156 PH 2007-10-27 1205 NQ4I          59  05     DL5AI         59  14     0
QSO: 14216 PH 2007-10-27 1205 NQ4I          59  05     IR4X          59  15     0
QSO: 14156 PH 2007-10-27 1205 NQ4I          59  05     GI4VIV        59  14     0
QSO: 21247 PH 2007-10-27 1205 NQ4I          59  05     EA1FCR        59  14     0
QSO: 14156 PH 2007-10-27 1206 NQ4I          59  05     ON6LR         59  14     0
QSO: 14214 PH 2007-10-27 1206 NQ4I          59  05     S59N          59  15     0
QSO: 14156 PH 2007-10-27 1206 NQ4I          59  05     DL8KAC        59  14     0
QSO: 14202 PH 2007-10-27 1206 NQ4I          59  05     VE2Z          59  02     0
QSO: 21247 PH 2007-10-27 1206 NQ4I          59  05     EA4KT         59  14     0
QSO:  3802 PH 2007-10-27 1206 NQ4I          59  05     NH0DX/NH2     59  27     0
QSO: 14156 PH 2007-10-27 1206 NQ4I          59  05     PD0JD         59  14     0
QSO: 21412 PH 2007-10-27 1206 NQ4I          59  05     DJ0QN         59  14     1
QSO: 14156 PH 2007-10-27 1207 NQ4I          59  05     GM1FLQ        59  14     0
QSO: 14156 PH 2007-10-27 1207 NQ4I          59  05     DK2WC         59  14     0
QSO: 14195 PH 2007-10-27 1207 NQ4I          59  05     IK0PHY        59  15     0
QSO: 14156 PH 2007-10-27 1207 NQ4I          59  05     F8CDM         59  14     0
QSO: 21427 PH 2007-10-27 1207 NQ4I          59  05     LX1HD         59  14     1
QSO: 21247 PH 2007-10-27 1208 NQ4I          59  05     IK4IEE        59  15     0
QSO: 21247 PH 2007-10-27 1208 NQ4I          59  05     LZ9W          59  20     0
QSO: 21247 PH 2007-10-27 1208 NQ4I          59  05     M0BKV         59  14     0
QSO: 21211 PH 2007-10-27 1208 NQ4I          59  05     YT3M          59  15     1
QSO: 14156 PH 2007-10-27 1208 NQ4I          59  05     DL9UDS        59  14     0
QSO: 14156 PH 2007-10-27 1209 NQ4I          59  05     PA1TX         59  14     0
QSO: 14165 PH 2007-10-27 1209 NQ4I          59  05     G3TXF         59  14     0
