START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: IARU-HF
CALLSIGN: S53RA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S53RA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for IARU-HF ARRL/iaru_hf_world_championship/2024.
QSO: 21044 CW 2024-07-13 1354 S53RA         599 28 ER7HQ         599 ARM
QSO: 14000 CW 2024-07-14 0127 S53RA         599 28 K0EA          599 07
QSO: 14063 CW 2024-07-14 0127 S53RA         599 28 PV2K          599 15
QSO: 14070 CW 2024-07-14 0129 S53RA         599 28 W1QK          599 08
QSO: 14064 CW 2024-07-14 0130 S53RA         599 28 WW4XX         599 08
QSO: 14059 CW 2024-07-14 0131 S53RA         599 28 K9RS          599 08
QSO: 14051 CW 2024-07-14 0132 S53RA         599 28 VA7RR         599 02
QSO: 14042 CW 2024-07-14 0133 S53RA         599 28 K0TG          599 7
QSO: 14038 CW 2024-07-14 0134 S53RA         599 28 K5TR          599 7
QSO: 14035 CW 2024-07-14 0135 S53RA         599 28 N9NC          599 8
QSO: 14034 CW 2024-07-14 0136 S53RA         599 28 K1VMT         599 08
QSO: 14033 CW 2024-07-14 0137 S53RA         599 28 NU1AW         599 IARU
QSO: 14018 CW 2024-07-14 0141 S53RA         599 28 9N7AA         599 42
QSO: 14018 CW 2024-07-14 0144 S53RA         599 28 K1RX          599 08
QSO: 14014 CW 2024-07-14 0145 S53RA         599 28 WI9WI         599 7
QSO: 14005 CW 2024-07-14 0148 S53RA         599 28 S50HQ         599 ZRS
QSO: 14009 CW 2024-07-14 0149 S53RA         599 28 W4KFC         599 08
QSO: 14000 CW 2024-07-14 0151 S53RA         599 28 NQ2W          599 08
QSO: 14018 CW 2024-07-14 0153 S53RA         599 28 N9RV          599 6
QSO: 14023 CW 2024-07-14 0155 S53RA         599 28 K1TZQ         599 08
QSO: 14037 CW 2024-07-14 0159 S53RA         599 28 S570CST       599 28
QSO: 14039 CW 2024-07-14 0159 S53RA         599 28 AJ9C          599 08
QSO: 14049 CW 2024-07-14 0201 S53RA         599 28 AB5SE         599 07
QSO: 14043 CW 2024-07-14 0202 S53RA         599 28 VE7LWW        599 02
QSO: 14027 CW 2024-07-14 0203 S53RA         599 28 W8MJ          599 08
QSO: 14011 CW 2024-07-14 0205 S53RA         599 28 K5WA          599 07
QSO: 14005 CW 2024-07-14 0206 S53RA         599 28 ND7K          599 6
QSO: 14002 CW 2024-07-14 0207 S53RA         599 28 K7NT          599 7
QSO: 14042 CW 2024-07-14 0210 S53RA         599 28 K8GU          599 8
QSO: 14057 CW 2024-07-14 0211 S53RA         599 28 PR1T          599 15
QSO: 14062 CW 2024-07-14 0212 S53RA         599 28 ZL4TT         599 60
QSO: 14062 CW 2024-07-14 0213 S53RA         599 28 K8LX          599 08
QSO: 14063 CW 2024-07-14 0214 S53RA         599 28 W5JK          599 07
QSO: 14046 CW 2024-07-14 0215 S53RA         599 28 K9CT          599 08
QSO: 14030 CW 2024-07-14 0217 S53RA         599 28 K1IMI         599 08
QSO: 14023 CW 2024-07-14 0218 S53RA         599 28 UP0L          599 30
QSO: 14022 CW 2024-07-14 0219 S53RA         599 28 4K6FO         599 29
QSO: 14011 CW 2024-07-14 0221 S53RA         599 28 RG5A          599 29
QSO: 14006 CW 2024-07-14 0223 S53RA         599 28 VE9HF         599 09
QSO: 14161 PH 2024-07-14 0224 S53RA         59 28 NG1M          59 08
QSO: 14178 PH 2024-07-14 0226 S53RA         59 28 K8LG          59 08
QSO: 14186 PH 2024-07-14 0227 S53RA         59 28 KG9N          59 08
QSO: 14273 PH 2024-07-14 0229 S53RA         59 28 K5TR          59 7
QSO: 14000 PH 2024-07-14 0230 S53RA         59 28 TI5VMJ        59 11
QSO: 14271 PH 2024-07-14 0232 S53RA         59 28 W1AW          59 ARRL
QSO: 14153 PH 2024-07-14 0234 S53RA         59 28 XE1CRG        59 10
QSO: 14210 PH 2024-07-14 0238 S53RA         59 28 AD5XD         59 07
QSO: 14212 PH 2024-07-14 0239 S53RA         59 28 OA4O          59 RCP
QSO: 14239 PH 2024-07-14 0241 S53RA         59 28 K4AB          59 08
QSO: 14000 PH 2024-07-14 0242 S53RA         59 28 HC2GRC        59 GRC
QSO: 21064 CW 2024-07-14 1011 S53RA         599 28 BI6LFJ        599 44
QSO: 21065 CW 2024-07-14 1011 S53RA         599 28 E2HQ          599 RAST
QSO: 21050 CW 2024-07-14 1013 S53RA         599 28 UP5B          599 30
QSO: 21048 CW 2024-07-14 1018 S53RA         599 28 NN1SS         599 08
QSO: 21044 CW 2024-07-14 1019 S53RA         599 28 K9NW          599 08
QSO: 21045 CW 2024-07-14 1019 S53RA         599 28 K9RS          599 08
QSO: 21041 CW 2024-07-14 1020 S53RA         599 28 EA1X          599 37
QSO: 21029 CW 2024-07-14 1022 S53RA         599 28 EF4HQ         599 URE
QSO: 21023 CW 2024-07-14 1023 S53RA         599 28 VA2WA         599 04
QSO: 21029 CW 2024-07-14 1023 S53RA         599 28 VE3EJ         599 04
QSO: 21008 CW 2024-07-14 1028 S53RA         599 28 UW1M          599 29
QSO: 21001 CW 2024-07-14 1029 S53RA         599 28 K3LR          599 8
QSO: 21002 CW 2024-07-14 1030 S53RA         599 28 B5HQ          599 CRAC
QSO: 21007 CW 2024-07-14 1033 S53RA         599 28 UC8Y          599 31
QSO: 21010 CW 2024-07-14 1033 S53RA         599 28 4X1DX         599 39
QSO: 21013 CW 2024-07-14 1034 S53RA         599 28 EU2F          599 29
QSO: 21015 CW 2024-07-14 1034 S53RA         599 28 N2MF          599 08
QSO: 21020 CW 2024-07-14 1035 S53RA         599 28 GR2HQ         599 RSGB
QSO: 21022 CW 2024-07-14 1036 S53RA         599 28 9N7AA         599 42
QSO: 21024 CW 2024-07-14 1037 S53RA         599 28 UN1HQ         599 KFRR
QSO: 21028 CW 2024-07-14 1039 S53RA         599 28 MW4R          599 27
QSO: 21043 CW 2024-07-14 1041 S53RA         599 28 ZF5T          599 11
QSO: 21057 CW 2024-07-14 1043 S53RA         599 28 UN5G          599 31
QSO: 21058 CW 2024-07-14 1044 S53RA         599 28 4Z4AK         599 39
QSO: 28022 CW 2024-07-14 1046 S53RA         599 28 G3P           599 27
QSO: 28009 CW 2024-07-14 1048 S53RA         599 28 RA3DS         599 29
QSO: 28018 CW 2024-07-14 1050 S53RA         599 28 EA1X          599 37
QSO: 28027 CW 2024-07-14 1050 S53RA         599 28 R3ZZ          599 29
QSO: 28029 CW 2024-07-14 1051 S53RA         599 28 EF4HQ         599 URE
QSO: 28037 CW 2024-07-14 1052 S53RA         599 28 PW2F          599 15
QSO: 28038 CW 2024-07-14 1053 S53RA         599 28 EW5A          599 29
QSO: 28040 CW 2024-07-14 1053 S53RA         599 28 G4A           599 27
QSO: 28046 CW 2024-07-14 1054 S53RA         599 28 ZS4B          599 57
QSO: 28045 CW 2024-07-14 1055 S53RA         599 28 ZS1C          599 57
QSO: 28052 CW 2024-07-14 1055 S53RA         599 28 PX2A          599 15
QSO: 28465 PH 2024-07-14 1057 S53RA         59 28 PV2K          59 15
QSO: 28471 PH 2024-07-14 1057 S53RA         59 28 PR2N          59 15
QSO: 28503 PH 2024-07-14 1058 S53RA         59 28 EA2ELS        59 37
QSO: 28000 PH 2024-07-14 1059 S53RA         59 28 PY6HD         59 13
QSO: 28510 PH 2024-07-14 1100 S53RA         59 28 PY6FP         59 13
QSO: 28460 PH 2024-07-14 1101 S53RA         59 28 PY2PPZ        59 15
QSO: 28435 PH 2024-07-14 1102 S53RA         59 28 ZZ5K          59 15
QSO: 28406 PH 2024-07-14 1103 S53RA         59 28 F4WDL         59 27
QSO: 28427 PH 2024-07-14 1103 S53RA         59 28 GR2HQ         59 RSGB
QSO: 28375 PH 2024-07-14 1104 S53RA         59 28 ZW2N          59 15
QSO: 28360 PH 2024-07-14 1105 S53RA         59 28 ZV1T          59 15
QSO: 28425 PH 2024-07-14 1107 S53RA         59 28 EF4HQ         59 URE
QSO: 28440 PH 2024-07-14 1109 S53RA         59 28 PY2GJ         59 15
QSO: 28000 PH 2024-07-14 1110 S53RA         59 28 PU2WDX        59 15
QSO: 28530 PH 2024-07-14 1111 S53RA         59 28 A42K          59 39
QSO: 28418 PH 2024-07-14 1113 S53RA         59 28 PY2NY         59 15
QSO: 28368 PH 2024-07-14 1114 S53RA         59 28 PR1T          59 15
QSO: 28393 PH 2024-07-14 1114 S53RA         59 28 PU1JSV        59 15
QSO: 28456 PH 2024-07-14 1115 S53RA         59 28 PY4JW         59 15
QSO: 28042 CW 2024-07-14 1119 S53RA         599 28 PY2XL         599 15
QSO: 28050 CW 2024-07-14 1119 S53RA         599 28 UB7K          599 29
QSO: 28021 CW 2024-07-14 1123 S53RA         599 28 AA1K          599 08
QSO: 28030 CW 2024-07-14 1124 S53RA         599 28 CR6K          599 37
QSO: 28017 CW 2024-07-14 1126 S53RA         599 28 PA6HQ         599 VERON
QSO: 28007 CW 2024-07-14 1127 S53RA         599 28 EA8BQM        599 36
QSO: 28011 CW 2024-07-14 1127 S53RA         599 28 EA8RM         599 36
QSO: 28004 CW 2024-07-14 1129 S53RA         599 28 PY2XC         599 15
QSO: 14338 PH 2024-07-14 1132 S53RA         59 28 UZ7C          59 29
QSO: 14346 PH 2024-07-14 1133 S53RA         59 28 LY4L          59 29
QSO: 14213 PH 2024-07-14 1134 S53RA         59 28 CS5HQ         59 REP
QSO: 14203 PH 2024-07-14 1135 S53RA         59 28 YT0HQ         59 SRS
QSO: 14197 PH 2024-07-14 1136 S53RA         59 28 S570CST       59 28
QSO: 14150 PH 2024-07-14 1137 S53RA         59 28 UA3ZTY        59 29
QSO: 14177 PH 2024-07-14 1137 S53RA         59 28 EA1L          59 37
QSO: 14174 PH 2024-07-14 1138 S53RA         59 28 YO3RU         59 28
QSO: 14221 PH 2024-07-14 1140 S53RA         59 28 YQ4M          59 28
QSO: 14283 PH 2024-07-14 1141 S53RA         59 28 SK9HQ         59 SSA
QSO: 14000 PH 2024-07-14 1142 S53RA         59 28 EA6URP        59 37
QSO: 14185 PH 2024-07-14 1145 S53RA         59 28 RM3F          59 29
QSO: 14208 PH 2024-07-14 1145 S53RA         59 28 IT9OPR        59 28
QSO: 14226 PH 2024-07-14 1146 S53RA         59 28 UR7R          59 29
QSO: 14000 PH 2024-07-14 1147 S53RA         59 28 ER7HQ         59 ARM
QSO: 14242 PH 2024-07-14 1148 S53RA         59 28 R4GM          59 29
QSO: 14251 PH 2024-07-14 1149 S53RA         59 28 RC6U          59 29
QSO: 14273 PH 2024-07-14 1149 S53RA         59 28 RL3A          59 29
QSO: 14294 PH 2024-07-14 1150 S53RA         59 28 UW5Y          59 29
QSO: 14310 PH 2024-07-14 1151 S53RA         59 28 R4HQ          59 SRR
QSO: 14040 CW 2024-07-14 1152 S53RA         599 28 SP5LST        599 28
QSO: 14050 CW 2024-07-14 1153 S53RA         599 28 OG1F          599 18
QSO: 14000 CW 2024-07-14 1154 S53RA         599 28 SM2CEW        599 18
QSO: 14063 CW 2024-07-14 1155 S53RA         599 28 LZ5Y          599 28
QSO: 14036 CW 2024-07-14 1158 S53RA         599 28 II4HQ         599 ARI
QSO: 14029 CW 2024-07-14 1159 S53RA         599 28 LY5O          599 29
END-OF-LOG:
