START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: G3TXF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator 3 bands
CLAIMED-SCORE: 0
QSO: 14023 CW 2023-07-22 1506 G3TXF         599 74     LA8OM         599 70    
QSO:  3525 CW 2023-07-22 2103 G3TXF         599 74     SP2R          599 56    
QSO:  3523 CW 2023-07-22 2103 G3TXF         599 74     DJ1MM         599 65    
QSO:  3514 CW 2023-07-22 2104 G3TXF         599 74     OK1HCG        599 73    
QSO:  3515 CW 2023-07-22 2106 G3TXF         599 74     DJ9MH         599 83    
QSO:  3508 CW 2023-07-22 2106 G3TXF         599 74     ON6PJ         599 42    
QSO:  3517 CW 2023-07-22 2108 G3TXF         599 74     DL7PIA        599 15    
QSO:  3524 CW 2023-07-22 2109 G3TXF         599 74     4Z4KX         599 73    
QSO:  3532 CW 2023-07-22 2110 G3TXF         599 74     CT7AGZ        599 60    
QSO:  3536 CW 2023-07-22 2110 G3TXF         599 74     OK2HBR        599 71    
QSO:  3534 CW 2023-07-22 2110 G3TXF         599 74     UR7MZ         599 70    
QSO:  3530 CW 2023-07-22 2111 G3TXF         599 74     PA2W          599 55    
QSO:  3525 CW 2023-07-22 2111 G3TXF         599 74     HA3NU         599 64    
QSO:  3511 CW 2023-07-22 2112 G3TXF         599 74     DJ1OJ         599 86    
QSO:  3519 CW 2023-07-22 2112 G3TXF         599 74     OU2W          599 57    
QSO:  3529 CW 2023-07-22 2114 G3TXF         599 74     DK5DQ         599 51    
QSO:  3522 CW 2023-07-22 2114 G3TXF         599 74     S57DX         599 65    
QSO:  3520 CW 2023-07-22 2116 G3TXF         599 74     SE0B          599 80    
QSO:  3517 CW 2023-07-22 2116 G3TXF         599 74     OH5TS         599 78    
QSO:  3523 CW 2023-07-22 2117 G3TXF         599 74     SP2HMT        599 68    
QSO:  3519 CW 2023-07-22 2118 G3TXF         599 74     YO4NF         599 49    
QSO:  3510 CW 2023-07-22 2119 G3TXF         599 74     DK4WA         599 52    
QSO:  3509 CW 2023-07-22 2120 G3TXF         599 74     R3OM          599 71    
QSO:  3520 CW 2023-07-22 2122 G3TXF         599 74     HA7TM         599 67    
QSO:  3523 CW 2023-07-22 2123 G3TXF         599 74     EW8DX         599 76    
QSO:  3526 CW 2023-07-22 2123 G3TXF         599 74     UA4FCO        599 69    
QSO:  3524 CW 2023-07-22 2123 G3TXF         599 74     UI7D          599 55    
QSO:  3545 CW 2023-07-22 2124 G3TXF         599 74     SP3CW         599 45    
QSO:  3519 CW 2023-07-22 2125 G3TXF         599 74     DL4ME         599 82    
QSO:  3521 CW 2023-07-22 2125 G3TXF         599 74     PA2DK         599 31    
QSO:  3511 CW 2023-07-22 2126 G3TXF         599 74     E7/Z35M       599 57    
QSO:  3525 CW 2023-07-22 2127 G3TXF         599 74     HG8CK         599 13    
QSO:  3524 CW 2023-07-22 2128 G3TXF         599 74     HA8DU         599 67    
QSO:  3528 CW 2023-07-22 2128 G3TXF         599 74     9A3LET        599 17    
QSO:  3533 CW 2023-07-22 2129 G3TXF         599 74     DQ0YOTA       599 25    
QSO:  3523 CW 2023-07-22 2130 G3TXF         599 74     HA6KG         599 45    
QSO:  3523 CW 2023-07-22 2131 G3TXF         599 74     DH1OL         599 24    
QSO:  3523 CW 2023-07-22 2131 G3TXF         599 74     HA8AT         599 69    
QSO:  3523 CW 2023-07-22 2132 G3TXF         599 74     DK9WE         599 47    
QSO:  3523 CW 2023-07-22 2132 G3TXF         599 74     DL6KWN        599 72    
QSO:  3523 CW 2023-07-22 2133 G3TXF         599 74     DF8DU         599 70    
QSO:  3523 CW 2023-07-22 2133 G3TXF         599 74     DL50DAH       599 74    
QSO:  3523 CW 2023-07-22 2133 G3TXF         599 74     DK1KC         599 74    
QSO:  3523 CW 2023-07-22 2134 G3TXF         599 74     HG4KID        599 17    
QSO:  3523 CW 2023-07-22 2135 G3TXF         599 74     DK9IP         599 62    
QSO:  3523 CW 2023-07-22 2136 G3TXF         599 74     YO8OLY        599 8     
QSO:  3523 CW 2023-07-22 2137 G3TXF         599 74     G0FQI         599 73    
QSO:  3523 CW 2023-07-22 2137 G3TXF         599 74     OZ6KS         599 68    
QSO:  3523 CW 2023-07-22 2138 G3TXF         599 74     UZ7E          599 49    
QSO:  3523 CW 2023-07-22 2138 G3TXF         599 74     OM3CDN        599 81    
QSO:  3523 CW 2023-07-22 2139 G3TXF         599 74     G4HGJ         599 1     
QSO:  3523 CW 2023-07-22 2140 G3TXF         599 74     ES2JJ         599 72    
QSO:  3523 CW 2023-07-22 2141 G3TXF         599 74     9A1DR         599 59    
QSO:  3523 CW 2023-07-22 2141 G3TXF         599 74     DJ8EW         599 79    
QSO:  3530 CW 2023-07-22 2142 G3TXF         599 74     9A1A          599 25    
QSO:  3533 CW 2023-07-22 2143 G3TXF         599 74     SM5DXR        599 79    
QSO:  3523 CW 2023-07-22 2144 G3TXF         599 74     DF5DK         599 81    
QSO:  3523 CW 2023-07-22 2145 G3TXF         599 74     HG1G          599 65    
QSO:  3523 CW 2023-07-22 2145 G3TXF         599 74     R2FZ          599 72    
QSO:  3523 CW 2023-07-22 2145 G3TXF         599 74     9A2U          599 25    
QSO:  3523 CW 2023-07-22 2145 G3TXF         599 74     SP2GMA        599 68    
QSO:  3523 CW 2023-07-22 2147 G3TXF         599 74     HA6A          599 59    
QSO:  3523 CW 2023-07-22 2147 G3TXF         599 74     ON4ANE        599 59    
QSO:  3523 CW 2023-07-22 2148 G3TXF         599 74     DL8HK         599 62    
QSO:  3523 CW 2023-07-22 2148 G3TXF         599 74     HA7UI         599 79    
QSO:  3523 CW 2023-07-22 2148 G3TXF         599 74     G4PIQ         599 56    
QSO:  3523 CW 2023-07-22 2149 G3TXF         599 74     E72U          599 48    
QSO:  3523 CW 2023-07-22 2149 G3TXF         599 74     9A3NC         599 56    
QSO:  3523 CW 2023-07-22 2149 G3TXF         599 74     HG6O          599 69    
QSO:  3517 CW 2023-07-22 2152 G3TXF         599 74     SK5LF         599 22    
QSO:  3516 CW 2023-07-22 2152 G3TXF         599 74     MM2T          599 57    
QSO:  3526 CW 2023-07-22 2153 G3TXF         599 74     HA1YA         599 70    
QSO:  3523 CW 2023-07-22 2153 G3TXF         599 74     OK2NAJ        599 72    
QSO:  3523 CW 2023-07-22 2155 G3TXF         599 74     DL1REM        599 42    
QSO:  3523 CW 2023-07-22 2156 G3TXF         599 74     DL2W          599 59    
QSO:  3523 CW 2023-07-22 2156 G3TXF         599 74     M0KTZ         599 43    
QSO:  3523 CW 2023-07-22 2157 G3TXF         599 74     DF3OL         599 80    
QSO:  3523 CW 2023-07-22 2158 G3TXF         599 74     DD2ML         599 41    
QSO:  3523 CW 2023-07-22 2158 G3TXF         599 74     M5P           599 45    
END-OF-LOG:
