START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: N4TZ
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 806786
NAME: Terry Zivney
OPERATORS: N4TZ
CLUB: Society of Midwest Contesters
CERTIFICATE: NO
CREATED-BY: TR4W v.4.73.6
SOAPBOX: LOST PRECIOUS HOURS SUNDAY TO FIX COMPUTER TO RIG COMMUNICATIONS
QSO: 14246 PH 2018-10-27 1552 N4TZ          59  04     TM2T          59  14
QSO: 21331 PH 2018-10-27 1557 N4TZ          59  04     IK4GRO        59  15
QSO: 21378 PH 2018-10-27 1600 N4TZ          59  04     P40L          59  09
QSO: 14257 PH 2018-10-27 1602 N4TZ          59  04     9A5Y          59  15
QSO: 14270 PH 2018-10-27 1604 N4TZ          59  04     DM4X          59  14
QSO: 14276 PH 2018-10-27 1605 N4TZ          59  04     S53M          59  15
QSO: 14281 PH 2018-10-27 1605 N4TZ          59  04     ED7W          59  14
QSO: 14292 PH 2018-10-27 1607 N4TZ          59  04     SJ0X          59  14
QSO: 14293 PH 2018-10-27 1607 N4TZ          59  04     OH8A          59  15
QSO: 14293 PH 2018-10-27 1608 N4TZ          59  04     G6MC          59  14
QSO: 14296 PH 2018-10-27 1609 N4TZ          59  04     DP7D          59  14
QSO: 14297 PH 2018-10-27 1610 N4TZ          59  04     IW1CHX        59  15
QSO: 14303 PH 2018-10-27 1611 N4TZ          59  04     TM0T          59  14
QSO: 14324 PH 2018-10-27 1613 N4TZ          59  04     V26B          59  08
QSO: 14329 PH 2018-10-27 1614 N4TZ          59  04     OK1DO         59  15
QSO: 14335 PH 2018-10-27 1614 N4TZ          59  04     SN8B          59  15
QSO: 14336 PH 2018-10-27 1615 N4TZ          59  04     SX2X          59  20
QSO: 14340 PH 2018-10-27 1616 N4TZ          59  04     G5K           59  14
QSO: 14346 PH 2018-10-27 1617 N4TZ          59  04     GM7XX         59  14
QSO: 21301 PH 2018-10-27 1620 N4TZ          59  04     II2S          59  15
QSO: 21345 PH 2018-10-27 1623 N4TZ          59  04     IR3Z          59  15
QSO: 21352 PH 2018-10-27 1623 N4TZ          59  04     IR4X          59  15
QSO: 21367 PH 2018-10-27 1624 N4TZ          59  04     IO2X          59  15
QSO: 21389 PH 2018-10-27 1625 N4TZ          59  04     EE7Y          59  14
QSO: 14239 PH 2018-10-27 1627 N4TZ          59  04     IZ6ERS        59  15
QSO: 14248 PH 2018-10-27 1629 N4TZ          59  04     9A3XV         59  15
QSO: 14254 PH 2018-10-27 1631 N4TZ          59  04     EI9E          59  14
QSO: 14266 PH 2018-10-27 1632 N4TZ          59  04     OM2Y          59  15
QSO: 28434 PH 2018-10-27 1640 N4TZ          59  04     K9JWP         59  04
QSO: 14307 PH 2018-10-27 1644 N4TZ          59  04     9A1TT         59  15
QSO: 14315 PH 2018-10-27 1645 N4TZ          59  04     YU5R          59  15
QSO: 14339 PH 2018-10-27 1646 N4TZ          59  04     LZ7A          59  20
QSO: 14345 PH 2018-10-27 1647 N4TZ          59  04     TM7XX         59  14
QSO: 14185 PH 2018-10-27 1651 N4TZ          59  04     HA7A          59  15
QSO: 14189 PH 2018-10-27 1652 N4TZ          59  04     DK5QN         59  14
QSO: 14191 PH 2018-10-27 1652 N4TZ          59  04     DP6T          59  14
QSO: 14194 PH 2018-10-27 1652 N4TZ          59  04     HG4F          59  15
QSO: 14205 PH 2018-10-27 1654 N4TZ          59  04     US5D          59  16
QSO: 14208 PH 2018-10-27 1655 N4TZ          59  04     ON4MW         59  14
QSO: 14223 PH 2018-10-27 1658 N4TZ          59  04     F5LIW         59  14
QSO: 14225 PH 2018-10-27 1658 N4TZ          59  04     YT1X          59  15
QSO: 28440 PH 2018-10-27 1704 N4TZ          59  04     PZ5K          59  09
QSO: 14235 PH 2018-10-27 1721 N4TZ          59  04     PI4CC         59  14
QSO: 14239 PH 2018-10-27 1722 N4TZ          59  04     F6KOP         59  14
QSO: 14250 PH 2018-10-27 1725 N4TZ          59  04     LC6C          59  14
QSO: 14253 PH 2018-10-27 1725 N4TZ          59  04     EA2RCP        59  14
QSO: 14272 PH 2018-10-27 1726 N4TZ          59  04     DP5N          59  14
QSO: 14273 PH 2018-10-27 1727 N4TZ          59  04     KL7RA         59  01
QSO: 21225 PH 2018-10-27 1731 N4TZ          59  04     LW1EUD        59  13
QSO: 21286 PH 2018-10-27 1735 N4TZ          59  04     CE5JZO        59  12
QSO: 21323 PH 2018-10-27 1737 N4TZ          59  04     HK3TK         59  09
QSO: 21404 PH 2018-10-27 1741 N4TZ          59  04     ZS6TVB        59  38
QSO: 21417 PH 2018-10-27 1742 N4TZ          59  04     8P5A          59  08
QSO: 21349 PH 2018-10-27 1744 N4TZ          59  04     TI2OY         59  07
QSO: 21347 PH 2018-10-27 1750 N4TZ          59  04     LU8YE         59  14
QSO: 21330 PH 2018-10-27 1750 N4TZ          59  04     CV7S          59  13
QSO: 21300 PH 2018-10-27 1751 N4TZ          59  04     CE3CT         59  12
QSO: 21267 PH 2018-10-27 1752 N4TZ          59  04     TO1J          59  08
QSO: 21219 PH 2018-10-27 1756 N4TZ          59  04     VE6FI         59  04
QSO: 21363 PH 2018-10-27 1759 N4TZ          59  04     EF8U          59  33
QSO: 21336 PH 2018-10-27 1801 N4TZ          59  04     FY5KE         59  09
QSO: 21304 PH 2018-10-27 1802 N4TZ          59  04     VE7BC         59  03
QSO: 21232 PH 2018-10-27 1803 N4TZ          59  04     PJ4G          59  09
QSO: 21263 PH 2018-10-27 1806 N4TZ          59  04     Z23MD         59  38
QSO: 21309 PH 2018-10-27 1816 N4TZ          59  04     KH6J          59  31
QSO: 21347 PH 2018-10-27 1817 N4TZ          59  04     PJ4K          59  09
QSO: 21413 PH 2018-10-27 1818 N4TZ          59  04     PJ2T          59  09
QSO: 21430 PH 2018-10-27 1819 N4TZ          59  04     VA7BEC        59  03
QSO: 14314 PH 2018-10-27 1821 N4TZ          59  04     EA4ZK         59  14
QSO: 14193 PH 2018-10-27 1826 N4TZ          59  04     VE2BWL        59  05
QSO: 14238 PH 2018-10-27 1829 N4TZ          59  04     D4C           59  35
QSO: 14288 PH 2018-10-27 1832 N4TZ          59  04     HG3R          59  15
QSO: 14292 PH 2018-10-27 1833 N4TZ          59  04     EI0R          59  14
QSO: 14321 PH 2018-10-27 1836 N4TZ          59  04     EA5ON         59  14
QSO: 14323 PH 2018-10-27 1836 N4TZ          59  04     TM3R          59  14
QSO: 14327 PH 2018-10-27 1837 N4TZ          59  04     GS8VL         59  14
QSO: 21269 PH 2018-10-27 1840 N4TZ          59  04     KP4RV         59  08
QSO: 21282 PH 2018-10-27 1841 N4TZ          59  04     9Y4D          59  09
QSO: 28422 PH 2018-10-27 1850 N4TZ          59  04     8P5A          59  08
QSO: 28434 PH 2018-10-27 1903 N4TZ          59  04     PY1AN         59  11
QSO: 28462 PH 2018-10-27 1904 N4TZ          59  04     9Z4Y          59  09
QSO: 21336 PH 2018-10-27 1919 N4TZ          59  04     FY5KE         59  09
QSO: 21353 PH 2018-10-27 1920 N4TZ          59  04     YW5DX         59  09
QSO: 21403 PH 2018-10-27 1921 N4TZ          59  04     ZY2A          59  11
QSO: 28419 PH 2018-10-27 1923 N4TZ          59  04     VP2MDG        59  08
QSO: 28404 PH 2018-10-27 1924 N4TZ          59  04     PQ5B          59  11
QSO: 28379 PH 2018-10-27 1925 N4TZ          59  04     NP2Q          59  08
QSO: 28504 PH 2018-10-27 1926 N4TZ          59  04     ZW5B          59  11
QSO: 28392 PH 2018-10-27 1927 N4TZ          59  04     PJ2T          59  09
QSO: 28395 PH 2018-10-27 1927 N4TZ          59  04     PJ4Q          59  09
QSO: 28425 PH 2018-10-27 1929 N4TZ          59  04     LU1DX         59  13
QSO: 28435 PH 2018-10-27 1930 N4TZ          59  04     CX2DK         59  13
QSO: 28439 PH 2018-10-27 1932 N4TZ          59  04     P40L          59  09
QSO: 28502 PH 2018-10-27 1933 N4TZ          59  04     YV2CAR        59  09
QSO: 28448 PH 2018-10-27 1933 N4TZ          59  04     PY2EX         59  11
QSO: 28449 PH 2018-10-27 1934 N4TZ          59  04     KP3LR         59  08
QSO: 28458 PH 2018-10-27 1937 N4TZ          59  04     PJ4K          59  09
QSO: 28486 PH 2018-10-27 1939 N4TZ          59  04     PJ4G          59  09
QSO: 28489 PH 2018-10-27 1939 N4TZ          59  04     LU3DX         59  13
QSO: 28495 PH 2018-10-27 1940 N4TZ          59  04     P40T          59  09
QSO: 28514 PH 2018-10-27 1941 N4TZ          59  04     PX2A          59  11
QSO: 28530 PH 2018-10-27 1942 N4TZ          59  04     PY2SBY        59  11
QSO: 28540 PH 2018-10-27 1944 N4TZ          59  04     LU1VKQ        59  13
QSO: 28375 PH 2018-10-27 1946 N4TZ          59  04     CA2CEV        59  12
QSO: 28388 PH 2018-10-27 1947 N4TZ          59  04     LU2DD         59  13
QSO: 28364 PH 2018-10-27 1948 N4TZ          59  04     ZX2B          59  11
QSO: 28472 PH 2018-10-27 1955 N4TZ          59  04     PU5BOY        59  11
QSO: 21328 PH 2018-10-27 1958 N4TZ          59  04     ZF1A          59  08
QSO: 14229 PH 2018-10-27 1959 N4TZ          59  04     ZF1A          59  08
QSO: 21374 PH 2018-10-27 2001 N4TZ          59  04     PZ5K          59  09
QSO: 21382 PH 2018-10-27 2002 N4TZ          59  04     ZF9CW         59  08
QSO: 21253 PH 2018-10-27 2003 N4TZ          59  04     PT4B          59  11
QSO: 21274 PH 2018-10-27 2004 N4TZ          59  04     CM2RSV        59  08
QSO: 28535 PH 2018-10-27 2008 N4TZ          59  04     LU3HS         59  13
QSO: 28540 PH 2018-10-27 2009 N4TZ          59  04     XR2K          59  12
QSO: 28402 PH 2018-10-27 2014 N4TZ          59  04     KC1XX         59  05
QSO: 28414 PH 2018-10-27 2014 N4TZ          59  04     OA4SS         59  10
QSO: 28429 PH 2018-10-27 2019 N4TZ          59  04     NP2P          59  08
QSO: 28434 PH 2018-10-27 2021 N4TZ          59  04     CE3CT         59  12
QSO: 21286 PH 2018-10-27 2027 N4TZ          59  04     HI8RD         59  08
QSO: 21305 PH 2018-10-27 2027 N4TZ          59  04     YW4D          59  09
QSO: 28518 PH 2018-10-27 2037 N4TZ          59  04     PY2FRQ        59  11
QSO: 28525 PH 2018-10-27 2038 N4TZ          59  04     KP2M          59  08
QSO: 28527 PH 2018-10-27 2038 N4TZ          59  04     PY2NA         59  11
QSO: 28383 PH 2018-10-27 2041 N4TZ          59  04     LU7DV         59  13
QSO: 28474 PH 2018-10-27 2044 N4TZ          59  04     PU2UAF        59  11
QSO: 28482 PH 2018-10-27 2046 N4TZ          59  04     LU2DX         59  13
QSO: 28532 PH 2018-10-27 2047 N4TZ          59  04     CX8DS         59  13
QSO: 21211 PH 2018-10-27 2049 N4TZ          59  04     CM2XN         59  08
QSO: 21255 PH 2018-10-27 2049 N4TZ          59  04     ZX5J          59  11
QSO: 21278 PH 2018-10-27 2050 N4TZ          59  04     PX2A          59  11
QSO: 14226 PH 2018-10-27 2054 N4TZ          59  04     VE9CB         59  05
QSO: 14266 PH 2018-10-27 2056 N4TZ          59  04     EF8R          59  33
QSO: 14305 PH 2018-10-27 2057 N4TZ          59  04     CN3A          59  33
QSO: 14309 PH 2018-10-27 2058 N4TZ          59  04     VE2GSO        59  05
QSO: 14332 PH 2018-10-27 2059 N4TZ          59  04     PX2A          59  11
QSO: 14338 PH 2018-10-27 2100 N4TZ          59  04     VE6FI         59  04
QSO: 21295 PH 2018-10-27 2102 N4TZ          59  04     ZM4T          59  32
QSO: 21301 PH 2018-10-27 2103 N4TZ          59  04     KH7XS         59  31
QSO: 21312 PH 2018-10-27 2104 N4TZ          59  04     NH7A          59  31
QSO: 21324 PH 2018-10-27 2105 N4TZ          59  04     LT1F          59  13
QSO: 28409 PH 2018-10-27 2108 N4TZ          59  04     P43L          59  09
QSO: 28455 PH 2018-10-27 2109 N4TZ          59  04     CE7VPQ        59  12
QSO: 14343 PH 2018-10-27 2114 N4TZ          59  04     4M1K          59  09
QSO: 14345 PH 2018-10-27 2114 N4TZ          59  04     JA7ZFN        59  25
QSO: 14244 PH 2018-10-27 2121 N4TZ          59  04     WP3Q          59  08
QSO: 14245 PH 2018-10-27 2122 N4TZ          59  04     YW5DX         59  09
QSO: 14248 PH 2018-10-27 2123 N4TZ          59  04     CO6HZ         59  08
QSO: 14260 PH 2018-10-27 2124 N4TZ          59  04     NP4AW         59  08
QSO: 14262 PH 2018-10-27 2126 N4TZ          59  04     VE6SV         59  04
QSO: 14283 PH 2018-10-27 2128 N4TZ          59  04     CB8E          59  12
QSO: 14285 PH 2018-10-27 2128 N4TZ          59  04     ZW5B          59  11
QSO: 14289 PH 2018-10-27 2129 N4TZ          59  04     ZW8T          59  11
QSO: 14291 PH 2018-10-27 2130 N4TZ          59  04     VE7GL         59  03
QSO: 14296 PH 2018-10-27 2130 N4TZ          59  04     KP4/K6DTT     59  08
QSO: 14305 PH 2018-10-27 2131 N4TZ          59  04     KP3Z          59  08
QSO: 14218 PH 2018-10-27 2134 N4TZ          59  04     CP5HK         59  10
QSO: 28490 PH 2018-10-27 2142 N4TZ          59  04     VP6D          59  32
QSO: 21381 PH 2018-10-27 2147 N4TZ          59  04     K7PAC         59  03
QSO: 14322 PH 2018-10-27 2150 N4TZ          59  04     8P5A          59  08
QSO: 14307 PH 2018-10-27 2153 N4TZ          59  04     P43L          59  09
QSO: 14346 PH 2018-10-27 2156 N4TZ          59  04     NP2P          59  08
QSO: 14221 PH 2018-10-27 2203 N4TZ          59  04     T42T          59  08
QSO:  7128 PH 2018-10-27 2205 N4TZ          59  04     F6CTT         59  14
QSO:  7128 PH 2018-10-27 2205 N4TZ          59  04     IR4M          59  15
QSO:  7131 PH 2018-10-27 2206 N4TZ          59  04     S50C          59  15
QSO:  7138 PH 2018-10-27 2208 N4TZ          59  04     US1Q          59  16
QSO:  7159 PH 2018-10-27 2211 N4TZ          59  04     TM3R          59  14
QSO:  7161 PH 2018-10-27 2212 N4TZ          59  04     UA2FZ         59  15
QSO:  7167 PH 2018-10-27 2214 N4TZ          59  04     SN3A          59  15
QSO: 14224 PH 2018-10-27 2217 N4TZ          59  04     PP5IP         59  11
QSO: 14227 PH 2018-10-27 2217 N4TZ          59  04     PJ4G          59  09
QSO: 14243 PH 2018-10-27 2221 N4TZ          59  04     CP6UA         59  10
QSO: 14248 PH 2018-10-27 2222 N4TZ          59  04     P40L          59  09
QSO: 14253 PH 2018-10-27 2223 N4TZ          59  04     ZX5J          59  11
QSO: 14256 PH 2018-10-27 2226 N4TZ          59  04     ZY2A          59  11
QSO: 14276 PH 2018-10-27 2229 N4TZ          59  04     PP2FRS        59  11
QSO: 14329 PH 2018-10-27 2233 N4TZ          59  04     P40W          59  09
QSO: 21384 PH 2018-10-27 2234 N4TZ          59  04     PY2KJ         59  11
QSO: 21216 PH 2018-10-27 2236 N4TZ          59  04     KH6TU         59  31
QSO: 21308 PH 2018-10-27 2239 N4TZ          59  04     CB1H          59  12
QSO: 21315 PH 2018-10-27 2240 N4TZ          59  04     ZW5B          59  11
QSO:  7202 PH 2018-10-27 2242 N4TZ          59  04     VY2ZM         59  05
QSO:  7221 PH 2018-10-27 2243 N4TZ          59  04     VE3MIS        59  04
QSO:  7227 PH 2018-10-27 2244 N4TZ          59  04     VE3JM         59  04
QSO:  3759 PH 2018-10-27 2245 N4TZ          59  04     VE3DC         59  04
QSO:  7148 PH 2018-10-27 2253 N4TZ          59  04     UW5ZM         59  16
QSO:  7151 PH 2018-10-27 2254 N4TZ          59  04     VE2GSO        59  05
QSO:  7162 PH 2018-10-27 2300 N4TZ          59  04     EW6W          59  16
QSO:  7185 PH 2018-10-27 2303 N4TZ          59  04     VE9CB         59  05
QSO:  7188 PH 2018-10-27 2304 N4TZ          59  04     OT5A          59  14
QSO: 14232 PH 2018-10-27 2311 N4TZ          59  04     OA4SS         59  10
QSO: 14239 PH 2018-10-27 2312 N4TZ          59  04     KP4RV         59  08
QSO: 14247 PH 2018-10-27 2312 N4TZ          59  04     HI3LT         59  08
QSO: 14276 PH 2018-10-27 2318 N4TZ          59  04     ZP6A          59  11
QSO: 14291 PH 2018-10-27 2319 N4TZ          59  04     LT1F          59  13
QSO: 14299 PH 2018-10-27 2319 N4TZ          59  04     JR3NZC        59  25
QSO: 14302 PH 2018-10-27 2320 N4TZ          59  04     VE7YBH        59  03
QSO: 14309 PH 2018-10-27 2321 N4TZ          59  04     JE6RPM        59  25
QSO: 14316 PH 2018-10-27 2321 N4TZ          59  04     JR2GRX        59  25
QSO: 14318 PH 2018-10-27 2322 N4TZ          59  04     JA0LBE        59  25
QSO: 14340 PH 2018-10-27 2324 N4TZ          59  04     JN1THL        59  25
QSO: 14207 PH 2018-10-27 2325 N4TZ          59  04     T42W          59  08
QSO: 14211 PH 2018-10-27 2326 N4TZ          59  04     ZF9CW         59  08
QSO: 14226 PH 2018-10-27 2329 N4TZ          59  04     HC2AO         59  10
QSO: 14238 PH 2018-10-27 2332 N4TZ          59  04     RT0C          59  19
QSO: 14244 PH 2018-10-27 2333 N4TZ          59  04     CE2WNW        59  12
QSO: 14212 PH 2018-10-27 2356 N4TZ          59  04     KH6TU         59  31
QSO:  3712 PH 2018-10-28 0000 N4TZ          59  04     PJ4K          59  04
QSO:  3795 PH 2018-10-28 0005 N4TZ          59  04     S57AL         59  15
QSO:  7128 PH 2018-10-28 0013 N4TZ          59  04     9Y4W          59  09
QSO:  7134 PH 2018-10-28 0014 N4TZ          59  04     PJ4Q          59  09
QSO:  7142 PH 2018-10-28 0017 N4TZ          59  04     EU1A          59  16
QSO:  7203 PH 2018-10-28 0026 N4TZ          59  04     VE6FI         59  04
QSO:  7206 PH 2018-10-28 0030 N4TZ          59  04     KL7RA         59  01
QSO:  1843 PH 2018-10-28 0036 N4TZ          59  04     VP2MDG        59  08
QSO:  3755 PH 2018-10-28 0049 N4TZ          59  04     VO2NS         59  02
QSO:  3747 PH 2018-10-28 0051 N4TZ          59  04     PJ2T          59  09
QSO:  1827 PH 2018-10-28 0103 N4TZ          59  04     VE3CV         59  04
QSO:  7238 PH 2018-10-28 0105 N4TZ          59  04     VE6SV         59  04
QSO:  7202 PH 2018-10-28 0127 N4TZ          59  04     PZ5K          59  09
QSO:  7190 PH 2018-10-28 0131 N4TZ          59  04     VE6AO         59  04
QSO:  3705 PH 2018-10-28 0141 N4TZ          59  04     VP5W          59  08
QSO:  3790 PH 2018-10-28 0142 N4TZ          59  04     HI8RD         59  08
QSO:  3745 PH 2018-10-28 0147 N4TZ          59  04     TM2T          59  14
QSO:  3750 PH 2018-10-28 0204 N4TZ          59  04     CT1DVV        59  14
QSO:  3727 PH 2018-10-28 0206 N4TZ          59  04     OK8WW         59  15
QSO:  3784 PH 2018-10-28 0213 N4TZ          59  04     ED3M          59  14
QSO:  3763 PH 2018-10-28 0222 N4TZ          59  04     EA6FO         59  14
QSO:  3737 PH 2018-10-28 0225 N4TZ          59  04     VE6FI         59  04
QSO:  1844 PH 2018-10-28 0248 N4TZ          59  04     VE2BWL        59  05
QSO:  7132 PH 2018-10-28 0254 N4TZ          59  04     P40T          59  09
QSO:  1871 PH 2018-10-28 0301 N4TZ          59  04     PJ2T          59  09
QSO:  7181 PH 2018-10-28 0318 N4TZ          59  04     ZP6A          59  11
QSO:  7234 PH 2018-10-28 0324 N4TZ          59  04     CX7ACH        59  13
QSO:  1815 PH 2018-10-28 0342 N4TZ          59  04     VA3MW         59  04
QSO:  3780 PH 2018-10-28 0348 N4TZ          59  04     EC6AAE        59  14
QSO:  7192 PH 2018-10-28 0400 N4TZ          59  04     ZW2T          59  11
QSO:  3791 PH 2018-10-28 0911 N4TZ          59  04     PJ4Q          59  09
QSO:  3747 PH 2018-10-28 0915 N4TZ          59  04     VE7SAR        59  03
QSO:  3787 PH 2018-10-28 0916 N4TZ          59  04     K9CT          59  04
QSO:  3772 PH 2018-10-28 0917 N4TZ          59  04     HK6P          59  09
QSO:  7190 PH 2018-10-28 0921 N4TZ          59  04     PY5WW         59  11
QSO:  7143 PH 2018-10-28 0923 N4TZ          59  04     VP2MDG        59  08
QSO:  7150 PH 2018-10-28 0924 N4TZ          59  04     ZL1RQ         59  32
QSO:  7160 PH 2018-10-28 0927 N4TZ          59  04     ZM4T          59  32
QSO:  7177 PH 2018-10-28 0934 N4TZ          59  04     FK8IK         59  32
QSO:  3777 PH 2018-10-28 0947 N4TZ          59  04     VA2CZ         59  05
QSO:  1846 PH 2018-10-28 0954 N4TZ          59  04     KT7E          59  03
QSO:  7185 PH 2018-10-28 1005 N4TZ          59  04     XE1SGW        59  06
QSO:  3785 PH 2018-10-28 1009 N4TZ          59  04     VY2ZM         59  05
QSO:  3732 PH 2018-10-28 1036 N4TZ          59  04     VE3CV         59  04
QSO:  7146 PH 2018-10-28 1042 N4TZ          59  04     VE3EJ         59  04
QSO:  7179 PH 2018-10-28 1109 N4TZ          59  04     VE1RSM        59  05
QSO:  7142 PH 2018-10-28 1144 N4TZ          59  04     OA4O          59  10
QSO:  7193 PH 2018-10-28 1149 N4TZ          59  04     JA3YBK        59  25
QSO:  7174 PH 2018-10-28 1151 N4TZ          59  04     VE2IDX        59  02
QSO: 14334 PH 2018-10-28 1156 N4TZ          59  04     J68GD         59  08
QSO: 14193 PH 2018-10-28 1202 N4TZ          59  04     IK4LZH        59  15
QSO: 14209 PH 2018-10-28 1203 N4TZ          59  04     DF2SD         59  14
QSO: 14233 PH 2018-10-28 1205 N4TZ          59  04     R7KZ          59  16
QSO: 14237 PH 2018-10-28 1206 N4TZ          59  04     F4FFZ         59  14
QSO: 14256 PH 2018-10-28 1209 N4TZ          59  04     PA1T          59  14
QSO: 14265 PH 2018-10-28 1210 N4TZ          59  04     OT5L          59  14
QSO: 14266 PH 2018-10-28 1211 N4TZ          59  04     SP1GA         59  15
QSO: 14270 PH 2018-10-28 1212 N4TZ          59  04     OZ0TX         59  14
QSO: 14271 PH 2018-10-28 1212 N4TZ          59  04     OK5Z          59  15
QSO: 14272 PH 2018-10-28 1213 N4TZ          59  04     UA2FZ         59  15
QSO: 14301 PH 2018-10-28 1215 N4TZ          59  04     OH5Z          59  15
QSO: 14307 PH 2018-10-28 1216 N4TZ          59  04     LZ5R          59  20
QSO: 14331 PH 2018-10-28 1218 N4TZ          59  04     OG7A          59  15
QSO: 14335 PH 2018-10-28 1219 N4TZ          59  04     YL3CW         59  15
QSO:  7192 PH 2018-10-28 1222 N4TZ          59  04     V3A           59  07
QSO:  7147 PH 2018-10-28 1224 N4TZ          59  04     VE7SAR        59  03
QSO: 14163 PH 2018-10-28 1226 N4TZ          59  04     IT9VDQ        59  15
QSO: 14182 PH 2018-10-28 1229 N4TZ          59  04     4U1A          59  15
QSO: 14185 PH 2018-10-28 1230 N4TZ          59  04     IW1RBI        59  15
QSO: 14189 PH 2018-10-28 1231 N4TZ          59  04     EE5V          59  14
QSO: 14210 PH 2018-10-28 1235 N4TZ          59  04     UP0L          59  17
QSO: 14254 PH 2018-10-28 1238 N4TZ          59  04     IR6T          59  15
QSO: 14270 PH 2018-10-28 1241 N4TZ          59  04     S56M          59  15
QSO: 14281 PH 2018-10-28 1242 N4TZ          59  04     M6T           59  14
QSO: 14308 PH 2018-10-28 1248 N4TZ          59  04     RC1O          59  16
QSO: 14309 PH 2018-10-28 1249 N4TZ          59  04     OH5BM         59  15
QSO: 14313 PH 2018-10-28 1250 N4TZ          59  04     F4CWN         59  14
QSO: 14325 PH 2018-10-28 1252 N4TZ          59  04     GM2T          59  14
QSO: 14163 PH 2018-10-28 1300 N4TZ          59  04     II2S          59  15
QSO: 14164 PH 2018-10-28 1301 N4TZ          59  04     IR3Z          59  15
QSO: 14188 PH 2018-10-28 1304 N4TZ          59  04     YL2CI         59  15
QSO: 14190 PH 2018-10-28 1304 N4TZ          59  04     LY5Y          59  15
QSO: 14202 PH 2018-10-28 1313 N4TZ          59  04     UA4M          59  16
QSO: 14229 PH 2018-10-28 1315 N4TZ          59  04     YR100R        59  20
QSO: 14234 PH 2018-10-28 1316 N4TZ          59  04     RM1A          59  16
QSO: 14197 PH 2018-10-28 1316 N4TZ          59  04     A73A          59  21
QSO: 14288 PH 2018-10-28 1324 N4TZ          59  04     HG7T          59  15
QSO: 14314 PH 2018-10-28 1328 N4TZ          59  04     RT6A          59  16
QSO: 14344 PH 2018-10-28 1330 N4TZ          59  04     OQ5M          59  14
QSO: 14213 PH 2018-10-28 1334 N4TZ          59  04     EU1WW         59  16
QSO: 14216 PH 2018-10-28 1335 N4TZ          59  04     TM2Y          59  14
QSO: 14236 PH 2018-10-28 1338 N4TZ          59  04     F5OHM         59  14
QSO: 14239 PH 2018-10-28 1339 N4TZ          59  04     LY7Z          59  15
QSO: 14240 PH 2018-10-28 1340 N4TZ          59  04     OG73X         59  15
QSO: 14268 PH 2018-10-28 1342 N4TZ          59  04     SN7H          59  15
QSO: 21382 PH 2018-10-28 1351 N4TZ          59  04     V26B          59  08
QSO: 21404 PH 2018-10-28 1353 N4TZ          59  04     KP2Z          59  08
QSO: 14241 PH 2018-10-28 1402 N4TZ          59  04     RM3DA         59  16
QSO: 14306 PH 2018-10-28 1410 N4TZ          59  04     ED8W          59  33
QSO: 14310 PH 2018-10-28 1411 N4TZ          59  04     CN2CO         59  33
QSO: 14326 PH 2018-10-28 1414 N4TZ          59  04     OM3CGN        59  15
QSO: 14335 PH 2018-10-28 1415 N4TZ          59  04     ES6RW         59  15
QSO: 21273 PH 2018-10-28 1417 N4TZ          59  04     IR6T          59  15
QSO: 21293 PH 2018-10-28 1418 N4TZ          59  04     TI8II         59  07
QSO: 21447 PH 2018-10-28 1422 N4TZ          59  04     F5MUX         59  14
QSO: 14231 PH 2018-10-28 1431 N4TZ          59  04     F6DZU         59  14
QSO: 14261 PH 2018-10-28 1434 N4TZ          59  04     EF1W          59  14
QSO: 14300 PH 2018-10-28 1438 N4TZ          59  04     EU1A          59  16
QSO: 21365 PH 2018-10-28 1454 N4TZ          59  04     NP2P          59  08
QSO: 21406 PH 2018-10-28 1501 N4TZ          59  04     6W1SU         59  35
QSO: 21308 PH 2018-10-28 1506 N4TZ          59  04     P33W          59  20
QSO: 21334 PH 2018-10-28 1508 N4TZ          59  04     ES9C          59  15
QSO: 21343 PH 2018-10-28 1510 N4TZ          59  04     YT2SS         59  15
QSO: 21379 PH 2018-10-28 1512 N4TZ          59  04     S50W          59  15
QSO: 21400 PH 2018-10-28 1513 N4TZ          59  04     EA5/LN2G      59  14
QSO: 21402 PH 2018-10-28 1514 N4TZ          59  04     HG8C          59  15
QSO: 21271 PH 2018-10-28 1516 N4TZ          59  04     IO9A          59  15
QSO: 21275 PH 2018-10-28 1517 N4TZ          59  04     9A7A          59  15
QSO: 21389 PH 2018-10-28 1522 N4TZ          59  04     CF3A          59  04
QSO: 21217 PH 2018-10-28 1523 N4TZ          59  04     HA1TJ         59  15
QSO: 21231 PH 2018-10-28 1524 N4TZ          59  04     HG6N          59  15
QSO: 21292 PH 2018-10-28 1526 N4TZ          59  04     DH8BQA        59  14
QSO: 21419 PH 2018-10-28 1536 N4TZ          59  04     S52ZW         59  15
QSO: 14241 PH 2018-10-28 1541 N4TZ          59  04     IK2YCW        59  15
QSO: 14264 PH 2018-10-28 1547 N4TZ          59  04     S52OT         59  15
QSO: 14267 PH 2018-10-28 1548 N4TZ          59  04     SK7K          59  14
QSO: 21233 PH 2018-10-28 1554 N4TZ          59  04     UW5Y          59  16
