START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: SX2I
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: EXPLORER
CATEGORY-OVERLAY:
GRID-LOCATOR: KN10DN
CLAIMED-SCORE: 6403887
NAME: ANDREAS VOULGAROPOULOS
OPERATORS: SV2AEL SV2BFN SV2BXZ SV7CLI SV2GJV SV2HTI SV2HXV SV2HXX SV2JAO SV2MHF
QSO: 14293 PH 2021-10-30 0859 SX2I   59   20 DG9SEH 59   14 
QSO: 28483 PH 2021-10-30 0900 SX2I   59   20 JJ0KRD 59   25 
QSO: 21185 PH 2021-10-30 0900 SX2I   59   20 M6PZX  59   14 
QSO: 21185 PH 2021-10-30 0900 SX2I   59   20 CR6K   59   14 
QSO: 21185 PH 2021-10-30 0900 SX2I   59   20 G2C    59   14 
QSO: 28483 PH 2021-10-30 0901 SX2I   59   20 JH1RFM 59   25 
QSO: 14293 PH 2021-10-30 0901 SX2I   59   20 HB9TPC/M 59   14 
QSO: 14293 PH 2021-10-30 0901 SX2I   59   20 EA7BD  59   14 
QSO: 21185 PH 2021-10-30 0901 SX2I   59   20 OH1EB  59   15 
QSO: 14293 PH 2021-10-30 0901 SX2I   59   20 EA1OL  59   14 
QSO: 21185 PH 2021-10-30 0903 SX2I   59   20 DL1MRL 59   14 
QSO: 14293 PH 2021-10-30 0903 SX2I   59   20 TM8AB  59   14 
QSO: 14293 PH 2021-10-30 0903 SX2I   59   20 SM6MSG 59   14 
QSO: 21185 PH 2021-10-30 0903 SX2I   59   20 2E0FVN 59   14 
QSO: 14293 PH 2021-10-30 0903 SX2I   59   20 SQ8AL  59   15 
QSO: 21185 PH 2021-10-30 0903 SX2I   59   20 M0NJW  59   14 
QSO: 14293 PH 2021-10-30 0904 SX2I   59   20 PC9F   59   14 
QSO: 14293 PH 2021-10-30 0904 SX2I   59   20 LA7TN  59   14 
QSO: 14293 PH 2021-10-30 0905 SX2I   59   20 UT9NL  59   16 
QSO: 28483 PH 2021-10-30 0905 SX2I   59   20 7K4GUR 59   25 
QSO: 21185 PH 2021-10-30 0905 SX2I   59   20 RL3QI  59   16 
QSO: 14293 PH 2021-10-30 0905 SX2I   59   20 LY3CY  59   15 
QSO: 14293 PH 2021-10-30 0905 SX2I   59   20 TM3R   59   14 
QSO: 28483 PH 2021-10-30 0905 SX2I   59   20 JE1FQV 59   25 
QSO: 28483 PH 2021-10-30 0906 SX2I   59   20 JA1MJN 59   25 
QSO: 14293 PH 2021-10-30 0906 SX2I   59   20 IU1FIB 59   15 
QSO: 14293 PH 2021-10-30 0906 SX2I   59   20 PA6V   59   14 
QSO: 14293 PH 2021-10-30 0906 SX2I   59   20 HB9FAP 59   14 
QSO: 21185 PH 2021-10-30 0906 SX2I   59   20 G4CUS  59   14 
QSO: 14293 PH 2021-10-30 0907 SX2I   59   20 UZ1U   59   16 
QSO: 21185 PH 2021-10-30 0907 SX2I   59   20 OF5BQ  59   15 
QSO: 21185 PH 2021-10-30 0907 SX2I   59   20 GM5M   59   14 
QSO: 28483 PH 2021-10-30 0908 SX2I   59   20 JJ2NWI 59   25 
QSO: 14293 PH 2021-10-30 0908 SX2I   59   20 DK1GP  59   14 
QSO: 21185 PH 2021-10-30 0908 SX2I   59   20 M0NSI  59   14 
QSO: 14293 PH 2021-10-30 0908 SX2I   59   20 PH0AS  59   14 
QSO: 14293 PH 2021-10-30 0908 SX2I   59   20 PA4WM  59   14 
QSO: 21185 PH 2021-10-30 0908 SX2I   59   20 M7ELC  59   14 
QSO: 14293 PH 2021-10-30 0909 SX2I   59   20 DL5YT  59   14 
QSO: 14293 PH 2021-10-30 0909 SX2I   59   20 DF7HSA 59   14 
QSO: 14293 PH 2021-10-30 0909 SX2I   59   20 DL2FK  59   14 
QSO: 14293 PH 2021-10-30 0909 SX2I   59   20 DF1LON 59   14 
QSO: 28483 PH 2021-10-30 0910 SX2I   59   20 OH9GGY 59   15 
QSO: 14293 PH 2021-10-30 0910 SX2I   59   20 2E0VCC 59   14 
QSO: 28483 PH 2021-10-30 0910 SX2I   59   20 JF9JTS 59   25 
QSO: 28483 PH 2021-10-30 0910 SX2I   59   20 RV9CM  59   17 
QSO: 21185 PH 2021-10-30 0911 SX2I   59   20 M7RSG  59   14 
QSO: 14293 PH 2021-10-30 0911 SX2I   59   20 LY1NDN 59   15 
QSO: 21185 PH 2021-10-30 0911 SX2I   59   20 G4UQB  59   14 
QSO: 28483 PH 2021-10-30 0911 SX2I   59   20 SM2C   59   14 
QSO: 14293 PH 2021-10-30 0911 SX2I   59   20 HB9PUE 59   14 
QSO: 14293 PH 2021-10-30 0911 SX2I   59   20 SP5GNI 59   15 
QSO: 21185 PH 2021-10-30 0911 SX2I   59   20 G5XTJ  59   14 
QSO: 28483 PH 2021-10-30 0912 SX2I   59   20 GM5LFB 59   14 
QSO: 21185 PH 2021-10-30 0912 SX2I   59   20 DL9HB  59   14 
QSO: 14293 PH 2021-10-30 0912 SX2I   59   20 LY4MP  59   15 
QSO: 21185 PH 2021-10-30 0913 SX2I   59   20 OT4R   59   14 
QSO: 28483 PH 2021-10-30 0913 SX2I   59   20 R0AGY  59   18 
QSO: 21185 PH 2021-10-30 0913 SX2I   59   20 ON3GEO 59   14 
QSO: 28483 PH 2021-10-30 0913 SX2I   59   20 9A8A   59   15 
QSO: 21185 PH 2021-10-30 0913 SX2I   59   20 M3CVD  59   14 
QSO: 21185 PH 2021-10-30 0914 SX2I   59   20 LZ9W   59   20 
QSO: 14293 PH 2021-10-30 0914 SX2I   59   20 DH9DX/P 59   14 
QSO: 14293 PH 2021-10-30 0915 SX2I   59   20 UA4S   59   16 
QSO: 28483 PH 2021-10-30 0915 SX2I   59   20 J42L   59   20 
QSO: 14293 PH 2021-10-30 0915 SX2I   59   20 G5O    59   14 
QSO: 21185 PH 2021-10-30 0915 SX2I   59   20 F4AYI  59   14 
QSO: 21185 PH 2021-10-30 0915 SX2I   59   20 DK2CC  59   14 
QSO: 28483 PH 2021-10-30 0915 SX2I   59   20 JA6EML 59   25 
QSO: 14293 PH 2021-10-30 0915 SX2I   59   20 DL7PH  59   14 
QSO: 21185 PH 2021-10-30 0915 SX2I   59   20 ES1CN  59   15 
QSO: 14293 PH 2021-10-30 0916 SX2I   59   20 IS0BQE 59   15 
QSO: 28483 PH 2021-10-30 0916 SX2I   59   20 IQ3RK  59   15 
QSO: 21185 PH 2021-10-30 0916 SX2I   59   20 RC9J   59   17 
QSO: 14293 PH 2021-10-30 0916 SX2I   59   20 F5HRH  59   14 
QSO: 28483 PH 2021-10-30 0916 SX2I   59   20 OH6OS  59   15 
QSO: 21185 PH 2021-10-30 0916 SX2I   59   20 ON6NL  59   14 
QSO: 28483 PH 2021-10-30 0917 SX2I   59   20 OH8JIX 59   15 
QSO: 21185 PH 2021-10-30 0917 SX2I   59   20 CS7AUS 59   14 
QSO: 21185 PH 2021-10-30 0917 SX2I   59   20 M6WHH  59   14 
QSO: 21185 PH 2021-10-30 0918 SX2I   59   20 G0MTN  59   14 
QSO: 14293 PH 2021-10-30 0918 SX2I   59   20 EA2BNU 59   14 
QSO: 28483 PH 2021-10-30 0919 SX2I   59   20 S53M   59   15 
QSO: 14293 PH 2021-10-30 0919 SX2I   59   20 OK1BLU 59   15 
QSO: 28483 PH 2021-10-30 0919 SX2I   59   20 MM0TQH 59   14 
QSO: 14293 PH 2021-10-30 0920 SX2I   59   20 F4IYJ  59   14 
QSO: 28483 PH 2021-10-30 0920 SX2I   59   20 IT9BUN 59   15 
QSO: 14293 PH 2021-10-30 0920 SX2I   59   20 EA4UV  59   14 
QSO: 28483 PH 2021-10-30 0920 SX2I   59   20 JA1WWO 59   25 
QSO: 28483 PH 2021-10-30 0921 SX2I   59   20 JH0KHR 59   25 
QSO: 14293 PH 2021-10-30 0921 SX2I   59   20 4Z4DX  59   20 
QSO: 21198 PH 2021-10-30 0921 SX2I   59   20 SM6MVE 59   14 
QSO: 28483 PH 2021-10-30 0922 SX2I   59   20 UN7LDR 59   17 
QSO: 14293 PH 2021-10-30 0922 SX2I   59   20 SV2EWX 59   20 
QSO: 28483 PH 2021-10-30 0922 SX2I   59   20 LN1B   59   14 
QSO: 21198 PH 2021-10-30 0922 SX2I   59   20 M7BVH  59   14 
QSO: 28483 PH 2021-10-30 0923 SX2I   59   20 IZ8GNR 59   15 
QSO: 28483 PH 2021-10-30 0923 SX2I   59   20 YT5A   59   15 
QSO: 28483 PH 2021-10-30 0923 SX2I   59   20 IK7JTF 59   15 
QSO: 21198 PH 2021-10-30 0923 SX2I   59   20 SV1RRP 59   20 
QSO: 21198 PH 2021-10-30 0924 SX2I   59   20 EA1CS  59   14 
QSO: 28483 PH 2021-10-30 0924 SX2I   59   20 JA6ONQ 59   25 
QSO: 28483 PH 2021-10-30 0924 SX2I   59   20 LN2T   59   14 
QSO: 21198 PH 2021-10-30 0924 SX2I   59   20 DL1EMA 59   14 
QSO: 14303 PH 2021-10-30 0925 SX2I   59   20 G3WRS  59   14 
QSO: 21198 PH 2021-10-30 0925 SX2I   59   20 PA2PKZ 59   14 
QSO: 21198 PH 2021-10-30 0926 SX2I   59   20 ON4AVJ 59   14 
QSO: 21198 PH 2021-10-30 0926 SX2I   59   20 LA2HFA 59   14 
QSO: 28483 PH 2021-10-30 0926 SX2I   59   20 OH4UI  59   15 
QSO: 21198 PH 2021-10-30 0926 SX2I   59   20 ED7B   59   14 
QSO: 28483 PH 2021-10-30 0927 SX2I   59   20 OH7KC  59   15 
QSO: 21198 PH 2021-10-30 0927 SX2I   59   20 ES1ZR  59   15 
QSO: 21198 PH 2021-10-30 0927 SX2I   59   20 DH6DAO 59   14 
QSO: 28483 PH 2021-10-30 0928 SX2I   59   20 RG9A   59   17 
QSO: 28483 PH 2021-10-30 0928 SX2I   59   20 JA5SUD 59   25 
QSO: 21198 PH 2021-10-30 0928 SX2I   59   20 DO2QS  59   14 
QSO: 21198 PH 2021-10-30 0928 SX2I   59   20 DK5TX  59   14 
QSO: 21198 PH 2021-10-30 0929 SX2I   59   20 DJ7RL  59   14 
QSO: 21198 PH 2021-10-30 0929 SX2I   59   20 DF1LON 59   14 
QSO: 28483 PH 2021-10-30 0929 SX2I   59   20 SJ2W   59   14 
QSO: 21198 PH 2021-10-30 0929 SX2I   59   20 DL6ED  59   14 
QSO: 21198 PH 2021-10-30 0930 SX2I   59   20 8S8S   59   14 
QSO: 21198 PH 2021-10-30 0930 SX2I   59   20 PA3DAT 59   14 
QSO: 14293 PH 2021-10-30 0930 SX2I   59   20 OK1DVA 59   15 
QSO: 21198 PH 2021-10-30 0930 SX2I   59   20 DO9HR  59   14 
QSO: 28483 PH 2021-10-30 0931 SX2I   59   20 OH3GAE 59   15 
QSO: 14293 PH 2021-10-30 0931 SX2I   59   20 IZ1MLS 59   15 
QSO: 28483 PH 2021-10-30 0931 SX2I   59   20 LA8WNA 59   14 
QSO: 14293 PH 2021-10-30 0931 SX2I   59   20 DJ3HW  59   14 
QSO: 14293 PH 2021-10-30 0932 SX2I   59   20 PA3DTR 59   14 
QSO: 28483 PH 2021-10-30 0932 SX2I   59   20 RU1AT  59   16 
QSO: 14293 PH 2021-10-30 0932 SX2I   59   20 DL9ZP  59   14 
QSO: 28483 PH 2021-10-30 0932 SX2I   59   20 OH7GGX 59   15 
QSO: 14293 PH 2021-10-30 0932 SX2I   59   20 IZ2JCD 59   15 
QSO: 21198 PH 2021-10-30 0932 SX2I   59   20 DO4TP  59   14 
QSO: 21198 PH 2021-10-30 0933 SX2I   59   20 DK1IZ  59   14 
QSO: 28483 PH 2021-10-30 0933 SX2I   59   20 GI0UVD 59   14 
QSO: 28483 PH 2021-10-30 0933 SX2I   59   20 LC5C   59   14 
QSO: 21198 PH 2021-10-30 0933 SX2I   59   20 DK9BZ  59   14 
QSO: 14293 PH 2021-10-30 0933 SX2I   59   20 IZ2KWV 59   15 
QSO: 14293 PH 2021-10-30 0933 SX2I   59   20 IN3JRZ 59   15 
QSO: 21198 PH 2021-10-30 0934 SX2I   59   20 3Z1K   59   15 
QSO: 28483 PH 2021-10-30 0934 SX2I   59   20 OF1F   59   15 
QSO: 21198 PH 2021-10-30 0934 SX2I   59   20 DR5N   59   14 
QSO: 21198 PH 2021-10-30 0934 SX2I   59   20 G7C    59   14 
QSO: 28483 PH 2021-10-30 0934 SX2I   59   20 IR2C   59   15 
QSO: 14293 PH 2021-10-30 0934 SX2I   59   20 ON4ARL 59   14 
QSO: 21198 PH 2021-10-30 0935 SX2I   59   20 MI5JYK 59   14 
QSO: 28483 PH 2021-10-30 0935 SX2I   59   20 OF5Z   59   15 
QSO: 14293 PH 2021-10-30 0935 SX2I   59   20 SE6K   59   14 
QSO: 28483 PH 2021-10-30 0936 SX2I   59   20 E7DX   59   15 
QSO: 21198 PH 2021-10-30 0936 SX2I   59   20 DL2OHL 59   14 
QSO: 28483 PH 2021-10-30 0936 SX2I   59   20 JA6BWH 59   25 
QSO: 21198 PH 2021-10-30 0936 SX2I   59   20 DL1STG 59   14 
QSO: 14293 PH 2021-10-30 0936 SX2I   59   20 EA3GYE 59   14 
QSO: 14293 PH 2021-10-30 0936 SX2I   59   20 SO5L   59   15 
QSO: 14293 PH 2021-10-30 0936 SX2I   59   20 ON2VHF 59   14 
QSO: 21198 PH 2021-10-30 0937 SX2I   59   20 DL4DBI 59   14 
QSO: 28483 PH 2021-10-30 0937 SX2I   59   20 SM2A   59   14 
QSO: 21198 PH 2021-10-30 0937 SX2I   59   20 DO1KHE 59   14 
QSO: 14293 PH 2021-10-30 0937 SX2I   59   20 MW1MDH 59   14 
QSO: 14293 PH 2021-10-30 0938 SX2I   59   20 M3AWD  59   14 
QSO: 21198 PH 2021-10-30 0938 SX2I   59   20 DK5KK  59   14 
QSO: 14293 PH 2021-10-30 0938 SX2I   59   20 OK4D   59   15 
QSO: 14293 PH 2021-10-30 0938 SX2I   59   20 PI4M   59   14 
QSO: 21198 PH 2021-10-30 0938 SX2I   59   20 F4DXP  59   14 
QSO: 14293 PH 2021-10-30 0938 SX2I   59   20 SV2SIH 59   20 
QSO: 21198 PH 2021-10-30 0939 SX2I   59   20 F6GOE  59   14 
QSO: 14293 PH 2021-10-30 0939 SX2I   59   20 DL3OHB 59   14 
QSO: 14293 PH 2021-10-30 0939 SX2I   59   20 IK3SCB 59   15 
QSO: 14293 PH 2021-10-30 0939 SX2I   59   20 DL5KBO 59   14 
QSO: 21198 PH 2021-10-30 0939 SX2I   59   20 DL7NV  59   14 
QSO: 14293 PH 2021-10-30 0940 SX2I   59   20 MM0LGR 59   14 
QSO: 21198 PH 2021-10-30 0940 SX2I   59   20 M6O    59   14 
QSO: 21198 PH 2021-10-30 0940 SX2I   59   20 PF1MO  59   14 
QSO: 14293 PH 2021-10-30 0940 SX2I   59   20 N9ZM   59   04 
QSO: 21198 PH 2021-10-30 0940 SX2I   59   20 DK5FF  59   14 
QSO: 21198 PH 2021-10-30 0941 SX2I   59   20 GM2Y   59   14 
QSO: 14000 PH 2021-10-30 0941 SX2I   59   20 DL3CB  59   14 
QSO: 21198 PH 2021-10-30 0941 SX2I   59   20 EI4GNB 59   14 
QSO: 21198 PH 2021-10-30 0941 SX2I   59   20 OT7E   59   14 
QSO: 14293 PH 2021-10-30 0941 SX2I   59   20 DL3UB  59   14 
QSO: 14293 PH 2021-10-30 0941 SX2I   59   20 OM1EE  59   15 
QSO: 14293 PH 2021-10-30 0942 SX2I   59   20 OL3R   59   15 
QSO: 21198 PH 2021-10-30 0942 SX2I   59   20 F4EPP  59   14 
QSO: 14293 PH 2021-10-30 0942 SX2I   59   20 IK1TZO 59   15 
QSO: 21198 PH 2021-10-30 0942 SX2I   59   20 M5DX   59   14 
QSO: 14293 PH 2021-10-30 0943 SX2I   59   20 M0JVC  59   14 
QSO: 14293 PH 2021-10-30 0943 SX2I   59   20 SQ1BSY 59   15 
QSO: 21198 PH 2021-10-30 0943 SX2I   59   20 M0YRC  59   14 
QSO: 14293 PH 2021-10-30 0943 SX2I   59   20 SP5TE  59   15 
QSO: 14293 PH 2021-10-30 0943 SX2I   59   20 F4AIF  59   14 
QSO: 14293 PH 2021-10-30 0944 SX2I   59   20 OK1TD  59   15 
QSO: 21198 PH 2021-10-30 0944 SX2I   59   20 PE1OXP 59   14 
QSO: 14293 PH 2021-10-30 0944 SX2I   59   20 SN9AT  59   15 
QSO: 21198 PH 2021-10-30 0945 SX2I   59   20 F1IEH  59   14 
QSO: 21198 PH 2021-10-30 0945 SX2I   59   20 ON9TT  59   14 
QSO: 14293 PH 2021-10-30 0946 SX2I   59   20 VJ2J   59   30 
QSO: 21198 PH 2021-10-30 0946 SX2I   59   20 PA0LIE 59   14 
QSO: 14293 PH 2021-10-30 0946 SX2I   59   20 SP5EWX 59   15 
QSO: 14293 PH 2021-10-30 0946 SX2I   59   20 G4P    59   14 
QSO: 21198 PH 2021-10-30 0946 SX2I   59   20 PC2T   59   14 
QSO: 21198 PH 2021-10-30 0946 SX2I   59   20 LX/ON4EI 59   14 
QSO: 21198 PH 2021-10-30 0947 SX2I   59   20 RC1W   59   16 
QSO: 14293 PH 2021-10-30 0947 SX2I   59   20 DD4A   59   14 
QSO: 14293 PH 2021-10-30 0947 SX2I   59   20 ED2B   59   14 
QSO: 14293 PH 2021-10-30 0948 SX2I   59   20 EA3IKT 59   14 
QSO: 14293 PH 2021-10-30 0948 SX2I   59   20 OK1K   59   15 
QSO: 21198 PH 2021-10-30 0948 SX2I   59   20 ON7QC  59   14 
QSO: 14293 PH 2021-10-30 0948 SX2I   59   20 PD3RL  59   14 
QSO: 21198 PH 2021-10-30 0949 SX2I   59   20 PA4WM  59   14 
QSO: 21198 PH 2021-10-30 0949 SX2I   59   20 DF6QC  59   14 
QSO: 14293 PH 2021-10-30 0949 SX2I   59   20 SP1JQJ 59   15 
QSO: 14293 PH 2021-10-30 0950 SX2I   59   20 SP3LM  59   15 
QSO: 28618 PH 2021-10-30 0950 SX2I   59   20 OH6DX  59   15 
QSO: 14293 PH 2021-10-30 0950 SX2I   59   20 UW2Q   59   16 
QSO: 14293 PH 2021-10-30 0950 SX2I   59   20 DJ6TB  59   14 
QSO: 21198 PH 2021-10-30 0951 SX2I   59   20 2E0SPS 59   14 
QSO: 21198 PH 2021-10-30 0951 SX2I   59   20 G8ZRE  59   14 
QSO: 28561 PH 2021-10-30 0951 SX2I   59   20 SO9I   59   15 
QSO: 14293 PH 2021-10-30 0951 SX2I   59   20 G3RCM  59   14 
QSO: 14293 PH 2021-10-30 0951 SX2I   59   20 PC4H   59   14 
QSO: 21198 PH 2021-10-30 0952 SX2I   59   20 DO6RR  59   14 
QSO: 14293 PH 2021-10-30 0952 SX2I   59   20 DD5MM  59   14 
QSO: 21198 PH 2021-10-30 0952 SX2I   59   20 EA5BCQ 59   14 
QSO: 14293 PH 2021-10-30 0952 SX2I   59   20 EA3ODC 59   14 
QSO: 21198 PH 2021-10-30 0952 SX2I   59   20 DR1C   59   14 
QSO: 14293 PH 2021-10-30 0953 SX2I   59   20 YT7E   59   15 
QSO: 21198 PH 2021-10-30 0953 SX2I   59   20 M7KGW  59   14 
QSO: 28505 PH 2021-10-30 0953 SX2I   59   20 DL2CC  59   14 
QSO: 21198 PH 2021-10-30 0953 SX2I   59   20 LY4BF  59   15 
QSO: 14293 PH 2021-10-30 0953 SX2I   59   20 DG6SBO 59   14 
QSO: 21198 PH 2021-10-30 0954 SX2I   59   20 G0MBA  59   14 
QSO: 14293 PH 2021-10-30 0954 SX2I   59   20 DL5GCH 59   14 
QSO: 14293 PH 2021-10-30 0954 SX2I   59   20 M0YCQ  59   14 
QSO: 21198 PH 2021-10-30 0955 SX2I   59   20 DD3VV  59   14 
QSO: 14293 PH 2021-10-30 0955 SX2I   59   20 2W0LKX 59   14 
QSO: 28468 PH 2021-10-30 0955 SX2I   59   20 D4F    59   35 
QSO: 14293 PH 2021-10-30 0955 SX2I   59   20 IQ3CO  59   15 
QSO: 21198 PH 2021-10-30 0955 SX2I   59   20 G4IUF  59   14 
QSO: 14293 PH 2021-10-30 0956 SX2I   59   20 IK5PWN 59   15 
QSO: 21198 PH 2021-10-30 0956 SX2I   59   20 EA2EWL 59   14 
QSO: 14293 PH 2021-10-30 0956 SX2I   59   20 DL9ZWG 59   14 
QSO: 21198 PH 2021-10-30 0956 SX2I   59   20 F5VHY  59   14 
QSO: 14293 PH 2021-10-30 0957 SX2I   59   20 OZ4EDR 59   14 
QSO: 28447 PH 2021-10-30 0957 SX2I   59   20 RA9P   59   18 
QSO: 21198 PH 2021-10-30 0957 SX2I   59   20 DO3KTM/M 59   14 
QSO: 14293 PH 2021-10-30 0957 SX2I   59   20 M7KEV  59   14 
QSO: 28375 PH 2021-10-30 0958 SX2I   59   20 RX9WN  59   16 
QSO: 14293 PH 2021-10-30 0958 SX2I   59   20 OT4R   59   14 
QSO: 21198 PH 2021-10-30 0958 SX2I   59   20 M0PWC  59   14 
QSO: 14293 PH 2021-10-30 0958 SX2I   59   20 LY1N   59   15 
QSO: 14293 PH 2021-10-30 0958 SX2I   59   20 NI0K   59   04 
QSO: 14293 PH 2021-10-30 0959 SX2I   59   20 OE6SWG/P 59   15 
QSO: 14293 PH 2021-10-30 0959 SX2I   59   20 F4HNP  59   14 
QSO: 14293 PH 2021-10-30 0959 SX2I   59   20 SP8R   59   15 
QSO: 14293 PH 2021-10-30 0959 SX2I   59   20 GI4SZW 59   14 
QSO: 14293 PH 2021-10-30 1000 SX2I   59   20 M0TPT  59   14 
QSO: 28322 PH 2021-10-30 1000 SX2I   59   20 CS9/PD3EM 59   33 
QSO: 14293 PH 2021-10-30 1000 SX2I   59   20 SP3SXB 59   15 
QSO: 21198 PH 2021-10-30 1000 SX2I   59   20 G1VGK  59   14 
QSO: 14293 PH 2021-10-30 1000 SX2I   59   20 S55X   59   15 
QSO: 14293 PH 2021-10-30 1000 SX2I   59   20 M0BVA  59   14 
QSO: 14293 PH 2021-10-30 1001 SX2I   59   20 SP3BAH 59   15 
QSO: 21198 PH 2021-10-30 1001 SX2I   59   20 EA1JCZ 59   14 
QSO: 28511 PH 2021-10-30 1001 SX2I   59   20 RK9AX  59   17 
QSO: 14293 PH 2021-10-30 1001 SX2I   59   20 LX1DKE 59   14 
QSO: 21198 PH 2021-10-30 1001 SX2I   59   20 EA2EWB 59   14 
QSO: 28412 PH 2021-10-30 1001 SX2I   59   20 MM9I   59   14 
QSO: 14293 PH 2021-10-30 1001 SX2I   59   20 2E0INN 59   14 
QSO: 14293 PH 2021-10-30 1002 SX2I   59   20 HB9EDG 59   14 
QSO: 14000 PH 2021-10-30 1002 SX2I   59   20 F11BAO 59   14 
QSO: 21198 PH 2021-10-30 1002 SX2I   59   20 M1DHA  59   14 
QSO: 14293 PH 2021-10-30 1002 SX2I   59   20 EA3XR  59   14 
QSO: 21198 PH 2021-10-30 1002 SX2I   59   20 OH1XFE 59   15 
QSO: 14293 PH 2021-10-30 1002 SX2I   59   20 ON1AJ  59   14 
QSO: 14293 PH 2021-10-30 1002 SX2I   59   20 OT3T   59   14 
QSO: 14293 PH 2021-10-30 1003 SX2I   59   20 SE4L   59   14 
QSO: 28544 PH 2021-10-30 1003 SX2I   59   20 M6T    59   14 
QSO: 14293 PH 2021-10-30 1003 SX2I   59   20 DL6ON  59   14 
QSO: 14293 PH 2021-10-30 1003 SX2I   59   20 SP9R   59   15 
QSO: 21198 PH 2021-10-30 1003 SX2I   59   20 ON8DX  59   14 
QSO: 14293 PH 2021-10-30 1004 SX2I   59   20 DA2X   59   14 
QSO: 21198 PH 2021-10-30 1004 SX2I   59   20 EA2ESU 59   14 
QSO: 14293 PH 2021-10-30 1004 SX2I   59   20 SO4R   59   15 
QSO: 14293 PH 2021-10-30 1005 SX2I   59   20 DL8RDL 59   14 
QSO: 14293 PH 2021-10-30 1005 SX2I   59   20 SN9H   59   15 
QSO: 21198 PH 2021-10-30 1006 SX2I   59   20 PA3GEO 59   14 
QSO: 14293 PH 2021-10-30 1006 SX2I   59   20 IW1RLC 59   15 
QSO: 14293 PH 2021-10-30 1006 SX2I   59   20 OK2DIK 59   15 
QSO: 21198 PH 2021-10-30 1006 SX2I   59   20 LY5T   59   15 
QSO: 14293 PH 2021-10-30 1006 SX2I   59   20 DK1AX  59   14 
QSO: 14293 PH 2021-10-30 1007 SX2I   59   20 IK4MTF 59   15 
QSO: 21198 PH 2021-10-30 1007 SX2I   59   20 PE1NBD 59   14 
QSO: 21198 PH 2021-10-30 1007 SX2I   59   20 DO1LR  59   14 
QSO: 21198 PH 2021-10-30 1008 SX2I   59   20 EA3FZT 59   14 
QSO: 14293 PH 2021-10-30 1008 SX2I   59   20 DL7TG  59   14 
QSO: 14293 PH 2021-10-30 1008 SX2I   59   20 HB9AAP 59   14 
QSO: 28338 PH 2021-10-30 1008 SX2I   59   20 R4IB   59   16 
QSO: 21198 PH 2021-10-30 1008 SX2I   59   20 SP4JTJ 59   15 
QSO: 14293 PH 2021-10-30 1008 SX2I   59   20 OL2A   59   15 
QSO: 21198 PH 2021-10-30 1009 SX2I   59   20 EA5JDN 59   14 
QSO: 21198 PH 2021-10-30 1009 SX2I   59   20 EA5FHC 59   14 
QSO: 14293 PH 2021-10-30 1009 SX2I   59   20 DL1RTO 59   14 
QSO: 21198 PH 2021-10-30 1010 SX2I   59   20 EA1TL  59   14 
QSO: 21198 PH 2021-10-30 1012 SX2I   59   20 F1GKS  59   14 
QSO: 21198 PH 2021-10-30 1013 SX2I   59   20 2E0OBM 59   14 
QSO: 21198 PH 2021-10-30 1013 SX2I   59   20 F4FXH  59   14 
QSO: 21198 PH 2021-10-30 1013 SX2I   59   20 LY5R   59   15 
QSO: 21198 PH 2021-10-30 1014 SX2I   59   20 YQ6A   59   20 
QSO: 21198 PH 2021-10-30 1014 SX2I   59   20 OZ1KIH 59   14 
QSO: 21198 PH 2021-10-30 1016 SX2I   59   20 F6FTB  59   14 
QSO: 28486 PH 2021-10-30 1017 SX2I   59   20 RW9LL  59   17 
QSO: 21198 PH 2021-10-30 1017 SX2I   59   20 GW4W   59   14 
QSO: 14293 PH 2021-10-30 1018 SX2I   59   20 DG2GTG 59   14 
QSO: 14293 PH 2021-10-30 1018 SX2I   59   20 DJ4MX  59   14 
QSO: 14293 PH 2021-10-30 1019 SX2I   59   20 DL0TN  59   14 
QSO: 21198 PH 2021-10-30 1019 SX2I   59   20 DK2AY  59   14 
QSO: 21198 PH 2021-10-30 1019 SX2I   59   20 M0TPT  59   14 
QSO: 21198 PH 2021-10-30 1020 SX2I   59   20 G4P    59   14 
QSO: 14293 PH 2021-10-30 1020 SX2I   59   20 G1W    59   14 
QSO: 14293 PH 2021-10-30 1020 SX2I   59   20 IZ1RDQ 59   15 
QSO: 14293 PH 2021-10-30 1020 SX2I   59   20 I4JUQ  59   15 
QSO: 28585 PH 2021-10-30 1020 SX2I   59   20 EA8TX  59   33 
QSO: 21198 PH 2021-10-30 1020 SX2I   59   20 LZ5DD  59   20 
QSO: 14293 PH 2021-10-30 1020 SX2I   59   20 SO9P   59   15 
QSO: 28388 PH 2021-10-30 1021 SX2I   59   20 EI7M   59   14 
QSO: 14293 PH 2021-10-30 1021 SX2I   59   20 HB9FID 59   14 
QSO: 21198 PH 2021-10-30 1021 SX2I   59   20 DJ6ZT  59   14 
QSO: 14293 PH 2021-10-30 1021 SX2I   59   20 OE3HLB 59   15 
QSO: 21198 PH 2021-10-30 1021 SX2I   59   20 ON3ZZT 59   14 
