START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.02.008
CALLSIGN:      K1RX
NAME:          Mark Pride
CLUB:          Yankee Clipper Contest Club
CLAIMED-SCORE: 4487714
CONTEST:       CQ-WW-SSB
OPERATORS:
OPERATORS:
SOAPBOX:       Conditions poor at beginning which do not inspire a huge effort
QSO: 21342 PH 2009-10-24 1310 K1RX           59 5      AO5SP         59  14     1
QSO: 21342 PH 2009-10-24 1310 K1RX           59 5      TK5NJ         59  15     1
QSO: 21342 PH 2009-10-24 1311 K1RX           59 5      OK2PA         59  15     1
QSO: 21342 PH 2009-10-24 1311 K1RX           59 5      S57NTR        59  15     1
QSO: 21342 PH 2009-10-24 1312 K1RX           59 5      9A4WY         59  15     1
QSO: 21342 PH 2009-10-24 1312 K1RX           59 5      DL3ZAI        59  14     1
QSO: 21342 PH 2009-10-24 1312 K1RX           59 5      GW4AYJ        59  14     1
QSO: 21342 PH 2009-10-24 1312 K1RX           59 5      F4EEI         59  14     1
QSO: 14182 PH 2009-10-24 1313 K1RX           59 5      GM0B          59  14     1
QSO: 21342 PH 2009-10-24 1314 K1RX           59 5      HB9HAQ        59  14     1
QSO: 21342 PH 2009-10-24 1314 K1RX           59 5      OL6P          59  15     1
QSO: 21342 PH 2009-10-24 1314 K1RX           59 5      EA4DAT        59  14     1
QSO: 21342 PH 2009-10-24 1314 K1RX           59 5      SQ9LR         59  15     1
QSO: 21342 PH 2009-10-24 1315 K1RX           59 5      EI8JR         59  14     1
QSO: 21342 PH 2009-10-24 1315 K1RX           59 5      YL2KO         59  15     1
QSO: 21342 PH 2009-10-24 1315 K1RX           59 5      F5PQH         59  14     1
QSO: 21342 PH 2009-10-24 1316 K1RX           59 5      OH2XX         59  15     1
QSO: 21342 PH 2009-10-24 1316 K1RX           59 5      OL1X          59  15     1
QSO: 21342 PH 2009-10-24 1316 K1RX           59 5      IZ5ASZ        59  15     1
QSO: 21342 PH 2009-10-24 1316 K1RX           59 5      DP4K          59  14     1
QSO: 21342 PH 2009-10-24 1316 K1RX           59 5      HA6VB         59  15     1
QSO: 21342 PH 2009-10-24 1317 K1RX           59 5      UA6LPY        59  16     1
QSO: 21342 PH 2009-10-24 1317 K1RX           59 5      SN7C          59  15     1
QSO: 21342 PH 2009-10-24 1317 K1RX           59 5      DJ0A          59  14     1
QSO: 21342 PH 2009-10-24 1318 K1RX           59 5      RA6LOO        59  16     1
QSO: 21342 PH 2009-10-24 1318 K1RX           59 5      RK6LWA        59  16     1
QSO: 21342 PH 2009-10-24 1318 K1RX           59 5      DF1HF         59  14     1
QSO: 21342 PH 2009-10-24 1319 K1RX           59 5      F6GCI         59  14     1
QSO: 21342 PH 2009-10-24 1319 K1RX           59 5      DO7HS         59  14     1
QSO: 21342 PH 2009-10-24 1319 K1RX           59 5      RA1AGL        59  16     1
QSO: 21342 PH 2009-10-24 1319 K1RX           59 5      DL8WX         59  14     1
QSO: 21342 PH 2009-10-24 1320 K1RX           59 5      OH7FKV        59  15     1
QSO: 21342 PH 2009-10-24 1320 K1RX           59 5      EI4CF         59  14     1
QSO: 21342 PH 2009-10-24 1320 K1RX           59 5      EA6/AA5UK     59  14     1
QSO: 21342 PH 2009-10-24 1321 K1RX           59 5      OH6LOB        59  15     1
QSO: 21342 PH 2009-10-24 1321 K1RX           59 5      EC1AIJ        59  14     1
QSO: 21342 PH 2009-10-24 1322 K1RX           59 5      U1BA          59  16     1
QSO: 21342 PH 2009-10-24 1322 K1RX           59 5      DF0BV         59  14     1
QSO: 21342 PH 2009-10-24 1322 K1RX           59 5      ON3RPL        59  14     1
QSO: 21342 PH 2009-10-24 1323 K1RX           59 5      HA6PX         59  15     1
QSO: 21342 PH 2009-10-24 1324 K1RX           59 5      IQ3UD         59  15     1
QSO: 14188 PH 2009-10-24 1325 K1RX           59 5      HB0/HB9AON    59  14     1
QSO: 21342 PH 2009-10-24 1325 K1RX           59 5      RZ6HX         59  16     1
QSO: 21342 PH 2009-10-24 1325 K1RX           59 5      EA5ARC        59  14     1
QSO: 14190 PH 2009-10-24 1326 K1RX           59 5      IZ6BXV        59  15     1
QSO: 14192 PH 2009-10-24 1326 K1RX           59 5      IR8A          59  15     1
QSO: 21342 PH 2009-10-24 1326 K1RX           59 5      RX1CQ         59  16     1
QSO: 21342 PH 2009-10-24 1327 K1RX           59 5      YL1ZC         59  15     1
QSO: 21342 PH 2009-10-24 1327 K1RX           59 5      UA6AA         59  16     1
QSO: 21342 PH 2009-10-24 1328 K1RX           59 5      YU1EL         59  15     1
QSO: 21342 PH 2009-10-24 1328 K1RX           59 5      N9NC          59  05     1
QSO: 21342 PH 2009-10-24 1329 K1RX           59 5      IZ1BZS        59  15     1
QSO: 21342 PH 2009-10-24 1330 K1RX           59 5      EA4EUI        59  14     1
QSO: 21342 PH 2009-10-24 1330 K1RX           59 5      RX3AGD        59  16     1
QSO: 21342 PH 2009-10-24 1330 K1RX           59 5      DL9HD         59  14     1
QSO: 21342 PH 2009-10-24 1330 K1RX           59 5      N4BU          59  05     1
QSO: 21342 PH 2009-10-24 1330 K1RX           59 5      IZ2FOS        59  15     1
QSO: 21342 PH 2009-10-24 1331 K1RX           59 5      8S0C          59  14     1
QSO: 21342 PH 2009-10-24 1331 K1RX           59 5      LZ5Z          59  20     1
QSO: 21342 PH 2009-10-24 1331 K1RX           59 5      F4EPU         59  14     1
QSO: 21342 PH 2009-10-24 1331 K1RX           59 5      I3EVK         59  15     1
QSO: 21342 PH 2009-10-24 1332 K1RX           59 5      ON4CLQ        59  14     1
QSO: 21342 PH 2009-10-24 1332 K1RX           59 5      OK1AHV        59  15     1
QSO: 21342 PH 2009-10-24 1333 K1RX           59 5      SQ5EBM        59  15     1
QSO: 14194 PH 2009-10-24 1333 K1RX           59 5      YT9X          59  15     1
QSO: 21342 PH 2009-10-24 1334 K1RX           59 5      N1DD          59  05     1
QSO: 21342 PH 2009-10-24 1334 K1RX           59 5      EA2BD         59  14     1
QSO: 21342 PH 2009-10-24 1334 K1RX           59 5      HB9BPX        59  14     1
QSO: 21342 PH 2009-10-24 1335 K1RX           59 5      DL7CU         59  14     1
QSO: 21342 PH 2009-10-24 1335 K1RX           59 5      EA4DW         59  14     1
QSO: 21342 PH 2009-10-24 1335 K1RX           59 5      KB1OVA        59  05     1
QSO: 21342 PH 2009-10-24 1336 K1RX           59 5      EA1ASG        59  14     1
QSO: 21342 PH 2009-10-24 1336 K1RX           59 5      IZ4AFW        59  15     1
QSO: 14200 PH 2009-10-24 1337 K1RX           59 5      UX2IO         59  16     1
QSO: 21342 PH 2009-10-24 1338 K1RX           59 5      IK3OYY        59  15     1
QSO: 21342 PH 2009-10-24 1338 K1RX           59 5      IK1VCE        59  15     1
QSO: 21342 PH 2009-10-24 1339 K1RX           59 5      UT4EZ         59  16     1
QSO: 14206 PH 2009-10-24 1340 K1RX           59 5      GW9T          59  14     1
QSO: 21342 PH 2009-10-24 1340 K1RX           59 5      F8BBL         59  14     1
QSO: 21342 PH 2009-10-24 1340 K1RX           59 5      SM6C          59  14     1
QSO: 21342 PH 2009-10-24 1341 K1RX           59 5      EH2R          59  14     1
QSO: 21342 PH 2009-10-24 1341 K1RX           59 5      LZ1BY         59  20     1
QSO: 21342 PH 2009-10-24 1342 K1RX           59 5      DL4MCF        59  14     1
QSO: 21342 PH 2009-10-24 1342 K1RX           59 5      AO1B          59  14     1
QSO: 21342 PH 2009-10-24 1342 K1RX           59 5      M5V           59  14     1
QSO: 21342 PH 2009-10-24 1343 K1RX           59 5      ZS1EL         59  38     1
QSO: 14209 PH 2009-10-24 1343 K1RX           59 5      UW8I          59  16     1
QSO: 21342 PH 2009-10-24 1344 K1RX           59 5      EA7HLU        59  14     1
QSO: 21342 PH 2009-10-24 1345 K1RX           59 5      LY1TR         59  15     1
QSO: 21342 PH 2009-10-24 1345 K1RX           59 5      DL2YL         59  14     1
QSO: 21342 PH 2009-10-24 1346 K1RX           59 5      OK1MRU        59  15     1
QSO: 21342 PH 2009-10-24 1346 K1RX           59 5      DG3FK         59  14     1
QSO: 21342 PH 2009-10-24 1346 K1RX           59 5      LY7Z          59  15     1
QSO: 21342 PH 2009-10-24 1346 K1RX           59 5      OH2XF         59  15     1
QSO: 21342 PH 2009-10-24 1347 K1RX           59 5      LY9A          59  15     1
QSO: 21342 PH 2009-10-24 1347 K1RX           59 5      IZ4DIW        59  15     1
QSO: 21342 PH 2009-10-24 1347 K1RX           59 5      EF1W          59  14     1
QSO: 21342 PH 2009-10-24 1347 K1RX           59 5      RA3FC         59  16     1
QSO: 21342 PH 2009-10-24 1348 K1RX           59 5      RL3AW         59  16     1
QSO: 21342 PH 2009-10-24 1348 K1RX           59 5      RL3BM         59  16     1
QSO: 21342 PH 2009-10-24 1348 K1RX           59 5      DK6RS         59  14     1
QSO: 21342 PH 2009-10-24 1348 K1RX           59 5      CR3L          59  33     1
QSO: 21342 PH 2009-10-24 1348 K1RX           59 5      RN3AW         59  16     1
QSO: 21342 PH 2009-10-24 1349 K1RX           59 5      SP9DSD        59  15     1
QSO: 21342 PH 2009-10-24 1349 K1RX           59 5      SQ9AOR        59  15     1
QSO: 21342 PH 2009-10-24 1349 K1RX           59 5      DD5M          59  14     1
QSO: 21342 PH 2009-10-24 1350 K1RX           59 5      RA3ANI        59  16     1
QSO: 21342 PH 2009-10-24 1350 K1RX           59 5      US0SY         59  16     1
QSO: 21342 PH 2009-10-24 1350 K1RX           59 5      RW1CW         59  16     1
QSO: 21342 PH 2009-10-24 1351 K1RX           59 5      OK1VDJ        59  15     1
QSO: 21342 PH 2009-10-24 1352 K1RX           59 5      F6BNH         59  14     1
QSO: 21342 PH 2009-10-24 1352 K1RX           59 5      OH8X          59  15     1
QSO: 21342 PH 2009-10-24 1352 K1RX           59 5      DR4A          59  14     1
QSO: 21342 PH 2009-10-24 1352 K1RX           59 5      SE6C          59  14     1
QSO: 21342 PH 2009-10-24 1353 K1RX           59 5      W0ETT         59  04     1
QSO: 21342 PH 2009-10-24 1354 K1RX           59 5      OH2BCD        59  15     1
QSO: 21342 PH 2009-10-24 1354 K1RX           59 5      EA3AKA        59  14     1
QSO: 21342 PH 2009-10-24 1355 K1RX           59 5      ES2BH         59  15     1
QSO: 21342 PH 2009-10-24 1355 K1RX           59 5      SM4EMO        59  14     1
QSO: 21342 PH 2009-10-24 1355 K1RX           59 5      RW3DL         59  16     1
QSO: 21342 PH 2009-10-24 1356 K1RX           59 5      RZ3EC         59  16     1
QSO: 21342 PH 2009-10-24 1356 K1RX           59 5      OK1AL         59  15     1
QSO: 21342 PH 2009-10-24 1357 K1RX           59 5      LY1DJ         59  15     1
QSO: 21342 PH 2009-10-24 1358 K1RX           59 5      AM1W          59  14     1
QSO: 21342 PH 2009-10-24 1358 K1RX           59 5      EA4RCT        59  14     1
QSO: 21342 PH 2009-10-24 1358 K1RX           59 5      OH6CT         59  15     1
QSO: 21342 PH 2009-10-24 1358 K1RX           59 5      IZ5CML        59  15     1
QSO: 21342 PH 2009-10-24 1359 K1RX           59 5      UT8IO         59  16     1
QSO: 21342 PH 2009-10-24 1359 K1RX           59 5      LZ2JA         59  20     1
QSO: 21342 PH 2009-10-24 1400 K1RX           59 5      OZ1DGQ        59  14     1
QSO: 21342 PH 2009-10-24 1400 K1RX           59 5      I6NO          59  15     1
QSO: 21342 PH 2009-10-24 1400 K1RX           59 5      OK2BPU        59  15     1
QSO: 21342 PH 2009-10-24 1401 K1RX           59 5      K1FWE         59  05     1
QSO: 21342 PH 2009-10-24 1401 K1RX           59 5      EU1FC         59  16     1
QSO: 21342 PH 2009-10-24 1401 K1RX           59 5      SP3LYN        59  15     1
QSO: 21342 PH 2009-10-24 1402 K1RX           59 5      RK6LC         59  16     1
QSO: 21342 PH 2009-10-24 1402 K1RX           59 5      5P5N          59  14     1
QSO: 21342 PH 2009-10-24 1402 K1RX           59 5      DL9GTB        59  14     1
QSO: 21342 PH 2009-10-24 1403 K1RX           59 5      UA6UDV        59  16     1
QSO: 21342 PH 2009-10-24 1403 K1RX           59 5      SP4ICD        59  15     1
QSO: 21342 PH 2009-10-24 1404 K1RX           59 5      UR5FEL        59  16     1
QSO: 21342 PH 2009-10-24 1404 K1RX           59 5      UV5U          59  16     1
QSO: 21342 PH 2009-10-24 1406 K1RX           59 5      CR5SBK        59  14     1
QSO: 21342 PH 2009-10-24 1406 K1RX           59 5      DH8BQA        59  14     1
QSO: 21342 PH 2009-10-24 1406 K1RX           59 5      DG9SQ         59  14     1
QSO: 21342 PH 2009-10-24 1407 K1RX           59 5      SM4EGS        59  14     1
QSO: 21342 PH 2009-10-24 1407 K1RX           59 5      F8AKS         59  14     1
QSO: 14215 PH 2009-10-24 1408 K1RX           59 5      DR1A          59  14     1
QSO: 21342 PH 2009-10-24 1409 K1RX           59 5      LA4URA        59  14     1
QSO: 21342 PH 2009-10-24 1409 K1RX           59 5      F1OET         59  14     1
QSO: 21342 PH 2009-10-24 1409 K1RX           59 5      S56A          59  15     1
QSO: 21342 PH 2009-10-24 1410 K1RX           59 5      EW4MM         59  16     1
QSO: 21342 PH 2009-10-24 1411 K1RX           59 5      EW8DX         59  16     1
QSO: 21342 PH 2009-10-24 1411 K1RX           59 5      EA1FDI        59  14     1
QSO: 21342 PH 2009-10-24 1412 K1RX           59 5      W1STT         59  05     1
QSO: 21342 PH 2009-10-24 1412 K1RX           59 5      OH2MO         59  15     1
QSO: 21342 PH 2009-10-24 1413 K1RX           59 5      SQ9ANS        59  15     1
QSO: 21342 PH 2009-10-24 1413 K1RX           59 5      I5LYJ         59  15     1
QSO: 21342 PH 2009-10-24 1414 K1RX           59 5      I5CRL         59  15     1
QSO: 21342 PH 2009-10-24 1415 K1RX           59 5      SP2GWH        59  15     1
QSO: 21342 PH 2009-10-24 1415 K1RX           59 5      DJ4JF         59  14     1
QSO: 21342 PH 2009-10-24 1415 K1RX           59 5      OG6N          59  15     1
QSO: 21342 PH 2009-10-24 1416 K1RX           59 5      IK1WEG        59  15     1
QSO: 21342 PH 2009-10-24 1417 K1RX           59 5      DK1TS         59  14     1
QSO: 21342 PH 2009-10-24 1418 K1RX           59 5      IZ2GSB        59  15     1
QSO: 21342 PH 2009-10-24 1419 K1RX           59 5      SP1RKT        59  15     1
QSO: 21360 PH 2009-10-24 1421 K1RX           59 5      EA8MT         59  33     1
QSO: 21362 PH 2009-10-24 1421 K1RX           59 5      E77XZ         59  15     1
QSO: 21363 PH 2009-10-24 1421 K1RX           59 5      DL0WW         59  14     1
QSO: 21363 PH 2009-10-24 1421 K1RX           59 5      EA4KD         59  14     1
QSO: 21365 PH 2009-10-24 1422 K1RX           59 5      F8KDX         59  14     1
QSO: 21364 PH 2009-10-24 1422 K1RX           59 5      IQ3RK         59  15     1
QSO: 21374 PH 2009-10-24 1424 K1RX           59 5      OT5A          59  14     1
QSO: 21386 PH 2009-10-24 1425 K1RX           59 5      EA1GA         59  14     1
QSO: 21387 PH 2009-10-24 1426 K1RX           59 5      OM8A          59  15     1
QSO: 21389 PH 2009-10-24 1426 K1RX           59 5      ST2KSS        59  34     1
QSO: 21393 PH 2009-10-24 1427 K1RX           59 5      OK7M          59  15     1
QSO: 21394 PH 2009-10-24 1427 K1RX           59 5      IZ8DPL        59  15     1
QSO: 21400 PH 2009-10-24 1428 K1RX           59 5      Z34M          59  15     1
QSO: 21403 PH 2009-10-24 1429 K1RX           59 5      PA4JJ         59  14     1
QSO: 21407 PH 2009-10-24 1429 K1RX           59 5      TM2S          59  14     1
QSO: 21411 PH 2009-10-24 1429 K1RX           59 5      DL0CS         59  14     1
QSO: 28455 PH 2009-10-24 1430 K1RX           59 5      KB1LVO        59  05     1
QSO: 21416 PH 2009-10-24 1430 K1RX           59 5      US5D          59  16     1
QSO: 21420 PH 2009-10-24 1431 K1RX           59 5      CR2X          59  14     1
QSO: 21428 PH 2009-10-24 1432 K1RX           59 5      OH0Z          59  15     1
QSO: 21429 PH 2009-10-24 1432 K1RX           59 5      DL5AN         59  14     1
QSO: 21436 PH 2009-10-24 1433 K1RX           59 5      YR8D          59  20     1
QSO: 21436 PH 2009-10-24 1433 K1RX           59 5      IK2QLX        59  15     1
QSO: 21436 PH 2009-10-24 1434 K1RX           59 5      OE5GWP        59  15     1
QSO: 21436 PH 2009-10-24 1435 K1RX           59 5      IK3UNA        59  15     1
QSO: 21436 PH 2009-10-24 1436 K1RX           59 5      IZ4ORO        59  15     1
QSO: 21436 PH 2009-10-24 1436 K1RX           59 5      IV3KYQ        59  15     1
QSO: 21436 PH 2009-10-24 1437 K1RX           59 5      DR4G          59  14     1
QSO: 21436 PH 2009-10-24 1439 K1RX           59 5      HB9DFD        59  14     1
QSO: 21436 PH 2009-10-24 1439 K1RX           59 5      YO6KEA        59  20     1
QSO: 21436 PH 2009-10-24 1440 K1RX           59 5      YO5OHO        59  20     1
QSO: 21436 PH 2009-10-24 1441 K1RX           59 5      IZ7LDL        59  15     1
QSO: 21436 PH 2009-10-24 1441 K1RX           59 5      HB9CIC        59  14     1
QSO: 21436 PH 2009-10-24 1442 K1RX           59 5      UY8LM         59  16     1
QSO: 21436 PH 2009-10-24 1443 K1RX           59 5      IZ5ILF        59  15     1
QSO: 14221 PH 2009-10-24 1443 K1RX           59 5      LZ5K          59  20     1
QSO: 14225 PH 2009-10-24 1444 K1RX           59 5      MI0M          59  14     1
QSO: 14226 PH 2009-10-24 1445 K1RX           59 5      PJ4K          59  09     1
QSO: 21436 PH 2009-10-24 1445 K1RX           59 5      HB9LL         59  14     1
QSO: 14228 PH 2009-10-24 1445 K1RX           59 5      PI4COM        59  14     1
QSO: 21436 PH 2009-10-24 1446 K1RX           59 5      YU1NR         59  15     1
QSO: 21436 PH 2009-10-24 1448 K1RX           59 5      NP2B          59  8      1
QSO: 21436 PH 2009-10-24 1449 K1RX           59 5      IZ5OQA        59  15     1
QSO: 21436 PH 2009-10-24 1450 K1RX           59 5      IW0EAC        59  15     1
QSO: 14239 PH 2009-10-24 1450 K1RX           59 5      LX7I          59  14     1
QSO: 21436 PH 2009-10-24 1452 K1RX           59 5      SQ7MHN        59  15     1
QSO: 21436 PH 2009-10-24 1452 K1RX           59 5      YO8RKP        59  20     1
QSO: 21436 PH 2009-10-24 1452 K1RX           59 5      OE3HZW        59  15     1
QSO: 14244 PH 2009-10-24 1453 K1RX           59 5      PI4D          59  14     1
QSO: 14246 PH 2009-10-24 1454 K1RX           59 5      TM9R          59  14     1
QSO: 14250 PH 2009-10-24 1455 K1RX           59 5      E7DX          59  15     1
QSO: 21436 PH 2009-10-24 1455 K1RX           59 5      IW9FRA        59  15     1
QSO: 21436 PH 2009-10-24 1456 K1RX           59 5      HB9CEX        59  14     1
QSO: 21436 PH 2009-10-24 1456 K1RX           59 5      KB1PJC        59  05     1
QSO: 21436 PH 2009-10-24 1457 K1RX           59 5      DL7UMK        59  14     1
QSO: 21436 PH 2009-10-24 1458 K1RX           59 5      EA3DWS        59  14     1
QSO: 21436 PH 2009-10-24 1458 K1RX           59 5      YT7R          59  15     1
QSO: 21436 PH 2009-10-24 1458 K1RX           59 5      I0KHP         59  15     1
QSO: 14252 PH 2009-10-24 1500 K1RX           59 5      IT9HBT        59  15     1
QSO: 21436 PH 2009-10-24 1501 K1RX           59 5      US0TA         59  16     1
QSO: 21436 PH 2009-10-24 1501 K1RX           59 5      K5DU          59  04     1
QSO: 21436 PH 2009-10-24 1501 K1RX           59 5      YP2Y          59  20     1
QSO: 14263 PH 2009-10-24 1503 K1RX           59 5      G5FZ          59  14     1
QSO: 21436 PH 2009-10-24 1503 K1RX           59 5      IK1VDN        59  15     1
QSO: 21442 PH 2009-10-24 1504 K1RX           59 5      OK5W          59  15     1
QSO: 21210 PH 2009-10-24 1505 K1RX           59 5      F5BZB         59  14     1
QSO: 21214 PH 2009-10-24 1505 K1RX           59 5      IV3YYK        59  15     1
QSO: 21216 PH 2009-10-24 1506 K1RX           59 5      S50R          59  15     1
QSO: 21219 PH 2009-10-24 1507 K1RX           59 5      EE9Z          59  33     1
QSO: 14268 PH 2009-10-24 1509 K1RX           59 5      UT7L          59  16     1
QSO: 21222 PH 2009-10-24 1509 K1RX           59 5      IR3Z          59  15     1
QSO: 21222 PH 2009-10-24 1510 K1RX           59 5      DF2RG         59  14     1
QSO: 21222 PH 2009-10-24 1510 K1RX           59 5      IZ8FBU        59  15     1
QSO: 21222 PH 2009-10-24 1511 K1RX           59 5      EA5ASF        59  14     1
QSO: 21222 PH 2009-10-24 1511 K1RX           59 5      SP9LAS        59  15     1
QSO: 21222 PH 2009-10-24 1511 K1RX           59 5      IW1FPK        59  15     1
QSO: 21222 PH 2009-10-24 1511 K1RX           59 5      IV3JCC        59  15     1
QSO: 14271 PH 2009-10-24 1512 K1RX           59 5      IK2UCK        59  15     1
QSO: 21222 PH 2009-10-24 1512 K1RX           59 5      DK5MB         59  14     1
QSO: 21222 PH 2009-10-24 1513 K1RX           59 5      HB9BTQ        59  14     1
QSO: 14271 PH 2009-10-24 1514 K1RX           59 5      F1BBK         59  14     1
QSO: 14271 PH 2009-10-24 1514 K1RX           59 5      UR4U          59  16     1
QSO: 14271 PH 2009-10-24 1515 K1RX           59 5      F6KPQ         59  14     1
QSO: 14271 PH 2009-10-24 1515 K1RX           59 5      DL6XX         59  14     1
QSO: 14271 PH 2009-10-24 1516 K1RX           59 5      DL2JX         59  14     1
QSO: 14271 PH 2009-10-24 1516 K1RX           59 5      F5VIF         59  14     1
QSO: 14271 PH 2009-10-24 1517 K1RX           59 5      DG6PY         59  14     1
QSO: 14271 PH 2009-10-24 1517 K1RX           59 5      YL2TQ         59  15     1
QSO: 14271 PH 2009-10-24 1517 K1RX           59 5      YP7P          59  20     1
QSO: 14271 PH 2009-10-24 1518 K1RX           59 5      UV5U          59  16     1
QSO: 14271 PH 2009-10-24 1518 K1RX           59 5      SP4ICP        59  15     1
QSO: 14271 PH 2009-10-24 1518 K1RX           59 5      OK2ZAW        59  15     1
QSO: 14272 PH 2009-10-24 1521 K1RX           59 5      G8FRS         59  14     1
QSO: 14272 PH 2009-10-24 1521 K1RX           59 5      G8CQH         59  14     1
QSO: 14272 PH 2009-10-24 1522 K1RX           59 5      G3NDC         59  14     1
QSO: 14272 PH 2009-10-24 1522 K1RX           59 5      GM0JEF        59  14     1
QSO: 14272 PH 2009-10-24 1523 K1RX           59 5      DL7CO         59  14     1
QSO: 14272 PH 2009-10-24 1523 K1RX           59 5      G3TMB         59  14     1
QSO: 14272 PH 2009-10-24 1524 K1RX           59 5      DL2SWN        59  14     1
QSO: 14272 PH 2009-10-24 1524 K1RX           59 5      OK2BPU        59  15     1
QSO: 14272 PH 2009-10-24 1525 K1RX           59 5      PA2MRT        59  14     1
QSO: 14272 PH 2009-10-24 1525 K1RX           59 5      DK0ALK        59  14     1
QSO: 14272 PH 2009-10-24 1525 K1RX           59 5      DF0DA         59  14     1
QSO: 21229 PH 2009-10-24 1527 K1RX           59 5      RN6BY         59  16     1
QSO: 14272 PH 2009-10-24 1527 K1RX           59 5      PA2W          59  14     1
QSO: 14272 PH 2009-10-24 1528 K1RX           59 5      OK1DKR        59  15     1
QSO: 21340 PH 2009-10-24 1543 K1RX           59 5      S56P          59  15     1
QSO: 21337 PH 2009-10-24 1543 K1RX           59 5      IK4ZGO        59  15     1
QSO: 21333 PH 2009-10-24 1544 K1RX           59 5      EB1WW         59  14     1
QSO: 21332 PH 2009-10-24 1545 K1RX           59 5      FY5KE         59  09     1
QSO: 21329 PH 2009-10-24 1546 K1RX           59 5      9A1P          59  15     1
QSO: 21327 PH 2009-10-24 1546 K1RX           59 5      DF0HQ         59  14     1
QSO: 21301 PH 2009-10-24 1547 K1RX           59 5      TM6M          59  14     1
QSO: 21289 PH 2009-10-24 1548 K1RX           59 5      YS1YS         59  07     1
QSO: 21286 PH 2009-10-24 1550 K1RX           59 5      F5KIN         59  14     1
QSO: 14276 PH 2009-10-24 1550 K1RX           59 5      S53S          59  15     1
QSO: 14278 PH 2009-10-24 1550 K1RX           59 5      LN8W          59  14     1
QSO: 14282 PH 2009-10-24 1553 K1RX           59 5      IQ3PN         59  15     1
QSO: 21286 PH 2009-10-24 1554 K1RX           59 5      SP9NWN        59  15     1
QSO: 21286 PH 2009-10-24 1554 K1RX           59 5      EA3GXL        59  14     1
QSO: 21286 PH 2009-10-24 1555 K1RX           59 5      TF8GX         59  40     1
QSO: 21286 PH 2009-10-24 1555 K1RX           59 5      KC5MAH        59  04     1
QSO: 21286 PH 2009-10-24 1556 K1RX           59 5      EA1CCM        59  14     1
QSO: 21286 PH 2009-10-24 1556 K1RX           59 5      PT2CM         59  11     1
QSO: 21286 PH 2009-10-24 1558 K1RX           59 5      SV9DJO        59  20     1
QSO: 21286 PH 2009-10-24 1559 K1RX           59 5      K8OZ          59  04     1
QSO: 14290 PH 2009-10-24 1600 K1RX           59 5      CS2P          59  14     1
QSO: 14291 PH 2009-10-24 1600 K1RX           59 5      PA0AGA        59  14     1
QSO: 21286 PH 2009-10-24 1601 K1RX           59 5      EA5KGD        59  14     1
QSO: 21286 PH 2009-10-24 1601 K1RX           59 5      IZ0GYP        59  15     1
QSO: 21286 PH 2009-10-24 1602 K1RX           59 5      IZ8EDL        59  15     1
QSO: 14295 PH 2009-10-24 1603 K1RX           59 5      OT2A          59  14     1
QSO: 21286 PH 2009-10-24 1604 K1RX           59 5      EA7EU         59  14     1
QSO: 14299 PH 2009-10-24 1605 K1RX           59 5      SN7O          59  15     1
QSO: 21284 PH 2009-10-24 1606 K1RX           59 5      LP2F          59  13     1
QSO: 21294 PH 2009-10-24 1608 K1RX           59 5      IZ7CRW        59  15     1
QSO: 14307 PH 2009-10-24 1612 K1RX           59 5      OL1X          59  15     1
QSO: 21296 PH 2009-10-24 1613 K1RX           59 5      XR6T          59  12     1
QSO: 14312 PH 2009-10-24 1614 K1RX           59 5      YU1ARC        59  15     1
QSO: 21299 PH 2009-10-24 1615 K1RX           59 5      ED5R          59  14     1
QSO: 21303 PH 2009-10-24 1616 K1RX           59 5      AM2T          59  14     1
QSO: 14322 PH 2009-10-24 1618 K1RX           59 5      IZ2DPX        59  15     1
QSO: 14212 PH 2009-10-24 1620 K1RX           59 5      S50K          59  15     1
QSO: 14207 PH 2009-10-24 1620 K1RX           59 5      SX5P          59  20     1
QSO: 14182 PH 2009-10-24 1624 K1RX           59 5      GM3WUX        59  14     1
QSO: 14182 PH 2009-10-24 1625 K1RX           59 5      CT1BH         59  14     1
QSO: 14182 PH 2009-10-24 1625 K1RX           59 5      MM1D          59  14     1
QSO: 14182 PH 2009-10-24 1626 K1RX           59 5      M0CYR         59  14     1
QSO: 14182 PH 2009-10-24 1626 K1RX           59 5      SM6MCW        59  14     1
QSO: 14182 PH 2009-10-24 1627 K1RX           59 5      IZ8GDM        59  15     1
QSO: 14182 PH 2009-10-24 1627 K1RX           59 5      LY2MM         59  15     1
QSO: 14182 PH 2009-10-24 1628 K1RX           59 5      DL5YM         59  14     1
QSO: 14182 PH 2009-10-24 1628 K1RX           59 5      DL0AS         59  14     1
QSO: 14182 PH 2009-10-24 1629 K1RX           59 5      LY7A          59  15     1
QSO: 14182 PH 2009-10-24 1631 K1RX           59 5      G4LYM         59  14     1
QSO: 14182 PH 2009-10-24 1631 K1RX           59 5      IK2LGR        59  15     1
QSO: 14182 PH 2009-10-24 1633 K1RX           59 5      UA3BL         59  16     1
QSO: 14182 PH 2009-10-24 1635 K1RX           59 5      OH1XY         59  15     1
QSO: 14182 PH 2009-10-24 1635 K1RX           59 5      PA2CHM        59  14     1
QSO: 14182 PH 2009-10-24 1635 K1RX           59 5      KS4G          59  05     1
QSO: 14182 PH 2009-10-24 1636 K1RX           59 5      I0MWI         59  15     1
