START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: VA2UR
LOCATION: QC
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 3167142
NAME: Guy Lemieux
OPERATORS: DL7VOA K1LI K9EL VA2CZ VA2EK VE2CAQ VE2BWL
CLUB: SPLIT 5/7 Yankee Clipper Contest Club SPLIT 2/7 Bavarian Contest Club
QSO: 14126 PH 2019-10-26 1208 VA2UR         59  5      IR3R          59  15     0
QSO: 14155 PH 2019-10-26 1212 VA2UR         59  5      HG3N          59  15     0
QSO: 14162 PH 2019-10-26 1213 VA2UR         59  5      CS5SS         59  14     0
QSO: 14164 PH 2019-10-26 1215 VA2UR         59  5      OH1F          59  15     0
QSO: 14170 PH 2019-10-26 1216 VA2UR         59  5      V3A           59  07     0
QSO: 14172 PH 2019-10-26 1217 VA2UR         59  5      RA7A          59  16     0
QSO:  3749 PH 2019-10-26 1220 VA2UR         59  5      KH6J          59  31     1
QSO: 14185 PH 2019-10-26 1220 VA2UR         59  5      DM4X          59  14     0
QSO: 14191 PH 2019-10-26 1222 VA2UR         59  5      YT1A          59  15     0
QSO: 14194 PH 2019-10-26 1223 VA2UR         59  5      US5D          59  16     0
QSO: 14199 PH 2019-10-26 1225 VA2UR         59  5      YT1X          59  15     0
QSO: 14203 PH 2019-10-26 1226 VA2UR         59  5      NA7A          59  05     0
QSO: 14206 PH 2019-10-26 1229 VA2UR         59  5      RM4HZ         59  16     0
QSO: 14207 PH 2019-10-26 1229 VA2UR         59  5      EU1A          59  16     0
QSO: 14210 PH 2019-10-26 1230 VA2UR         59  5      II2S          59  15     0
QSO: 21250 PH 2019-10-26 1231 VA2UR         59  5      ZZ3ZZ         59  11     1
QSO: 14217 PH 2019-10-26 1232 VA2UR         59  5      IK2YCW        59  15     0
QSO: 14224 PH 2019-10-26 1233 VA2UR         59  5      I1NVU         59  15     0
QSO: 14225 PH 2019-10-26 1234 VA2UR         59  5      OT5A          59  14     0
QSO: 14232 PH 2019-10-26 1234 VA2UR         59  5      CO2AME        59  08     0
QSO: 14238 PH 2019-10-26 1236 VA2UR         59  5      DL0CS         59  14     0
QSO: 14239 PH 2019-10-26 1236 VA2UR         59  5      EI7M          59  14     0
QSO: 21266 PH 2019-10-26 1237 VA2UR         59  5      ZP5AA         59  11     1
QSO: 14242 PH 2019-10-26 1237 VA2UR         59  5      OM0M          59  15     0
QSO: 14243 PH 2019-10-26 1238 VA2UR         59  5      HA8A          59  15     0
QSO: 21278 PH 2019-10-26 1238 VA2UR         59  5      LS2D          59  13     1
QSO: 14246 PH 2019-10-26 1239 VA2UR         59  5      IR3C          59  15     0
QSO: 21180 PH 2019-10-26 1240 VA2UR         59  5      P40T          59  09     1
QSO: 14247 PH 2019-10-26 1241 VA2UR         59  5      SN8K          59  15     0
QSO: 14252 PH 2019-10-26 1243 VA2UR         59  5      9K9A          59  21     0
QSO: 14254 PH 2019-10-26 1244 VA2UR         59  5      IO6A          59  15     0
QSO: 14262 PH 2019-10-26 1245 VA2UR         59  5      S57DX         59  15     0
QSO: 14266 PH 2019-10-26 1246 VA2UR         59  5      G4ANT         59  14     0
QSO: 14270 PH 2019-10-26 1247 VA2UR         59  5      RU1A          59  16     0
QSO: 14272 PH 2019-10-26 1248 VA2UR         59  5      PI4CC         59  14     0
QSO: 14275 PH 2019-10-26 1249 VA2UR         59  5      F4GGQ         59  14     0
QSO: 14281 PH 2019-10-26 1249 VA2UR         59  5      DM9EE         59  14     0
QSO: 14283 PH 2019-10-26 1250 VA2UR         59  5      IR4X          59  15     0
QSO: 14286 PH 2019-10-26 1251 VA2UR         59  5      RL3A          59  16     0
QSO: 14289 PH 2019-10-26 1252 VA2UR         59  5      OL0M          59  15     0
QSO: 14290 PH 2019-10-26 1252 VA2UR         59  5      OL3Z          59  15     0
QSO: 21359 PH 2019-10-26 1252 VA2UR         59  5      PZ5K          59  09     1
QSO: 14291 PH 2019-10-26 1253 VA2UR         59  5      S53MM         59  15     0
QSO: 14292 PH 2019-10-26 1253 VA2UR         59  5      CR6P          59  14     0
QSO: 14294 PH 2019-10-26 1254 VA2UR         59  5      LZ9W          59  20     0
QSO: 14296 PH 2019-10-26 1256 VA2UR         59  5      EA7PP         59  14     0
QSO: 14145 PH 2019-10-26 1307 VA2UR         59  5      MU2K          59  14     0
QSO: 14137 PH 2019-10-26 1310 VA2UR         59  5      F5JLH         59  14     0
QSO: 14137 PH 2019-10-26 1310 VA2UR         59  5      DC2CB         59  14     0
QSO: 14137 PH 2019-10-26 1311 VA2UR         59  5      F4CZV         59  14     0
QSO: 14137 PH 2019-10-26 1312 VA2UR         59  5      OE1ABV        59  15     0
QSO: 28425 PH 2019-10-26 1312 VA2UR         59  5      FY5KE         59  09     1
QSO: 14141 PH 2019-10-26 1315 VA2UR         59  5      IR4E          59  15     0
QSO: 14135 PH 2019-10-26 1316 VA2UR         59  5      TI7W          59  07     0
QSO: 14131 PH 2019-10-26 1318 VA2UR         59  5      IS0GRB        59  15     0
QSO: 14130 PH 2019-10-26 1319 VA2UR         59  5      TI1T          59  07     0
QSO: 14103 PH 2019-10-26 1322 VA2UR         59  5      EW2W          59  16     0
QSO: 14109 PH 2019-10-26 1323 VA2UR         59  5      F4ENK         59  14     0
QSO: 14112 PH 2019-10-26 1324 VA2UR         59  5      UX1UX         59  16     0
QSO: 14112 PH 2019-10-26 1324 VA2UR         59  5      OE3LZA        59  15     0
QSO: 14116 PH 2019-10-26 1325 VA2UR         59  5      YP0C          59  20     0
QSO: 14120 PH 2019-10-26 1325 VA2UR         59  5      OK2MBP        59  15     0
QSO: 14120 PH 2019-10-26 1326 VA2UR         59  5      UR5WCQ        59  16     0
QSO: 14120 PH 2019-10-26 1327 VA2UR         59  5      GW5L          59  14     0
QSO: 14120 PH 2019-10-26 1327 VA2UR         59  5      IK4MTF        59  15     0
QSO: 14120 PH 2019-10-26 1328 VA2UR         59  5      UZ1WW         59  16     0
QSO: 14120 PH 2019-10-26 1328 VA2UR         59  5      EA5ON         59  14     0
QSO: 14120 PH 2019-10-26 1329 VA2UR         59  5      VE2ATB        59  05     0
QSO: 14120 PH 2019-10-26 1329 VA2UR         59  5      F5ELL         59  14     0
QSO: 14120 PH 2019-10-26 1329 VA2UR         59  5      LY2NY         59  15     0
QSO: 14120 PH 2019-10-26 1329 VA2UR         59  5      IO7T          59  15     0
QSO: 14120 PH 2019-10-26 1330 VA2UR         59  5      IR8D          59  15     0
QSO: 14120 PH 2019-10-26 1330 VA2UR         59  5      R2ARR         59  16     0
QSO: 14120 PH 2019-10-26 1330 VA2UR         59  5      OQ5M          59  14     0
QSO: 14120 PH 2019-10-26 1330 VA2UR         59  5      ON5GQ         59  14     0
QSO: 14120 PH 2019-10-26 1331 VA2UR         59  5      DD5M          59  14     0
QSO: 14120 PH 2019-10-26 1331 VA2UR         59  5      ER3CT         59  16     0
QSO: 14120 PH 2019-10-26 1331 VA2UR         59  5      M7T           59  14     0
QSO: 14120 PH 2019-10-26 1332 VA2UR         59  5      G1IZQ         59  14     0
QSO: 14120 PH 2019-10-26 1332 VA2UR         59  5      EF1A          59  14     0
QSO: 14120 PH 2019-10-26 1332 VA2UR         59  5      MM0TXT        59  14     0
QSO: 14120 PH 2019-10-26 1332 VA2UR         59  5      PC4U          59  14     0
QSO: 14120 PH 2019-10-26 1333 VA2UR         59  5      M0MTZ         59  14     0
QSO: 14120 PH 2019-10-26 1333 VA2UR         59  5      UW1M          59  16     0
QSO: 14120 PH 2019-10-26 1333 VA2UR         59  5      YO4DW         59  20     0
QSO: 14120 PH 2019-10-26 1333 VA2UR         59  5      PA1BD         59  14     0
QSO: 14120 PH 2019-10-26 1333 VA2UR         59  5      DL8RDL        59  14     0
QSO: 14120 PH 2019-10-26 1334 VA2UR         59  5      IR4M          59  15     0
QSO: 14120 PH 2019-10-26 1334 VA2UR         59  5      SQ4KJQ        59  15     0
QSO: 14120 PH 2019-10-26 1334 VA2UR         59  5      IB9T          59  15     0
QSO: 14120 PH 2019-10-26 1335 VA2UR         59  5      M0PWC         59  14     0
QSO: 14120 PH 2019-10-26 1335 VA2UR         59  5      R7AB          59  16     0
QSO: 14120 PH 2019-10-26 1335 VA2UR         59  5      TM3Z          59  14     0
QSO: 21160 PH 2019-10-26 1336 VA2UR         59  5      HI3T          59  08     1
QSO: 14120 PH 2019-10-26 1337 VA2UR         59  5      DG2BHB        59  14     0
QSO: 14120 PH 2019-10-26 1337 VA2UR         59  5      HB2K          59  14     0
QSO: 14120 PH 2019-10-26 1337 VA2UR         59  5      DP6T          59  14     0
QSO: 14120 PH 2019-10-26 1337 VA2UR         59  5      TI2OY         59  07     0
QSO: 14120 PH 2019-10-26 1338 VA2UR         59  5      HA3OU         59  15     0
QSO: 14120 PH 2019-10-26 1338 VA2UR         59  5      IZ3NVR        59  15     0
QSO: 14120 PH 2019-10-26 1338 VA2UR         59  5      HA3NU         59  15     0
QSO: 14120 PH 2019-10-26 1338 VA2UR         59  5      M1N           59  14     0
QSO: 14120 PH 2019-10-26 1339 VA2UR         59  5      PG1R          59  14     0
QSO: 14120 PH 2019-10-26 1339 VA2UR         59  5      HP3AK         59  07     0
QSO: 14120 PH 2019-10-26 1340 VA2UR         59  5      SP6GTN        59  15     0
QSO: 14120 PH 2019-10-26 1340 VA2UR         59  5      RU1AB         59  16     0
QSO: 14120 PH 2019-10-26 1341 VA2UR         59  5      EF8R          59  33     0
QSO: 14120 PH 2019-10-26 1341 VA2UR         59  5      PE1LUB        59  14     0
QSO: 14120 PH 2019-10-26 1341 VA2UR         59  5      OK1TN         59  15     0
QSO: 14120 PH 2019-10-26 1342 VA2UR         59  5      OK1BPN        59  15     0
QSO: 14120 PH 2019-10-26 1342 VA2UR         59  5      TM4T          59  14     0
QSO: 14120 PH 2019-10-26 1343 VA2UR         59  5      M0PKZ         59  14     0
QSO: 14120 PH 2019-10-26 1343 VA2UR         59  5      HC0T          59  10     0
QSO: 14120 PH 2019-10-26 1343 VA2UR         59  5      G2C           59  14     0
QSO: 14120 PH 2019-10-26 1343 VA2UR         59  5      IZ0OTV        59  15     0
QSO: 14120 PH 2019-10-26 1343 VA2UR         59  5      GM6NX         59  14     0
QSO: 14120 PH 2019-10-26 1344 VA2UR         59  5      YT1FZ         59  15     0
QSO: 14120 PH 2019-10-26 1344 VA2UR         59  5      PI4M          59  14     0
QSO: 14120 PH 2019-10-26 1344 VA2UR         59  5      HA5JP         59  15     0
QSO: 14120 PH 2019-10-26 1344 VA2UR         59  5      F8DWH         59  14     0
QSO: 14120 PH 2019-10-26 1345 VA2UR         59  5      OK1DWC        59  15     0
QSO: 14120 PH 2019-10-26 1345 VA2UR         59  5      SP8BQL        59  15     0
QSO: 14120 PH 2019-10-26 1346 VA2UR         59  5      RA3XM         59  16     0
QSO: 14120 PH 2019-10-26 1346 VA2UR         59  5      UT5EL         59  16     0
QSO: 14120 PH 2019-10-26 1346 VA2UR         59  5      PC3T          59  14     0
QSO: 14120 PH 2019-10-26 1347 VA2UR         59  5      G4DCF         59  14     0
QSO: 14120 PH 2019-10-26 1348 VA2UR         59  5      DJ5IW         59  14     0
QSO: 21207 PH 2019-10-26 1348 VA2UR         59  5      F5RAG         59  14     1
QSO: 14120 PH 2019-10-26 1349 VA2UR         59  5      G0GDA         59  14     0
QSO: 14120 PH 2019-10-26 1349 VA2UR         59  5      DL7URH        59  14     0
QSO: 14120 PH 2019-10-26 1351 VA2UR         59  5      IU7CUE        59  15     0
QSO: 14120 PH 2019-10-26 1351 VA2UR         59  5      SP1GA         59  15     0
QSO: 14120 PH 2019-10-26 1351 VA2UR         59  5      LZ5R          59  20     0
QSO: 21229 PH 2019-10-26 1351 VA2UR         59  5      ED7O          59  14     1
QSO: 14120 PH 2019-10-26 1351 VA2UR         59  5      DJ4MX         59  14     0
QSO: 14120 PH 2019-10-26 1352 VA2UR         59  5      F6FCM         59  14     0
QSO: 14120 PH 2019-10-26 1353 VA2UR         59  5      S53M          59  15     0
QSO: 14120 PH 2019-10-26 1353 VA2UR         59  5      II3B          59  15     0
QSO: 14120 PH 2019-10-26 1353 VA2UR         59  5      SQ9KEJ        59  15     0
QSO: 14120 PH 2019-10-26 1354 VA2UR         59  5      UA3KW         59  16     0
QSO: 14120 PH 2019-10-26 1354 VA2UR         59  5      G5O           59  14     0
QSO: 14120 PH 2019-10-26 1355 VA2UR         59  5      M0KPW         59  14     0
QSO: 14120 PH 2019-10-26 1355 VA2UR         59  5      M1G           59  14     0
QSO: 21270 PH 2019-10-26 1356 VA2UR         59  5      C37NL         59  14     1
QSO: 14120 PH 2019-10-26 1356 VA2UR         59  5      G4RKO         59  14     0
QSO: 14120 PH 2019-10-26 1357 VA2UR         59  5      DC1HR         59  14     0
QSO: 14120 PH 2019-10-26 1357 VA2UR         59  5      G0DTX         59  14     0
QSO: 14120 PH 2019-10-26 1357 VA2UR         59  5      OK1DKR        59  15     0
QSO: 14120 PH 2019-10-26 1358 VA2UR         59  5      PD1BU         59  14     0
QSO: 21296 PH 2019-10-26 1358 VA2UR         59  5      IB9A          59  15     1
QSO: 14120 PH 2019-10-26 1359 VA2UR         59  5      DL0GEO        59  14     0
QSO: 14120 PH 2019-10-26 1359 VA2UR         59  5      DK0LR         59  14     0
QSO: 14120 PH 2019-10-26 1400 VA2UR         59  5      UY4W          59  16     0
QSO: 14120 PH 2019-10-26 1400 VA2UR         59  5      LZ2HR         59  20     0
QSO: 14120 PH 2019-10-26 1400 VA2UR         59  5      IN3EQD        59  15     0
QSO: 14120 PH 2019-10-26 1400 VA2UR         59  5      G3YPE         59  14     0
QSO: 21315 PH 2019-10-26 1401 VA2UR         59  5      D4C           59  35     1
QSO: 14120 PH 2019-10-26 1401 VA2UR         59  5      OM3KHT        59  15     0
QSO: 21321 PH 2019-10-26 1401 VA2UR         59  5      CR6K          59  14     1
QSO: 14120 PH 2019-10-26 1402 VA2UR         59  5      RA3BL         59  16     0
QSO: 14120 PH 2019-10-26 1403 VA2UR         59  5      G3Y           59  14     0
QSO: 14120 PH 2019-10-26 1403 VA2UR         59  5      PA0M          59  14     0
QSO: 14120 PH 2019-10-26 1403 VA2UR         59  5      EI4GNB        59  14     0
QSO: 14120 PH 2019-10-26 1404 VA2UR         59  5      HK4OBA        59  09     0
QSO: 14120 PH 2019-10-26 1405 VA2UR         59  5      DF2AJ         59  14     0
QSO: 14120 PH 2019-10-26 1405 VA2UR         59  5      VP6R          59  32     0
QSO: 14120 PH 2019-10-26 1405 VA2UR         59  5      F6GWV         59  14     0
QSO: 14120 PH 2019-10-26 1405 VA2UR         59  5      YO9HP         59  20     0
QSO: 14120 PH 2019-10-26 1406 VA2UR         59  5      G0MCV         59  14     0
QSO: 14120 PH 2019-10-26 1406 VA2UR         59  5      HG6L          59  15     0
QSO: 21338 PH 2019-10-26 1406 VA2UR         59  5      9A4W          59  15     1
QSO: 14120 PH 2019-10-26 1407 VA2UR         59  5      DL4LBK        59  14     0
QSO: 21344 PH 2019-10-26 1407 VA2UR         59  5      IR6T          59  15     1
QSO: 14120 PH 2019-10-26 1408 VA2UR         59  5      OX7A          59  40     0
QSO: 21357 PH 2019-10-26 1408 VA2UR         59  5      EF8R          59  33     1
QSO: 14120 PH 2019-10-26 1409 VA2UR         59  5      MM2R          59  14     0
QSO: 21361 PH 2019-10-26 1409 VA2UR         59  5      S53MM         59  15     1
QSO: 14120 PH 2019-10-26 1409 VA2UR         59  5      M5B           59  14     0
QSO: 21371 PH 2019-10-26 1410 VA2UR         59  5      SV9DJO        59  20     1
QSO: 14120 PH 2019-10-26 1410 VA2UR         59  5      DL1ATZ        59  14     0
QSO: 14120 PH 2019-10-26 1411 VA2UR         59  5      DL4LAM        59  14     0
QSO: 21383 PH 2019-10-26 1412 VA2UR         59  5      IH9P          59  33     1
QSO: 14120 PH 2019-10-26 1412 VA2UR         59  5      LY5YY         59  15     0
QSO: 14120 PH 2019-10-26 1412 VA2UR         59  5      S57S          59  15     0
QSO: 21393 PH 2019-10-26 1413 VA2UR         59  5      SV2JAO        59  20     1
QSO: 14120 PH 2019-10-26 1413 VA2UR         59  5      OK2TS         59  15     0
QSO: 14120 PH 2019-10-26 1413 VA2UR         59  5      ZW5B          59  11     0
QSO: 14120 PH 2019-10-26 1414 VA2UR         59  5      ON4UN         59  14     0
QSO: 21432 PH 2019-10-26 1416 VA2UR         59  5      CT3KN         59  33     1
QSO: 14118 PH 2019-10-26 1416 VA2UR         59  5      Z30A          59  15     0
QSO: 21435 PH 2019-10-26 1417 VA2UR         59  5      ZS6TVB        59  38     1
QSO: 21440 PH 2019-10-26 1418 VA2UR         59  5      YU5R          59  15     1
QSO: 14184 PH 2019-10-26 1420 VA2UR         59  5      C4W           59  20     0
QSO: 14197 PH 2019-10-26 1421 VA2UR         59  5      CQ8M          59  14     0
QSO: 14198 PH 2019-10-26 1422 VA2UR         59  5      SZ3P          59  20     0
QSO: 14200 PH 2019-10-26 1423 VA2UR         59  5      HR9/N3AD      59  07     0
QSO: 14252 PH 2019-10-26 1424 VA2UR         59  5      S51YI         59  15     0
QSO: 21302 PH 2019-10-26 1425 VA2UR         59  5      DF0HQ         59  14     1
QSO: 21182 PH 2019-10-26 1431 VA2UR         59  5      I4VOS         59  15     0
QSO: 21180 PH 2019-10-26 1432 VA2UR         59  5      CT1BXT        59  14     0
QSO: 21180 PH 2019-10-26 1432 VA2UR         59  5      SV2ESW        59  20     0
QSO: 21180 PH 2019-10-26 1433 VA2UR         59  5      IK2QLX        59  15     0
QSO: 21180 PH 2019-10-26 1434 VA2UR         59  5      P33W          59  20     0
QSO: 21180 PH 2019-10-26 1434 VA2UR         59  5      EA4FVT        59  14     0
QSO: 21180 PH 2019-10-26 1434 VA2UR         59  5      IR3Z          59  15     0
QSO: 21180 PH 2019-10-26 1434 VA2UR         59  5      IZ3XEF        59  15     0
QSO: 21180 PH 2019-10-26 1435 VA2UR         59  5      IU6KVP        59  15     0
QSO: 21180 PH 2019-10-26 1435 VA2UR         59  5      S55X          59  15     0
QSO: 14108 PH 2019-10-26 1435 VA2UR         59  5      CF3M          59  04     1
QSO: 14111 PH 2019-10-26 1437 VA2UR         59  5      OZ5E          59  14     1
QSO: 21174 PH 2019-10-26 1437 VA2UR         59  5      EA1ASG        59  14     0
QSO: 21174 PH 2019-10-26 1438 VA2UR         59  5      HA3NU         59  15     0
QSO: 21174 PH 2019-10-26 1438 VA2UR         59  5      IK5YJK        59  15     0
QSO: 21174 PH 2019-10-26 1439 VA2UR         59  5      I4LCK         59  15     0
QSO: 21234 PH 2019-10-26 1442 VA2UR         59  5      IO5O          59  15     0
QSO: 21222 PH 2019-10-26 1444 VA2UR         59  5      FR4QT         59  39     0
QSO: 21227 PH 2019-10-26 1445 VA2UR         59  5      4X1IM         59  20     0
QSO: 21261 PH 2019-10-26 1447 VA2UR         59  5      Z61DX         59  15     0
QSO: 21303 PH 2019-10-26 1448 VA2UR         59  5      9A6KZH        59  15     0
QSO: 21303 PH 2019-10-26 1449 VA2UR         59  5      EA3XR         59  14     0
QSO: 21303 PH 2019-10-26 1450 VA2UR         59  5      HB2K          59  14     0
QSO: 21303 PH 2019-10-26 1450 VA2UR         59  5      TM6M          59  14     0
QSO: 21303 PH 2019-10-26 1450 VA2UR         59  5      IT9BYS        59  15     0
QSO: 21303 PH 2019-10-26 1450 VA2UR         59  5      IR4X          59  15     0
QSO: 21303 PH 2019-10-26 1451 VA2UR         59  5      S57ANA        59  15     0
QSO: 21303 PH 2019-10-26 1451 VA2UR         59  5      IT9BUN        59  15     0
QSO: 21303 PH 2019-10-26 1451 VA2UR         59  5      F8KLY         59  14     0
QSO: 21303 PH 2019-10-26 1452 VA2UR         59  5      IQ5JA         59  15     0
QSO: 21303 PH 2019-10-26 1452 VA2UR         59  5      IT9AEQ        59  15     0
QSO: 21303 PH 2019-10-26 1453 VA2UR         59  5      S58Y          59  15     0
QSO: 21303 PH 2019-10-26 1453 VA2UR         59  5      9A1WW         59  15     0
QSO: 21303 PH 2019-10-26 1453 VA2UR         59  5      IQ3PN         59  15     0
QSO: 21303 PH 2019-10-26 1454 VA2UR         59  5      IZ4ORF        59  15     0
QSO: 21303 PH 2019-10-26 1454 VA2UR         59  5      IQ2XI         59  15     0
QSO: 21303 PH 2019-10-26 1454 VA2UR         59  5      TM0DX         59  14     0
QSO: 21303 PH 2019-10-26 1454 VA2UR         59  5      EB5CS         59  14     0
QSO: 21303 PH 2019-10-26 1455 VA2UR         59  5      S51DD         59  15     0
QSO: 21303 PH 2019-10-26 1455 VA2UR         59  5      S53M          59  15     0
QSO: 21303 PH 2019-10-26 1455 VA2UR         59  5      F5NUI         59  14     0
QSO: 21303 PH 2019-10-26 1455 VA2UR         59  5      IZ3KVD        59  15     0
QSO: 21303 PH 2019-10-26 1455 VA2UR         59  5      IO3F          59  15     0
QSO: 21303 PH 2019-10-26 1457 VA2UR         59  5      HG6N          59  15     0
QSO: 21303 PH 2019-10-26 1457 VA2UR         59  5      HG7T          59  15     0
QSO: 21303 PH 2019-10-26 1457 VA2UR         59  5      F6BNH         59  14     0
QSO: 21303 PH 2019-10-26 1458 VA2UR         59  5      F4WBL         59  14     0
QSO: 21303 PH 2019-10-26 1458 VA2UR         59  5      OD5VB         59  20     0
QSO: 21303 PH 2019-10-26 1458 VA2UR         59  5      LZ2ZY         59  20     0
QSO: 21303 PH 2019-10-26 1459 VA2UR         59  5      IO3F          59  15     0
QSO: 21303 PH 2019-10-26 1459 VA2UR         59  5      S56B          59  15     0
QSO: 21303 PH 2019-10-26 1459 VA2UR         59  5      IZ5UGP        59  15     0
QSO: 21303 PH 2019-10-26 1459 VA2UR         59  5      IR3Z          59  15     0
QSO: 21303 PH 2019-10-26 1500 VA2UR         59  5      VA2WA         59  05     0
QSO: 21303 PH 2019-10-26 1500 VA2UR         59  5      IT9GHW        59  15     0
QSO: 21303 PH 2019-10-26 1500 VA2UR         59  5      HB2K          59  14     0
QSO: 21303 PH 2019-10-26 1500 VA2UR         59  5      ED3C          59  14     0
QSO: 21303 PH 2019-10-26 1501 VA2UR         59  5      IR4M          59  15     0
QSO: 14230 PH 2019-10-26 1502 VA2UR         59  5      YL4U          59  15     1
QSO: 21377 PH 2019-10-26 1506 VA2UR         59  5      EA5DB         59  14     0
QSO: 21377 PH 2019-10-26 1507 VA2UR         59  5      F6KFV         59  14     0
QSO: 21377 PH 2019-10-26 1507 VA2UR         59  5      IZ6BXQ        59  15     0
QSO: 21377 PH 2019-10-26 1508 VA2UR         59  5      S51B          59  15     0
QSO: 21377 PH 2019-10-26 1509 VA2UR         59  5      MU2K          59  14     0
QSO: 14254 PH 2019-10-26 1509 VA2UR         59  5      SV9/SV0IG     59  20     1
QSO: 21377 PH 2019-10-26 1510 VA2UR         59  5      IO9R          59  15     0
QSO: 21377 PH 2019-10-26 1510 VA2UR         59  5      IR4X          59  15     0
QSO: 21380 PH 2019-10-26 1512 VA2UR         59  5      A73A          59  21     0
QSO: 14258 PH 2019-10-26 1512 VA2UR         59  5      PJ2T          59  09     1
QSO: 21394 PH 2019-10-26 1513 VA2UR         59  5      V55A          59  38     0
QSO: 21378 PH 2019-10-26 1516 VA2UR         59  5      ZF1A          59  08     0
QSO: 21303 PH 2019-10-26 1519 VA2UR         59  5      SV2KF         59  20     0
QSO: 21303 PH 2019-10-26 1520 VA2UR         59  5      IK5FCK        59  15     0
QSO: 14302 PH 2019-10-26 1521 VA2UR         59  5      KP2M          59  08     1
QSO: 21299 PH 2019-10-26 1521 VA2UR         59  5      VP5W          59  08     0
QSO: 21299 PH 2019-10-26 1522 VA2UR         59  5      V26B          59  08     0
QSO: 14305 PH 2019-10-26 1523 VA2UR         59  5      4X6FR         59  20     1
QSO: 21274 PH 2019-10-26 1524 VA2UR         59  5      CN3A          59  33     0
QSO: 14303 PH 2019-10-26 1524 VA2UR         59  5      CN3A          59  33     1
QSO: 21248 PH 2019-10-26 1527 VA2UR         59  5      PJ4K          59  09     0
QSO: 21258 PH 2019-10-26 1529 VA2UR         59  5      HC5UDT        59  10     0
QSO: 21254 PH 2019-10-26 1531 VA2UR         59  5      3G1D          59  12     0
QSO: 21220 PH 2019-10-26 1532 VA2UR         59  5      TI7W          59  07     0
QSO: 21285 PH 2019-10-26 1547 VA2UR         59  5      TO1J          59  08     0
QSO: 21280 PH 2019-10-26 1548 VA2UR         59  5      CX9AU         59  13     0
QSO: 14193 PH 2019-10-26 1552 VA2UR         59  5      4U1A          59  15     1
QSO: 14143 PH 2019-10-26 1601 VA2UR         59  5      7Z1SJ         59  21     1
QSO: 21217 PH 2019-10-26 1609 VA2UR         59  5      FY5KE         59  09     0
QSO: 21223 PH 2019-10-26 1611 VA2UR         59  5      PJ2T          59  09     0
QSO: 21245 PH 2019-10-26 1612 VA2UR         59  5      KP4RV         59  08     0
QSO: 21338 PH 2019-10-26 1621 VA2UR         59  5      J68MD         59  08     0
QSO: 21376 PH 2019-10-26 1621 VA2UR         59  5      NP2P          59  08     0
QSO: 21404 PH 2019-10-26 1622 VA2UR         59  5      V47T          59  08     0
QSO: 21277 PH 2019-10-26 1630 VA2UR         59  5      V3M           59  07     0
QSO: 21252 PH 2019-10-26 1635 VA2UR         59  5      WP3GW         59  08     0
QSO: 21252 PH 2019-10-26 1636 VA2UR         59  5      P40W          59  09     0
QSO: 21252 PH 2019-10-26 1640 VA2UR         59  5      N3RJ          59  05     0
QSO: 21252 PH 2019-10-26 1641 VA2UR         59  5      LU3DK         59  13     0
QSO: 21252 PH 2019-10-26 1643 VA2UR         59  5      VP2MSW        59  08     0
QSO: 14272 PH 2019-10-26 1659 VA2UR         59  5      DF0HQ         59  14     0
QSO: 14126 PH 2019-10-26 1700 VA2UR         59  5      ED9E          59  33     0
QSO: 14134 PH 2019-10-26 1700 VA2UR         59  5      V26B          59  08     0
QSO: 14123 PH 2019-10-26 1701 VA2UR         59  5      HH2AA         59  08     0
QSO: 21318 PH 2019-10-26 1703 VA2UR         59  5      OA4O          59  10     1
QSO: 14172 PH 2019-10-26 1703 VA2UR         59  5      D68CCC        59  39     0
QSO: 14227 PH 2019-10-26 1705 VA2UR         59  5      KH7M          59  31     0
QSO: 21201 PH 2019-10-26 1707 VA2UR         59  5      PJ7PL         59  08     1
QSO: 14217 PH 2019-10-26 1708 VA2UR         59  5      FR4QT         59  39     0
QSO: 14237 PH 2019-10-26 1709 VA2UR         59  5      ZF1A          59  08     0
QSO: 14240 PH 2019-10-26 1709 VA2UR         59  5      YV4AW         59  09     0
QSO: 14257 PH 2019-10-26 1710 VA2UR         59  5      V47T          59  08     0
QSO: 14290 PH 2019-10-26 1711 VA2UR         59  5      NP2P          59  08     0
QSO: 21308 PH 2019-10-26 1711 VA2UR         59  5      HK3TK         59  09     1
QSO: 14348 PH 2019-10-26 1712 VA2UR         59  5      5K0K          59  07     0
QSO: 21352 PH 2019-10-26 1712 VA2UR         59  5      5K0K          59  07     1
QSO: 14325 PH 2019-10-26 1714 VA2UR         59  5      A44A          59  21     0
QSO: 14284 PH 2019-10-26 1714 VA2UR         59  5      J68GD         59  08     0
QSO: 21436 PH 2019-10-26 1716 VA2UR         59  5      8P5A          59  08     1
QSO: 14186 PH 2019-10-26 1718 VA2UR         59  5      6W1RY         59  35     0
QSO: 14191 PH 2019-10-26 1723 VA2UR         59  5      VP5W          59  08     0
QSO: 14142 PH 2019-10-26 1725 VA2UR         59  5      9A3LYL        59  15     0
