START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OE3DXA
CLUB:
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 472374
OPERATORS: OE3DXA
SOAPBOX: was a hard one this times, had only an windom antenna as inverted v @
SOAPBOX: 10m on the top, costs a lot of time to get the rare stations with this
SOAPBOX: antenna and a lot of them i cant't get, anyway it was a lot of fun to
SOAPBOX: participate thanks to all for the points, 73 wern, oe3dxa
QSO:  3793 PH 2013-10-26 2211 OE3DXA        59  15     OM8A          59  15
QSO:  3790 PH 2013-10-26 2213 OE3DXA        59  15     ED1R          59  14
QSO:  3777 PH 2013-10-26 2214 OE3DXA        59  15     II9P          59  15
QSO:  3760 PH 2013-10-26 2215 OE3DXA        59  15     SP8R          59  15
QSO:  3721 PH 2013-10-26 2217 OE3DXA        59  15     EW8DJ         59  16
QSO:  3701 PH 2013-10-26 2222 OE3DXA        59  15     SX2I          59  20
QSO:  3764 PH 2013-10-26 2225 OE3DXA        59  15     4O3A          59  15
QSO:  3704 PH 2013-10-26 2228 OE3DXA        59  15     UI2K          59  15
QSO:  3707 PH 2013-10-26 2228 OE3DXA        59  15     RG6G          59  16
QSO:  3710 PH 2013-10-26 2228 OE3DXA        59  15     OH0Z          59  15
QSO:  3689 PH 2013-10-26 2229 OE3DXA        59  15     UP0L          59  17
QSO:  3663 PH 2013-10-26 2230 OE3DXA        59  15     EU1A          59  16
QSO:  3627 PH 2013-10-26 2231 OE3DXA        59  15     US5D          59  16
QSO:  3615 PH 2013-10-26 2231 OE3DXA        59  15     OM3ZWA        59  15
QSO:  3643 PH 2013-10-26 2232 OE3DXA        59  15     LY7Z          59  15
QSO:  3646 PH 2013-10-26 2232 OE3DXA        59  15     S54K          59  15
QSO:  7091 PH 2013-10-26 2239 OE3DXA        59  15     TM7F          59  14
QSO:  7093 PH 2013-10-26 2240 OE3DXA        59  15     CR6K          59  14
QSO:  7099 PH 2013-10-26 2240 OE3DXA        59  15     RW0A          59  18
QSO:  7103 PH 2013-10-26 2241 OE3DXA        59  15     RF9C          59  17
QSO:  7108 PH 2013-10-26 2241 OE3DXA        59  15     EE2K          59  14
QSO:  7124 PH 2013-10-26 2245 OE3DXA        59  15     9K2HN         59  21
QSO:  3785 PH 2013-10-26 2249 OE3DXA        59  15     TA1ED         59  20
QSO:  3773 PH 2013-10-26 2250 OE3DXA        59  15     9A1P          59  15
QSO:  3760 PH 2013-10-26 2251 OE3DXA        59  15     IF9A          59  15
QSO:  3618 PH 2013-10-26 2255 OE3DXA        59  15     YT6T          59  15
QSO:  1832 PH 2013-10-26 2256 OE3DXA        59  15     HA8JV         59  15
QSO:  1840 PH 2013-10-26 2257 OE3DXA        59  15     IO4C          59  15
QSO:  1843 PH 2013-10-26 2258 OE3DXA        59  15     SP8R          59  15
QSO:  1852 PH 2013-10-26 2300 OE3DXA        59  15     SP9KAO        59  15
QSO:  1854 PH 2013-10-26 2303 OE3DXA        59  15     OE5T          59  15
QSO:  1865 PH 2013-10-26 2304 OE3DXA        59  15     HA30S         59  15
QSO:  1858 PH 2013-10-26 2304 OE3DXA        59  15     ES9C          59  15
QSO:  1874 PH 2013-10-26 2305 OE3DXA        59  15     OK1CDJ        59  15
QSO:  1869 PH 2013-10-26 2306 OE3DXA        59  15     P3N           59  20
QSO:  1885 PH 2013-10-26 2308 OE3DXA        59  15     EU3AR         59  16
QSO:  1890 PH 2013-10-26 2308 OE3DXA        59  15     OM7M          59  15
QSO:  1878 PH 2013-10-26 2310 OE3DXA        59  15     E70R          59  15
QSO:  3631 PH 2013-10-26 2313 OE3DXA        59  15     P33W          59  20
QSO:  3634 PH 2013-10-26 2313 OE3DXA        59  15     M3W           59  14
QSO:  3655 PH 2013-10-26 2314 OE3DXA        59  15     OP4K          59  14
QSO:  3695 PH 2013-10-26 2315 OE3DXA        59  15     UU7J          59  16
QSO:  3697 PH 2013-10-26 2316 OE3DXA        59  15     TM7F          59  14
QSO:  3754 PH 2013-10-26 2318 OE3DXA        59  15     A73A          59  21
QSO:  3794 PH 2013-10-26 2322 OE3DXA        59  15     ES9C          59  15
QSO:  3750 PH 2013-10-26 2326 OE3DXA        59  15     C37NL         59  14
QSO:  3611 PH 2013-10-26 2328 OE3DXA        59  15     SM5S          59  14
QSO:  3698 PH 2013-10-26 2331 OE3DXA        59  15     PI4COM        59  14
QSO:  3617 PH 2013-10-26 2333 OE3DXA        59  15     YO3APJ        59  20
QSO:  7125 PH 2013-10-26 2338 OE3DXA        59  15     7Z1SJ         59  21
QSO:  7080 PH 2013-10-26 2341 OE3DXA        59  15     SV9FBG        59  20
QSO:  7085 PH 2013-10-26 2343 OE3DXA        59  15     EF8U          59  33
QSO:  7045 PH 2013-10-26 2348 OE3DXA        59  15     4X2M          59  20
QSO:  7049 PH 2013-10-26 2350 OE3DXA        59  15     HK1NA         59  09
QSO:  7161 PH 2013-10-26 2352 OE3DXA        59  15     EI7M          59  14
QSO:  3738 PH 2013-10-26 2358 OE3DXA        59  15     LN5O          59  14
QSO:  7128 PH 2013-10-27 0003 OE3DXA        59  15     PJ2T          59  09
QSO:  7045 PH 2013-10-27 0005 OE3DXA        59  15     VE3JM         59  04
QSO:  7124 PH 2013-10-27 0007 OE3DXA        59  15     YM3KM         59  20
QSO:  7169 PH 2013-10-27 0603 OE3DXA        59  15     NA2U          59  03
QSO:  7199 PH 2013-10-27 0604 OE3DXA        59  15     YT3A          59  15
QSO:  7196 PH 2013-10-27 0605 OE3DXA        59  15     SP5VYI        59  15
QSO:  7152 PH 2013-10-27 0607 OE3DXA        59  15     KP3Z          59  08
QSO:  7110 PH 2013-10-27 0610 OE3DXA        59  15     CQ3L          59  33
QSO:  7108 PH 2013-10-27 0611 OE3DXA        59  15     UI2K          59  15
QSO:  7104 PH 2013-10-27 0612 OE3DXA        59  15     RW3DU         59  16
QSO:  7101 PH 2013-10-27 0612 OE3DXA        59  15     S53I          59  15
QSO:  7093 PH 2013-10-27 0613 OE3DXA        59  15     ER4LX         59  16
QSO:  7089 PH 2013-10-27 0614 OE3DXA        59  15     I0LYO         59  15
QSO:  7083 PH 2013-10-27 0614 OE3DXA        59  15     YL3FT         59  15
QSO:  7082 PH 2013-10-27 0615 OE3DXA        59  15     PX5E          59  11
QSO:  7078 PH 2013-10-27 0616 OE3DXA        59  15     OH2BR         59  15
QSO:  7058 PH 2013-10-27 0617 OE3DXA        59  15     LY7Z          59  15
QSO:  7062 PH 2013-10-27 0617 OE3DXA        59  15     DJ5MW         59  14
QSO:  7067 PH 2013-10-27 0617 OE3DXA        59  15     VE3EJ         59  04
QSO:  7038 PH 2013-10-27 0621 OE3DXA        59  15     V26B          59  08
QSO:  7042 PH 2013-10-27 0623 OE3DXA        59  15     8P5A          59  08
QSO:  7044 PH 2013-10-27 0623 OE3DXA        59  15     HA6NL         59  15
QSO:  7047 PH 2013-10-27 0624 OE3DXA        59  15     DC3RJ         59  14
QSO:  7051 PH 2013-10-27 0624 OE3DXA        59  15     ON3DI         59  14
QSO:  7048 PH 2013-10-27 0625 OE3DXA        59  15     LY5I          59  15
QSO:  7076 PH 2013-10-27 0626 OE3DXA        59  15     GM3F          59  14
QSO:  7085 PH 2013-10-27 0627 OE3DXA        59  15     S57O          59  15
QSO:  7092 PH 2013-10-27 0628 OE3DXA        59  15     F6DZU         59  14
QSO:  7157 PH 2013-10-27 0631 OE3DXA        59  15     EA6EE         59  14
QSO:  7193 PH 2013-10-27 0632 OE3DXA        59  15     K9CT          59  04
QSO:  7200 PH 2013-10-27 0633 OE3DXA        59  15     IK3UNA/1      59  15
QSO:  7066 PH 2013-10-27 0640 OE3DXA        59  15     VE3RM         59  04
QSO: 14194 PH 2013-10-27 0642 OE3DXA        59  15     M4A           59  14
QSO: 14193 PH 2013-10-27 0643 OE3DXA        59  15     SU9AF         59  34
QSO: 14179 PH 2013-10-27 0643 OE3DXA        59  15     IF9A          59  15
QSO: 14185 PH 2013-10-27 0644 OE3DXA        59  15     GM6NX         59  14
QSO: 14201 PH 2013-10-27 0644 OE3DXA        59  15     UZ0U          59  16
QSO: 14214 PH 2013-10-27 0645 OE3DXA        59  15     TA1ED         59  20
QSO: 14236 PH 2013-10-27 0647 OE3DXA        59  15     KP4BD         59  08
QSO: 14239 PH 2013-10-27 0647 OE3DXA        59  15     YL2CI         59  15
QSO: 14243 PH 2013-10-27 0648 OE3DXA        59  15     SV9FBG        59  20
QSO: 14256 PH 2013-10-27 0648 OE3DXA        59  15     OM5M          59  15
QSO: 14265 PH 2013-10-27 0649 OE3DXA        59  15     YT1A          59  15
QSO: 14266 PH 2013-10-27 0650 OE3DXA        59  15     UT5UJO        59  16
QSO: 14292 PH 2013-10-27 0651 OE3DXA        59  15     3V7A          59  33
QSO: 14268 PH 2013-10-27 0651 OE3DXA        59  15     SN2B          59  15
QSO: 14273 PH 2013-10-27 0652 OE3DXA        59  15     LY7Z          59  15
QSO: 14246 PH 2013-10-27 0810 OE3DXA        59  15     UI2K          59  15
QSO: 14208 PH 2013-10-27 0811 OE3DXA        59  15     C37NL         59  14
QSO: 28485 PH 2013-10-27 0812 OE3DXA        59  15     B9/BY9GA      59  23
QSO: 28541 PH 2013-10-27 0813 OE3DXA        59  15     FH8PL         59  39
QSO: 28547 PH 2013-10-27 0813 OE3DXA        59  15     UP0L          59  17
QSO: 28566 PH 2013-10-27 0814 OE3DXA        59  15     RM4F          59  16
QSO: 28588 PH 2013-10-27 0815 OE3DXA        59  15     RW4NY         59  16
QSO: 21358 PH 2013-10-27 0817 OE3DXA        59  15     JF9JTS        59  25
QSO: 21275 PH 2013-10-27 0820 OE3DXA        59  15     BY0AA         59  23
QSO: 21421 PH 2013-10-27 0822 OE3DXA        59  15     R3GZ          59  16
QSO: 21175 PH 2013-10-27 0824 OE3DXA        59  15     RA9Y          59  18
QSO: 21117 PH 2013-10-27 0830 OE3DXA        59  15     OH4BNP        59  15
QSO: 21124 PH 2013-10-27 0831 OE3DXA        59  15     SK3W          59  14
QSO: 21134 PH 2013-10-27 0832 OE3DXA        59  15     CN2R          59  33
QSO: 21147 PH 2013-10-27 0833 OE3DXA        59  15     B9/BY5GA      59  23
QSO: 21161 PH 2013-10-27 0834 OE3DXA        59  15     RM5A          59  16
QSO: 21179 PH 2013-10-27 0835 OE3DXA        59  15     SE5P          59  14
QSO: 21192 PH 2013-10-27 0836 OE3DXA        59  15     RT0F          59  19
QSO:  7119 PH 2013-10-27 0839 OE3DXA        59  15     HB30OK        59  14
QSO: 14130 PH 2013-10-27 0844 OE3DXA        59  15     YO8TYT        59  20
QSO: 14130 PH 2013-10-27 0845 OE3DXA        59  15     DL1QW         59  14
QSO: 14146 PH 2013-10-27 0846 OE3DXA        59  15     LA9TJA        59  14
QSO: 14150 PH 2013-10-27 0846 OE3DXA        59  15     LA7GIA        59  14
QSO: 14154 PH 2013-10-27 0846 OE3DXA        59  15     W3LPL         59  05
QSO: 14164 PH 2013-10-27 0847 OE3DXA        59  15     S53EO         59  15
QSO: 14166 PH 2013-10-27 0848 OE3DXA        59  15     LZ9W          59  20
QSO: 14172 PH 2013-10-27 0848 OE3DXA        59  15     WE3C          59  05
QSO: 14182 PH 2013-10-27 0849 OE3DXA        59  15     EE7R          59  14
QSO: 14190 PH 2013-10-27 0849 OE3DXA        59  15     CQ7A          59  14
QSO: 14191 PH 2013-10-27 0850 OE3DXA        59  15     SV1PMR        59  20
QSO: 14202 PH 2013-10-27 0850 OE3DXA        59  15     SI9AM         59  14
QSO: 14254 PH 2013-10-27 0851 OE3DXA        59  15     LY7A          59  15
QSO: 14269 PH 2013-10-27 0852 OE3DXA        59  15     PI4M          59  14
QSO: 14286 PH 2013-10-27 0853 OE3DXA        59  15     CN3A          59  33
QSO: 14331 PH 2013-10-27 0854 OE3DXA        59  15     EA7LL         59  14
QSO: 28230 PH 2013-10-27 0857 OE3DXA        59  15     BA7JA         59  24
QSO: 28237 PH 2013-10-27 0859 OE3DXA        59  15     EX8M          59  17
QSO: 28308 PH 2013-10-27 0900 OE3DXA        59  15     JF9JTS        59  25
QSO: 28343 PH 2013-10-27 0903 OE3DXA        59  15     7Z1CQ         59  21
QSO: 28351 PH 2013-10-27 0904 OE3DXA        59  15     RM4I          59  16
QSO: 28379 PH 2013-10-27 0907 OE3DXA        59  15     RZ0SR         59  18
QSO: 28638 PH 2013-10-27 0933 OE3DXA        59  15     EA8EW         59  33
QSO: 28763 PH 2013-10-27 0942 OE3DXA        59  15     R4WDX         59  16
QSO: 28790 PH 2013-10-27 0942 OE3DXA        59  15     RD4F          59  16
QSO: 28807 PH 2013-10-27 0942 OE3DXA        59  15     UC0A          59  18
QSO: 28857 PH 2013-10-27 0943 OE3DXA        59  15     RA1QD         59  16
QSO: 28908 PH 2013-10-27 0944 OE3DXA        59  15     DP9Z          59  14
QSO: 28784 PH 2013-10-27 0945 OE3DXA        59  15     UA9UX         59  18
QSO: 28697 PH 2013-10-27 0946 OE3DXA        59  15     RV4AB         59  16
QSO: 28676 PH 2013-10-27 0947 OE3DXA        59  15     RZ4AG         59  16
QSO: 28625 PH 2013-10-27 0947 OE3DXA        59  15     A71BX         59  21
QSO: 28493 PH 2013-10-27 0951 OE3DXA        59  15     OM8A          59  15
QSO: 28458 PH 2013-10-27 0953 OE3DXA        59  15     YE2R          59  28
QSO: 28365 PH 2013-10-27 0955 OE3DXA        59  15     RT4D          59  16
QSO: 28508 PH 2013-10-27 1001 OE3DXA        59  15     ZW8T          59  11
QSO: 21240 PH 2013-10-27 1006 OE3DXA        59  15     4L8A          59  21
QSO: 21244 PH 2013-10-27 1006 OE3DXA        59  15     P3N           59  20
QSO: 21248 PH 2013-10-27 1006 OE3DXA        59  15     CQ9T          59  33
QSO: 21268 PH 2013-10-27 1007 OE3DXA        59  15     G6PZ          59  14
QSO: 21279 PH 2013-10-27 1007 OE3DXA        59  15     TM7F          59  14
QSO: 21284 PH 2013-10-27 1007 OE3DXA        59  15     ED1R          59  14
QSO: 21307 PH 2013-10-27 1009 OE3DXA        59  15     FY5KE         59  09
QSO: 21303 PH 2013-10-27 1010 OE3DXA        59  15     GM3F          59  14
QSO: 21294 PH 2013-10-27 1010 OE3DXA        59  15     II9P          59  15
QSO: 21277 PH 2013-10-27 1011 OE3DXA        59  15     EI7M          59  14
QSO: 21260 PH 2013-10-27 1011 OE3DXA        59  15     TM6M          59  14
QSO: 21218 PH 2013-10-27 1013 OE3DXA        59  15     UA5B          59  16
QSO: 21224 PH 2013-10-27 1013 OE3DXA        59  15     EC2DX         59  14
QSO: 21184 PH 2013-10-27 1015 OE3DXA        59  15     LN8W          59  14
QSO: 21181 PH 2013-10-27 1015 OE3DXA        59  15     UP9L          59  17
QSO: 21169 PH 2013-10-27 1016 OE3DXA        59  15     OH2XX         59  15
QSO: 21162 PH 2013-10-27 1016 OE3DXA        59  15     EA1FDI        59  14
QSO: 21146 PH 2013-10-27 1026 OE3DXA        59  15     B9/BY9GA      59  23
QSO: 21160 PH 2013-10-27 1027 OE3DXA        59  15     S50A          59  15
QSO: 21157 PH 2013-10-27 1028 OE3DXA        59  15     EF8U          59  33
QSO: 21120 PH 2013-10-27 1030 OE3DXA        59  15     PT7KJ         59  11
QSO: 21114 PH 2013-10-27 1030 OE3DXA        59  15     IG9Y          59  33
QSO: 21112 PH 2013-10-27 1030 OE3DXA        59  15     VE1MP         59  05
QSO: 21105 PH 2013-10-27 1031 OE3DXA        59  15     8P5A          59  08
QSO: 21128 PH 2013-10-27 1032 OE3DXA        59  15     CN3A          59  33
QSO: 21138 PH 2013-10-27 1032 OE3DXA        59  15     ES1TU         59  15
QSO: 21148 PH 2013-10-27 1034 OE3DXA        59  15     TF3AM         59  40
QSO: 21177 PH 2013-10-27 1035 OE3DXA        59  15     EA6XQ         59  14
QSO: 21202 PH 2013-10-27 1037 OE3DXA        59  15     A73A          59  21
QSO: 21211 PH 2013-10-27 1038 OE3DXA        59  15     VK4KW         59  30
QSO: 21220 PH 2013-10-27 1038 OE3DXA        59  15     GM2T          59  14
QSO: 21232 PH 2013-10-27 1039 OE3DXA        59  15     TC90A         59  20
QSO: 21242 PH 2013-10-27 1040 OE3DXA        59  15     VK4GMH        59  30
QSO: 21247 PH 2013-10-27 1041 OE3DXA        59  15     ES1O          59  15
QSO: 21270 PH 2013-10-27 1041 OE3DXA        59  15     G3TBK         59  14
QSO: 21273 PH 2013-10-27 1042 OE3DXA        59  15     RF9C          59  17
QSO: 21282 PH 2013-10-27 1043 OE3DXA        59  15     M4A           59  14
QSO: 21300 PH 2013-10-27 1045 OE3DXA        59  15     CN2AA         59  33
QSO: 21310 PH 2013-10-27 1046 OE3DXA        59  15     ES9C          59  15
QSO: 21329 PH 2013-10-27 1048 OE3DXA        59  15     MM0AMW        59  14
QSO: 21340 PH 2013-10-27 1049 OE3DXA        59  15     UP2L          59  17
QSO: 21337 PH 2013-10-27 1050 OE3DXA        59  15     KP2M          59  08
QSO: 21344 PH 2013-10-27 1050 OE3DXA        59  15     CR6K          59  14
QSO: 21371 PH 2013-10-27 1052 OE3DXA        59  15     SP9RCL        59  15
QSO: 21376 PH 2013-10-27 1052 OE3DXA        59  15     SV1JGX        59  20
QSO: 21388 PH 2013-10-27 1053 OE3DXA        59  15     P33W          59  20
QSO: 21445 PH 2013-10-27 1054 OE3DXA        59  15     TF3CW         59  40
QSO: 28248 PH 2013-10-27 1056 OE3DXA        59  15     OH9GGY        59  15
QSO: 28304 PH 2013-10-27 1057 OE3DXA        59  15     ED7T          59  14
QSO: 28300 PH 2013-10-27 1057 OE3DXA        59  15     R4RT          59  16
QSO: 28308 PH 2013-10-27 1058 OE3DXA        59  15     UA0BA         59  18
QSO: 28375 PH 2013-10-27 1101 OE3DXA        59  15     VE9AA         59  05
QSO: 28377 PH 2013-10-27 1101 OE3DXA        59  15     VE1OP         59  05
QSO: 28393 PH 2013-10-27 1104 OE3DXA        59  15     HB9EE         59  14
QSO: 28406 PH 2013-10-27 1104 OE3DXA        59  15     II9P          59  15
QSO: 28420 PH 2013-10-27 1105 OE3DXA        59  15     VO1TX         59  05
QSO: 28449 PH 2013-10-27 1206 OE3DXA        59  15     D4C           59  35
QSO: 28242 PH 2013-10-27 1209 OE3DXA        59  15     8P2K          59  08
QSO: 28301 PH 2013-10-27 1212 OE3DXA        59  15     K1RM          59  05
QSO: 28307 PH 2013-10-27 1214 OE3DXA        59  15     HI3/NP3J      59  08
QSO: 28345 PH 2013-10-27 1214 OE3DXA        59  15     CR3A          59  33
QSO: 28350 PH 2013-10-27 1214 OE3DXA        59  15     9K2HN         59  21
QSO: 28382 PH 2013-10-27 1221 OE3DXA        59  15     YY4DNN        59  09
QSO: 28447 PH 2013-10-27 1224 OE3DXA        59  15     KC1XX         59  05
QSO: 28478 PH 2013-10-27 1228 OE3DXA        59  15     WE3C          59  05
QSO: 28543 PH 2013-10-27 1230 OE3DXA        59  15     KP3Z          59  08
QSO: 28540 PH 2013-10-27 1237 OE3DXA        59  15     VK6NC         59  29
QSO: 14176 PH 2013-10-27 1242 OE3DXA        59  15     II9P          59  15
QSO: 14209 PH 2013-10-27 1243 OE3DXA        59  15     ON4IA         59  14
QSO: 14219 PH 2013-10-27 1244 OE3DXA        59  15     OT5A          59  14
QSO: 14241 PH 2013-10-27 1245 OE3DXA        59  15     LZ1BJ         59  20
QSO: 14292 PH 2013-10-27 1246 OE3DXA        59  15     OE1SSS        59  15
QSO: 14300 PH 2013-10-27 1247 OE3DXA        59  15     JA3YBK        59  25
QSO: 14334 PH 2013-10-27 1248 OE3DXA        59  15     OZ5E          59  14
QSO: 14349 PH 2013-10-27 1248 OE3DXA        59  15     EE5C          59  14
QSO: 14223 PH 2013-10-27 1250 OE3DXA        59  15     RW0A          59  18
QSO: 14172 PH 2013-10-27 1251 OE3DXA        59  15     HB9PUE        59  14
QSO: 14165 PH 2013-10-27 1251 OE3DXA        59  15     YM3KM         59  20
QSO: 14120 PH 2013-10-27 1252 OE3DXA        59  15     LY5W          59  15
QSO: 14110 PH 2013-10-27 1253 OE3DXA        59  15     EI8GXB        59  14
QSO: 21424 PH 2013-10-27 1254 OE3DXA        59  15     UZ2M          59  16
QSO: 21430 PH 2013-10-27 1254 OE3DXA        59  15     IW2HAJ        59  15
QSO: 21404 PH 2013-10-27 1257 OE3DXA        59  15     OH8X          59  15
QSO: 21397 PH 2013-10-27 1300 OE3DXA        59  15     VK2IM         59  30
QSO: 21272 PH 2013-10-27 1302 OE3DXA        59  15     7Z1CQ         59  21
QSO: 21251 PH 2013-10-27 1303 OE3DXA        59  15     W4RM          59  05
QSO: 21239 PH 2013-10-27 1304 OE3DXA        59  15     RT6A          59  16
QSO: 21234 PH 2013-10-27 1305 OE3DXA        59  15     SV5DKL        59  20
QSO: 21223 PH 2013-10-27 1306 OE3DXA        59  15     YE2R          59  28
QSO: 21185 PH 2013-10-27 1307 OE3DXA        59  15     UY7MM         59  16
QSO: 21178 PH 2013-10-27 1307 OE3DXA        59  15     UP0L          59  17
QSO: 21103 PH 2013-10-27 1309 OE3DXA        59  15     VE3RA         59  04
QSO: 21113 PH 2013-10-27 1310 OE3DXA        59  15     GW0GEI        59  14
QSO: 21135 PH 2013-10-27 1311 OE3DXA        59  15     VE3AAQ        59  04
QSO: 21161 PH 2013-10-27 1312 OE3DXA        59  15     G6MC          59  14
QSO: 21245 PH 2013-10-27 1314 OE3DXA        59  15     VA2WA         59  05
QSO: 21347 PH 2013-10-27 1317 OE3DXA        59  15     N0NI          59  05
QSO: 28318 PH 2013-10-27 1321 OE3DXA        59  15     N9MW          59  04
QSO: 28348 PH 2013-10-27 1322 OE3DXA        59  15     HK1NA         59  09
QSO: 28484 PH 2013-10-27 1326 OE3DXA        59  15     JW9JKA        59  40
QSO: 28522 PH 2013-10-27 1327 OE3DXA        59  15     K8AZ          59  04
QSO: 28539 PH 2013-10-27 1328 OE3DXA        59  15     TF3AM         59  40
QSO: 28447 PH 2013-10-27 1329 OE3DXA        59  15     ZD8O          59  36
QSO: 21333 PH 2013-10-27 1743 OE3DXA        59  15     WK1Q          59  05
QSO: 21122 PH 2013-10-27 1744 OE3DXA        59  15     VE6WQ         59  04
QSO: 21140 PH 2013-10-27 1745 OE3DXA        59  15     VC3R          59  04
QSO: 21200 PH 2013-10-27 1746 OE3DXA        59  15     VE7SO         59  03
QSO: 21206 PH 2013-10-27 1747 OE3DXA        59  15     K1LZ          59  05
QSO: 14121 PH 2013-10-27 1754 OE3DXA        59  15     EI3HDB        59  14
QSO: 14105 PH 2013-10-27 1754 OE3DXA        59  15     VE7GL         59  03
QSO: 14211 PH 2013-10-27 1757 OE3DXA        59  15     EK3GM         59  21
QSO: 14222 PH 2013-10-27 1757 OE3DXA        59  15     A61ZX         59  21
QSO: 14228 PH 2013-10-27 1758 OE3DXA        59  15     B9/BY9GA      59  23
QSO: 14325 PH 2013-10-27 1800 OE3DXA        59  15     GM3F          59  14
QSO:  7129 PH 2013-10-27 1806 OE3DXA        59  15     C37NL         59  14
QSO:  7113 PH 2013-10-27 1807 OE3DXA        59  15     IO1T          59  15
QSO: 21186 PH 2013-10-27 1809 OE3DXA        59  15     VP5T          59  08
QSO: 21250 PH 2013-10-27 1811 OE3DXA        59  15     NN1N          59  05
QSO: 14333 PH 2013-10-27 1814 OE3DXA        59  15     OH8X          59  15
QSO: 14255 PH 2013-10-27 1815 OE3DXA        59  15     ED4A          59  14
QSO: 14209 PH 2013-10-27 1816 OE3DXA        59  15     TM4L          59  14
QSO: 21319 PH 2013-10-27 1819 OE3DXA        59  15     HG6N          59  15
QSO: 14131 PH 2013-10-27 1821 OE3DXA        59  15     ED1WW         59  14
QSO: 14239 PH 2013-10-27 1824 OE3DXA        59  15     9K2HN         59  21
QSO:  7051 PH 2013-10-27 1835 OE3DXA        59  15     GM6NX         59  14
QSO:  7074 PH 2013-10-27 1835 OE3DXA        59  15     II9K          59  15
QSO:  7106 PH 2013-10-27 1837 OE3DXA        59  15     ER3CT         59  16
QSO:  3733 PH 2013-10-27 1849 OE3DXA        59  15     OH5Z          59  15
QSO:  7066 PH 2013-10-27 1850 OE3DXA        59  15     BY5CD         59  24
END-OF-LOG:
