START-OF-LOG: 3.0
CREATED-BY:    NA Version 10.66
CONTEST:       CQ-WW-SSB
CALLSIGN:      N0IJ
OPERATORS:     N0IJ, N0IM, AF9T, K0JJR, AA0AW
CLAIMED-SCORE: 1652120
CLUB:          Minnesota Wireless Assn
SOAPBOX: Operating from vacation home in far NW Wisconsin near Lake Superior.
QSO: 14271 PH 2008-10-25 1326 N0IJ         59  04     IF9A         59  15   0
QSO: 14314 PH 2008-10-25 1327 N0IJ         59  04     4O3A         59  15   0
QSO: 14298 PH 2008-10-25 1328 N0IJ         59  04     SV9CVY       59  20   0
QSO: 14163 PH 2008-10-25 1331 N0IJ         59  04     4X0V         59  20   0
QSO: 14297 PH 2008-10-25 1332 N0IJ         59  04     YL2BJ        59  15   0
QSO: 14180 PH 2008-10-25 1333 N0IJ         59  04     TC7KA        59  20   0
QSO: 14304 PH 2008-10-25 1334 N0IJ         59  04     RK2FWA       59  15   0
QSO: 14270 PH 2008-10-25 1334 N0IJ         59  04     RL3A         59  16   0
QSO: 14214 PH 2008-10-25 1334 N0IJ         59  04     UX2IO        59  16   0
QSO: 14141 PH 2008-10-25 1338 N0IJ         59  04     SK7OA        59  14   0
QSO: 14265 PH 2008-10-25 1341 N0IJ         59  04     LN8W         59  14   0
QSO: 14243 PH 2008-10-25 1342 N0IJ         59  04     ER0WW        59  16   0
QSO: 14247 PH 2008-10-25 1343 N0IJ         59  04     KP2M         59  08   0
QSO: 14266 PH 2008-10-25 1349 N0IJ         59  04     GM7V         59  14   0
QSO: 14175 PH 2008-10-25 1350 N0IJ         59  04     HB0/HB9AON   59  14   0
QSO: 14177 PH 2008-10-25 1352 N0IJ         59  04     DF0HQ        59  14   0
QSO: 14232 PH 2008-10-25 1353 N0IJ         59  04     SM6U         59  14   0
QSO: 21264 PH 2008-10-25 1358 N0IJ         59  04     CN3A         59  33   1
QSO: 14343 PH 2008-10-25 1359 N0IJ         59  04     OZ7AM        59  14   0
QSO: 14347 PH 2008-10-25 1359 N0IJ         59  04     OE5T         59  15   0
QSO: 14339 PH 2008-10-25 1401 N0IJ         59  04     RW6AN        59  16   0
QSO: 14327 PH 2008-10-25 1403 N0IJ         59  04     C37RC        59  14   0
QSO: 21258 PH 2008-10-25 1406 N0IJ         59  04     HQ3Z         59  07   1
QSO: 21259 PH 2008-10-25 1410 N0IJ         59  04     IK6LBV       59  15   1
QSO: 21283 PH 2008-10-25 1411 N0IJ         59  04     IW2LLH       59  15   1
QSO: 21289 PH 2008-10-25 1411 N0IJ         59  04     TM6M         59  14   1
QSO: 21249 PH 2008-10-25 1413 N0IJ         59  04     II4A         59  15   1
QSO: 21252 PH 2008-10-25 1413 N0IJ         59  04     IZ2FOS       59  15   1
QSO: 21254 PH 2008-10-25 1414 N0IJ         59  04     OH4A         59  15   1
QSO: 21299 PH 2008-10-25 1415 N0IJ         59  04     AO1J         59  14   1
QSO: 21341 PH 2008-10-25 1418 N0IJ         59  04     3DA0DJ       59  38   1
QSO: 14286 PH 2008-10-25 1422 N0IJ         59  04     OH0E         59  15   0
QSO: 14251 PH 2008-10-25 1423 N0IJ         59  04     3V8BB        59  33   0
QSO: 21347 PH 2008-10-25 1424 N0IJ         59  04     CU2X         59  14   1
QSO: 14267 PH 2008-10-25 1426 N0IJ         59  04     OX2A         59  40   0
QSO: 14268 PH 2008-10-25 1427 N0IJ         59  04     OZ2AR        59  14   0
QSO: 21368 PH 2008-10-25 1432 N0IJ         59  04     ZW5R         59  11   1
QSO: 14171 PH 2008-10-25 1432 N0IJ         59  04     RT6A         59  16   0
QSO: 14174 PH 2008-10-25 1433 N0IJ         59  04     OL3Z         59  15   0
QSO: 21357 PH 2008-10-25 1433 N0IJ         59  04     NP2N         59  08   1
QSO: 14180 PH 2008-10-25 1435 N0IJ         59  04     OE2S         59  15   0
QSO: 21320 PH 2008-10-25 1441 N0IJ         59  04     CT6P         59  14   1
QSO: 14233 PH 2008-10-25 1441 N0IJ         59  04     F6DZU        59  14   0
QSO: 14234 PH 2008-10-25 1442 N0IJ         59  04     EI9HX        59  14   0
QSO: 14237 PH 2008-10-25 1443 N0IJ         59  04     YT9X         59  15   0
QSO: 21315 PH 2008-10-25 1444 N0IJ         59  04     PP5AR        59  11   1
QSO: 14238 PH 2008-10-25 1444 N0IJ         59  04     IR4M         59  15   0
QSO: 14241 PH 2008-10-25 1445 N0IJ         59  04     DJ4AX        59  14   0
QSO: 14243 PH 2008-10-25 1447 N0IJ         59  04     EB1WW        59  14   0
QSO: 21364 PH 2008-10-25 1449 N0IJ         59  04     VP5DX        59  08   1
QSO: 14180 PH 2008-10-25 1450 N0IJ         59  04     YU1EL        59  15   0
QSO: 14190 PH 2008-10-25 1452 N0IJ         59  04     OK5W         59  15   0
QSO: 21303 PH 2008-10-25 1454 N0IJ         59  04     KP2M         59  08   1
QSO: 14212 PH 2008-10-25 1454 N0IJ         59  04     SO9Q         59  15   0
QSO: 14215 PH 2008-10-25 1456 N0IJ         59  04     YT6T         59  15   0
QSO: 14293 PH 2008-10-25 1456 N0IJ         59  04     GI5K         59  14   0
QSO: 21277 PH 2008-10-25 1456 N0IJ         59  04     V48M         59  08   1
QSO: 21273 PH 2008-10-25 1457 N0IJ         59  04     KP4KE        59  08   1
QSO: 14203 PH 2008-10-25 1458 N0IJ         59  04     DA0BCC       59  14   0
QSO: 14205 PH 2008-10-25 1459 N0IJ         59  04     DL2DX        59  14   0
QSO: 21298 PH 2008-10-25 1502 N0IJ         59  04     8P5A         59  08   1
QSO: 14187 PH 2008-10-25 1503 N0IJ         59  04     IR9Y         59  15   0
QSO: 14188 PH 2008-10-25 1503 N0IJ         59  04     DL0GL        59  14   0
QSO: 14194 PH 2008-10-25 1505 N0IJ         59  04     LN3Z         59  14   0
QSO: 21260 PH 2008-10-25 1506 N0IJ         59  04     PJ2T         59  09   1
QSO: 21391 PH 2008-10-25 1507 N0IJ         59  04     XE1KK        59  06   1
QSO: 21355 PH 2008-10-25 1508 N0IJ         59  04     EA5DY        59  14   1
QSO: 21386 PH 2008-10-25 1510 N0IJ         59  04     PJ4E         59  09   1
QSO: 21380 PH 2008-10-25 1512 N0IJ         59  04     V26B         59  08   1
QSO: 21371 PH 2008-10-25 1513 N0IJ         59  04     LU9HP        59  13   1
QSO: 21343 PH 2008-10-25 1516 N0IJ         59  04     PJ4/N0VD     59  09   1
QSO: 21326 PH 2008-10-25 1517 N0IJ         59  04     LP1H         59  13   1
QSO: 21319 PH 2008-10-25 1517 N0IJ         59  04     HT2N         59  07   1
QSO: 21294 PH 2008-10-25 1518 N0IJ         59  04     HQ9R         59  07   1
QSO: 21283 PH 2008-10-25 1520 N0IJ         59  04     LU2QC        59  13   1
QSO: 21280 PH 2008-10-25 1521 N0IJ         59  04     EI7M         59  14   1
QSO: 21274 PH 2008-10-25 1522 N0IJ         59  04     3V8BB        59  33   1
QSO: 21269 PH 2008-10-25 1523 N0IJ         59  04     TI8II        59  07   1
QSO: 21263 PH 2008-10-25 1524 N0IJ         59  04     HK3RA        59  09   1
QSO: 21249 PH 2008-10-25 1525 N0IJ         59  04     TI1R         59  07   1
QSO: 21245 PH 2008-10-25 1527 N0IJ         59  04     ZX5J         59  11   1
QSO: 21239 PH 2008-10-25 1528 N0IJ         59  04     LS1D         59  13   1
QSO: 21237 PH 2008-10-25 1530 N0IJ         59  04     LR2F         59  13   1
QSO: 14331 PH 2008-10-25 1532 N0IJ         59  04     YV4A         59  09   0
QSO: 21220 PH 2008-10-25 1532 N0IJ         59  04     N5DX         59  04   1
QSO: 14187 PH 2008-10-25 1533 N0IJ         59  04     VP5T         59  08   0
QSO: 21218 PH 2008-10-25 1537 N0IJ         59  04     D4C          59  35   1
QSO: 21305 PH 2008-10-25 1543 N0IJ         59  04     P33W         59  20   1
QSO: 14181 PH 2008-10-25 1547 N0IJ         59  04     PJ2T         59  09   0
QSO: 21287 PH 2008-10-25 1549 N0IJ         59  04     V31MX        59  07   1
QSO: 21291 PH 2008-10-25 1550 N0IJ         59  04     LT1F         59  13   1
QSO: 21308 PH 2008-10-25 1550 N0IJ         59  04     NP4EG        59  08   1
QSO: 21310 PH 2008-10-25 1551 N0IJ         59  04     LU8YE        59  13   1
QSO: 21334 PH 2008-10-25 1553 N0IJ         59  04     6Y1V         59  08   1
QSO: 21336 PH 2008-10-25 1554 N0IJ         59  04     6V7M         59  35   1
QSO: 21283 PH 2008-10-25 1555 N0IJ         59  04     6W1RY        59  35   1
QSO: 21351 PH 2008-10-25 1559 N0IJ         59  04     LU7MCJ       59  13   1
QSO: 21382 PH 2008-10-25 1601 N0IJ         59  04     VP2EC        59  08   1
QSO: 21266 PH 2008-10-25 1602 N0IJ         59  04     CX9DX        59  13   1
QSO: 21339 PH 2008-10-25 1603 N0IJ         59  04     CE3BFZ       59  12   1
QSO: 21349 PH 2008-10-25 1603 N0IJ         59  04     ZS9X         59  38   1
QSO: 21234 PH 2008-10-25 1609 N0IJ         59  04     CX1CCC       59  13   1
QSO: 21208 PH 2008-10-25 1611 N0IJ         59  04     AO8A         59  33   1
QSO: 21210 PH 2008-10-25 1611 N0IJ         59  04     C6APR        59  08   1
QSO: 21305 PH 2008-10-25 1612 N0IJ         59  04     HI3K         59  08   1
QSO: 21260 PH 2008-10-25 1612 N0IJ         59  04     FY5KE        59  09   1
QSO: 21235 PH 2008-10-25 1614 N0IJ         59  04     OL5T         59  15   1
QSO: 21258 PH 2008-10-25 1615 N0IJ         59  04     HC8A         59  10   1
QSO: 21318 PH 2008-10-25 1616 N0IJ         59  04     9A5W         59  15   1
QSO: 21289 PH 2008-10-25 1617 N0IJ         59  04     P40A         59  09   1
QSO: 14197 PH 2008-10-25 1618 N0IJ         59  04     TI1R         59  07   0
QSO: 21256 PH 2008-10-25 1619 N0IJ         59  04     TI1R         59  07   1
QSO: 21268 PH 2008-10-25 1627 N0IJ         59  04     CT9L         59  33   1
QSO: 14226 PH 2008-10-25 1628 N0IJ         59  04     ZF2AH        59  08   0
QSO: 21299 PH 2008-10-25 1633 N0IJ         59  04     EA8VD        59  33   1
QSO: 21295 PH 2008-10-25 1634 N0IJ         59  04     CX7TT        59  13   1
QSO: 21221 PH 2008-10-25 1635 N0IJ         59  04     LR4E         59  13   1
QSO: 21321 PH 2008-10-25 1635 N0IJ         59  04     HI3T         59  08   1
QSO: 21329 PH 2008-10-25 1637 N0IJ         59  04     YV4A         59  09   1
QSO: 21341 PH 2008-10-25 1638 N0IJ         59  04     J88DR        59  08   1
QSO: 21279 PH 2008-10-25 1639 N0IJ         59  04     VE7ABC       59  03   1
QSO: 21374 PH 2008-10-25 1641 N0IJ         59  04     VP2V/K9NW    59  08   1
QSO: 21315 PH 2008-10-25 1642 N0IJ         59  04     OA4WW        59  10   1
QSO: 21252 PH 2008-10-25 1643 N0IJ         59  04     TO4X         59  08   1
QSO: 21240 PH 2008-10-25 1652 N0IJ         59  04     PZ5Z         59  09   1
QSO: 21263 PH 2008-10-25 1653 N0IJ         59  04     HP1AVS       59  07   1
QSO: 21344 PH 2008-10-25 1654 N0IJ         59  04     LS2D         59  13   1
QSO: 21257 PH 2008-10-25 1654 N0IJ         59  04     YY1MTX       59  09   1
QSO: 21234 PH 2008-10-25 1654 N0IJ         59  04     LU1QAH       59  13   1
QSO: 21276 PH 2008-10-25 1656 N0IJ         59  04     PR5Z         59  11   1
QSO: 21377 PH 2008-10-25 1657 N0IJ         59  04     CW2T         59  13   1
QSO: 21214 PH 2008-10-25 1659 N0IJ         59  04     LW1HR        59  13   1
QSO: 21269 PH 2008-10-25 1700 N0IJ         59  04     LU9FFZ       59  13   1
QSO: 14255 PH 2008-10-25 1700 N0IJ         59  04     VE1DX        59  05   0
QSO: 21279 PH 2008-10-25 1701 N0IJ         59  04     LV6D         59  33   1
QSO: 21310 PH 2008-10-25 1701 N0IJ         59  04     NP4Z         59  08   1
QSO: 21245 PH 2008-10-25 1701 N0IJ         59  04     VP5T         59  08   1
QSO: 21245 PH 2008-10-25 1703 N0IJ         59  04     CQ3T         59  33   1
QSO: 14185 PH 2008-10-25 1705 N0IJ         59  04     JW7QIA       59  40   0
QSO: 14194 PH 2008-10-25 1708 N0IJ         59  04     TM7F         59  14   0
QSO: 14311 PH 2008-10-25 1709 N0IJ         59  04     EE2W         59  14   0
QSO: 14244 PH 2008-10-25 1709 N0IJ         59  04     S50K         59  15   0
QSO: 14321 PH 2008-10-25 1711 N0IJ         59  04     SO8A         59  15   0
QSO: 14192 PH 2008-10-25 1712 N0IJ         59  04     CS2P         59  14   0
QSO: 14181 PH 2008-10-25 1715 N0IJ         59  04     TG9ANF       59  07   0
QSO: 14308 PH 2008-10-25 1716 N0IJ         59  04     IO4T         59  15   0
QSO: 14188 PH 2008-10-25 1717 N0IJ         59  04     M4A          59  14   0
QSO: 14162 PH 2008-10-25 1718 N0IJ         59  04     V48M         59  08   0
QSO: 14290 PH 2008-10-25 1719 N0IJ         59  04     S56M         59  15   0
QSO: 14324 PH 2008-10-25 1724 N0IJ         59  04     9A8M         59  15   0
QSO: 14285 PH 2008-10-25 1725 N0IJ         59  04     HG1S         59  15   0
QSO: 14231 PH 2008-10-25 1726 N0IJ         59  04     HG4F         59  15   0
QSO: 14233 PH 2008-10-25 1726 N0IJ         59  04     F8KDX        59  14   0
QSO: 14326 PH 2008-10-25 1728 N0IJ         59  04     F5KEE        59  14   0
QSO: 14242 PH 2008-10-25 1728 N0IJ         59  04     HG3DX        59  15   0
QSO: 14157 PH 2008-10-25 1730 N0IJ         59  04     TF3W         59  40   0
QSO: 14345 PH 2008-10-25 1730 N0IJ         59  04     S56P         59  15   0
QSO: 14347 PH 2008-10-25 1731 N0IJ         59  04     HQ3Z         59  07   0
QSO: 14319 PH 2008-10-25 1734 N0IJ         59  04     VE6EX        59  04   0
QSO: 21217 PH 2008-10-25 1736 N0IJ         59  04     W3LPL        59  05   1
QSO: 14163 PH 2008-10-25 1736 N0IJ         59  04     CN4P         59  33   0
QSO: 21230 PH 2008-10-25 1737 N0IJ         59  04     CT7A         59  14   1
QSO: 14328 PH 2008-10-25 1739 N0IJ         59  04     V26B         59  08   0
QSO: 21296 PH 2008-10-25 1740 N0IJ         59  04     VE3EJ        59  04   1
QSO: 14310 PH 2008-10-25 1741 N0IJ         59  04     E74EBL       59  15   0
QSO: 14210 PH 2008-10-25 1747 N0IJ         59  04     ZS9X         59  38   0
QSO: 21237 PH 2008-10-25 1750 N0IJ         59  04     J37T         59  08   0
QSO: 21214 PH 2008-10-25 1751 N0IJ         59  04     FM5AN        59  08   0
QSO: 21218 PH 2008-10-25 1757 N0IJ         59  04     HC2GT        59  10   0
QSO: 21270 PH 2008-10-25 1758 N0IJ         59  04     KH6LC        59  31   0
QSO: 21309 PH 2008-10-25 1759 N0IJ         59  04     NH6P         59  31   0
QSO: 14333 PH 2008-10-25 1800 N0IJ         59  04     6V7M         59  35   0
QSO: 14272 PH 2008-10-25 1801 N0IJ         59  04     CN2B         59  33   0
QSO: 14258 PH 2008-10-25 1802 N0IJ         59  04     AO8A         59  33   0
QSO: 14324 PH 2008-10-25 1802 N0IJ         59  04     EA4KR        59  14   0
QSO: 14336 PH 2008-10-25 1803 N0IJ         59  04     F2JD         59  14   0
QSO: 14268 PH 2008-10-25 1804 N0IJ         59  04     EA1FCI       59  14   0
QSO: 14342 PH 2008-10-25 1804 N0IJ         59  04     CT1JLZ       59  14   0
QSO: 14212 PH 2008-10-25 1806 N0IJ         59  04     PA6Z         59  14   0
QSO: 14231 PH 2008-10-25 1807 N0IJ         59  04     9Y4D         59  09   0
QSO: 14214 PH 2008-10-25 1808 N0IJ         59  04     CT9L         59  33   0
QSO: 14312 PH 2008-10-25 1808 N0IJ         59  04     TK9R         59  15   0
QSO: 14335 PH 2008-10-25 1809 N0IJ         59  04     TM1O         59  14   0
QSO: 14263 PH 2008-10-25 1810 N0IJ         59  04     CT6P         59  14   0
QSO: 14326 PH 2008-10-25 1811 N0IJ         59  04     S52ZW        59  15   0
QSO: 14349 PH 2008-10-25 1812 N0IJ         59  04     OL5T         59  15   0
QSO: 14301 PH 2008-10-25 1812 N0IJ         59  04     EH7H         59  14   0
QSO: 14243 PH 2008-10-25 1813 N0IJ         59  04     GW4BLE       59  14   0
QSO: 14305 PH 2008-10-25 1814 N0IJ         59  04     5B4AII       59  20   0
QSO: 14208 PH 2008-10-25 1815 N0IJ         59  04     VP2E         59  08   0
QSO: 14247 PH 2008-10-25 1815 N0IJ         59  04     S53S         59  15   0
QSO: 14291 PH 2008-10-25 1817 N0IJ         59  04     IZ8DPL       59  15   0
QSO: 14199 PH 2008-10-25 1818 N0IJ         59  04     CU2X         59  14   0
QSO: 14252 PH 2008-10-25 1818 N0IJ         59  04     DR1A         59  14   0
QSO: 14172 PH 2008-10-25 1820 N0IJ         59  04     CT8K         59  14   0
QSO: 14262 PH 2008-10-25 1820 N0IJ         59  04     EA1EEY       59  14   0
QSO: 14269 PH 2008-10-25 1821 N0IJ         59  04     9A2EU        59  14   0
QSO: 14251 PH 2008-10-25 1823 N0IJ         59  04     6Y1V         59  08   0
QSO: 14335 PH 2008-10-25 1825 N0IJ         59  04     CQ3T         59  33   0
QSO: 21299 PH 2008-10-25 1825 N0IJ         59  04     WP4CRG       59  08   1
QSO: 14174 PH 2008-10-25 1828 N0IJ         59  04     CN3A         59  33   0
QSO: 21279 PH 2008-10-25 1828 N0IJ         59  04     PW2D         59  11   1
QSO: 14284 PH 2008-10-25 1828 N0IJ         59  04     EA5DY        59  14   0
QSO: 21252 PH 2008-10-25 1831 N0IJ         59  04     ZX2B         59  11   1
QSO: 14319 PH 2008-10-25 1831 N0IJ         59  04     EA7TN        59  14   0
QSO: 14295 PH 2008-10-25 1832 N0IJ         59  04     OH8X         59  15   0
QSO: 21235 PH 2008-10-25 1834 N0IJ         59  04     AY4D         59  13   1
QSO: 21232 PH 2008-10-25 1835 N0IJ         59  04     HK3JJH       59  09   1
QSO: 14211 PH 2008-10-25 1838 N0IJ         59  04     ZS9X         59  38   0
QSO: 14299 PH 2008-10-25 1838 N0IJ         59  04     EA1AAW       59  14   0
QSO: 14243 PH 2008-10-25 1843 N0IJ         59  04     P40A         59  09   0
QSO: 21212 PH 2008-10-25 1847 N0IJ         59  04     ZX7A         59  11   0
QSO: 21230 PH 2008-10-25 1851 N0IJ         59  04     KH7U         59  31   0
QSO: 21235 PH 2008-10-25 1852 N0IJ         59  04     KL7AF        59  01   0
QSO: 21249 PH 2008-10-25 1854 N0IJ         59  04     CV5D         59  13   0
QSO: 21298 PH 2008-10-25 1855 N0IJ         59  04     LU1NDC       59  13   0
QSO: 21267 PH 2008-10-25 1856 N0IJ         59  04     LU6FOV       59  13   0
QSO: 21276 PH 2008-10-25 1858 N0IJ         59  04     ZV2A         59  11   0
QSO: 21290 PH 2008-10-25 1902 N0IJ         59  04     KH6FI        59  31   0
QSO: 28485 PH 2008-10-25 1909 N0IJ         59  04     W0AIH        59  04   0
QSO: 21347 PH 2008-10-25 1912 N0IJ         59  04     LT5H         59  13   0
QSO: 21352 PH 2008-10-25 1917 N0IJ         59  04     CE1UGE       59  12   0
QSO: 21294 PH 2008-10-25 1920 N0IJ         59  04     TI5R         59  07   0
QSO: 21238 PH 2008-10-25 1921 N0IJ         59  04     LT5Y         59  13   0
QSO: 21337 PH 2008-10-25 1922 N0IJ         59  04     YV5EAH       59  09   0
QSO: 21254 PH 2008-10-25 1923 N0IJ         59  04     PY1KN        59  11   0
QSO: 21297 PH 2008-10-25 1925 N0IJ         59  04     OA4SS        59  10   0
QSO: 21376 PH 2008-10-25 1927 N0IJ         59  04     LU1HLH       59  13   0
QSO: 14189 PH 2008-10-25 1932 N0IJ         59  04     NP4Z         59  08   0
QSO: 14310 PH 2008-10-25 1934 N0IJ         59  04     3B8GT        59  39   0
QSO: 14206 PH 2008-10-25 1936 N0IJ         59  04     XE1CWJ       59  06   0
QSO: 14288 PH 2008-10-25 1942 N0IJ         59  04     OA4WW        59  10   0
QSO: 14282 PH 2008-10-25 1945 N0IJ         59  04     ZW5B         59  11   0
QSO: 14259 PH 2008-10-25 1949 N0IJ         59  04     D4C          59  35   0
QSO: 14343 PH 2008-10-25 1951 N0IJ         59  04     VP2V/K9NW    59  08   0
QSO: 14262 PH 2008-10-25 1954 N0IJ         59  04     VE2GSO       59  02   0
QSO: 21215 PH 2008-10-25 2000 N0IJ         59  04     ZM2M         59  32   0
QSO: 21265 PH 2008-10-25 2001 N0IJ         59  04     AL1G         59  01   0
QSO: 21302 PH 2008-10-25 2002 N0IJ         59  04     XR6T         59  12   0
QSO: 14200 PH 2008-10-25 2018 N0IJ         59  04     CO8ZZ        59  08   0
QSO: 14340 PH 2008-10-25 2019 N0IJ         59  04     J88DR        59  08   0
QSO: 14233 PH 2008-10-25 2024 N0IJ         59  04     8P5A         59  08   0
QSO: 14239 PH 2008-10-25 2026 N0IJ         59  04     ZV5T         59  11   0
QSO: 14161 PH 2008-10-25 2026 N0IJ         59  04     CE1W         59  12   0
QSO: 14228 PH 2008-10-25 2033 N0IJ         59  04     HK3RA        59  09   0
QSO:  7079 PH 2008-10-25 2034 N0IJ         59  04     VE3IAE       59  04   1
QSO: 14302 PH 2008-10-25 2034 N0IJ         59  04     ZY7C         59  11   0
QSO: 14274 PH 2008-10-25 2035 N0IJ         59  04     LT1F         59  13   0
QSO:  7136 PH 2008-10-25 2035 N0IJ         59  04     VE3KPP       59  04   1
QSO: 14237 PH 2008-10-25 2038 N0IJ         59  04     WP4BH        59  08   0
QSO:  7139 PH 2008-10-25 2039 N0IJ         59  04     OZ7X         59  14   1
QSO: 14305 PH 2008-10-25 2039 N0IJ         59  04     PJ4/N0VD     59  09   0
QSO: 14269 PH 2008-10-25 2040 N0IJ         59  04     RW1ZA        59  16   0
QSO: 14203 PH 2008-10-25 2043 N0IJ         59  04     HC1JQ        59  10   0
QSO: 14330 PH 2008-10-25 2045 N0IJ         59  04     OG6N         59  15   0
QSO:  7152 PH 2008-10-25 2048 N0IJ         59  04     VO1TA        59  05   1
QSO: 14181 PH 2008-10-25 2049 N0IJ         59  04     CX4BW        59  13   0
QSO: 14261 PH 2008-10-25 2051 N0IJ         59  04     C6APR        59  08   0
QSO:  7064 PH 2008-10-25 2052 N0IJ         59  04     OT5A         59  14   1
QSO:  7137 PH 2008-10-25 2053 N0IJ         59  04     DL0GL        59  14   1
QSO: 14179 PH 2008-10-25 2054 N0IJ         59  04     VY2ZM        59  05   0
QSO: 14177 PH 2008-10-25 2055 N0IJ         59  04     HI3CCP       59  08   0
QSO:  7074 PH 2008-10-25 2058 N0IJ         59  04     DJ2YA        59  14   1
QSO: 14220 PH 2008-10-25 2101 N0IJ         59  04     KP4KE        59  08   0
QSO: 21254 PH 2008-10-25 2103 N0IJ         59  04     JN1NDY       59  25   1
QSO: 21219 PH 2008-10-25 2106 N0IJ         59  04     T32CXX       59  31   1
QSO: 21274 PH 2008-10-25 2107 N0IJ         59  04     WH2X         59  27   1
QSO: 21274 PH 2008-10-25 2109 N0IJ         59  04     VK1CC        59  30   1
QSO: 21311 PH 2008-10-25 2110 N0IJ         59  04     KL7CQ        59  01   1
QSO: 21299 PH 2008-10-25 2111 N0IJ         59  04     KH7DX        59  31   1
QSO: 21337 PH 2008-10-25 2112 N0IJ         59  04     KH6MB        59  31   1
QSO: 21255 PH 2008-10-25 2113 N0IJ         59  04     ZL2MF        59  32   1
QSO: 21238 PH 2008-10-25 2114 N0IJ         59  04     VY1EI        59  01   1
QSO: 21292 PH 2008-10-25 2115 N0IJ         59  04     CE1W         59  12   1
QSO: 21341 PH 2008-10-25 2116 N0IJ         59  04     PY2YU        59  11   1
QSO: 21372 PH 2008-10-25 2116 N0IJ         59  04     LR1V         59  13   1
QSO: 21298 PH 2008-10-25 2117 N0IJ         59  04     PY3UEB       59  11   1
QSO: 21284 PH 2008-10-25 2118 N0IJ         59  04     XE1GRR       59  06   1
QSO: 21233 PH 2008-10-25 2119 N0IJ         59  04     HC2CT        59  10   1
QSO:  7047 PH 2008-10-25 2122 N0IJ         59  04     F8CMF        59  14   0
QSO: 21262 PH 2008-10-25 2123 N0IJ         59  04     PY3DX        59  11   1
QSO: 21226 PH 2008-10-25 2124 N0IJ         59  04     ZL1BYZ       59  32   1
QSO:  7101 PH 2008-10-25 2125 N0IJ         59  04     GM7V         59  14   0
QSO: 21221 PH 2008-10-25 2125 N0IJ         59  04     ZL2AJ        59  32   1
QSO: 21215 PH 2008-10-25 2125 N0IJ         59  04     ZM1K         59  32   1
QSO:  7090 PH 2008-10-25 2126 N0IJ         59  04     EA4PL        59  14   0
QSO: 21334 PH 2008-10-25 2126 N0IJ         59  04     AH2R         59  27   1
QSO: 21285 PH 2008-10-25 2127 N0IJ         59  04     AH7C         59  31   1
QSO: 21235 PH 2008-10-25 2128 N0IJ         59  04     ZL3TE        59  32   1
QSO: 21256 PH 2008-10-25 2128 N0IJ         59  04     ZL4PW        59  32   1
QSO: 21353 PH 2008-10-25 2130 N0IJ         59  04     JA3YBK       59  25   1
QSO:  7107 PH 2008-10-25 2133 N0IJ         59  04     S56X         59  15   0
QSO: 14319 PH 2008-10-25 2133 N0IJ         59  04     JA2ZJW       59  25   1
QSO:  7035 PH 2008-10-25 2134 N0IJ         59  04     IW2LLH       59  15   0
QSO: 14251 PH 2008-10-25 2135 N0IJ         59  04     8P5A         59  08   1
QSO: 14287 PH 2008-10-25 2137 N0IJ         59  04     TO4X         59  08   1
QSO:  7034 PH 2008-10-25 2137 N0IJ         59  04     PI4ZI        59  14   0
QSO:  7059 PH 2008-10-25 2138 N0IJ         59  04     OM0M         59  15   0
QSO: 14257 PH 2008-10-25 2138 N0IJ         59  04     KH2RU/KP4    59  08   1
QSO:  7095 PH 2008-10-25 2140 N0IJ         59  04     IR9Y         59  15   0
QSO: 14167 PH 2008-10-25 2141 N0IJ         59  04     FG5KC        59  08   1
QSO:  7098 PH 2008-10-25 2142 N0IJ         59  04     F6BNH        59  14   0
QSO:  7168 PH 2008-10-25 2142 N0IJ         59  04     S53M         59  15   0
QSO:  7080 PH 2008-10-25 2144 N0IJ         59  04     SO6X         59  15   0
QSO: 14183 PH 2008-10-25 2145 N0IJ         59  04     KP2M         59  08   1
QSO:  7075 PH 2008-10-25 2146 N0IJ         59  04     OT2A         59  14   0
QSO: 14327 PH 2008-10-25 2147 N0IJ         59  04     ZW5R         59  11   1
QSO: 14282 PH 2008-10-25 2148 N0IJ         59  04     OA4SS        59  10   1
QSO: 14289 PH 2008-10-25 2149 N0IJ         59  04     WP4CRG       59  08   1
QSO:  7092 PH 2008-10-25 2150 N0IJ         59  04     CT7A         59  14   0
QSO: 14187 PH 2008-10-25 2151 N0IJ         59  04     HC8A         59  10   1
QSO: 14173 PH 2008-10-25 2152 N0IJ         59  04     LU7MCJ       59  13   1
QSO: 14214 PH 2008-10-25 2152 N0IJ         59  04     LS2D         59  13   1
QSO: 14159 PH 2008-10-25 2152 N0IJ         59  04     PP1CZ        59  11   1
QSO: 14234 PH 2008-10-25 2153 N0IJ         59  04     9Y4LDK       59  09   1
QSO: 14213 PH 2008-10-25 2153 N0IJ         59  04     TO8Z         59  08   1
QSO:  7179 PH 2008-10-25 2154 N0IJ         59  04     M0WLF        59  14   0
QSO:  7139 PH 2008-10-25 2155 N0IJ         59  04     DJ5MW        59  14   0
QSO:  7086 PH 2008-10-25 2157 N0IJ         59  04     E7DX         59  15   0
QSO:  7179 PH 2008-10-25 2158 N0IJ         59  04     DL0GL        59  14   0
QSO:  7088 PH 2008-10-25 2200 N0IJ         59  04     AM3SSB       59  14   0
QSO:  7093 PH 2008-10-25 2202 N0IJ         59  04     UT2II        59  16   0
