START-OF-LOG: 3.0
CALLSIGN: PZ5V
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 19476758
NAME: Ned Stearns
LOCATION: DX
OPERATORS: AA7A, G4IRN, N4QS, N7CW, KY7M
CLUB: 3/5 ARIZONA OUTLAWS CONTEST CLUB, 1/5 WEY VALLEY AMATEUR RADIO GROUP
QSO: 14031 CW 2016-11-26 0217 PZ5V          599 09     R7LV          599 16     0
QSO:  7033 CW 2016-11-26 0217 PZ5V          599 09     W1MA          599 05     1
QSO: 14031 CW 2016-11-26 0217 PZ5V          599 09     ZW2F          599 11     0
QSO: 14031 CW 2016-11-26 0218 PZ5V          599 09     K0HCV         599 04     0
QSO: 14031 CW 2016-11-26 0218 PZ5V          599 09     N3EU          599 05     0
QSO:  7033 CW 2016-11-26 0218 PZ5V          599 09     R7AB          599 16     1
QSO: 14031 CW 2016-11-26 0218 PZ5V          599 09     W3GVX         599 05     0
QSO: 14031 CW 2016-11-26 0219 PZ5V          599 09     K6AW          599 03     0
QSO: 14031 CW 2016-11-26 0219 PZ5V          599 09     K8CU          599 04     0
QSO: 14031 CW 2016-11-26 0219 PZ5V          599 09     N2BJ          599 04     0
QSO:  7033 CW 2016-11-26 0219 PZ5V          599 09     SP9KAO        599 15     1
QSO:  7033 CW 2016-11-26 0219 PZ5V          599 09     VA3ATT        599 04     1
QSO:  7033 CW 2016-11-26 0219 PZ5V          599 09     W4ML          599 05     1
QSO: 14031 CW 2016-11-26 0219 PZ5V          599 09     WA8KAN        599 05     0
QSO:  7033 CW 2016-11-26 0219 PZ5V          599 09     WB8BPU        599 05     1
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     AB3CX         599 05     0
QSO:  7033 CW 2016-11-26 0220 PZ5V          599 09     AB9H          599 04     1
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     AD1C          599 04     0
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     K3SU          599 05     0
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     K9DR          599 04     0
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     KJ5Y          599 04     0
QSO:  7033 CW 2016-11-26 0220 PZ5V          599 09     RT6A          599 16     1
QSO: 14031 CW 2016-11-26 0220 PZ5V          599 09     W2TF          599 05     0
QSO:  7033 CW 2016-11-26 0221 PZ5V          599 09     IK0YVV        599 15     1
QSO: 14031 CW 2016-11-26 0221 PZ5V          599 09     N4WDT         599 04     0
QSO: 14031 CW 2016-11-26 0221 PZ5V          599 09     N6DD          599 03     0
QSO:  7033 CW 2016-11-26 0221 PZ5V          599 09     N6WS          599 03     1
QSO:  7033 CW 2016-11-26 0221 PZ5V          599 09     W8PN          599 04     1
QSO: 14031 CW 2016-11-26 0222 PZ5V          599 09     N1API         599 05     0
QSO:  7033 CW 2016-11-26 0222 PZ5V          599 09     N7DR          599 04     1
QSO: 14031 CW 2016-11-26 0222 PZ5V          599 09     NR4M          599 05     0
QSO:  7033 CW 2016-11-26 0222 PZ5V          599 09     W4KTR         599 05     1
QSO: 14031 CW 2016-11-26 0222 PZ5V          599 09     WA1S          599 05     0
QSO: 14031 CW 2016-11-26 0223 PZ5V          599 09     K8VUS         599 04     0
QSO: 14031 CW 2016-11-26 0223 PZ5V          599 09     KE0UI         599 04     0
QSO:  7033 CW 2016-11-26 0223 PZ5V          599 09     N1IK          599 05     1
QSO: 14031 CW 2016-11-26 0223 PZ5V          599 09     N3CZ          599 05     0
QSO:  7033 CW 2016-11-26 0223 PZ5V          599 09     R7RF          599 16     1
QSO: 14031 CW 2016-11-26 0224 PZ5V          599 09     K4JTA         599 05     0
QSO: 14031 CW 2016-11-26 0224 PZ5V          599 09     NS4X          599 04     0
QSO:  7033 CW 2016-11-26 0224 PZ5V          599 09     PI4CC         599 14     1
QSO: 14031 CW 2016-11-26 0224 PZ5V          599 09     W9UM          599 04     0
QSO: 14031 CW 2016-11-26 0224 PZ5V          599 09     WR2G          599 05     0
QSO:  7033 CW 2016-11-26 0225 PZ5V          599 09     N1IX          599 05     1
QSO: 14031 CW 2016-11-26 0225 PZ5V          599 09     W7YAQ         599 03     0
QSO: 14031 CW 2016-11-26 0225 PZ5V          599 09     WX0B          599 04     0
QSO:  7033 CW 2016-11-26 0226 PZ5V          599 09     EA2EA         599 14     1
QSO: 14031 CW 2016-11-26 0226 PZ5V          599 09     N0AX          599 04     0
QSO:  7033 CW 2016-11-26 0226 PZ5V          599 09     N7WY          599 04     1
QSO: 14031 CW 2016-11-26 0226 PZ5V          599 09     NG2P          599 05     0
QSO: 14031 CW 2016-11-26 0226 PZ5V          599 09     NY4A          599 05     0
QSO: 14031 CW 2016-11-26 0226 PZ5V          599 09     W0ETT         599 04     0
QSO: 14031 CW 2016-11-26 0226 PZ5V          599 09     W2VJN         599 03     0
QSO:  7033 CW 2016-11-26 0227 PZ5V          599 09     EI6DX         599 14     1
QSO:  7033 CW 2016-11-26 0227 PZ5V          599 09     W2RD          599 05     1
QSO:  7033 CW 2016-11-26 0227 PZ5V          599 09     XL3A          599 04     1
QSO: 14031 CW 2016-11-26 0228 PZ5V          599 09     K0RF          599 04     0
QSO:  7033 CW 2016-11-26 0228 PZ5V          599 09     K6LL          599 03     1
QSO: 14031 CW 2016-11-26 0228 PZ5V          599 09     KC0URL        599 04     0
QSO: 14031 CW 2016-11-26 0228 PZ5V          599 09     NV9X          599 04     0
QSO: 14031 CW 2016-11-26 0228 PZ5V          599 09     W1MLG         599 05     0
QSO:  7033 CW 2016-11-26 0228 PZ5V          599 09     W4AAW         599 05     1
QSO:  7033 CW 2016-11-26 0228 PZ5V          599 09     W8KEN         599 04     1
QSO:  7033 CW 2016-11-26 0228 PZ5V          599 09     WX4G          599 05     1
QSO:  7033 CW 2016-11-26 0229 PZ5V          599 09     DF0HQ         599 14     1
QSO:  7033 CW 2016-11-26 0229 PZ5V          599 09     ED7P          599 14     1
QSO: 14031 CW 2016-11-26 0229 PZ5V          599 09     PY2HU         599 11     0
QSO:  7033 CW 2016-11-26 0229 PZ5V          599 09     YL3FT         599 15     1
QSO:  7033 CW 2016-11-26 0230 PZ5V          599 09     DL6KVA        599 14     1
QSO: 14031 CW 2016-11-26 0230 PZ5V          599 09     K0RAL         599 04     0
QSO: 14031 CW 2016-11-26 0230 PZ5V          599 09     N3DI          599 04     0
QSO:  7033 CW 2016-11-26 0230 PZ5V          599 09     VE3ZZ         599 04     1
QSO: 14031 CW 2016-11-26 0230 PZ5V          599 09     W6LFB         599 04     0
QSO: 14031 CW 2016-11-26 0231 PZ5V          599 09     AC7P          599 04     0
QSO: 14031 CW 2016-11-26 0231 PZ5V          599 09     K6LL          599 03     0
QSO: 14031 CW 2016-11-26 0231 PZ5V          599 09     N5TJ          599 04     0
QSO:  7033 CW 2016-11-26 0231 PZ5V          599 09     OK1RP         599 15     1
QSO: 14031 CW 2016-11-26 0231 PZ5V          599 09     PJ4A          599 09     0
QSO: 14031 CW 2016-11-26 0231 PZ5V          599 09     W3IUU         599 05     0
QSO:  7033 CW 2016-11-26 0232 PZ5V          599 09     K3EL          599 05     1
QSO: 14031 CW 2016-11-26 0232 PZ5V          599 09     K5FNQ         599 04     0
QSO:  7033 CW 2016-11-26 0232 PZ5V          599 09     OL6P          599 15     1
QSO:  7033 CW 2016-11-26 0232 PZ5V          599 09     W8ZF          599 05     1
QSO: 14031 CW 2016-11-26 0232 PZ5V          599 09     WA2FZB        599 05     0
QSO: 14031 CW 2016-11-26 0232 PZ5V          599 09     WB5OSD        599 04     0
QSO: 14031 CW 2016-11-26 0233 PZ5V          599 09     N5DX          599 05     0
QSO: 14031 CW 2016-11-26 0233 PZ5V          599 09     VE3JDF        599 04     0
QSO:  7033 CW 2016-11-26 0233 PZ5V          599 09     VE7VR         599 03     1
QSO: 14031 CW 2016-11-26 0233 PZ5V          599 09     W8HFY         599 04     0
QSO: 14031 CW 2016-11-26 0234 PZ5V          599 09     K2RD          599 03     0
QSO: 14031 CW 2016-11-26 0234 PZ5V          599 09     N6RW          599 03     0
QSO:  7033 CW 2016-11-26 0234 PZ5V          599 09     W1IE          599 05     1
QSO:  7033 CW 2016-11-26 0234 PZ5V          599 09     W2LE          599 05     1
QSO: 14031 CW 2016-11-26 0235 PZ5V          599 09     HK3ZD         599 09     0
QSO: 14031 CW 2016-11-26 0235 PZ5V          599 09     K5HX          599 04     0
QSO:  7033 CW 2016-11-26 0235 PZ5V          599 09     K7RL          599 03     1
QSO: 14031 CW 2016-11-26 0235 PZ5V          599 09     KV4QS         599 05     0
QSO:  7033 CW 2016-11-26 0235 PZ5V          599 09     TM2Y          599 14     1
QSO: 14031 CW 2016-11-26 0235 PZ5V          599 09     W2XYZ         599 05     0
QSO:  7033 CW 2016-11-26 0235 PZ5V          599 09     W7VJ          599 03     1
QSO:  7033 CW 2016-11-26 0236 PZ5V          599 09     F4GVE         599 14     1
QSO: 14031 CW 2016-11-26 0236 PZ5V          599 09     N4WO          599 05     0
QSO: 14031 CW 2016-11-26 0236 PZ5V          599 09     W8BI          599 04     0
QSO: 14031 CW 2016-11-26 0236 PZ5V          599 09     WA7NB         599 03     0
QSO: 14031 CW 2016-11-26 0237 PZ5V          599 09     AD4Z          599 05     0
QSO: 14031 CW 2016-11-26 0237 PZ5V          599 09     K5TU          599 04     0
QSO:  7033 CW 2016-11-26 0237 PZ5V          599 09     K9IMM         599 04     1
QSO: 14031 CW 2016-11-26 0237 PZ5V          599 09     N3ED          599 05     0
QSO: 14031 CW 2016-11-26 0237 PZ5V          599 09     PY5XH         599 11     0
QSO:  7033 CW 2016-11-26 0237 PZ5V          599 09     RA3QSY        599 16     1
QSO:  7033 CW 2016-11-26 0237 PZ5V          599 09     S57Q          599 15     1
QSO:  7033 CW 2016-11-26 0237 PZ5V          599 09     W1AAX         599 05     1
QSO:  7033 CW 2016-11-26 0238 PZ5V          599 09     K2TW          599 05     1
QSO: 14031 CW 2016-11-26 0238 PZ5V          599 09     K6RR          599 03     0
QSO: 14031 CW 2016-11-26 0238 PZ5V          599 09     PS2T          599 11     0
QSO:  7033 CW 2016-11-26 0238 PZ5V          599 09     RL4A          599 16     1
QSO:  7033 CW 2016-11-26 0238 PZ5V          599 09     W1UK          599 05     1
QSO: 14031 CW 2016-11-26 0238 PZ5V          599 09     W9RE          599 04     0
QSO: 14031 CW 2016-11-26 0239 PZ5V          599 09     K3TN          599 05     0
QSO: 14031 CW 2016-11-26 0239 PZ5V          599 09     K6LRN         599 03     0
QSO:  7033 CW 2016-11-26 0239 PZ5V          599 09     K8MP          599 04     1
QSO:  7033 CW 2016-11-26 0239 PZ5V          599 09     KG7H          599 03     1
QSO: 14031 CW 2016-11-26 0239 PZ5V          599 09     PP8ZAC        599 11     0
QSO:  7033 CW 2016-11-26 0239 PZ5V          599 09     RO2E          599 16     1
QSO: 14031 CW 2016-11-26 0239 PZ5V          599 09     W7VJ          599 03     0
QSO: 14031 CW 2016-11-26 0239 PZ5V          599 09     WS7L          599 03     0
QSO:  7033 CW 2016-11-26 0240 PZ5V          599 09     IO1T          599 15     1
QSO:  7033 CW 2016-11-26 0240 PZ5V          599 09     K1TR          599 05     1
QSO:  7033 CW 2016-11-26 0240 PZ5V          599 09     K5ML          599 03     1
QSO: 14031 CW 2016-11-26 0240 PZ5V          599 09     KJ4R          599 05     0
QSO: 14031 CW 2016-11-26 0240 PZ5V          599 09     W6SX          599 03     0
QSO: 14031 CW 2016-11-26 0240 PZ5V          599 09     W7AYY         599 03     0
QSO: 14031 CW 2016-11-26 0241 PZ5V          599 09     AC5RN         599 04     0
QSO:  7033 CW 2016-11-26 0241 PZ5V          599 09     K1IX          599 05     1
QSO:  7033 CW 2016-11-26 0241 PZ5V          599 09     N4DXS         599 05     1
QSO: 14031 CW 2016-11-26 0241 PZ5V          599 09     W8HMK         599 04     0
QSO:  7033 CW 2016-11-26 0241 PZ5V          599 09     WA1T          599 05     1
QSO: 14031 CW 2016-11-26 0242 PZ5V          599 09     AH0K          599 27     0
QSO:  7033 CW 2016-11-26 0242 PZ5V          599 09     DL2DX         599 14     1
QSO: 14031 CW 2016-11-26 0242 PZ5V          599 09     N2YB          599 05     0
QSO: 14031 CW 2016-11-26 0242 PZ5V          599 09     W9AV          599 04     0
QSO:  7033 CW 2016-11-26 0242 PZ5V          599 09     WA2VZQ        599 05     1
QSO:  7033 CW 2016-11-26 0242 PZ5V          599 09     WB9Z          599 04     1
QSO: 14031 CW 2016-11-26 0243 PZ5V          599 09     KA5CJJ        599 04     0
QSO: 14031 CW 2016-11-26 0243 PZ5V          599 09     NE8P          599 04     0
QSO:  7033 CW 2016-11-26 0243 PZ5V          599 09     VE3OTL        599 04     1
QSO:  7033 CW 2016-11-26 0243 PZ5V          599 09     VE3VC         599 04     1
QSO: 14031 CW 2016-11-26 0243 PZ5V          599 09     W0YK          599 03     0
QSO: 14031 CW 2016-11-26 0244 PZ5V          599 09     AJ8B          599 04     0
QSO: 14031 CW 2016-11-26 0244 PZ5V          599 09     K3SV          599 05     0
QSO:  7033 CW 2016-11-26 0244 PZ5V          599 09     K5WA          599 04     1
QSO: 14031 CW 2016-11-26 0244 PZ5V          599 09     K8GL          599 04     0
QSO:  7033 CW 2016-11-26 0244 PZ5V          599 09     K9OM          599 05     1
QSO:  7033 CW 2016-11-26 0244 PZ5V          599 09     KD8BBK        599 04     1
QSO:  7033 CW 2016-11-26 0244 PZ5V          599 09     RL3DF         599 16     1
QSO: 14031 CW 2016-11-26 0244 PZ5V          599 09     W2II          599 05     0
QSO: 14031 CW 2016-11-26 0245 PZ5V          599 09     N4LF          599 05     0
QSO:  7033 CW 2016-11-26 0245 PZ5V          599 09     US5XD         599 16     1
QSO:  7033 CW 2016-11-26 0245 PZ5V          599 09     W0MU          599 04     1
QSO: 14031 CW 2016-11-26 0245 PZ5V          599 09     W6JTI         599 03     0
QSO: 14031 CW 2016-11-26 0245 PZ5V          599 09     W6NUC         599 03     0
QSO: 14031 CW 2016-11-26 0245 PZ5V          599 09     WJ9B          599 03     0
QSO:  7033 CW 2016-11-26 0246 PZ5V          599 09     A45XR         599 21     1
QSO: 14031 CW 2016-11-26 0246 PZ5V          599 09     HK6P          599 09     0
QSO:  7033 CW 2016-11-26 0246 PZ5V          599 09     N1IXF         599 05     1
QSO: 14031 CW 2016-11-26 0246 PZ5V          599 09     W6PH          599 03     0
QSO:  7033 CW 2016-11-26 0247 PZ5V          599 09     9A1P          599 15     1
QSO:  7033 CW 2016-11-26 0247 PZ5V          599 09     DL1A          599 14     1
QSO: 14031 CW 2016-11-26 0247 PZ5V          599 09     K0JPL         599 04     0
QSO:  7033 CW 2016-11-26 0247 PZ5V          599 09     K1ZZ          599 05     1
QSO: 14031 CW 2016-11-26 0247 PZ5V          599 09     K7JPF         599 03     0
QSO: 14031 CW 2016-11-26 0247 PZ5V          599 09     KX7M          599 03     0
QSO: 14031 CW 2016-11-26 0247 PZ5V          599 09     W3CQB         599 05     0
QSO: 14031 CW 2016-11-26 0248 PZ5V          599 09     K1SE          599 05     0
QSO: 14031 CW 2016-11-26 0248 PZ5V          599 09     K5JUC         599 04     0
QSO: 14031 CW 2016-11-26 0248 PZ5V          599 09     K5WK          599 04     0
QSO:  7033 CW 2016-11-26 0248 PZ5V          599 09     KA1IS         599 05     1
QSO: 14031 CW 2016-11-26 0248 PZ5V          599 09     KT0A          599 04     0
QSO:  7033 CW 2016-11-26 0248 PZ5V          599 09     S50A          599 15     1
QSO:  7033 CW 2016-11-26 0248 PZ5V          599 09     SO9Q          599 15     1
QSO:  7033 CW 2016-11-26 0248 PZ5V          599 09     TM6M          599 14     1
QSO: 14031 CW 2016-11-26 0249 PZ5V          599 09     K0MD          599 04     0
QSO: 14031 CW 2016-11-26 0249 PZ5V          599 09     KH6TU         599 31     0
QSO: 14031 CW 2016-11-26 0249 PZ5V          599 09     KI6X          599 03     0
QSO:  7033 CW 2016-11-26 0249 PZ5V          599 09     N8AHH         599 04     1
QSO: 14031 CW 2016-11-26 0249 PZ5V          599 09     PR7AP         599 11     0
QSO:  7033 CW 2016-11-26 0249 PZ5V          599 09     YO8DOH        599 20     1
QSO: 14031 CW 2016-11-26 0250 PZ5V          599 09     N2GC          599 05     0
QSO:  7033 CW 2016-11-26 0250 PZ5V          599 09     N9RV          599 04     1
QSO: 14031 CW 2016-11-26 0250 PZ5V          599 09     NJ2F          599 05     0
QSO: 14031 CW 2016-11-26 0250 PZ5V          599 09     W1QK          599 05     0
QSO: 14031 CW 2016-11-26 0251 PZ5V          599 09     AH2R          599 27     0
QSO: 14031 CW 2016-11-26 0251 PZ5V          599 09     K4AB          599 04     0
QSO:  7033 CW 2016-11-26 0251 PZ5V          599 09     N7XM          599 03     1
QSO: 14031 CW 2016-11-26 0251 PZ5V          599 09     TF3CW         599 40     0
QSO:  7033 CW 2016-11-26 0252 PZ5V          599 09     K1GU          599 04     1
QSO: 14031 CW 2016-11-26 0252 PZ5V          599 09     K2TT          599 05     0
QSO: 14031 CW 2016-11-26 0252 PZ5V          599 09     N5DM          599 04     0
QSO:  7033 CW 2016-11-26 0252 PZ5V          599 09     UA4S          599 16     1
QSO: 14031 CW 2016-11-26 0252 PZ5V          599 09     W7VO          599 03     0
QSO:  7033 CW 2016-11-26 0253 PZ5V          599 09     K5TU          599 04     1
QSO:  7033 CW 2016-11-26 0253 PZ5V          599 09     LT1F          599 13     1
QSO: 14031 CW 2016-11-26 0253 PZ5V          599 09     N3BUO         599 04     0
QSO: 14031 CW 2016-11-26 0253 PZ5V          599 09     WW6P          599 03     0
QSO:  7033 CW 2016-11-26 0254 PZ5V          599 09     ER4A          599 16     1
QSO: 14031 CW 2016-11-26 0254 PZ5V          599 09     KA4S          599 04     0
QSO:  7033 CW 2016-11-26 0254 PZ5V          599 09     W5NE          599 04     1
QSO: 14031 CW 2016-11-26 0255 PZ5V          599 09     K4GMH         599 05     0
QSO:  7033 CW 2016-11-26 0255 PZ5V          599 09     KA2FIR        599 05     1
QSO: 14031 CW 2016-11-26 0255 PZ5V          599 09     KC4D          599 05     0
QSO:  7033 CW 2016-11-26 0255 PZ5V          599 09     N4RX          599 05     1
QSO: 14031 CW 2016-11-26 0255 PZ5V          599 09     NR5M          599 04     0
QSO: 14031 CW 2016-11-26 0255 PZ5V          599 09     W1NA          599 05     0
QSO:  7033 CW 2016-11-26 0255 PZ5V          599 09     W5AK          599 04     1
QSO: 14031 CW 2016-11-26 0256 PZ5V          599 09     K4IE          599 04     0
QSO:  7033 CW 2016-11-26 0256 PZ5V          599 09     K7BTW         599 03     1
QSO: 14031 CW 2016-11-26 0256 PZ5V          599 09     K7ZS          599 03     0
QSO:  7033 CW 2016-11-26 0256 PZ5V          599 09     W7PP          599 03     1
QSO:  7033 CW 2016-11-26 0257 PZ5V          599 09     K5KG          599 05     1
QSO: 14031 CW 2016-11-26 0257 PZ5V          599 09     KG5HVO        599 04     0
QSO:  7033 CW 2016-11-26 0257 PZ5V          599 09     S57Z          599 15     1
QSO:  7033 CW 2016-11-26 0257 PZ5V          599 09     W5GN          599 04     1
QSO:  7033 CW 2016-11-26 0257 PZ5V          599 09     W9AV          599 04     1
QSO: 14031 CW 2016-11-26 0258 PZ5V          599 09     AG8C          599 04     0
QSO:  7033 CW 2016-11-26 0258 PZ5V          599 09     DD1A          599 14     1
QSO:  7033 CW 2016-11-26 0258 PZ5V          599 09     K7OM          599 05     1
QSO:  7033 CW 2016-11-26 0258 PZ5V          599 09     LZ9W          599 20     1
QSO: 14031 CW 2016-11-26 0258 PZ5V          599 09     NE2V          599 05     0
QSO:  7033 CW 2016-11-26 0258 PZ5V          599 09     VE3YAA        599 04     1
QSO:  7033 CW 2016-11-26 0259 PZ5V          599 09     AA3TT         599 05     1
QSO:  7033 CW 2016-11-26 0259 PZ5V          599 09     K3WJV         599 05     1
QSO:  7033 CW 2016-11-26 0259 PZ5V          599 09     K7OM          599 05     1
QSO: 14031 CW 2016-11-26 0259 PZ5V          599 09     WA6DBC        599 03     0
QSO:  7033 CW 2016-11-26 0300 PZ5V          599 09     HG5D          599 15     1
QSO: 14031 CW 2016-11-26 0300 PZ5V          599 09     N5KWN         599 04     0
QSO:  7033 CW 2016-11-26 0300 PZ5V          599 09     NE3F          599 05     1
QSO:  7033 CW 2016-11-26 0300 PZ5V          599 09     VE3RIA        599 04     1
QSO:  7033 CW 2016-11-26 0301 PZ5V          599 09     M3D           599 14     1
QSO: 14031 CW 2016-11-26 0301 PZ5V          599 09     N9NB          599 05     0
QSO: 14031 CW 2016-11-26 0301 PZ5V          599 09     NF8O          599 04     0
QSO:  7033 CW 2016-11-26 0301 PZ5V          599 09     OL3Z          599 15     1
QSO:  7033 CW 2016-11-26 0301 PZ5V          599 09     OM7LM         599 15     1
QSO:  7033 CW 2016-11-26 0302 PZ5V          599 09     K0UK          599 04     1
QSO:  7033 CW 2016-11-26 0302 PZ5V          599 09     K2YG          599 05     1
QSO: 14031 CW 2016-11-26 0302 PZ5V          599 09     N5PA          599 04     0
QSO: 14031 CW 2016-11-26 0302 PZ5V          599 09     NO7R          599 03     0
QSO:  7033 CW 2016-11-26 0302 PZ5V          599 09     SO4M          599 15     1
QSO:  7033 CW 2016-11-26 0302 PZ5V          599 09     WE9V          599 04     1
QSO: 14031 CW 2016-11-26 0303 PZ5V          599 09     AH0K          599 27     0
QSO: 14031 CW 2016-11-26 0303 PZ5V          599 09     K6NR          599 03     0
QSO:  7033 CW 2016-11-26 0303 PZ5V          599 09     N1DC          599 05     1
QSO:  7033 CW 2016-11-26 0303 PZ5V          599 09     RA6CA         599 16     1
QSO:  7033 CW 2016-11-26 0303 PZ5V          599 09     UZ3A          599 16     1
QSO:  7033 CW 2016-11-26 0304 PZ5V          599 09     HA3OU         599 15     1
QSO: 14031 CW 2016-11-26 0304 PZ5V          599 09     K7GA          599 03     0
QSO:  7033 CW 2016-11-26 0304 PZ5V          599 09     NB1N          599 05     1
QSO: 14031 CW 2016-11-26 0304 PZ5V          599 09     W5ZO          599 04     0
QSO:  7033 CW 2016-11-26 0304 PZ5V          599 09     WA1FCN        599 04     1
QSO:  7033 CW 2016-11-26 0305 PZ5V          599 09     A44A          599 21     1
QSO: 14031 CW 2016-11-26 0305 PZ5V          599 09     AA6EE         599 03     0
QSO:  7033 CW 2016-11-26 0305 PZ5V          599 09     LZ2PS         599 20     1
QSO:  7033 CW 2016-11-26 0305 PZ5V          599 09     N3CKI         599 05     1
QSO:  7033 CW 2016-11-26 0305 PZ5V          599 09     N3JT          599 05     1
QSO: 14031 CW 2016-11-26 0305 PZ5V          599 09     WA5VGI        599 03     0
QSO:  7033 CW 2016-11-26 0306 PZ5V          599 09     HG6V          599 15     1
QSO: 14031 CW 2016-11-26 0306 PZ5V          599 09     K0YR          599 04     0
QSO:  7033 CW 2016-11-26 0306 PZ5V          599 09     K3YP          599 04     1
QSO:  7033 CW 2016-11-26 0306 PZ5V          599 09     NM9C          599 04     1
QSO: 14031 CW 2016-11-26 0306 PZ5V          599 09     W3KB          599 05     0
QSO:  7033 CW 2016-11-26 0307 PZ5V          599 09     K0VXU         599 04     1
QSO:  7033 CW 2016-11-26 0307 PZ5V          599 09     KB8NNU        599 04     1
QSO:  7033 CW 2016-11-26 0307 PZ5V          599 09     NF8M          599 04     1
QSO: 14031 CW 2016-11-26 0307 PZ5V          599 09     W6KY          599 03     0
QSO:  7033 CW 2016-11-26 0307 PZ5V          599 09     WA3EOQ        599 05     1
QSO:  7033 CW 2016-11-26 0308 PZ5V          599 09     K0MPH         599 04     1
QSO:  7033 CW 2016-11-26 0308 PZ5V          599 09     K3ZM          599 05     1
QSO:  7033 CW 2016-11-26 0308 PZ5V          599 09     N2UU          599 05     1
QSO: 14031 CW 2016-11-26 0308 PZ5V          599 09     N5IR          599 04     0
QSO:  7033 CW 2016-11-26 0308 PZ5V          599 09     W8HAP         599 05     1
QSO:  7033 CW 2016-11-26 0309 PZ5V          599 09     K2ZR          599 05     1
QSO: 14031 CW 2016-11-26 0309 PZ5V          599 09     K5PQ          599 04     0
QSO:  7033 CW 2016-11-26 0309 PZ5V          599 09     K6XX          599 03     1
QSO:  7033 CW 2016-11-26 0309 PZ5V          599 09     K7ABV         599 04     1
QSO: 14031 CW 2016-11-26 0309 PZ5V          599 09     N6HK          599 03     0
QSO: 14031 CW 2016-11-26 0309 PZ5V          599 09     N6QQ          599 03     0
QSO: 14031 CW 2016-11-26 0310 PZ5V          599 09     K6EME         599 03     0
QSO:  7033 CW 2016-11-26 0310 PZ5V          599 09     N3RJ          599 05     1
QSO:  7033 CW 2016-11-26 0310 PZ5V          599 09     N6WM          599 03     1
QSO:  7033 CW 2016-11-26 0310 PZ5V          599 09     NJ4F          599 05     1
QSO:  7033 CW 2016-11-26 0310 PZ5V          599 09     WN6M          599 03     1
QSO:  7033 CW 2016-11-26 0311 PZ5V          599 09     CR5U          599 14     1
QSO:  7033 CW 2016-11-26 0311 PZ5V          599 09     N6GQ          599 03     1
QSO:  7033 CW 2016-11-26 0311 PZ5V          599 09     N9AU          599 04     1
QSO:  7033 CW 2016-11-26 0311 PZ5V          599 09     PY4YY         599 11     1
QSO:  7033 CW 2016-11-26 0311 PZ5V          599 09     SP4Z          599 15     1
QSO: 14031 CW 2016-11-26 0311 PZ5V          599 09     W7RN          599 03     0
QSO:  7033 CW 2016-11-26 0312 PZ5V          599 09     EI5DI         599 14     1
QSO:  7033 CW 2016-11-26 0312 PZ5V          599 09     HB9CA         599 14     1
QSO: 14031 CW 2016-11-26 0312 PZ5V          599 09     K1BX          599 05     0
QSO:  7033 CW 2016-11-26 0312 PZ5V          599 09     K3UW          599 05     1
QSO:  7033 CW 2016-11-26 0312 PZ5V          599 09     N1GN          599 05     1
QSO: 14031 CW 2016-11-26 0312 PZ5V          599 09     W6XB          599 03     0
QSO:  7033 CW 2016-11-26 0313 PZ5V          599 09     HA4FB         599 15     1
QSO:  7033 CW 2016-11-26 0313 PZ5V          599 09     K5MXG         599 04     1
QSO:  7033 CW 2016-11-26 0313 PZ5V          599 09     NP4R          599 08     1
QSO:  7033 CW 2016-11-26 0313 PZ5V          599 09     W6JTI         599 03     1
QSO:  7033 CW 2016-11-26 0314 PZ5V          599 09     N4DXS         599 05     1
QSO:  7033 CW 2016-11-26 0314 PZ5V          599 09     N6RV          599 03     1
QSO:  7033 CW 2016-11-26 0314 PZ5V          599 09     N8ET          599 04     1
QSO:  7033 CW 2016-11-26 0315 PZ5V          599 09     LZ3ZZ         599 20     1
QSO: 14031 CW 2016-11-26 0315 PZ5V          599 09     N6JV          599 03     0
QSO:  7033 CW 2016-11-26 0315 PZ5V          599 09     SP5WA         599 15     1
QSO:  7033 CW 2016-11-26 0316 PZ5V          599 09     G2F           599 14     1
QSO:  7033 CW 2016-11-26 0316 PZ5V          599 09     WB2FTQ        599 05     1
QSO:  7033 CW 2016-11-26 0317 PZ5V          599 09     RA7A          599 16     1
QSO:  7033 CW 2016-11-26 0317 PZ5V          599 09     W9OP          599 04     1
QSO:  7033 CW 2016-11-26 0317 PZ5V          599 09     WG3J          599 05     1
QSO:  7033 CW 2016-11-26 0318 PZ5V          599 09     K1ESE         599 05     1
QSO:  7033 CW 2016-11-26 0318 PZ5V          599 09     WB2PJH        599 05     1
QSO:  7033 CW 2016-11-26 0319 PZ5V          599 09     N2BJ          599 04     1
QSO:  7033 CW 2016-11-26 0319 PZ5V          599 09     RT4D          599 16     1
