START-OF-LOG: 3.0
CALLSIGN: N4PSE
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 691169
NAME: Jim Cast
LOCATION: NC
OPERATORS: N4PSE
CLUB:
CERTIFICATE: NO
CREATED-BY: N3FJP's CQ WW DX Contest Log 5.5
SOAPBOX: Good way to spend a rainy weekend at our mountain house!
QSO:  7230 PH 2017-10-29 0134 N4PSE         59  05     PJ2T          59  09     0
QSO:  1800 PH 2017-10-29 0142 N4PSE         59  05     VE3MGY        59  04     0
QSO:  1800 PH 2017-10-29 0147 N4PSE         59  05     VE3JM         59  04     0
QSO:  3500 PH 2017-10-29 0152 N4PSE         59  05     PJ4Q          59  09     0
QSO:  3727 PH 2017-10-29 0154 N4PSE         59  05     VE2IDX        59  02     0
QSO:  7210 PH 2017-10-29 0200 N4PSE         59  05     6Y4T          59  08     0
QSO:  7000 PH 2017-10-29 0202 N4PSE         59  05     VY2ZM         59  05     0
QSO:  7000 PH 2017-10-29 0202 N4PSE         59  05     XL3T          59  04     0
QSO:  7000 PH 2017-10-29 0205 N4PSE         59  05     S56Y          59  15     0
QSO:  7000 PH 2017-10-29 0206 N4PSE         59  05     DR5N          59  14     0
QSO:  7000 PH 2017-10-29 0207 N4PSE         59  05     DA0WRTC       59  14     0
QSO:  7000 PH 2017-10-29 0210 N4PSE         59  05     S51F          59  15     0
QSO:  3500 PH 2017-10-29 0222 N4PSE         59  05     EB1DJ         59  14     0
QSO:  3727 PH 2017-10-29 0225 N4PSE         59  05     VE3JM         59  04     0
QSO:  1840 PH 2017-10-29 0227 N4PSE         59  05     6Y4T          59  08     0
QSO:  1832 PH 2017-10-29 0228 N4PSE         59  05     V26B          59  08     0
QSO:  1825 PH 2017-10-29 0229 N4PSE         59  05     XL3T          59  04     0
QSO:  1827 PH 2017-10-29 0230 N4PSE         59  05     PJ4Q          59  09     0
QSO:  1800 PH 2017-10-29 0231 N4PSE         59  05     W3LPL         59  05     0
QSO:  7162 PH 2017-10-29 0237 N4PSE         59  05     SN3A          59  15     0
QSO:  7000 PH 2017-10-29 0240 N4PSE         59  05     CO8SV         59  08     0
QSO:  7173 PH 2017-10-29 0241 N4PSE         59  05     CN2R          59  33     0
QSO:  7000 PH 2017-10-29 0243 N4PSE         59  05     OE5T          59  15     0
QSO:  7188 PH 2017-10-29 0247 N4PSE         59  05     DP6T          59  14     0
QSO:  7000 PH 2017-10-29 0249 N4PSE         59  05     VE7SCC        59  03     0
QSO:  7000 PH 2017-10-29 0251 N4PSE         59  05     VP5W          59  08     0
QSO:  7000 PH 2017-10-29 0252 N4PSE         59  05     VA7ST         59  03     0
QSO:  7192 PH 2017-10-29 0254 N4PSE         59  05     I2VRN         59  15     0
QSO:  7000 PH 2017-10-29 0258 N4PSE         59  05     PX2A          59  11     0
QSO:  7140 PH 2017-10-29 0259 N4PSE         59  05     S52NR         59  15     0
QSO:  7178 PH 2017-10-29 0259 N4PSE         59  05     EA3GEG        59  14     0
QSO:  7088 PH 2017-10-29 0300 N4PSE         59  05     IK2YCW        59  15     0
QSO:  7000 PH 2017-10-29 0301 N4PSE         59  05     DJ8OG         59  14     0
QSO:  7000 PH 2017-10-29 0303 N4PSE         59  05     OT6M          59  14     0
QSO:  7000 PH 2017-10-29 0305 N4PSE         59  05     S51A          59  15     0
QSO:  7000 PH 2017-10-29 0306 N4PSE         59  05     CO8ZZ         59  08     0
QSO:  7000 PH 2017-10-29 0307 N4PSE         59  05     M6T           59  14     0
QSO:  7000 PH 2017-10-29 0308 N4PSE         59  05     CR6P          59  14     0
QSO:  7000 PH 2017-10-29 0310 N4PSE         59  05     CQ8M          59  14     0
QSO:  7000 PH 2017-10-29 0311 N4PSE         59  05     VO1CRC        59  05     0
QSO:  7000 PH 2017-10-29 0313 N4PSE         59  05     ED7B          59  14     0
QSO:  1800 PH 2017-10-29 0321 N4PSE         59  05     6Y1LZ         59  08     0
QSO:  3500 PH 2017-10-29 0332 N4PSE         59  05     CR6P          59  14     0
QSO:  3745 PH 2017-10-29 0333 N4PSE         59  05     OK5W          59  15     0
QSO:  3500 PH 2017-10-29 0335 N4PSE         59  05     9Y4W          59  09     0
QSO:  3500 PH 2017-10-29 0335 N4PSE         59  05     VA2WA         59  05     0
QSO:  3500 PH 2017-10-29 0336 N4PSE         59  05     CU4DX         59  14     0
QSO:  3500 PH 2017-10-29 0338 N4PSE         59  05     TM6M          59  14     0
QSO:  3500 PH 2017-10-29 0339 N4PSE         59  05     DF0HQ         59  14     0
QSO:  3500 PH 2017-10-29 0342 N4PSE         59  05     M4A           59  14     0
QSO:  3500 PH 2017-10-29 0347 N4PSE         59  05     IR2L          59  15     0
QSO:  3710 PH 2017-10-29 0348 N4PSE         59  05     CM2MM         59  08     0
QSO:  3500 PH 2017-10-29 0355 N4PSE         59  05     CO2SG         59  08     0
QSO:  3500 PH 2017-10-29 0359 N4PSE         59  05     EA2KB         59  14     0
QSO:  3694 PH 2017-10-29 0400 N4PSE         59  05     PI4COM        59  14     0
QSO:  3500 PH 2017-10-29 0401 N4PSE         59  05     M6T           59  14     0
QSO:  3707 PH 2017-10-29 0403 N4PSE         59  05     DL6FBL        59  14     0
QSO:  3500 PH 2017-10-29 0409 N4PSE         59  05     VE3NP         59  04     0
QSO:  3752 PH 2017-10-29 0410 N4PSE         59  05     IR4X          59  15     0
QSO:  3660 PH 2017-10-29 0427 N4PSE         59  05     VE3PN         59  04     0
QSO:  3749 PH 2017-10-29 0428 N4PSE         59  05     VE6SV         59  04     0
QSO:  3629 PH 2017-10-29 0431 N4PSE         59  05     OQ5M          59  14     0
QSO:  3631 PH 2017-10-29 0432 N4PSE         59  05     G5O           59  14     0
QSO:  3672 PH 2017-10-29 0436 N4PSE         59  05     S51YI         59  15     0
QSO:  1820 PH 2017-10-29 0439 N4PSE         59  05     ZF9CW         59  08     0
QSO:  1800 PH 2017-10-29 0449 N4PSE         59  05     PJ4K          59  09     0
QSO:  1800 PH 2017-10-29 0451 N4PSE         59  05     VY2ZM         59  05     0
QSO:  1845 PH 2017-10-29 0456 N4PSE         59  05     VA2ZM         59  02     0
QSO:  7000 PH 2017-10-29 0502 N4PSE         59  05     C37RC         59  14     0
QSO:  7140 PH 2017-10-29 0508 N4PSE         59  05     YV5TNT        59  09     0
QSO:  7145 PH 2017-10-29 1050 N4PSE         59  05     HK4CMB        59  09     0
QSO:  7150 PH 2017-10-29 1051 N4PSE         59  05     ZM4T          59  32     0
QSO:  7166 PH 2017-10-29 1056 N4PSE         59  05     HC0E          59  10     0
QSO:  7222 PH 2017-10-29 1059 N4PSE         59  05     ZF9CW         59  08     0
QSO:  7196 PH 2017-10-29 1101 N4PSE         59  05     VK4KW         59  30     0
QSO:  7200 PH 2017-10-29 1102 N4PSE         59  05     YV4RDC        59  09     0
QSO:  7209 PH 2017-10-29 1102 N4PSE         59  05     P40W          59  09     0
QSO:  3789 PH 2017-10-29 1104 N4PSE         59  05     KH6J          59  31     0
QSO:  3795 PH 2017-10-29 1111 N4PSE         59  05     K3LR          59  05     0
QSO:  1850 PH 2017-10-29 1113 N4PSE         59  05     V3A           59  07     0
QSO:  7201 PH 2017-10-29 1120 N4PSE         59  05     NH6V          59  31     0
QSO:  7195 PH 2017-10-29 1122 N4PSE         59  05     TI5M          59  07     0
QSO:  7147 PH 2017-10-29 1128 N4PSE         59  05     AH2R          59  27     0
QSO:  7141 PH 2017-10-29 1133 N4PSE         59  05     CM2MM         59  08     0
QSO:  7219 PH 2017-10-29 1143 N4PSE         59  05     HP1XT         59  07     0
QSO:  7127 PH 2017-10-29 1149 N4PSE         59  05     XE2S          59  06     0
QSO: 14204 PH 2017-10-29 1154 N4PSE         59  05     OT4A          59  14     0
QSO: 14242 PH 2017-10-29 1154 N4PSE         59  05     F8DVD         59  14     0
QSO: 14287 PH 2017-10-29 1155 N4PSE         59  05     OK1NP         59  15     0
QSO: 14237 PH 2017-10-29 1157 N4PSE         59  05     HB9H          59  14     0
QSO: 14236 PH 2017-10-29 1159 N4PSE         59  05     SN7D          59  15     0
QSO: 14288 PH 2017-10-29 1203 N4PSE         59  05     ES9C          59  15     0
QSO: 21269 PH 2017-10-29 1220 N4PSE         59  05     LZ9W          59  20     0
QSO: 21259 PH 2017-10-29 1223 N4PSE         59  05     YP0C          59  20     0
QSO: 21313 PH 2017-10-29 1224 N4PSE         59  05     J42T          59  20     0
QSO: 21377 PH 2017-10-29 1225 N4PSE         59  05     OM3BH         59  15     0
QSO: 21301 PH 2017-10-29 1227 N4PSE         59  05     DF6JC         59  14     0
QSO: 21291 PH 2017-10-29 1229 N4PSE         59  05     IK7YTT        59  15     0
QSO: 21366 PH 2017-10-29 1231 N4PSE         59  05     UA3R          59  16     0
QSO: 21393 PH 2017-10-29 1234 N4PSE         59  05     LQ0D          59  13     0
QSO: 21418 PH 2017-10-29 1236 N4PSE         59  05     NP2N          59  08     0
QSO: 21441 PH 2017-10-29 1240 N4PSE         59  05     A73A          59  21     0
QSO: 21341 PH 2017-10-29 1243 N4PSE         59  05     EA8AM         59  33     0
QSO: 21287 PH 2017-10-29 1245 N4PSE         59  05     IB9T          59  15     0
QSO: 21306 PH 2017-10-29 1249 N4PSE         59  05     OK1MNV        59  15     0
QSO: 21249 PH 2017-10-29 1254 N4PSE         59  05     DJ8OG         59  14     0
QSO: 21314 PH 2017-10-29 1258 N4PSE         59  05     DF0HQ         59  14     0
QSO: 21324 PH 2017-10-29 1259 N4PSE         59  05     RY6Y          59  16     0
QSO: 21354 PH 2017-10-29 1300 N4PSE         59  05     IU4CHE        59  15     0
QSO: 21356 PH 2017-10-29 1301 N4PSE         59  05     IR9W          59  15     0
QSO: 21360 PH 2017-10-29 1303 N4PSE         59  05     IU4AZC        59  15     0
QSO: 21366 PH 2017-10-29 1304 N4PSE         59  05     YL2SM         59  15     0
QSO: 14216 PH 2017-10-29 1306 N4PSE         59  05     UP2L          59  17     0
QSO: 14304 PH 2017-10-29 1308 N4PSE         59  05     CR3A          59  33     0
QSO: 14317 PH 2017-10-29 1308 N4PSE         59  05     RT5K          59  16     0
QSO: 14320 PH 2017-10-29 1309 N4PSE         59  05     EC2DX         59  14     0
QSO: 14322 PH 2017-10-29 1309 N4PSE         59  05     OF1F          59  15     0
QSO: 14329 PH 2017-10-29 1311 N4PSE         59  05     SM5Q          59  14     0
QSO: 14331 PH 2017-10-29 1312 N4PSE         59  05     EI6JK         59  14     0
QSO: 14340 PH 2017-10-29 1313 N4PSE         59  05     HG7T          59  15     0
QSO: 14222 PH 2017-10-29 1317 N4PSE         59  05     LY7Z          59  15     0
QSO: 14223 PH 2017-10-29 1318 N4PSE         59  05     DR7A          59  14     0
QSO: 14229 PH 2017-10-29 1319 N4PSE         59  05     RC9A          59  17     0
QSO: 14279 PH 2017-10-29 1320 N4PSE         59  05     EU1WW         59  16     0
QSO: 14300 PH 2017-10-29 1322 N4PSE         59  05     OF5Z          59  15     0
QSO: 14301 PH 2017-10-29 1322 N4PSE         59  05     IO2X          59  15     0
QSO: 14304 PH 2017-10-29 1325 N4PSE         59  05     EI9E          59  14     0
QSO: 14267 PH 2017-10-29 1326 N4PSE         59  05     VE4JBB        59  04     0
QSO: 14270 PH 2017-10-29 1326 N4PSE         59  05     DM0Y          59  14     0
QSO: 14212 PH 2017-10-29 1327 N4PSE         59  05     II2S          59  15     0
QSO: 14219 PH 2017-10-29 1330 N4PSE         59  05     CN2AA         59  33     0
QSO: 14225 PH 2017-10-29 1333 N4PSE         59  05     DF0HQ         59  14     0
QSO: 14228 PH 2017-10-29 1334 N4PSE         59  05     SQ9MUO        59  15     0
QSO: 14241 PH 2017-10-29 1334 N4PSE         59  05     DP7D          59  14     0
QSO: 14302 PH 2017-10-29 1335 N4PSE         59  05     PI4M          59  14     0
QSO: 14185 PH 2017-10-29 1336 N4PSE         59  05     LZ9W          59  20     0
QSO: 14193 PH 2017-10-29 1337 N4PSE         59  05     TG9ANF        59  07     0
QSO: 14201 PH 2017-10-29 1338 N4PSE         59  05     EB1DJ         59  14     0
QSO: 14284 PH 2017-10-29 1339 N4PSE         59  05     V3A           59  07     0
QSO: 14291 PH 2017-10-29 1340 N4PSE         59  05     FM5BH         59  08     0
QSO: 14297 PH 2017-10-29 1340 N4PSE         59  05     N7AT          59  03     0
QSO: 14306 PH 2017-10-29 1341 N4PSE         59  05     OG7O          59  15     0
QSO: 14310 PH 2017-10-29 1342 N4PSE         59  05     OK1C          59  15     0
QSO: 14312 PH 2017-10-29 1342 N4PSE         59  05     SQ7NSN        59  15     0
QSO: 14318 PH 2017-10-29 1343 N4PSE         59  05     OF6MW         59  15     0
QSO: 14324 PH 2017-10-29 1344 N4PSE         59  05     M7O           59  14     0
QSO: 14335 PH 2017-10-29 1345 N4PSE         59  05     PA1T          59  14     0
QSO: 14209 PH 2017-10-29 1347 N4PSE         59  05     G5O           59  14     0
QSO: 14174 PH 2017-10-29 1349 N4PSE         59  05     RM2U          59  16     0
QSO: 14205 PH 2017-10-29 1352 N4PSE         59  05     RM3A          59  16     0
QSO: 14191 PH 2017-10-29 1354 N4PSE         59  05     PI4Z          59  14     0
QSO: 21236 PH 2017-10-29 1357 N4PSE         59  05     YT6W          59  15     0
QSO: 21253 PH 2017-10-29 1358 N4PSE         59  05     US5D          59  16     0
QSO: 21262 PH 2017-10-29 1359 N4PSE         59  05     HK6J          59  09     0
QSO: 21264 PH 2017-10-29 1400 N4PSE         59  05     IK4LZH        59  15     0
QSO: 21268 PH 2017-10-29 1406 N4PSE         59  05     UW1M          59  16     0
QSO: 21274 PH 2017-10-29 1435 N4PSE         59  05     S52NR         59  15     0
QSO: 21266 PH 2017-10-29 1437 N4PSE         59  05     ES9C          59  15     0
QSO: 21328 PH 2017-10-29 1437 N4PSE         59  05     CQ3W          59  33     0
QSO: 14212 PH 2017-10-29 1452 N4PSE         59  05     T42A          59  08     0
QSO: 14283 PH 2017-10-29 1454 N4PSE         59  05     OZ7X          59  14     0
QSO: 14293 PH 2017-10-29 1455 N4PSE         59  05     EB5KT         59  14     0
QSO: 14301 PH 2017-10-29 1456 N4PSE         59  05     YL3CW         59  15     0
QSO: 14314 PH 2017-10-29 1458 N4PSE         59  05     S57DX         59  15     0
QSO: 14173 PH 2017-10-29 1501 N4PSE         59  05     IS0HQJ        59  15     0
QSO: 14202 PH 2017-10-29 1505 N4PSE         59  05     VE3JM         59  04     0
QSO: 14204 PH 2017-10-29 1505 N4PSE         59  05     LZ5Z          59  20     0
QSO: 14209 PH 2017-10-29 1506 N4PSE         59  05     F4ENK         59  14     0
QSO: 21286 PH 2017-10-29 1510 N4PSE         59  05     IT9XTP        59  15     0
QSO: 21260 PH 2017-10-29 1511 N4PSE         59  05     CE1TT         59  12     0
QSO: 21426 PH 2017-10-29 1512 N4PSE         59  05     G5K           59  14     0
QSO: 21340 PH 2017-10-29 1514 N4PSE         59  05     IR4X          59  15     0
QSO: 21325 PH 2017-10-29 1515 N4PSE         59  05     TI5W          59  07     0
QSO: 21314 PH 2017-10-29 1518 N4PSE         59  05     YP3A          59  20     0
QSO: 21422 PH 2017-10-29 1524 N4PSE         59  05     IR4M          59  15     0
QSO: 21276 PH 2017-10-29 1525 N4PSE         59  05     G3M           59  14     0
QSO: 21225 PH 2017-10-29 1531 N4PSE         59  05     HK3C          59  09     0
QSO: 21346 PH 2017-10-29 1532 N4PSE         59  05     S57AL         59  15     0
QSO: 21278 PH 2017-10-29 1542 N4PSE         59  05     GM2T          59  14     0
QSO: 21408 PH 2017-10-29 1546 N4PSE         59  05     EA9KB         59  33     0
QSO: 21343 PH 2017-10-29 1552 N4PSE         59  05     EA5DFV        59  14     0
QSO: 21230 PH 2017-10-29 1553 N4PSE         59  05     LA6VQ         59  14     0
QSO: 21237 PH 2017-10-29 1604 N4PSE         59  05     IQ0RU         59  15     0
QSO: 21399 PH 2017-10-29 1607 N4PSE         59  05     EA5KV         59  14     0
QSO: 21421 PH 2017-10-29 1608 N4PSE         59  05     HI3T          59  08     0
QSO: 21208 PH 2017-10-29 1611 N4PSE         59  05     ED1A          59  14     0
QSO: 21286 PH 2017-10-29 1612 N4PSE         59  05     OA4SS         59  10     0
QSO: 21288 PH 2017-10-29 1614 N4PSE         59  05     EE5T          59  14     0
QSO: 21385 PH 2017-10-29 1623 N4PSE         59  05     ON4WW         59  14     0
QSO: 21308 PH 2017-10-29 1625 N4PSE         59  05     CU4DX         59  14     0
QSO: 21283 PH 2017-10-29 1626 N4PSE         59  05     EF5Y          59  14     0
QSO: 21364 PH 2017-10-29 1627 N4PSE         59  05     EF5I          59  14     0
QSO: 21398 PH 2017-10-29 1629 N4PSE         59  05     EF5T          59  14     0
QSO: 21231 PH 2017-10-29 1631 N4PSE         59  05     VO1BQ         59  05     0
QSO: 21225 PH 2017-10-29 1632 N4PSE         59  05     TI8II         59  07     0
QSO: 21220 PH 2017-10-29 1633 N4PSE         59  05     LT1F          59  13     0
QSO: 21228 PH 2017-10-29 1636 N4PSE         59  05     EA8KY         59  33     0
QSO: 21337 PH 2017-10-29 1637 N4PSE         59  05     EA7ZY         59  14     0
QSO: 28483 PH 2017-10-29 1641 N4PSE         59  05     PP5CY         59  11     0
QSO: 28415 PH 2017-10-29 1643 N4PSE         59  05     LW4EF         59  13     0
QSO: 28397 PH 2017-10-29 1644 N4PSE         59  05     CW5W          59  13     0
QSO: 28530 PH 2017-10-29 1645 N4PSE         59  05     LU3DX         59  13     0
QSO: 28443 PH 2017-10-29 1646 N4PSE         59  05     LU7DV         59  13     0
QSO: 28527 PH 2017-10-29 1649 N4PSE         59  05     CX4SS         59  13     0
QSO: 28533 PH 2017-10-29 1650 N4PSE         59  05     W4SLT         59  05     0
QSO: 28350 PH 2017-10-29 1654 N4PSE         59  05     LU5DX         59  13     0
QSO: 28503 PH 2017-10-29 1655 N4PSE         59  05     AY1D          59  13     0
QSO: 21356 PH 2017-10-29 1658 N4PSE         59  05     CR3A          59  33     0
QSO: 21283 PH 2017-10-29 1701 N4PSE         59  05     EC5EA         59  14     0
QSO: 14316 PH 2017-10-29 1705 N4PSE         59  05     OM7M          59  15     0
QSO: 14192 PH 2017-10-29 1709 N4PSE         59  05     AH0BT         59  27     0
QSO: 14281 PH 2017-10-29 1710 N4PSE         59  05     YL2SM         59  15     0
QSO: 14198 PH 2017-10-29 1711 N4PSE         59  05     DA0WRTC       59  14     0
QSO: 14222 PH 2017-10-29 1711 N4PSE         59  05     EA3IN         59  14     0
QSO: 14174 PH 2017-10-29 1714 N4PSE         59  05     9Y4W          59  09     0
QSO: 14193 PH 2017-10-29 1714 N4PSE         59  05     CR6P          59  14     0
QSO: 14203 PH 2017-10-29 1716 N4PSE         59  05     VA2CZ         59  05     0
QSO: 14268 PH 2017-10-29 1717 N4PSE         59  05     S53EO         59  15     0
QSO: 14255 PH 2017-10-29 1718 N4PSE         59  05     OF8L          59  15     0
QSO: 14297 PH 2017-10-29 1718 N4PSE         59  05     EW6W          59  16     0
QSO: 14274 PH 2017-10-29 1720 N4PSE         59  05     PI4CC         59  14     0
QSO: 14228 PH 2017-10-29 1722 N4PSE         59  05     M6T           59  14     0
QSO: 14240 PH 2017-10-29 1723 N4PSE         59  05     VE7RAC        59  03     0
QSO: 14246 PH 2017-10-29 1723 N4PSE         59  05     OP4K          59  14     0
QSO: 14296 PH 2017-10-29 1724 N4PSE         59  05     IB9T          59  15     0
QSO: 14322 PH 2017-10-29 1724 N4PSE         59  05     SK3W          59  14     0
QSO: 14214 PH 2017-10-29 1727 N4PSE         59  05     OT5A          59  14     0
QSO: 28494 PH 2017-10-29 1735 N4PSE         59  05     CN3A          59  33     0
QSO: 28459 PH 2017-10-29 1736 N4PSE         59  05     FY5KE         59  09     0
QSO: 28325 PH 2017-10-29 1738 N4PSE         59  05     CU4DX         59  14     0
QSO: 28507 PH 2017-10-29 1739 N4PSE         59  05     YV6CR         59  09     0
QSO: 28430 PH 2017-10-29 1741 N4PSE         59  05     LW1EUD        59  13     0
QSO: 28431 PH 2017-10-29 1742 N4PSE         59  05     CT9/DJ2YA     59  33     0
QSO: 28477 PH 2017-10-29 1747 N4PSE         59  05     LW6DW         59  13     0
QSO: 28384 PH 2017-10-29 1748 N4PSE         59  05     PQ5B          59  11     0
QSO: 28512 PH 2017-10-29 1749 N4PSE         59  05     LU4JHF        59  13     0
QSO: 28488 PH 2017-10-29 1841 N4PSE         59  05     PJ4K          59  09     0
QSO: 28533 PH 2017-10-29 1842 N4PSE         59  05     V26B          59  08     0
QSO: 28427 PH 2017-10-29 1849 N4PSE         59  05     CE1DC         59  12     0
QSO: 28465 PH 2017-10-29 1851 N4PSE         59  05     PJ4G          59  09     0
QSO: 28424 PH 2017-10-29 1853 N4PSE         59  05     LU7HN         59  13     0
QSO: 28516 PH 2017-10-29 1856 N4PSE         59  05     P40T          59  09     0
QSO: 28399 PH 2017-10-29 1857 N4PSE         59  05     P40W          59  09     0
QSO: 28451 PH 2017-10-29 1900 N4PSE         59  05     VP2MDG        59  08     0
QSO: 21240 PH 2017-10-29 1903 N4PSE         59  05     VE5PV         59  04     0
QSO: 21316 PH 2017-10-29 1904 N4PSE         59  05     ZV5O          59  11     0
QSO: 21235 PH 2017-10-29 1904 N4PSE         59  05     ZM4T          59  32     0
QSO: 21423 PH 2017-10-29 1906 N4PSE         59  05     J68GD         59  08     0
QSO: 21380 PH 2017-10-29 1908 N4PSE         59  05     A31MM         59  32     0
QSO: 21307 PH 2017-10-29 1908 N4PSE         59  05     KH7M          59  31     0
QSO: 21210 PH 2017-10-29 1909 N4PSE         59  05     PP5JN         59  11     0
QSO: 21350 PH 2017-10-29 1910 N4PSE         59  05     L77D          59  13     0
QSO: 21343 PH 2017-10-29 1911 N4PSE         59  05     V31VP         59  07     0
QSO: 21305 PH 2017-10-29 1912 N4PSE         59  05     ZF2AH         59  08     0
QSO: 21412 PH 2017-10-29 1913 N4PSE         59  05     CO6HLP        59  08     0
QSO: 21413 PH 2017-10-29 1914 N4PSE         59  05     PY2UD         59  11     0
QSO: 21255 PH 2017-10-29 1915 N4PSE         59  05     PT7ZT         59  11     0
QSO: 21340 PH 2017-10-29 1917 N4PSE         59  05     KL7RA         59  01     0
QSO: 21403 PH 2017-10-29 1919 N4PSE         59  05     6Y4T          59  08     0
QSO: 14180 PH 2017-10-29 1922 N4PSE         59  05     IZ7FLQ        59  15     0
QSO: 14222 PH 2017-10-29 1922 N4PSE         59  05     DJ8OG         59  14     0
QSO: 14245 PH 2017-10-29 1925 N4PSE         59  05     MI0M          59  14     0
QSO: 14156 PH 2017-10-29 1925 N4PSE         59  05     OO7P          59  14     0
QSO: 14215 PH 2017-10-29 1926 N4PSE         59  05     IO9A          59  15     0
QSO: 14235 PH 2017-10-29 1926 N4PSE         59  05     ED8H          59  33     0
QSO: 14276 PH 2017-10-29 1927 N4PSE         59  05     G4R           59  14     0
QSO: 14304 PH 2017-10-29 1927 N4PSE         59  05     EF8R          59  33     0
QSO: 14328 PH 2017-10-29 1927 N4PSE         59  05     OE6Z          59  15     0
QSO: 14258 PH 2017-10-29 1928 N4PSE         59  05     CR6K          59  14     0
QSO: 14219 PH 2017-10-29 1928 N4PSE         59  05     DP6A          59  14     0
QSO: 14197 PH 2017-10-29 1929 N4PSE         59  05     S58N          59  15     0
QSO: 14237 PH 2017-10-29 1929 N4PSE         59  05     UA7K          59  16     0
QSO: 14268 PH 2017-10-29 1931 N4PSE         59  05     YU1JW         59  15     0
QSO: 14206 PH 2017-10-29 1931 N4PSE         59  05     IB4A          59  15     0
QSO: 14186 PH 2017-10-29 1932 N4PSE         59  05     HG5A          59  15     0
QSO: 14194 PH 2017-10-29 1935 N4PSE         59  05     GM0V          59  14     0
QSO: 14253 PH 2017-10-29 1935 N4PSE         59  05     C4A           59  20     0
QSO: 14168 PH 2017-10-29 1936 N4PSE         59  05     YT5A          59  15     0
QSO: 14220 PH 2017-10-29 1937 N4PSE         59  05     US5D          59  16     0
QSO: 14167 PH 2017-10-29 1938 N4PSE         59  05     IW4EGX        59  15     0
QSO: 14248 PH 2017-10-29 1938 N4PSE         59  05     TM3R          59  14     0
QSO: 14313 PH 2017-10-29 1939 N4PSE         59  05     IR6T          59  15     0
QSO: 14302 PH 2017-10-29 1939 N4PSE         59  05     DL6FBL        59  14     0
QSO: 14327 PH 2017-10-29 1940 N4PSE         59  05     IQ2MI         59  15     0
QSO: 14330 PH 2017-10-29 1941 N4PSE         59  05     DJ5MW         59  14     0
QSO: 14342 PH 2017-10-29 1942 N4PSE         59  05     A73A          59  21     0
QSO: 14271 PH 2017-10-29 1943 N4PSE         59  05     S57S          59  15     0
QSO: 14204 PH 2017-10-29 1944 N4PSE         59  05     HA9RT         59  15     0
QSO: 14339 PH 2017-10-29 1945 N4PSE         59  05     F4FFZ         59  14     0
QSO: 14345 PH 2017-10-29 1946 N4PSE         59  05     IR2L          59  15     0
QSO: 28471 PH 2017-10-29 1950 N4PSE         59  05     PJ2T          59  09     0
QSO: 21359 PH 2017-10-29 1951 N4PSE         59  05     P40W          59  09     0
QSO: 21280 PH 2017-10-29 1953 N4PSE         59  05     PY7ZB         59  11     0
QSO: 21380 PH 2017-10-29 1953 N4PSE         59  05     CO8AW         59  08     0
QSO: 21260 PH 2017-10-29 1955 N4PSE         59  05     ZV2C          59  11     0
QSO: 21442 PH 2017-10-29 1956 N4PSE         59  05     PY2KJ         59  11     0
QSO: 21433 PH 2017-10-29 1958 N4PSE         59  05     HR2DMR        59  07     0
QSO: 21370 PH 2017-10-29 1959 N4PSE         59  05     LU2WA         59  13     0
QSO: 28519 PH 2017-10-29 2000 N4PSE         59  05     PJ4Q          59  09     0
QSO: 28406 PH 2017-10-29 2001 N4PSE         59  05     PZ5K          59  09     0
QSO: 28433 PH 2017-10-29 2004 N4PSE         59  05     PY2EX         59  11     0
QSO: 28431 PH 2017-10-29 2007 N4PSE         59  05     8P5A          59  08     0
QSO: 28381 PH 2017-10-29 2009 N4PSE         59  05     LO7H          59  13     0
QSO: 21315 PH 2017-10-29 2011 N4PSE         59  05     VP5W          59  08     0
QSO: 21305 PH 2017-10-29 2012 N4PSE         59  05     8P1W          59  08     0
QSO: 21270 PH 2017-10-29 2014 N4PSE         59  05     KU2M          59  05     0
QSO: 28310 PH 2017-10-29 2019 N4PSE         59  05     WP4OFO        59  08     0
QSO: 28497 PH 2017-10-29 2020 N4PSE         59  05     PY5ZHP        59  11     0
QSO: 21207 PH 2017-10-29 2022 N4PSE         59  05     ZL1RQ         59  32     0
QSO: 21250 PH 2017-10-29 2022 N4PSE         59  05     CW1DC         59  13     0
QSO: 21258 PH 2017-10-29 2025 N4PSE         59  05     PQ5B          59  11     0
QSO: 21280 PH 2017-10-29 2026 N4PSE         59  05     ZW8T          59  11     0
QSO: 14289 PH 2017-10-29 2029 N4PSE         59  05     P33W          59  20     0
QSO: 14346 PH 2017-10-29 2030 N4PSE         59  05     VE6WQ         59  04     0
QSO: 14328 PH 2017-10-29 2030 N4PSE         59  05     DL2CC         59  14     0
QSO: 14234 PH 2017-10-29 2030 N4PSE         59  05     EF1W          59  14     0
QSO: 14240 PH 2017-10-29 2031 N4PSE         59  05     ZF2AH         59  08     0
QSO: 14300 PH 2017-10-29 2032 N4PSE         59  05     YT1X          59  15     0
QSO: 14212 PH 2017-10-29 2032 N4PSE         59  05     KL7IEH        59  01     0
QSO: 14271 PH 2017-10-29 2033 N4PSE         59  05     TM1T          59  14     0
