START-OF-LOG: 3.0
LOCATION: NFL
CALLSIGN: K2PS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 10M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 473264
CLUB: Florida Contest Group
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.77H
NAME: Pete Stafford
OPERATORS: K2PS
SOAPBOX: What fabulous conditions!  The morning EU runs were
SOAPBOX: terrific - I was even called by BZ4DHI during the Saturday
SOAPBOX: morning open.  Pretty sure I never worked so many JAs
QSO: 28163 CW 2014-11-29 1610 K2PS          599     05 9A3LN         599     15
QSO: 28163 CW 2014-11-29 1611 K2PS          599     05 EA1WX         599     14
QSO: 28163 CW 2014-11-29 1612 K2PS          599     05 GM4UYZ        599     14
QSO: 28163 CW 2014-11-29 1612 K2PS          599     05 SP3JUN        599     15
QSO: 28163 CW 2014-11-29 1613 K2PS          599     05 PE2HD         599     14
QSO: 28163 CW 2014-11-29 1613 K2PS          599     05 DK5JM         599     14
QSO: 28163 CW 2014-11-29 1615 K2PS          599     05 R3BB          599     16
QSO: 28163 CW 2014-11-29 1615 K2PS          599     05 R7AB          599     16
QSO: 28163 CW 2014-11-29 1616 K2PS          599     05 OK1AJY        599     15
QSO: 28163 CW 2014-11-29 1621 K2PS          599     05 LA8PDA        599     14
QSO: 28163 CW 2014-11-29 1623 K2PS          599     05 SP8R          599     15
QSO: 28163 CW 2014-11-29 1623 K2PS          599     05 DJ2MX         599     14
QSO: 28163 CW 2014-11-29 1624 K2PS          599     05 RW3RN         599     16
QSO: 28163 CW 2014-11-29 1625 K2PS          599     05 LA9OI         599     14
QSO: 28163 CW 2014-11-29 1625 K2PS          599     05 OL3M          599     15
QSO: 28163 CW 2014-11-29 1626 K2PS          599     05 UR7QM         599     16
QSO: 28163 CW 2014-11-29 1627 K2PS          599     05 F6AUS         599     14
QSO: 28163 CW 2014-11-29 1627 K2PS          599     05 EW8DX         599     16
QSO: 28163 CW 2014-11-29 1628 K2PS          599     05 EA7HCB        599     14
QSO: 28163 CW 2014-11-29 1632 K2PS          599     05 UT5UQV        599     16
QSO: 28163 CW 2014-11-29 1633 K2PS          599     05 I2SVA         599     15
QSO: 28163 CW 2014-11-29 1635 K2PS          599     05 SE5L          599     14
QSO: 28163 CW 2014-11-29 1638 K2PS          599     05 DL1YM         599     14
QSO: 28163 CW 2014-11-29 1639 K2PS          599     05 CT1ELZ        599     14
QSO: 28163 CW 2014-11-29 1640 K2PS          599     05 UY3CC         599     16
QSO: 28163 CW 2014-11-29 1644 K2PS          599     05 LA9WDA        599     14
QSO: 28163 CW 2014-11-29 1644 K2PS          599     05 EA3KX         599     14
QSO: 28163 CW 2014-11-29 1646 K2PS          599     05 EI1Y          599     14
QSO: 28163 CW 2014-11-29 1646 K2PS          599     05 EA7KB         599     14
QSO: 28163 CW 2014-11-29 1650 K2PS          599     05 EA1VT         599     14
QSO: 28163 CW 2014-11-29 1650 K2PS          599     05 F5OQF         599     14
QSO: 28163 CW 2014-11-29 1651 K2PS          599     05 DF4WC         599     14
QSO: 28163 CW 2014-11-29 1653 K2PS          599     05 RA3DX         599     16
QSO: 28163 CW 2014-11-29 1654 K2PS          599     05 F5PHW         599     14
QSO: 28163 CW 2014-11-29 1656 K2PS          599     05 G3UAS         599     14
QSO: 28163 CW 2014-11-29 1658 K2PS          599     05 G0TPH         599     14
QSO: 28163 CW 2014-11-29 1658 K2PS          599     05 G3VDB         599     14
QSO: 28163 CW 2014-11-29 1701 K2PS          599     05 OH5Z          599     15
QSO: 28163 CW 2014-11-29 1701 K2PS          599     05 EI5HJ         599     14
QSO: 28163 CW 2014-11-29 1701 K2PS          599     05 OZ1AXG        599     14
QSO: 28163 CW 2014-11-29 1702 K2PS          599     05 G4DDL         599     14
QSO: 28163 CW 2014-11-29 1703 K2PS          599     05 PA4EA         599     14
QSO: 28163 CW 2014-11-29 1706 K2PS          599     05 EW1NA         599     16
QSO: 28163 CW 2014-11-29 1706 K2PS          599     05 F6DSV         599     14
QSO: 28163 CW 2014-11-29 1708 K2PS          599     05 W7HJL         599      3
QSO: 28163 CW 2014-11-29 1710 K2PS          599     05 EA3FZT        599     14
QSO: 28163 CW 2014-11-29 1711 K2PS          599     05 S52F          599     15
QSO: 28163 CW 2014-11-29 1715 K2PS          599     05 M0BPQ         599     14
QSO: 28163 CW 2014-11-29 1716 K2PS          599     05 EA5KO         599     14
QSO: 28163 CW 2014-11-29 1718 K2PS          599     05 I0UZF         599     15
QSO: 28163 CW 2014-11-29 1721 K2PS          599     05 S53F          599     15
QSO: 28163 CW 2014-11-29 1722 K2PS          599     05 F5PLC         599     14
QSO: 28163 CW 2014-11-29 1722 K2PS          599     05 AC7JM         599      3
QSO: 28163 CW 2014-11-29 1723 K2PS          599     05 SP2EWQ        599     15
QSO: 28157 CW 2014-11-29 1734 K2PS          599     05 G0HVQ         599     14
QSO: 28149 CW 2014-11-29 1736 K2PS          599     05 ZW5B          599     11
QSO: 28146 CW 2014-11-29 1737 K2PS          599     05 EA5DFV        599     14
QSO: 28146 CW 2014-11-29 1739 K2PS          599     05 VE3KI         599      4
QSO: 28146 CW 2014-11-29 1739 K2PS          599     05 DK3KD         599     14
QSO: 28146 CW 2014-11-29 1739 K2PS          599     05 G4ZOB         599     14
QSO: 28146 CW 2014-11-29 1740 K2PS          599     05 DF3AX         599     14
QSO: 28146 CW 2014-11-29 1742 K2PS          599     05 PE2JMR        599     14
QSO: 28146 CW 2014-11-29 1743 K2PS          599     05 EA7MT         599     14
QSO: 28146 CW 2014-11-29 1743 K2PS          599     05 DK5PF         599     14
QSO: 28146 CW 2014-11-29 1744 K2PS          599     05 DL5NDX        599     14
QSO: 28146 CW 2014-11-29 1745 K2PS          599     05 GM4HQF        599     14
QSO: 28146 CW 2014-11-29 1745 K2PS          599     05 DL6KO         599     14
QSO: 28146 CW 2014-11-29 1746 K2PS          599     05 F5DM          599     14
QSO: 28146 CW 2014-11-29 1747 K2PS          599     05 PA5GU         599     14
QSO: 28146 CW 2014-11-29 1748 K2PS          599     05 DM2DXA        599     14
QSO: 28146 CW 2014-11-29 1748 K2PS          599     05 EA5YU         599     14
QSO: 28146 CW 2014-11-29 1749 K2PS          599     05 K2BX          599      5
QSO: 28146 CW 2014-11-29 1750 K2PS          599     05 M0PMV         599     14
QSO: 28146 CW 2014-11-29 1752 K2PS          599     05 OR2F          599     14
QSO: 28146 CW 2014-11-29 1752 K2PS          599     05 WG0M          599      4
QSO: 28135 CW 2014-11-29 1756 K2PS          599     05 VP2MDX        599      8
QSO: 28133 CW 2014-11-29 1757 K2PS          599     05 PJ4S          599      9
QSO: 28133 CW 2014-11-29 1757 K2PS          599     05 EA8BQM        599     33
QSO: 28128 CW 2014-11-29 1758 K2PS          599     05 P40C          599      9
QSO: 28124 CW 2014-11-29 1800 K2PS          599     05 YV1KK         599      9
QSO: 28115 CW 2014-11-29 1802 K2PS          599     05 PP5KR         599     11
QSO: 28112 CW 2014-11-29 1803 K2PS          599     05 PJ2T          599      9
QSO: 28110 CW 2014-11-29 1804 K2PS          599     05 ZW1M          599     11
QSO: 28099 CW 2014-11-29 1806 K2PS          599     05 CX2BR         599     13
QSO: 28097 CW 2014-11-29 1807 K2PS          599     05 HC2AO/8       599     10
QSO: 28091 CW 2014-11-29 1808 K2PS          599     05 CE3CT         599     12
QSO: 28090 CW 2014-11-29 1809 K2PS          599     05 V4/WJ2O       599      8
QSO: 28070 CW 2014-11-29 1812 K2PS          599     05 NP2X          599      8
QSO: 28065 CW 2014-11-29 1813 K2PS          599     05 LU8YE         599     13
QSO: 28063 CW 2014-11-29 1814 K2PS          599     05 CE2/CX1EK     599     12
QSO: 28056 CW 2014-11-29 1817 K2PS          599     05 VP2EIM        599      8
QSO: 28053 CW 2014-11-29 1818 K2PS          599     05 EF8U          599     33
QSO: 28050 CW 2014-11-29 1819 K2PS          599     05 9Y4/VE3EY     599      9
QSO: 28045 CW 2014-11-29 1820 K2PS          599     05 LT1F          599     13
QSO: 28043 CW 2014-11-29 1823 K2PS          599     05 FG8NY         599      8
QSO: 28039 CW 2014-11-29 1825 K2PS          599     05 PJ4A          599      9
QSO: 28037 CW 2014-11-29 1826 K2PS          599     05 VE7IO         599      3
QSO: 28033 CW 2014-11-29 1827 K2PS          599     05 PT2CM         599     11
QSO: 28027 CW 2014-11-29 1832 K2PS          599     05 PY2RH         599     11
QSO: 28025 CW 2014-11-29 1835 K2PS          599     05 PS2T          599     11
QSO: 28022 CW 2014-11-29 1837 K2PS          599     05 OA4O          599     10
QSO: 28019 CW 2014-11-29 1838 K2PS          599     05 PY4RGS        599     11
QSO: 28013 CW 2014-11-29 1840 K2PS          599     05 LW5HR         599     13
QSO: 28006 CW 2014-11-29 1841 K2PS          599     05 FS/K9EL       599      8
QSO: 28005 CW 2014-11-29 1842 K2PS          599     05 CX2AQ         599     13
QSO: 28004 CW 2014-11-29 1844 K2PS          599     05 LU6UO         599     13
QSO: 28002 CW 2014-11-29 1844 K2PS          599     05 PX2A          599     11
QSO: 28106 CW 2014-11-29 1859 K2PS          599     05 ZS1EL         599     38
QSO: 28071 CW 2014-11-29 1904 K2PS          599     05 ZD8O          599     36
QSO: 28068 CW 2014-11-29 1906 K2PS          599     05 KP2Q          599      8
QSO: 28064 CW 2014-11-29 1907 K2PS          599     05 OX3OA         599     40
QSO: 28062 CW 2014-11-29 1908 K2PS          599     05 PY4XX         599     11
QSO: 28055 CW 2014-11-29 1909 K2PS          599     05 XE2B          599      6
QSO: 28048 CW 2014-11-29 1914 K2PS          599     05 ZS2NF         599     38
QSO: 28048 CW 2014-11-29 1914 K2PS          599     05 PJ4Q          599      9
QSO: 28045 CW 2014-11-29 1916 K2PS          599     05 KL7RA         599      1
QSO: 28037 CW 2014-11-29 1920 K2PS          599     05 J34O          599      8
QSO: 28033 CW 2014-11-29 1921 K2PS          599     05 V55V          599     38
QSO: 28026 CW 2014-11-29 1925 K2PS          599     05 PW2D          599     11
QSO: 28023 CW 2014-11-29 1926 K2PS          599     05 VC7M          599      3
QSO: 28021 CW 2014-11-29 1927 K2PS          599     05 PY3OZ         599     11
QSO: 28017 CW 2014-11-29 1930 K2PS          599     05 LU1DZ         599     13
QSO: 28015 CW 2014-11-29 1930 K2PS          599     05 LU7HZ         599     13
QSO: 28013 CW 2014-11-29 1932 K2PS          599     05 LU1ICX        599     13
QSO: 28012 CW 2014-11-29 1933 K2PS          599     05 PS2R          599     11
QSO: 28005 CW 2014-11-29 1939 K2PS          599     05 PS5A          599     11
QSO: 28100 CW 2014-11-29 1942 K2PS          599     05 PP1CZ         599     11
QSO: 28066 CW 2014-11-29 1945 K2PS          599     05 HC1WDT        599     10
QSO: 28043 CW 2014-11-29 1952 K2PS          599     05 PU1TMU        599     11
QSO: 28024 CW 2014-11-29 1957 K2PS          599     05 VK2DX         599     30
QSO: 28020 CW 2014-11-29 2000 K2PS          599     05 PP2EG/5       599     11
QSO: 28115 CW 2014-11-29 2008 K2PS          599     05 PY1NSC        599     11
QSO: 28080 CW 2014-11-29 2012 K2PS          599     05 PY2KJ         599     11
QSO: 28073 CW 2014-11-29 2014 K2PS          599     05 PY3CAL        599     11
QSO: 28061 CW 2014-11-29 2015 K2PS          599     05 LU3CW         599     13
QSO: 28061 CW 2014-11-29 2016 K2PS          599     05 8P5A          599      8
QSO: 28062 CW 2014-11-29 2018 K2PS          599     05 CX5UA         599     13
QSO: 28040 CW 2014-11-29 2027 K2PS          599     05 5W1SA         599     32
QSO: 28031 CW 2014-11-29 2029 K2PS          599     05 VE7SZ         599      3
QSO: 28027 CW 2014-11-29 2029 K2PS          599     05 ZL2AL         599     32
QSO: 28023 CW 2014-11-29 2031 K2PS          599     05 VE1OP         599      5
QSO: 28009 CW 2014-11-29 2035 K2PS          599     05 ZP9MCE        599     11
QSO: 28008 CW 2014-11-29 2036 K2PS          599     05 VE6UM         599      4
QSO: 28050 CW 2014-11-29 2043 K2PS          599     05 XE2S          599      6
QSO: 28049 CW 2014-11-29 2044 K2PS          599     05 ZM4T          599     32
QSO: 28041 CW 2014-11-29 2047 K2PS          599     05 CE3DNP        599     12
QSO: 28064 CW 2014-11-29 2137 K2PS          599     05 KH6CJJ        599     31
QSO: 28047 CW 2014-11-29 2144 K2PS          599     05 JF1SQC        599     25
QSO: 28046 CW 2014-11-29 2145 K2PS          599     05 WL7E          599      1
QSO: 28044 CW 2014-11-29 2145 K2PS          599     05 VE5UF         599      4
QSO: 28038 CW 2014-11-29 2147 K2PS          599     05 ZM1A          599     32
QSO: 28028 CW 2014-11-29 2154 K2PS          599     05 LO2F          599     13
QSO: 28019 CW 2014-11-29 2155 K2PS          599     05 ZL2B          599     32
QSO: 28003 CW 2014-11-29 2158 K2PS          599     05 P40W          599      9
QSO: 28096 CW 2014-11-29 2159 K2PS          599     05 JG1AVO        599     25
QSO: 28068 CW 2014-11-29 2205 K2PS          599     05 JK1OLT        599     25
QSO: 28067 CW 2014-11-29 2206 K2PS          599     05 JQ1YER        599     25
QSO: 28067 CW 2014-11-29 2210 K2PS          599     05 JA1KIH        599     25
QSO: 28067 CW 2014-11-29 2210 K2PS          599     05 JA3EGE        599     25
QSO: 28067 CW 2014-11-29 2211 K2PS          599     05 JM1LRQ        599     25
QSO: 28066 CW 2014-11-29 2218 K2PS          599     05 JH7COU        599     25
QSO: 28065 CW 2014-11-29 2221 K2PS          599     05 JO7WXN        599     25
QSO: 28063 CW 2014-11-29 2222 K2PS          599     05 JA1ZGP        599     25
QSO: 28063 CW 2014-11-29 2223 K2PS          599     05 JN1NOP        599     25
QSO: 28062 CW 2014-11-29 2224 K2PS          599     05 JA7BME        599     25
QSO: 28059 CW 2014-11-29 2226 K2PS          599     05 JA1WTI        599     25
QSO: 28055 CW 2014-11-29 2229 K2PS          599     05 JJ1LBJ        599     25
QSO: 28054 CW 2014-11-29 2231 K2PS          599     05 JH0RNN        599     25
QSO: 28052 CW 2014-11-29 2231 K2PS          599     05 JA1BPA        599     25
QSO: 28051 CW 2014-11-29 2233 K2PS          599     05 AH2R          599     27
QSO: 28050 CW 2014-11-29 2235 K2PS          599     05 JA5FBZ        599     25
QSO: 28046 CW 2014-11-29 2240 K2PS          599     05 JF1KML        599     25
QSO: 28045 CW 2014-11-29 2241 K2PS          599     05 JA1BJI        599     25
QSO: 28040 CW 2014-11-29 2243 K2PS          599     05 RT0F          599     19
QSO: 28035 CW 2014-11-29 2246 K2PS          599     05 AH0K          599     27
QSO: 28029 CW 2014-11-29 2251 K2PS          599     05 JA2AXB        599     25
QSO: 28025 CW 2014-11-29 2252 K2PS          599     05 JA7IC         599     25
QSO: 28024 CW 2014-11-29 2253 K2PS          599     05 JJ0JML        599     25
QSO: 28023 CW 2014-11-29 2255 K2PS          599     05 JA2ODB        599     25
QSO: 28019 CW 2014-11-29 2256 K2PS          599     05 JQ2IQW        599     25
QSO: 28013 CW 2014-11-29 2257 K2PS          599     05 BY5CD         599     24
QSO: 28011 CW 2014-11-29 2258 K2PS          599     05 JH5RXS        599     25
QSO: 28009 CW 2014-11-29 2258 K2PS          599     05 JH1GBZ        599     25
QSO: 28103 CW 2014-11-29 2306 K2PS          599     05 JA2XLV        599     25
QSO: 28102 CW 2014-11-29 2307 K2PS          599     05 JG3LGD        599     25
QSO: 28102 CW 2014-11-29 2307 K2PS          599     05 JF2OZH        599     25
QSO: 28102 CW 2014-11-29 2308 K2PS          599     05 JL3MCM        599     25
QSO: 28102 CW 2014-11-29 2309 K2PS          599     05 JH1SJN        599     25
QSO: 28102 CW 2014-11-29 2310 K2PS          599     05 UA0FX         599     19
QSO: 28102 CW 2014-11-29 2311 K2PS          599     05 UA0IDZ        599     19
QSO: 28102 CW 2014-11-29 2314 K2PS          599     05 JH3SIF        599     25
QSO: 28102 CW 2014-11-29 2316 K2PS          599     05 7K4VPV        599     25
QSO: 28105 CW 2014-11-29 2323 K2PS          599     05 9M6XRO        599     28
QSO: 28097 CW 2014-11-29 2324 K2PS          599     05 JH0NEC        599     25
QSO: 28095 CW 2014-11-29 2325 K2PS          599     05 JA7COI        599     25
QSO: 28092 CW 2014-11-29 2326 K2PS          599     05 JQ1NGT        599     25
QSO: 28091 CW 2014-11-29 2329 K2PS          599     05 JH8XVH        599     25
QSO: 28090 CW 2014-11-29 2329 K2PS          599     05 JR4GPA        599     25
QSO: 28086 CW 2014-11-29 2330 K2PS          599     05 JE1ZWT        599     25
QSO: 28085 CW 2014-11-29 2331 K2PS          599     05 JQ1ABC        599     25
QSO: 28084 CW 2014-11-29 2332 K2PS          599     05 JK3HLP        599     25
QSO: 28083 CW 2014-11-29 2332 K2PS          599     05 JS6RTJ        599     25
QSO: 28071 CW 2014-11-29 2335 K2PS          599     05 JR3KQJ        599     25
QSO: 28062 CW 2014-11-29 2344 K2PS          599     05 JE5JHZ        599     25
QSO: 28060 CW 2014-11-29 2345 K2PS          599     05 JE8KGH        599     25
QSO: 28056 CW 2014-11-29 2346 K2PS          599     05 JR2PMT        599     25
QSO: 28047 CW 2014-11-29 2350 K2PS          599     05 JA1PNA        599     25
QSO: 28045 CW 2014-11-29 2351 K2PS          599     05 JE1LFX        599     25
QSO: 28035 CW 2014-11-29 2353 K2PS          599     05 JN2AMD        599     25
QSO:  3532 CW 2014-11-30 1024 K2PS          599     05 PJ4A          599      9
QSO:  7039 CW 2014-11-30 1030 K2PS          599     05 JA3YBK        599     25
QSO:  7037 CW 2014-11-30 1031 K2PS          599     05 VP2ERJ        599      8
QSO:  7037 CW 2014-11-30 1031 K2PS          599     05 HD2A          599     10
QSO: 28024 CW 2014-11-30 1148 K2PS          599     05 CT3KN         599     33
QSO: 28064 CW 2014-11-30 1200 K2PS          599     05 OL2N          599     15
QSO: 28029 CW 2014-11-30 1207 K2PS          599     05 HA1A          599     15
QSO: 28019 CW 2014-11-30 1209 K2PS          599     05 S59ABC        599     15
QSO: 28012 CW 2014-11-30 1209 K2PS          599     05 S50K          599     15
QSO: 28008 CW 2014-11-30 1210 K2PS          599     05 LZ7A          599     20
QSO: 28002 CW 2014-11-30 1211 K2PS          599     05 LZ2HM         599     20
QSO: 28000 CW 2014-11-30 1212 K2PS          599     05 LZ1NG         599     20
QSO: 28133 CW 2014-11-30 1214 K2PS          599     05 DL3ANK        599     14
QSO: 28130 CW 2014-11-30 1215 K2PS          599     05 HA5PP         599     15
QSO: 28101 CW 2014-11-30 1217 K2PS          599     05 F8AAN         599     14
QSO: 28098 CW 2014-11-30 1219 K2PS          599     05 NP2P          599      8
QSO: 28091 CW 2014-11-30 1220 K2PS          599     05 DR7B          599     14
QSO: 28087 CW 2014-11-30 1221 K2PS          599     05 DL5JS         599     14
QSO: 28076 CW 2014-11-30 1224 K2PS          599     05 DL9USA        599     14
QSO: 28074 CW 2014-11-30 1224 K2PS          599     05 UW2M          599     16
QSO: 28072 CW 2014-11-30 1225 K2PS          599     05 DL1EKO        599     14
QSO: 28068 CW 2014-11-30 1225 K2PS          599     05 IK3SCB        599     15
QSO: 28067 CW 2014-11-30 1225 K2PS          599     05 UW3E          599     16
QSO: 28065 CW 2014-11-30 1226 K2PS          599     05 SV1JGX        599     20
QSO: 28062 CW 2014-11-30 1227 K2PS          599     05 OK7K          599     15
QSO: 28058 CW 2014-11-30 1227 K2PS          599     05 CR3L          599     33
QSO: 28055 CW 2014-11-30 1228 K2PS          599     05 GW5R          599     14
QSO: 28054 CW 2014-11-30 1228 K2PS          599     05 F5IN          599     14
QSO: 28045 CW 2014-11-30 1229 K2PS          599     05 YT9A          599     15
QSO: 28044 CW 2014-11-30 1233 K2PS          599     05 A65BD         599     21
QSO: 28043 CW 2014-11-30 1235 K2PS          599     05 S52X          599     15
QSO: 28037 CW 2014-11-30 1236 K2PS          599     05 PI4CC         599     14
QSO: 28036 CW 2014-11-30 1237 K2PS          599     05 9A2R          599     15
QSO: 28033 CW 2014-11-30 1238 K2PS          599     05 LZ5R          599     20
QSO: 28031 CW 2014-11-30 1239 K2PS          599     05 PA4PS         599     14
QSO: 28030 CW 2014-11-30 1240 K2PS          599     05 UP2L          599     17
QSO: 28026 CW 2014-11-30 1241 K2PS          599     05 DR4A          599     14
QSO: 28026 CW 2014-11-30 1241 K2PS          599     05 EA5KA         599     14
QSO: 28022 CW 2014-11-30 1242 K2PS          599     05 G2NF          599     14
QSO: 28021 CW 2014-11-30 1242 K2PS          599     05 UW1M          599     16
QSO: 28019 CW 2014-11-30 1244 K2PS          599     05 SP4D          599     15
QSO: 28135 CW 2014-11-30 1244 K2PS          599     05 RM6Y          599     16
QSO: 28135 CW 2014-11-30 1245 K2PS          599     05 YT0A          599     15
QSO: 28135 CW 2014-11-30 1246 K2PS          599     05 DL5XJ         599     14
QSO: 28135 CW 2014-11-30 1246 K2PS          599     05 DL0JBB        599     14
QSO: 28135 CW 2014-11-30 1247 K2PS          599     05 DR1A          599     14
QSO: 28135 CW 2014-11-30 1248 K2PS          599     05 UA3KW         599     16
QSO: 28135 CW 2014-11-30 1249 K2PS          599     05 RC9A          599     17
QSO: 28135 CW 2014-11-30 1250 K2PS          599     05 RD3FV         599     16
QSO: 28135 CW 2014-11-30 1250 K2PS          599     05 UA3DPM        599     16
QSO: 28135 CW 2014-11-30 1251 K2PS          599     05 SC3DX         599     14
QSO: 28135 CW 2014-11-30 1251 K2PS          599     05 Z35W          599     15
QSO: 28135 CW 2014-11-30 1252 K2PS          599     05 PA3ARM        599     14
QSO: 28135 CW 2014-11-30 1252 K2PS          599     05 F6DZD         599     14
QSO: 28135 CW 2014-11-30 1253 K2PS          599     05 S52OT         599     15
QSO: 28135 CW 2014-11-30 1254 K2PS          599     05 UA6HLP        599     16
QSO: 28135 CW 2014-11-30 1255 K2PS          599     05 DL3LAR        599     14
QSO: 28135 CW 2014-11-30 1255 K2PS          599     05 DL0GL         599     14
QSO: 28135 CW 2014-11-30 1255 K2PS          599     05 SP3GXH        599     15
QSO: 28135 CW 2014-11-30 1256 K2PS          599     05 GA6NX         599     14
QSO: 28135 CW 2014-11-30 1256 K2PS          599     05 RT7N          599     16
QSO: 28135 CW 2014-11-30 1257 K2PS          599     05 RY9C          599     17
QSO: 28135 CW 2014-11-30 1300 K2PS          599     05 YU5W          599     15
QSO: 28135 CW 2014-11-30 1300 K2PS          599     05 DL1AQU/P      599     14
QSO: 28135 CW 2014-11-30 1301 K2PS          599     05 OM5NL         599     15
QSO: 28135 CW 2014-11-30 1303 K2PS          599     05 M7X           599     14
QSO: 28135 CW 2014-11-30 1303 K2PS          599     05 F8CIL         599     14
QSO: 28135 CW 2014-11-30 1304 K2PS          599     05 OH2MGA        599     15
QSO: 28135 CW 2014-11-30 1306 K2PS          599     05 DL8UZF        599     14
QSO: 28135 CW 2014-11-30 1306 K2PS          599     05 OK1AWH        599     15
QSO: 28135 CW 2014-11-30 1307 K2PS          599     05 DL9CW         599     14
QSO: 28135 CW 2014-11-30 1307 K2PS          599     05 UA3P          599     16
QSO: 28135 CW 2014-11-30 1307 K2PS          599     05 9A2BW         599     15
QSO: 28135 CW 2014-11-30 1308 K2PS          599     05 OH6TN         599     15
QSO: 28135 CW 2014-11-30 1308 K2PS          599     05 PD0MBY        599     14
QSO: 28135 CW 2014-11-30 1309 K2PS          599     05 SM3PZG        599     14
QSO: 28135 CW 2014-11-30 1309 K2PS          599     05 RA5AAW        599     16
QSO: 28135 CW 2014-11-30 1310 K2PS          599     05 DL5RDP        599     14
QSO: 28135 CW 2014-11-30 1311 K2PS          599     05 RW7M          599     16
QSO: 28135 CW 2014-11-30 1311 K2PS          599     05 IZ4DLR        599     15
QSO: 28135 CW 2014-11-30 1311 K2PS          599     05 F6FDR         599     14
QSO: 28135 CW 2014-11-30 1312 K2PS          599     05 DL1AH         599     14
QSO: 28135 CW 2014-11-30 1312 K2PS          599     05 HA5BA         599     15
QSO: 28135 CW 2014-11-30 1313 K2PS          599     05 UR5AO         599     16
QSO: 28135 CW 2014-11-30 1313 K2PS          599     05 HB9CIC        599     14
QSO: 28135 CW 2014-11-30 1314 K2PS          599     05 PE2LZ         599     14
QSO: 28135 CW 2014-11-30 1314 K2PS          599     05 UT1US         599     16
QSO: 28135 CW 2014-11-30 1316 K2PS          599     05 OH2KM         599     15
QSO: 28135 CW 2014-11-30 1316 K2PS          599     05 HA8TP         599     15
QSO: 28135 CW 2014-11-30 1317 K2PS          599     05 UA2CZ         599     15
QSO: 28135 CW 2014-11-30 1317 K2PS          599     05 UA3SAQ        599     16
QSO: 28135 CW 2014-11-30 1317 K2PS          599     05 HA2PP         599     15
QSO: 28135 CW 2014-11-30 1317 K2PS          599     05 RW3SK         599     16
QSO: 28135 CW 2014-11-30 1319 K2PS          599     05 R3QA          599     16
QSO: 28135 CW 2014-11-30 1320 K2PS          599     05 R9AB          599     17
QSO: 28135 CW 2014-11-30 1321 K2PS          599     05 UA4Z          599     16
QSO: 28135 CW 2014-11-30 1321 K2PS          599     05 F5MUX         599     14
QSO: 28135 CW 2014-11-30 1322 K2PS          599     05 DL6NCY        599     14
QSO: 28135 CW 2014-11-30 1322 K2PS          599     05 LY7A          599     15
QSO: 28135 CW 2014-11-30 1323 K2PS          599     05 DK4M          599     14
QSO: 28135 CW 2014-11-30 1324 K2PS          599     05 RW1AM         599     16
QSO: 28135 CW 2014-11-30 1325 K2PS          599     05 OK2PCL        599     15
QSO: 28135 CW 2014-11-30 1325 K2PS          599     05 IS0XDA        599     15
QSO: 28135 CW 2014-11-30 1326 K2PS          599     05 OK1FA         599     15
QSO: 28135 CW 2014-11-30 1326 K2PS          599     05 UR5MM         599     16
QSO: 28135 CW 2014-11-30 1327 K2PS          599     05 RC7A          599     16
QSO: 28135 CW 2014-11-30 1328 K2PS          599     05 UA6AUA        599     16
QSO: 28135 CW 2014-11-30 1329 K2PS          599     05 DL1JDQ        599     14
QSO: 28135 CW 2014-11-30 1330 K2PS          599     05 IZ2DQB        599     15
QSO: 28135 CW 2014-11-30 1330 K2PS          599     05 OU4N          599     14
QSO: 28135 CW 2014-11-30 1331 K2PS          599     05 R7AX          599     16
QSO: 28135 CW 2014-11-30 1331 K2PS          599     05 DK0KC         599     14
QSO: 28135 CW 2014-11-30 1332 K2PS          599     05 YT8T          599     15
QSO: 28135 CW 2014-11-30 1332 K2PS          599     05 RU7A          599     16
QSO: 28135 CW 2014-11-30 1334 K2PS          599     05 RA3FD         599     16
QSO: 28135 CW 2014-11-30 1336 K2PS          599     05 UW0K          599     16
QSO: 28135 CW 2014-11-30 1336 K2PS          599     05 YO3ND         599     20
QSO: 28135 CW 2014-11-30 1337 K2PS          599     05 HA2NA         599     15
QSO: 28135 CW 2014-11-30 1338 K2PS          599     05 RC4HAA        599     16
QSO: 28135 CW 2014-11-30 1338 K2PS          599     05 PA0O          599     14
QSO: 28135 CW 2014-11-30 1339 K2PS          599     05 DL1ARD        599     14
QSO: 28135 CW 2014-11-30 1339 K2PS          599     05 OH2BEN        599     15
QSO: 28135 CW 2014-11-30 1339 K2PS          599     05 M7W           599     14
QSO: 28135 CW 2014-11-30 1340 K2PS          599     05 RA1QD         599     16
QSO: 28135 CW 2014-11-30 1343 K2PS          599     05 DL2DXA        599     14
QSO: 28135 CW 2014-11-30 1343 K2PS          599     05 SM5COP        599     14
QSO: 28135 CW 2014-11-30 1344 K2PS          599     05 RK2A          599     16
QSO: 28135 CW 2014-11-30 1346 K2PS          599     05 EA1DR         599     14
QSO: 28135 CW 2014-11-30 1346 K2PS          599     05 R3RR          599     16
QSO: 28135 CW 2014-11-30 1346 K2PS          599     05 DL2VWR        599     14
