START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.9
CONTEST: CQ-WW-RTTY
CALLSIGN: I4DZ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8088480
NAME: Fulvio Tumidei
OPERATORS: I4DZ I4EWH I4FYF I4IFL IK3QAR IK3STG IK4DCW IK4HVR IK4MGP IK4WMH IR4M IW4EGX IZ4GWE
QSO: 14090 RY 2013-09-28 0646 I4DZ          599 15 DX  OZ/DO5MCL     599 14 DX  1
QSO: 21084 RY 2013-09-28 0646 I4DZ          599 15 DX  JG2DZM        599 25 DX  0
QSO: 21125 RY 2013-09-28 0647 I4DZ          599 15 DX  UU7J          599 16 DX  0
QSO: 14085 RY 2013-09-28 0647 I4DZ          599 15 DX  TA1EE         599 20 DX  1
QSO: 21085 RY 2013-09-28 0648 I4DZ          599 15 DX  4L8A          599 21 DX  0
QSO: 21084 RY 2013-09-28 0648 I4DZ          599 15 DX  JA3APV        599 25 DX  0
QSO: 21084 RY 2013-09-28 0649 I4DZ          599 15 DX  JE4MHL        599 25 DX  0
QSO: 21084 RY 2013-09-28 0649 I4DZ          599 15 DX  YO9HP         599 20 DX  0
QSO: 21084 RY 2013-09-28 0650 I4DZ          599 15 DX  JA1AYO        599 25 DX  0
QSO: 21084 RY 2013-09-28 0651 I4DZ          599 15 DX  JA1SJV        599 25 DX  0
QSO: 21084 RY 2013-09-28 0651 I4DZ          599 15 DX  UA5D          599 16 DX  0
QSO: 21084 RY 2013-09-28 0652 I4DZ          599 15 DX  RK4S          599 16 DX  0
QSO: 28079 RY 2013-09-28 0653 I4DZ          599 15 DX  4K9W          599 21 DX  1
QSO: 21084 RY 2013-09-28 0653 I4DZ          599 15 DX  JA5CBU        599 25 DX  0
QSO: 21084 RY 2013-09-28 0654 I4DZ          599 15 DX  JA6GXP        599 25 DX  0
QSO: 28090 RY 2013-09-28 0654 I4DZ          599 15 DX  RU9AZ         599 17 DX  0
QSO: 21084 RY 2013-09-28 0655 I4DZ          599 15 DX  JG1LHB        599 25 DX  0
QSO: 21084 RY 2013-09-28 0656 I4DZ          599 15 DX  JA1VBP        599 25 DX  0
QSO: 21084 RY 2013-09-28 0657 I4DZ          599 15 DX  JL1DLQ        599 25 DX  0
QSO: 21084 RY 2013-09-28 0657 I4DZ          599 15 DX  RZ4HZW        599 16 DX  0
QSO: 21084 RY 2013-09-28 0658 I4DZ          599 15 DX  JK1WXM        599 25 DX  0
QSO: 28085 RY 2013-09-28 0658 I4DZ          599 15 DX  RA6GW         599 16 DX  1
QSO: 14091 RY 2013-09-28 0658 I4DZ          599 15 DX  OK1XC         599 15 DX  1
QSO: 21084 RY 2013-09-28 0659 I4DZ          599 15 DX  RU4SO         599 16 DX  0
QSO: 28083 RY 2013-09-28 0659 I4DZ          599 15 DX  UA7G          599 16 DX  0
QSO: 21084 RY 2013-09-28 0659 I4DZ          599 15 DX  JH1HIH        599 25 DX  0
QSO: 21087 RY 2013-09-28 0700 I4DZ          599 15 DX  M0OXO         599 14 DX  0
QSO: 21084 RY 2013-09-28 0701 I4DZ          599 15 DX  R9XC          599 17 DX  0
QSO: 21074 RY 2013-09-28 0701 I4DZ          599 15 DX  UN6P          599 17 DX  0
QSO: 21084 RY 2013-09-28 0701 I4DZ          599 15 DX  7L2OHM        599 25 DX  0
QSO: 21084 RY 2013-09-28 0702 I4DZ          599 15 DX  UX1LW         599 16 DX  0
QSO: 21084 RY 2013-09-28 0704 I4DZ          599 15 DX  UT5EPP        599 16 DX  0
QSO: 14084 RY 2013-09-28 0704 I4DZ          599 15 DX  GI7AXB        599 14 DX  1
QSO: 21084 RY 2013-09-28 0705 I4DZ          599 15 DX  OH3GLY        599 15 DX  0
QSO: 21084 RY 2013-09-28 0707 I4DZ          599 15 DX  JQ1UGE        599 25 DX  0
QSO: 14117 RY 2013-09-28 0707 I4DZ          599 15 DX  WL7E          599 01 DX  1
QSO: 21088 RY 2013-09-28 0707 I4DZ          599 15 DX  UW4I          599 16 DX  0
QSO: 21086 RY 2013-09-28 0710 I4DZ          599 15 DX  RU4LM         599 16 DX  0
QSO: 14112 RY 2013-09-28 0711 I4DZ          599 15 DX  TF2R          599 40 DX  1
QSO: 21086 RY 2013-09-28 0711 I4DZ          599 15 DX  JA1XGI        599 25 DX  0
QSO: 21086 RY 2013-09-28 0712 I4DZ          599 15 DX  JR3RIY        599 25 DX  0
QSO: 21097 RY 2013-09-28 0712 I4DZ          599 15 DX  RK3AW         599 16 DX  0
QSO: 21086 RY 2013-09-28 0714 I4DZ          599 15 DX  JG3FEA        599 25 DX  0
QSO: 21086 RY 2013-09-28 0714 I4DZ          599 15 DX  JO1ALS        599 25 DX  0
QSO: 21107 RY 2013-09-28 0714 I4DZ          599 15 DX  HZ1HN         599 21 DX  0
QSO: 14086 RY 2013-09-28 0715 I4DZ          599 15 DX  SP1DOZ        599 15 DX  0
QSO: 14086 RY 2013-09-28 0716 I4DZ          599 15 DX  JE7JDL        599 25 DX  0
QSO: 21101 RY 2013-09-28 0716 I4DZ          599 15 DX  TF3AM         599 40 DX  1
QSO: 14086 RY 2013-09-28 0717 I4DZ          599 15 DX  RT0B          599 18 DX  0
QSO: 14086 RY 2013-09-28 0718 I4DZ          599 15 DX  YO9CWY        599 20 DX  0
QSO: 21106 RY 2013-09-28 0718 I4DZ          599 15 DX  PI4DX         599 14 DX  1
QSO: 14086 RY 2013-09-28 0719 I4DZ          599 15 DX  SM7BHM        599 14 DX  0
QSO: 21084 RY 2013-09-28 0719 I4DZ          599 15 DX  ED1R          599 14 DX  1
QSO: 14086 RY 2013-09-28 0719 I4DZ          599 15 DX  R7MM          599 16 DX  0
QSO: 14086 RY 2013-09-28 0720 I4DZ          599 15 DX  DL5YAS        599 14 DX  0
QSO: 21082 RY 2013-09-28 0720 I4DZ          599 15 DX  CR3A          599 33 DX  1
QSO: 14086 RY 2013-09-28 0720 I4DZ          599 15 DX  YR1A          599 20 DX  0
QSO: 14086 RY 2013-09-28 0720 I4DZ          599 15 DX  UT8IM         599 16 DX  0
QSO: 14086 RY 2013-09-28 0721 I4DZ          599 15 DX  YL9T          599 15 DX  0
QSO: 14086 RY 2013-09-28 0721 I4DZ          599 15 DX  K5ZD          599 05 MA  0
QSO: 14086 RY 2013-09-28 0722 I4DZ          599 15 DX  OK2BUT        599 15 DX  0
QSO: 21099 RY 2013-09-28 0722 I4DZ          599 15 DX  SZ1A          599 20 DX  1
QSO: 14086 RY 2013-09-28 0723 I4DZ          599 15 DX  OH2ET         599 15 DX  0
QSO: 14086 RY 2013-09-28 0723 I4DZ          599 15 DX  UN7JX         599 17 DX  0
QSO: 14086 RY 2013-09-28 0724 I4DZ          599 15 DX  PA8ZB         599 14 DX  0
QSO: 21089 RY 2013-09-28 0725 I4DZ          599 15 DX  OL3A          599 15 DX  1
QSO: 14086 RY 2013-09-28 0725 I4DZ          599 15 DX  G3USE         599 14 DX  0
QSO: 14086 RY 2013-09-28 0726 I4DZ          599 15 DX  SQ1WO         599 15 DX  0
QSO: 21084 RY 2013-09-28 0726 I4DZ          599 15 DX  BY7KTO        599 24 DX  1
QSO: 14086 RY 2013-09-28 0726 I4DZ          599 15 DX  SP3DIK        599 15 DX  0
QSO: 14094 RY 2013-09-28 0726 I4DZ          599 15 DX  PD7RB         599 14 DX  0
QSO: 14086 RY 2013-09-28 0727 I4DZ          599 15 DX  OO9O          599 14 DX  0
QSO: 21086 RY 2013-09-28 0728 I4DZ          599 15 DX  SN7Q          599 15 DX  1
QSO: 14086 RY 2013-09-28 0728 I4DZ          599 15 DX  M0UNI         599 14 DX  0
QSO: 21097 RY 2013-09-28 0728 I4DZ          599 15 DX  5W1SA         599 32 DX  1
QSO: 14086 RY 2013-09-28 0728 I4DZ          599 15 DX  SP5ECC        599 15 DX  0
QSO: 14105 RY 2013-09-28 0730 I4DZ          599 15 DX  SZ1A          599 20 DX  0
QSO: 14086 RY 2013-09-28 0731 I4DZ          599 15 DX  LY2SA         599 15 DX  0
QSO: 14086 RY 2013-09-28 0731 I4DZ          599 15 DX  EW1NM         599 16 DX  0
QSO: 21088 RY 2013-09-28 0731 I4DZ          599 15 DX  LZ8E          599 20 DX  1
QSO: 14086 RY 2013-09-28 0732 I4DZ          599 15 DX  RA3UAG        599 16 DX  0
QSO: 14086 RY 2013-09-28 0732 I4DZ          599 15 DX  DL5SWB        599 14 DX  0
QSO: 14086 RY 2013-09-28 0733 I4DZ          599 15 DX  OZ6TL         599 14 DX  0
QSO: 14086 RY 2013-09-28 0733 I4DZ          599 15 DX  RX3VF         599 16 DX  0
QSO: 14086 RY 2013-09-28 0734 I4DZ          599 15 DX  F4FEP         599 14 DX  0
QSO: 14109 RY 2013-09-28 0735 I4DZ          599 15 DX  Z33A          599 15 DX  0
QSO: 14086 RY 2013-09-28 0735 I4DZ          599 15 DX  K1SFA         599 05 MA  0
QSO: 14086 RY 2013-09-28 0735 I4DZ          599 15 DX  RA6C          599 16 DX  0
QSO: 14111 RY 2013-09-28 0735 I4DZ          599 15 DX  RK2A          599 16 DX  0
QSO: 14086 RY 2013-09-28 0736 I4DZ          599 15 DX  EM0I          599 16 DX  0
QSO: 14086 RY 2013-09-28 0736 I4DZ          599 15 DX  PI4Z          599 14 DX  0
QSO: 14086 RY 2013-09-28 0737 I4DZ          599 15 DX  PA2ALF        599 14 DX  0
QSO: 21110 RY 2013-09-28 0737 I4DZ          599 15 DX  ZL1G          599 32 DX  1
QSO: 14086 RY 2013-09-28 0737 I4DZ          599 15 DX  JA7CVL        599 25 DX  0
QSO: 14086 RY 2013-09-28 0738 I4DZ          599 15 DX  RA4LBS/3      599 16 DX  0
QSO: 14113 RY 2013-09-28 0738 I4DZ          599 15 DX  EI7KD         599 14 DX  0
QSO: 14086 RY 2013-09-28 0739 I4DZ          599 15 DX  PD8SL         599 14 DX  0
QSO: 14086 RY 2013-09-28 0739 I4DZ          599 15 DX  YO3YV         599 20 DX  0
QSO: 14114 RY 2013-09-28 0740 I4DZ          599 15 DX  EA7ZY         599 14 DX  0
QSO: 14086 RY 2013-09-28 0740 I4DZ          599 15 DX  UT3XA         599 16 DX  0
QSO: 14086 RY 2013-09-28 0741 I4DZ          599 15 DX  PE1CPJ        599 14 DX  0
QSO: 14086 RY 2013-09-28 0741 I4DZ          599 15 DX  DF2TT         599 14 DX  0
QSO: 14086 RY 2013-09-28 0741 I4DZ          599 15 DX  UN7QCC        599 17 DX  0
QSO: 14086 RY 2013-09-28 0742 I4DZ          599 15 DX  G3JFS         599 14 DX  0
QSO: 14118 RY 2013-09-28 0742 I4DZ          599 15 DX  GM0FGI        599 14 DX  0
QSO: 14086 RY 2013-09-28 0743 I4DZ          599 15 DX  JH0EPI        599 25 DX  0
QSO: 21111 RY 2013-09-28 0743 I4DZ          599 15 DX  EW8DD         599 16 DX  1
QSO: 14086 RY 2013-09-28 0743 I4DZ          599 15 DX  UT0RM         599 16 DX  0
QSO: 14086 RY 2013-09-28 0744 I4DZ          599 15 DX  UR7GO         599 16 DX  0
QSO: 14086 RY 2013-09-28 0745 I4DZ          599 15 DX  YO7CVL        599 20 DX  0
QSO: 28098 RY 2013-09-28 0746 I4DZ          599 15 DX  DM5TI         599 14 DX  1
QSO: 14086 RY 2013-09-28 0746 I4DZ          599 15 DX  RO9A          599 17 DX  0
QSO: 14086 RY 2013-09-28 0746 I4DZ          599 15 DX  ON3DV         599 14 DX  0
QSO: 28086 RY 2013-09-28 0746 I4DZ          599 15 DX  OD5PL         599 20 DX  1
QSO: 14086 RY 2013-09-28 0747 I4DZ          599 15 DX  UR4MG         599 16 DX  0
QSO: 14086 RY 2013-09-28 0748 I4DZ          599 15 DX  PD3EM         599 14 DX  0
QSO: 14086 RY 2013-09-28 0748 I4DZ          599 15 DX  UA7G          599 16 DX  0
QSO: 21102 RY 2013-09-28 0748 I4DZ          599 15 DX  EY0A          599 17 DX  1
QSO: 14086 RY 2013-09-28 0749 I4DZ          599 15 DX  DL5JBW        599 14 DX  0
QSO: 14086 RY 2013-09-28 0750 I4DZ          599 15 DX  ON2RDY        599 14 DX  0
QSO: 14086 RY 2013-09-28 0750 I4DZ          599 15 DX  PD0GK         599 14 DX  0
QSO: 28116 RY 2013-09-28 0751 I4DZ          599 15 DX  UK7F          599 17 DX  1
QSO: 14086 RY 2013-09-28 0751 I4DZ          599 15 DX  IQ4RN         599 15 DX  0
QSO: 14086 RY 2013-09-28 0752 I4DZ          599 15 DX  AA5AU         599 04 LA  0
QSO: 14086 RY 2013-09-28 0753 I4DZ          599 15 DX  SP8LXE        599 15 DX  0
QSO: 21084 RY 2013-09-28 0753 I4DZ          599 15 DX  EF8U          599 33 DX  1
QSO: 14086 RY 2013-09-28 0753 I4DZ          599 15 DX  R8XF          599 17 DX  0
QSO: 28078 RY 2013-09-28 0754 I4DZ          599 15 DX  ZS2EZ         599 38 DX  1
QSO: 14086 RY 2013-09-28 0755 I4DZ          599 15 DX  OK1DBE        599 15 DX  0
QSO: 14086 RY 2013-09-28 0755 I4DZ          599 15 DX  RK9DO         599 17 DX  0
QSO: 14086 RY 2013-09-28 0756 I4DZ          599 15 DX  EA1GT/QRP     599 14 DX  0
QSO: 21124 RY 2013-09-28 0756 I4DZ          599 15 DX  LB8IB         599 14 DX  1
QSO: 14086 RY 2013-09-28 0756 I4DZ          599 15 DX  UA4UT         599 16 DX  0
QSO: 14086 RY 2013-09-28 0757 I4DZ          599 15 DX  LA3BPA        599 14 DX  0
QSO: 14086 RY 2013-09-28 0758 I4DZ          599 15 DX  PD70JT        599 14 DX  0
QSO: 28109 RY 2013-09-28 0758 I4DZ          599 15 DX  E21YDP        599 26 DX  1
QSO: 14086 RY 2013-09-28 0758 I4DZ          599 15 DX  EO3Q          599 16 DX  0
QSO: 14086 RY 2013-09-28 0758 I4DZ          599 15 DX  DK7ZT         599 14 DX  0
QSO: 14086 RY 2013-09-28 0759 I4DZ          599 15 DX  UT2EF         599 16 DX  0
QSO: 14086 RY 2013-09-28 0759 I4DZ          599 15 DX  IK4UNH        599 15 DX  0
QSO: 14086 RY 2013-09-28 0759 I4DZ          599 15 DX  JA7GYP        599 25 DX  0
QSO: 14086 RY 2013-09-28 0800 I4DZ          599 15 DX  F2AR          599 14 DX  0
QSO: 14086 RY 2013-09-28 0801 I4DZ          599 15 DX  YO4BEW        599 20 DX  0
QSO: 14086 RY 2013-09-28 0802 I4DZ          599 15 DX  OZ6AGX        599 14 DX  0
QSO: 14086 RY 2013-09-28 0802 I4DZ          599 15 DX  YO7ARY        599 20 DX  0
QSO: 14086 RY 2013-09-28 0802 I4DZ          599 15 DX  R2OM          599 16 DX  0
QSO: 14086 RY 2013-09-28 0803 I4DZ          599 15 DX  PD0HMA        599 14 DX  0
QSO: 14086 RY 2013-09-28 0803 I4DZ          599 15 DX  DG8JA         599 14 DX  0
QSO: 14086 RY 2013-09-28 0804 I4DZ          599 15 DX  DL2AL         599 14 DX  0
QSO: 14086 RY 2013-09-28 0805 I4DZ          599 15 DX  LZ2FQ         599 20 DX  0
QSO: 14086 RY 2013-09-28 0806 I4DZ          599 15 DX  PA3EBP        599 14 DX  0
QSO: 28112 RY 2013-09-28 0806 I4DZ          599 15 DX  VK6IR         599 29 DX  1
QSO: 14086 RY 2013-09-28 0806 I4DZ          599 15 DX  G0BRC         599 14 DX  0
QSO: 14086 RY 2013-09-28 0807 I4DZ          599 15 DX  DF5MA         599 14 DX  0
QSO: 14086 RY 2013-09-28 0808 I4DZ          599 15 DX  DM3FF         599 14 DX  0
QSO: 14086 RY 2013-09-28 0809 I4DZ          599 15 DX  EB1DMQ        599 14 DX  0
QSO: 21122 RY 2013-09-28 0810 I4DZ          599 15 DX  EI4KF         599 14 DX  1
QSO: 14086 RY 2013-09-28 0811 I4DZ          599 15 DX  JO7KMB        599 25 DX  0
QSO: 14086 RY 2013-09-28 0811 I4DZ          599 15 DX  EW6EN         599 16 DX  0
QSO: 14086 RY 2013-09-28 0812 I4DZ          599 15 DX  RV3ZN         599 16 DX  0
QSO: 21121 RY 2013-09-28 0812 I4DZ          599 15 DX  9A5Y          599 15 DX  1
QSO: 21095 RY 2013-09-28 0814 I4DZ          599 15 DX  IQ9UI         599 15 DX  1
QSO: 28084 RY 2013-09-28 0815 I4DZ          599 15 DX  JA1QOW        599 25 DX  0
QSO: 14088 RY 2013-09-28 0816 I4DZ          599 15 DX  9A1A          599 15 DX  1
QSO: 28084 RY 2013-09-28 0816 I4DZ          599 15 DX  JR2EER        599 25 DX  0
QSO: 28084 RY 2013-09-28 0817 I4DZ          599 15 DX  JA1XUY        599 25 DX  0
QSO: 28084 RY 2013-09-28 0818 I4DZ          599 15 DX  JI4UEN        599 25 DX  0
QSO: 28076 RY 2013-09-28 0819 I4DZ          599 15 DX  JH4UYB        599 25 DX  0
QSO: 28084 RY 2013-09-28 0819 I4DZ          599 15 DX  RA0WHE        599 18 DX  0
QSO: 28084 RY 2013-09-28 0819 I4DZ          599 15 DX  JE4MHL        599 25 DX  0
QSO: 21124 RY 2013-09-28 0820 I4DZ          599 15 DX  A61ZX         599 21 DX  1
QSO: 28099 RY 2013-09-28 0820 I4DZ          599 15 DX  RM4I          599 16 DX  0
QSO: 28084 RY 2013-09-28 0822 I4DZ          599 15 DX  JF2WXS        599 25 DX  0
QSO: 21131 RY 2013-09-28 0822 I4DZ          599 15 DX  SU9AF         599 34 DX  1
QSO: 28084 RY 2013-09-28 0823 I4DZ          599 15 DX  OH8A          599 15 DX  0
QSO: 28084 RY 2013-09-28 0823 I4DZ          599 15 DX  JA1AYO        599 25 DX  0
QSO: 28084 RY 2013-09-28 0824 I4DZ          599 15 DX  JK2KNR        599 25 DX  0
QSO: 21088 RY 2013-09-28 0829 I4DZ          599 15 DX  JA1WPX        599 25 DX  0
QSO: 21088 RY 2013-09-28 0829 I4DZ          599 15 DX  IW9FDD        599 15 DX  0
QSO: 21088 RY 2013-09-28 0831 I4DZ          599 15 DX  BY7KTO        599 24 DX  0
QSO: 21088 RY 2013-09-28 0833 I4DZ          599 15 DX  SM4RLD        599 14 DX  0
QSO: 21088 RY 2013-09-28 0833 I4DZ          599 15 DX  JA7ZF         599 25 DX  0
QSO: 21088 RY 2013-09-28 0836 I4DZ          599 15 DX  JA7VEI        599 25 DX  0
QSO: 21088 RY 2013-09-28 0837 I4DZ          599 15 DX  HL4CCM        599 25 DX  0
QSO: 21088 RY 2013-09-28 0839 I4DZ          599 15 DX  JH3BYX        599 25 DX  0
QSO: 21088 RY 2013-09-28 0839 I4DZ          599 15 DX  UT8EL         599 16 DX  0
QSO: 21088 RY 2013-09-28 0840 I4DZ          599 15 DX  JR2IYX        599 25 DX  0
QSO: 21088 RY 2013-09-28 0840 I4DZ          599 15 DX  UR5ZSU        599 16 DX  0
QSO: 21088 RY 2013-09-28 0841 I4DZ          599 15 DX  JE2SOY        599 25 DX  0
QSO: 21088 RY 2013-09-28 0842 I4DZ          599 15 DX  JH7BMF        599 25 DX  0
QSO: 21088 RY 2013-09-28 0843 I4DZ          599 15 DX  CT1EEK        599 14 DX  0
QSO: 21088 RY 2013-09-28 0844 I4DZ          599 15 DX  LA3LJA        599 14 DX  0
QSO: 21088 RY 2013-09-28 0845 I4DZ          599 15 DX  R3PV          599 16 DX  0
QSO: 21088 RY 2013-09-28 0845 I4DZ          599 15 DX  IK5FKF        599 15 DX  0
QSO: 21088 RY 2013-09-28 0846 I4DZ          599 15 DX  UR7IKJ        599 16 DX  0
QSO: 21088 RY 2013-09-28 0847 I4DZ          599 15 DX  DL8FBD        599 14 DX  0
QSO: 21088 RY 2013-09-28 0847 I4DZ          599 15 DX  JR6GIM        599 25 DX  0
QSO: 21088 RY 2013-09-28 0848 I4DZ          599 15 DX  JA8DWZ        599 25 DX  0
QSO: 21088 RY 2013-09-28 0849 I4DZ          599 15 DX  JA0VTK        599 25 DX  0
QSO: 21088 RY 2013-09-28 0849 I4DZ          599 15 DX  IK1PMR        599 15 DX  0
QSO: 21088 RY 2013-09-28 0850 I4DZ          599 15 DX  JH3EQP        599 25 DX  0
QSO: 21088 RY 2013-09-28 0851 I4DZ          599 15 DX  UA6BJY        599 16 DX  0
QSO: 21088 RY 2013-09-28 0852 I4DZ          599 15 DX  JG1WCT        599 25 DX  0
QSO: 21088 RY 2013-09-28 0853 I4DZ          599 15 DX  UA4HBM        599 16 DX  0
QSO: 21088 RY 2013-09-28 0853 I4DZ          599 15 DX  3Z2X          599 15 DX  0
QSO: 21088 RY 2013-09-28 0854 I4DZ          599 15 DX  R0FA          599 19 DX  0
QSO: 21088 RY 2013-09-28 0855 I4DZ          599 15 DX  R7HF          599 16 DX  0
QSO: 21088 RY 2013-09-28 0856 I4DZ          599 15 DX  JA7QVI        599 25 DX  0
QSO: 21088 RY 2013-09-28 0856 I4DZ          599 15 DX  JA2JRG        599 25 DX  0
QSO: 21088 RY 2013-09-28 0857 I4DZ          599 15 DX  IK4UNH        599 15 DX  0
QSO: 28116 RY 2013-09-28 0857 I4DZ          599 15 DX  LX7I          599 14 DX  1
QSO: 28092 RY 2013-09-28 0858 I4DZ          599 15 DX  PI4DX         599 14 DX  1
QSO: 21088 RY 2013-09-28 0858 I4DZ          599 15 DX  JA2JNT        599 25 DX  0
QSO: 21088 RY 2013-09-28 0859 I4DZ          599 15 DX  HB9CRV        599 14 DX  0
QSO: 21088 RY 2013-09-28 0859 I4DZ          599 15 DX  JH4BTI        599 25 DX  0
QSO: 28081 RY 2013-09-28 0900 I4DZ          599 15 DX  HG7T          599 15 DX  1
QSO: 21088 RY 2013-09-28 0901 I4DZ          599 15 DX  JA7EPO        599 25 DX  0
QSO: 21088 RY 2013-09-28 0901 I4DZ          599 15 DX  YL2UI         599 15 DX  0
QSO: 14089 RY 2013-09-28 0903 I4DZ          599 15 DX  OZ1BZJ        599 14 DX  0
QSO: 28080 RY 2013-09-28 0904 I4DZ          599 15 DX  EF8U          599 33 DX  1
QSO: 14089 RY 2013-09-28 0904 I4DZ          599 15 DX  UT0EL         599 16 DX  0
QSO: 14089 RY 2013-09-28 0904 I4DZ          599 15 DX  DK1AX         599 14 DX  0
QSO: 14089 RY 2013-09-28 0905 I4DZ          599 15 DX  N2ESP         599 05 FL  0
QSO: 14089 RY 2013-09-28 0907 I4DZ          599 15 DX  SP4CJA        599 15 DX  0
QSO: 14089 RY 2013-09-28 0907 I4DZ          599 15 DX  PC1EMR        599 14 DX  0
QSO: 28081 RY 2013-09-28 0908 I4DZ          599 15 DX  UT0FC         599 16 DX  1
QSO: 14089 RY 2013-09-28 0908 I4DZ          599 15 DX  NR4M          599 05 VA  0
QSO: 28105 RY 2013-09-28 0909 I4DZ          599 15 DX  7Z1SJ         599 21 DX  1
QSO: 14089 RY 2013-09-28 0909 I4DZ          599 15 DX  LY2LF         599 15 DX  0
QSO: 14089 RY 2013-09-28 0909 I4DZ          599 15 DX  S57YK         599 15 DX  0
QSO: 14089 RY 2013-09-28 0910 I4DZ          599 15 DX  JA7MYQ        599 25 DX  0
QSO: 21094 RY 2013-09-28 0911 I4DZ          599 15 DX  OZ1ADL        599 14 DX  1
QSO: 14089 RY 2013-09-28 0912 I4DZ          599 15 DX  RA1ALC        599 16 DX  0
QSO: 14089 RY 2013-09-28 0913 I4DZ          599 15 DX  SP2MKZ        599 15 DX  0
QSO: 28092 RY 2013-09-28 0913 I4DZ          599 15 DX  YB0MWM        599 28 DX  1
QSO: 14089 RY 2013-09-28 0913 I4DZ          599 15 DX  TF3AM         599 40 DX  0
QSO: 28094 RY 2013-09-28 0914 I4DZ          599 15 DX  VU2NKS        599 22 DX  1
QSO: 14089 RY 2013-09-28 0914 I4DZ          599 15 DX  DL4ZA         599 14 DX  0
QSO: 28120 RY 2013-09-28 0915 I4DZ          599 15 DX  TF3AM         599 40 DX  1
QSO: 14089 RY 2013-09-28 0915 I4DZ          599 15 DX  DH5MM         599 14 DX  0
QSO: 14089 RY 2013-09-28 0915 I4DZ          599 15 DX  SN5E          599 15 DX  0
QSO: 28087 RY 2013-09-28 0916 I4DZ          599 15 DX  IQ1RY         599 15 DX  1
QSO: 14089 RY 2013-09-28 0916 I4DZ          599 15 DX  PA0VHA/P      599 14 DX  0
QSO: 14089 RY 2013-09-28 0916 I4DZ          599 15 DX  DJ0MCZ        599 14 DX  0
QSO: 14089 RY 2013-09-28 0917 I4DZ          599 15 DX  LA2HFA        599 14 DX  0
QSO: 14089 RY 2013-09-28 0917 I4DZ          599 15 DX  3Z2X          599 15 DX  0
QSO: 14089 RY 2013-09-28 0918 I4DZ          599 15 DX  DK3A          599 14 DX  0
QSO: 14089 RY 2013-09-28 0918 I4DZ          599 15 DX  PA2LP         599 14 DX  0
QSO: 14089 RY 2013-09-28 0919 I4DZ          599 15 DX  WA1FCN        599 04 AL  0
QSO: 14089 RY 2013-09-28 0919 I4DZ          599 15 DX  DJ6UP         599 14 DX  0
QSO: 14089 RY 2013-09-28 0920 I4DZ          599 15 DX  DJ5FS         599 14 DX  0
QSO: 14089 RY 2013-09-28 0921 I4DZ          599 15 DX  DL1FCU        599 14 DX  0
QSO: 14089 RY 2013-09-28 0922 I4DZ          599 15 DX  VE2CSI        599 02 QC  0
QSO: 14089 RY 2013-09-28 0923 I4DZ          599 15 DX  G3SNU         599 14 DX  0
QSO: 14089 RY 2013-09-28 0925 I4DZ          599 15 DX  PD0RXP        599 14 DX  0
QSO: 14089 RY 2013-09-28 0925 I4DZ          599 15 DX  PE1FZK        599 14 DX  0
QSO: 14089 RY 2013-09-28 0926 I4DZ          599 15 DX  DL1KUR        599 14 DX  0
QSO: 14089 RY 2013-09-28 0926 I4DZ          599 15 DX  F4ECR         599 14 DX  0
QSO: 14089 RY 2013-09-28 0927 I4DZ          599 15 DX  DL60BADEN     599 14 DX  0
QSO: 14089 RY 2013-09-28 0927 I4DZ          599 15 DX  RA1AGU        599 16 DX  0
QSO: 14089 RY 2013-09-28 0928 I4DZ          599 15 DX  PA0FAW        599 14 DX  0
QSO: 14089 RY 2013-09-28 0928 I4DZ          599 15 DX  UT8AL         599 16 DX  0
QSO: 14089 RY 2013-09-28 0929 I4DZ          599 15 DX  PB0ACU        599 14 DX  0
QSO: 21100 RY 2013-09-28 0929 I4DZ          599 15 DX  LX/OR5M       599 14 DX  1
QSO: 14089 RY 2013-09-28 0929 I4DZ          599 15 DX  DR1D          599 14 DX  0
QSO: 14089 RY 2013-09-28 0930 I4DZ          599 15 DX  US7IA         599 16 DX  0
QSO: 14089 RY 2013-09-28 0930 I4DZ          599 15 DX  RT4W          599 16 DX  0
QSO: 14089 RY 2013-09-28 0931 I4DZ          599 15 DX  GW4BLE        599 14 DX  0
QSO: 14089 RY 2013-09-28 0931 I4DZ          599 15 DX  PA3AQL        599 14 DX  0
QSO: 28084 RY 2013-09-28 0932 I4DZ          599 15 DX  9M4CC         599 28 DX  1
QSO: 14089 RY 2013-09-28 0933 I4DZ          599 15 DX  IK2IKW        599 15 DX  0
QSO: 14089 RY 2013-09-28 0934 I4DZ          599 15 DX  YO4UQ         599 20 DX  0
QSO: 14089 RY 2013-09-28 0934 I4DZ          599 15 DX  EI9KF         599 14 DX  0
QSO: 28098 RY 2013-09-28 0935 I4DZ          599 15 DX  6V7X          599 35 DX  1
QSO: 14089 RY 2013-09-28 0935 I4DZ          599 15 DX  JR7ANG        599 25 DX  0
QSO: 14089 RY 2013-09-28 0935 I4DZ          599 15 DX  SP2QOT        599 15 DX  0
